	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	206.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:53:28.306484	0
1	4544486780	294	0		70	2016-05-01 17:54:39.000000	2016-05-01 18:04:38.255383	0
2	27250	192	0		70	2016-05-01 18:04:39.000000	2016-05-01 18:14:38.206268	0
3	100521730	432	0		100	2016-05-01 18:15:09.000000	2016-05-01 18:15:08.484807	0
4	3505	414	1		148	2016-05-01 18:15:57.000000	2016-05-01 18:15:57.000000	0
5	3505	9	2		149	2016-05-01 18:15:58.000000	2016-05-01 18:15:57.146976	0
6	42435660	232	2		213	2016-05-01 18:17:02.000000	2016-05-01 18:17:01.114521	0
7	4828	27	2		260	2016-05-01 18:17:49.000000	2016-05-01 18:17:48.037272	0
8	23121	129	2		320	2016-05-01 18:18:49.000000	2016-05-01 18:18:48.002463	0
9	2351532363	614	2		323	2016-05-01 18:18:52.000000	2016-05-01 18:18:51.546337	0
10	3463810248	436	1		326	2016-05-01 18:18:55.000000	2016-05-01 18:18:54.931774	0
11	30026	632	2		426	2016-05-01 18:20:35.000000	2016-05-01 18:21:47.329127	0
12	30027	464	1		460	2016-05-01 18:22:22.000000	2016-05-01 18:22:21.786989	0
13	23224	441	2		644	2016-05-01 18:25:26.000000	2016-05-01 18:25:25.641788	0
14	23225	140	3		680	2016-05-01 18:26:02.000000	2016-05-01 18:26:01.414641	0
15	2435108455	455	3		732	2016-05-01 18:26:54.000000	2016-05-01 18:26:53.427983	0
16	4852	474	4		870	2016-05-01 18:29:12.000000	2016-05-01 18:29:11.805926	0
17	25270	494	5		923	2016-05-01 18:30:05.000000	2016-05-01 18:30:04.247074	0
18	4836	641	6		943	2016-05-01 18:30:25.000000	2016-05-01 18:30:42.192091	0
19	6791	525	5		952	2016-05-01 18:30:52.000000	2016-05-01 18:30:51.548563	0
20	6793	66	6		959	2016-05-01 18:30:59.000000	2016-05-01 18:30:58.061101	0
21	4207815979	289	6		977	2016-05-01 18:31:17.000000	2016-05-01 18:31:16.089200	0
22	4440	21	6		1089	2016-05-01 18:33:09.000000	2016-05-01 18:33:09.000000	0
23	4440	674	6		1090	2016-05-01 18:33:10.000000	2016-05-01 18:33:09.468230	0
24	20633	655	5		1198	2016-05-01 18:34:58.000000	2016-05-01 18:34:57.775244	0
25	1988	636	4		1297	2016-05-01 18:36:37.000000	2016-05-01 18:36:37.000000	0
26	1988	2	3		1298	2016-05-01 18:36:38.000000	2016-05-01 18:36:37.001196	0
27	21908	123	3		1388	2016-05-01 18:38:08.000000	2016-05-01 18:38:07.941516	0
28	27133	182	3		1439	2016-05-01 18:38:59.000000	2016-05-01 18:38:59.000000	0
29	27133	664	3		1440	2016-05-01 18:39:00.000000	2016-05-01 18:38:59.506301	0
30	35127	215	2		1470	2016-05-01 18:39:30.000000	2016-05-01 18:39:29.627086	0
31	6776	61	2		1488	2016-05-01 18:39:48.000000	2016-05-01 18:39:47.117301	0
32	13829	725	2		1606	2016-05-01 18:41:46.000000	2016-05-01 18:41:45.378778	0
33	593921845	694	1		1693	2016-05-01 18:43:13.000000	2016-05-01 18:43:12.192215	0
34	42428297	810	0		2130	2016-05-01 18:50:30.000000		0
0	42428297	731	0	600.0	0	2016-05-01 17:52:14.000000	2016-05-01 18:02:13.093956	1
1	4905	350	0		6	2016-05-01 18:02:20.000000	2016-05-01 18:02:19.236724	1
2	6804	550	1		127	2016-05-01 18:04:21.000000	2016-05-01 18:04:20.511110	1
3	6805	69	0		139	2016-05-01 18:04:33.000000	2016-05-01 18:04:32.027791	1
4	4851	375	0		312	2016-05-01 18:07:26.000000	2016-05-01 18:07:25.601243	1
5	4852	31	1		313	2016-05-01 18:07:27.000000	2016-05-01 18:07:26.392427	1
6	4782404427	370	1		331	2016-05-01 18:07:45.000000	2016-05-01 18:07:45.000000	1
7	4782404427	298	2		332	2016-05-01 18:07:46.000000	2016-05-01 18:14:19.000000	1
8	4782404427	425	2		333	2016-05-01 18:14:20.000000	2016-05-01 18:14:19.066328	1
9	40587	570	3		850	2016-05-01 18:22:57.000000	2016-05-01 18:22:56.817871	1
10	18389	575	2		855	2016-05-01 18:23:02.000000	2016-05-01 18:25:17.054018	1
11	7883	487	1		875	2016-05-01 18:25:38.000000	2016-05-01 18:25:37.673884	1
12	7884	75	2		876	2016-05-01 18:25:39.000000	2016-05-01 18:25:38.102367	1
13	7893	77	2		878	2016-05-01 18:25:41.000000	2016-05-01 18:25:40.134876	1
