	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	0
1	42428297	50	0		0	2016-05-01 17:50:03.000000		0
0	42428297	41	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	1
1	42428297	51	0		0	2016-05-01 17:50:03.000000		1
0	42428297	42	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	2
1	42428297	52	0		0	2016-05-01 17:50:03.000000		2
0	42428297	43	0	264.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:54:26.817165	3
1	3971196627	25	0		265	2016-05-01 17:58:52.000000	2016-05-01 17:58:51.498431	3
2	25273	35	1		297	2016-05-01 17:59:24.000000	2016-05-01 17:59:23.410705	3
3	42428297	53	0		511	2016-05-01 18:02:58.000000		3
0	42428297	44	0	376.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:56:18.730178	4
1	29453	24	0		150	2016-05-01 17:58:49.000000	2016-05-01 17:58:48.460582	4
2	27213	34	1		216	2016-05-01 17:59:55.000000	2016-05-01 17:59:54.443139	4
3	3558	23	0		340	2016-05-01 18:01:59.000000	2016-05-01 18:01:58.122470	4
4	7877	33	1		591	2016-05-01 18:06:10.000000	2016-05-01 18:06:09.064314	4
5	42428297	54	0		713	2016-05-01 18:08:12.000000		4
0	42428297	45	0	358.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:56:00.872896	5
1	9499	22	0		142	2016-05-01 17:58:23.000000	2016-05-01 17:58:22.909398	5
2	9416	32	1		401	2016-05-01 18:02:42.000000	2016-05-01 18:02:41.543318	5
3	42428297	55	0		602	2016-05-01 18:06:03.000000		5
0	42428297	46	0	471.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:57:53.103981	6
1	11117	27	0		66	2016-05-01 17:59:00.000000	2016-05-01 17:58:59.865619	6
2	37533	37	1		163	2016-05-01 18:00:37.000000	2016-05-01 18:00:36.498037	6
3	6724	26	0		280	2016-05-01 18:02:34.000000	2016-05-01 18:02:33.685375	6
4	3308681109	36	1		392	2016-05-01 18:04:26.000000	2016-05-01 18:04:25.191353	6
5	42428297	56	0		664	2016-05-01 18:08:58.000000		6
0	42428297	47	0	495.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:58:17.200648	7
1	42430350	30	0		59	2016-05-01 17:59:17.000000	2016-05-01 17:59:16.527019	7
2	4851	40	1		256	2016-05-01 18:02:34.000000	2016-05-01 18:02:33.411507	7
3	9619	28	0		259	2016-05-01 18:02:37.000000	2016-05-01 18:02:36.603479	7
4	2348991701	38	1		315	2016-05-01 18:03:33.000000	2016-05-01 18:03:32.757941	7
5	42428297	57	0		590	2016-05-01 18:08:08.000000		7
0	42428297	48	0	451.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:57:33.671797	8
1	6775	21	0		29	2016-05-01 17:58:03.000000	2016-05-01 17:58:02.114807	8
2	5235625496	31	1		303	2016-05-01 18:02:37.000000	2016-05-01 18:02:36.490386	8
3	561042204	29	0		395	2016-05-01 18:04:09.000000	2016-05-01 18:04:08.333571	8
4	4938	39	1		659	2016-05-01 18:08:33.000000	2016-05-01 18:08:32.834089	8
5	42428297	58	0		874	2016-05-01 18:12:08.000000		8
0	42428297	49	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.671797	9
1	6775	5	0		28	2016-05-01 17:50:31.000000	2016-05-01 17:50:30.684146	9
2	3308681109	18	0		92	2016-05-01 17:51:35.000000	2016-05-01 17:51:34.282080	9
3	9499	8	0		268	2016-05-01 17:54:31.000000	2016-05-01 17:54:30.314143	9
4	42430350	15	0		386	2016-05-01 17:56:29.000000	2016-05-01 17:56:28.422214	9
5	27213	12	0		408	2016-05-01 17:56:51.000000	2016-05-01 17:56:50.053721	9
6	11117	10	0		417	2016-05-01 17:57:00.000000	2016-05-01 17:56:59.096549	9
7	561042204	16	0		502	2016-05-01 17:58:25.000000	2016-05-01 17:58:24.475536	9
8	37533	14	0		599	2016-05-01 18:00:02.000000	2016-05-01 18:00:01.176283	9
9	5235625496	20	0		599	2016-05-01 18:00:02.000000	2016-05-01 18:00:01.555645	9
10	9416	7	0		710	2016-05-01 18:01:53.000000	2016-05-01 18:01:52.819747	9
11	6724	4	0		830	2016-05-01 18:03:53.000000	2016-05-01 18:03:52.040090	9
12	7877	6	0		927	2016-05-01 18:05:30.000000	2016-05-01 18:05:29.936390	9
13	4938	3	0		1074	2016-05-01 18:07:57.000000	2016-05-01 18:07:56.543168	9
14	25273	11	0		1343	2016-05-01 18:12:26.000000	2016-05-01 18:12:25.880735	9
15	2348991701	17	0		1502	2016-05-01 18:15:05.000000	2016-05-01 18:15:04.248658	9
16	29453	13	0		1659	2016-05-01 18:17:42.000000	2016-05-01 18:17:41.903721	9
17	3558	1	0		1846	2016-05-01 18:20:49.000000	2016-05-01 18:20:48.248035	9
18	4851	2	0		2051	2016-05-01 18:24:14.000000	2016-05-01 18:24:13.411507	9
19	9619	9	0		2052	2016-05-01 18:24:15.000000	2016-05-01 18:24:14.281537	9
20	3971196627	19	0		2255	2016-05-01 18:27:38.000000	2016-05-01 18:27:37.279156	9
21	42428297	59	0		2475	2016-05-01 18:31:18.000000		9
