	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.721454	0
1	4905	10	0		16	2016-05-01 17:50:19.000000	2016-05-01 17:50:18.103953	0
2	9619	33	0		578	2016-05-01 17:59:41.000000	2016-05-01 17:59:41.000000	0
3	9619	147	0		579	2016-05-01 17:59:42.000000	2016-05-01 17:59:41.644618	0
4	2348991701	81	1		977	2016-05-01 18:06:20.000000	2016-05-01 18:06:20.000000	0
5	2348991701	207	1		978	2016-05-01 18:06:21.000000	2016-05-01 18:07:34.921987	0
6	3977886868	168	0		1238	2016-05-01 18:11:55.000000	2016-05-01 18:11:54.661557	0
7	3977886858	125	1		1525	2016-05-01 18:16:42.000000	2016-05-01 18:16:41.041519	0
8	35123	185	2		1968	2016-05-01 18:24:05.000000	2016-05-01 18:24:04.630664	0
9	6597464486	107	1		1973	2016-05-01 18:24:10.000000	2016-05-01 18:24:09.058326	0
10	8038	228	1		2414	2016-05-01 18:31:31.000000	2016-05-01 18:31:30.687128	0
11	37532	70	0		2637	2016-05-01 18:35:14.000000	2016-05-01 18:35:13.020167	0
12	37533	71	0		2637	2016-05-01 18:35:14.000000	2016-05-01 18:35:13.047100	0
13	4631139783	99	0		2638	2016-05-01 18:35:15.000000	2016-05-01 18:35:14.776149	0
14	26308	55	0		2653	2016-05-01 18:35:30.000000	2016-05-01 18:35:29.808336	0
15	26293	54	0		2901	2016-05-01 18:39:38.000000	2016-05-01 18:39:37.198711	0
16	6702	12	0		3746	2016-05-01 18:53:43.000000	2016-05-01 18:53:42.106636	0
17	8660596975	110	0		4102	2016-05-01 18:59:39.000000	2016-05-01 18:59:38.527705	0
18	6724	15	0		4129	2016-05-01 19:00:06.000000	2016-05-01 19:00:05.148113	0
19	42428297	242	0		4197	2016-05-01 19:01:14.000000		0
0	42428297	233	0	428.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:57:10.241155	1
1	6724	164	0		101	2016-05-01 17:58:52.000000	2016-05-01 17:58:51.821374	1
2	6775	16	1		137	2016-05-01 17:59:28.000000	2016-05-01 17:59:27.166115	1
3	3308681109	85	1		370	2016-05-01 18:03:21.000000	2016-05-01 18:03:21.000000	1
4	3308681109	224	1		371	2016-05-01 18:03:22.000000	2016-05-01 18:03:21.249978	1
5	27123	64	0		748	2016-05-01 18:09:39.000000	2016-05-01 18:09:38.176993	1
6	3977886868	95	0		750	2016-05-01 18:09:41.000000	2016-05-01 18:09:40.382351	1
7	3463817013	87	0		850	2016-05-01 18:11:21.000000	2016-05-01 18:11:20.399062	1
8	25273	50	0		870	2016-05-01 18:11:41.000000	2016-05-01 18:11:41.000000	1
9	25273	172	0		871	2016-05-01 18:11:42.000000	2016-05-01 18:11:41.637652	1
10	4458	124	1		947	2016-05-01 18:12:58.000000	2016-05-01 18:12:58.000000	1
11	4458	9	2		948	2016-05-01 18:12:59.000000	2016-05-01 18:12:58.726480	1
12	42428312	74	2		1159	2016-05-01 18:16:30.000000	2016-05-01 18:16:29.227368	1
13	2435108444	84	2		1173	2016-05-01 18:16:44.000000	2016-05-01 18:16:44.000000	1
14	2435108444	154	2		1174	2016-05-01 18:16:45.000000	2016-05-01 18:16:44.155795	1
15	4936	11	3		1220	2016-05-01 18:17:31.000000	2016-05-01 18:17:30.486181	1
16	7877	23	3		1239	2016-05-01 18:17:50.000000	2016-05-01 18:17:49.833882	1
17	38724	184	3		1250	2016-05-01 18:18:01.000000	2016-05-01 18:18:00.262388	1
18	34340	68	2		1441	2016-05-01 18:21:12.000000	2016-05-01 18:21:11.184215	1
19	6723	232	2		1513	2016-05-01 18:22:24.000000	2016-05-01 18:22:23.216612	1
20	6598535230	214	1		1738	2016-05-01 18:26:09.000000	2016-05-01 18:26:09.000000	1
21	6598535230	109	0		1739	2016-05-01 18:26:10.000000	2016-05-01 18:26:09.394019	1
22	42428297	243	0		2744	2016-05-01 18:42:55.000000		1
0	42428297	234	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.020341	2
1	4207957615	97	0		124	2016-05-01 17:52:07.000000	2016-05-01 17:52:06.307076	2
2	6789	19	0		182	2016-05-01 17:53:05.000000	2016-05-01 17:53:04.362809	2
3	27051	62	0		571	2016-05-01 17:59:34.000000	2016-05-01 17:59:33.017938	2
4	3558	165	0		719	2016-05-01 18:02:02.000000	2016-05-01 18:02:01.864283	2
5	21966	42	1		742	2016-05-01 18:02:25.000000	2016-05-01 18:08:16.062435	2
