	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	376.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:56:18.730178	0
1	29453	490	0		150	2016-05-01 17:58:49.000000	2016-05-01 17:58:48.460582	0
2	27213	798	1		216	2016-05-01 17:59:55.000000	2016-05-01 17:59:54.443139	0
3	3558	489	0		340	2016-05-01 18:01:59.000000	2016-05-01 18:01:58.526657	0
4	9499	488	1		502	2016-05-01 18:04:41.000000	2016-05-01 18:04:42.259143	0
5	27123	533	2		632	2016-05-01 18:06:53.000000	2016-05-01 18:06:52.897146	0
6	15769	519	3		667	2016-05-01 18:07:28.000000	2016-05-01 18:07:27.821735	0
7	26559	512	4		700	2016-05-01 18:08:01.000000	2016-05-01 18:08:00.257346	0
8	25273	517	5		845	2016-05-01 18:10:26.000000	2016-05-01 18:10:25.994743	0
9	42428312	820	6		871	2016-05-01 18:10:52.000000	2016-05-01 18:10:51.582650	0
10	7877	797	5		1082	2016-05-01 18:14:23.000000	2016-05-01 18:14:22.060873	0
11	9416	796	4		1153	2016-05-01 18:15:34.000000	2016-05-01 18:15:33.597158	0
12	26560	569	3		1204	2016-05-01 18:16:25.000000	2016-05-01 18:16:24.989322	0
13	3460	564	4		1208	2016-05-01 18:16:29.000000	2016-05-01 18:16:28.537152	0
14	7788529741	827	5		1332	2016-05-01 18:18:33.000000	2016-05-01 18:18:32.235437	0
15	100521730	588	4		1540	2016-05-01 18:22:01.000000	2016-05-01 18:22:00.069557	0
16	6723	877	5		1638	2016-05-01 18:23:39.000000	2016-05-01 18:23:39.000000	0
17	6723	825	4		1640	2016-05-01 18:23:41.000000	2016-05-01 18:23:40.404193	0
18	8750636592	626	3		1757	2016-05-01 18:25:38.000000	2016-05-01 18:25:37.709009	0
19	7876	610	4		1768	2016-05-01 18:25:49.000000	2016-05-01 18:25:48.367075	0
20	4631139783	872	5		1847	2016-05-01 18:27:08.000000	2016-05-01 18:27:07.699519	0
21	6702	841	4		1940	2016-05-01 18:28:41.000000	2016-05-01 18:28:40.694915	0
22	23423	918	3		1954	2016-05-01 18:28:55.000000	2016-05-01 18:28:54.378538	0
23	6751	649	2		2114	2016-05-01 18:31:35.000000	2016-05-01 18:31:34.772928	0
24	30026	896	3		2222	2016-05-01 18:33:23.000000	2016-05-01 18:33:22.448948	0
25	23135	934	2		2628	2016-05-01 18:40:09.000000	2016-05-01 18:40:08.845843	0
26	9499	957	1		2840	2016-05-01 18:43:41.000000	2016-05-01 18:43:40.909274	0
27	42428297	1112	0		2936	2016-05-01 18:45:17.000000		0
0	42428297	1103	0	338.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:55:40.356877	1
1	6724	492	0		191	2016-05-01 17:58:52.000000	2016-05-01 17:58:51.685375	1
2	3308681109	800	1		303	2016-05-01 18:00:44.000000	2016-05-01 18:00:43.092956	1
3	3971196627	491	0		536	2016-05-01 18:04:37.000000	2016-05-01 18:04:37.292297	1
4	3955372899	522	1		562	2016-05-01 18:05:04.000000	2016-05-01 18:05:03.377860	1
5	11117	493	2		570	2016-05-01 18:05:12.000000	2016-05-01 18:05:11.592410	1
6	26991	514	3		575	2016-05-01 18:05:17.000000	2016-05-01 18:05:16.283557	1
7	8660596975	513	4		799	2016-05-01 18:09:01.000000	2016-05-01 18:09:00.865068	1
8	37533	801	5		931	2016-05-01 18:11:13.000000	2016-05-01 18:11:12.226044	1
9	3463817013	578	4		1111	2016-05-01 18:14:13.000000	2016-05-01 18:14:12.639098	1
10	25273	799	5		1122	2016-05-01 18:14:24.000000	2016-05-01 18:14:23.909999	1
11	4458	551	4		1251	2016-05-01 18:16:33.000000	2016-05-01 18:16:32.662859	1
12	8704367787	573	5		1287	2016-05-01 18:17:09.000000	2016-05-01 18:17:08.380718	1
13	23225	821	6		1630	2016-05-01 18:22:52.000000	2016-05-01 18:22:51.535791	1
14	34311	822	5		1779	2016-05-01 18:25:21.000000	2016-05-01 18:25:20.495620	1
15	38724	859	4		1927	2016-05-01 18:27:49.000000	2016-05-01 18:27:48.898617	1
16	2351532382	830	3		1975	2016-05-01 18:28:37.000000	2016-05-01 18:28:36.157413	1
17	5235625496	881	2		2057	2016-05-01 18:29:59.000000	2016-05-01 18:29:58.659516	1
18	21966	886	1		2223	2016-05-01 18:32:45.000000	2016-05-01 18:32:44.816290	1
19	26550	239	0		2450	2016-05-01 18:36:32.000000	2016-05-01 18:36:31.279486	1
20	27022	693	0		2524	2016-05-01 18:37:46.000000	2016-05-01 18:37:45.374067	1
21	3942050712	400	1		2525	2016-05-01 18:37:47.000000	2016-05-01 18:37:46.059465	1
22	3942050706	399	1		2526	2016-05-01 18:37:48.000000	2016-05-01 18:37:47.687672	1
23	26998	250	1		2526	2016-05-01 18:37:48.000000	2016-05-01 18:37:47.063015	1
24	3942050705	398	1		2526	2016-05-01 18:37:48.000000	2016-05-01 18:37:47.683532	1
25	3942050702	397	1		2526	2016-05-01 18:37:48.000000	2016-05-01 18:37:47.044540	1
26	26991	249	1		2526	2016-05-01 18:37:48.000000	2016-05-01 18:37:47.633872	1
27	3942050701	396	1		2526	2016-05-01 18:37:48.000000	2016-05-01 18:37:47.200769	1
28	26981	248	1		2526	2016-05-01 18:37:48.000000	2016-05-01 18:37:47.003474	1
29	26559	690	1		2609	2016-05-01 18:39:11.000000	2016-05-01 18:39:10.335302	1
30	4886239171	442	2		2610	2016-05-01 18:39:12.000000	2016-05-01 18:39:11.088170	1
31	3494	11	2		2617	2016-05-01 18:39:19.000000	2016-05-01 18:39:18.004922	1
32	5849918504	449	2		2717	2016-05-01 18:40:59.000000	2016-05-01 18:40:58.025259	1
33	4914	49	2		2718	2016-05-01 18:41:00.000000	2016-05-01 18:40:59.044937	1
34	32921	315	2		2746	2016-05-01 18:41:28.000000	2016-05-01 18:41:28.000000	1
35	32921	715	2		2747	2016-05-01 18:41:29.000000	2016-05-01 18:41:28.417296	1
36	4908	998	3		2767	2016-05-01 18:41:49.000000	2016-05-01 18:41:48.023586	1
37	14544	736	2		2875	2016-05-01 18:43:37.000000	2016-05-01 18:43:36.486779	1
38	30251	717	3		2912	2016-05-01 18:44:14.000000	2016-05-01 18:44:13.111968	1
39	6167628293	1023	4		3158	2016-05-01 18:48:20.000000	2016-05-01 18:48:20.000000	1
40	6167628293	451	3		3159	2016-05-01 18:48:21.000000	2016-05-01 18:48:20.739576	1
41	33110	316	3		3159	2016-05-01 18:48:21.000000	2016-05-01 18:48:20.290357	1
42	30007	300	3		3160	2016-05-01 18:48:22.000000	2016-05-01 18:48:21.067146	1
43	4770624001	433	3		3160	2016-05-01 18:48:22.000000	2016-05-01 18:48:21.300182	1
44	3974095817	413	3		3161	2016-05-01 18:48:23.000000	2016-05-01 18:48:23.000000	1
45	3974095817	757	3		3162	2016-05-01 18:48:24.000000	2016-05-01 18:48:23.089894	1
46	9415	124	4		3191	2016-05-01 18:48:53.000000	2016-05-01 18:48:52.010183	1
47	37531	1001	4		3195	2016-05-01 18:48:57.000000	2016-05-01 18:48:56.090571	1
48	5235625496	444	3		3197	2016-05-01 18:48:59.000000	2016-05-01 18:48:59.000000	1
49	5235625496	1065	3		3198	2016-05-01 18:49:00.000000	2016-05-01 18:48:59.432385	1
50	31296	1025	2		3200	2016-05-01 18:49:02.000000	2016-05-01 18:49:01.426550	1
51	29314	296	1		3360	2016-05-01 18:51:42.000000	2016-05-01 18:51:41.911775	1
52	7884	110	1		3527	2016-05-01 18:54:29.000000	2016-05-01 18:54:28.052392	1
53	18388	1044	1		3542	2016-05-01 18:54:44.000000	2016-05-01 18:54:43.984181	1
54	11148	149	0		3617	2016-05-01 18:55:59.000000	2016-05-01 18:55:58.458595	1
55	11149	150	0		3626	2016-05-01 18:56:08.000000	2016-05-01 18:56:07.883765	1
56	11131	147	0		3649	2016-05-01 18:56:31.000000	2016-05-01 18:56:31.000000	1
57	11131	781	0		3650	2016-05-01 18:56:32.000000	2016-05-01 18:56:31.222079	1
58	7876	107	1		3908	2016-05-01 19:00:50.000000	2016-05-01 19:00:49.088876	1
59	29711	299	1		3936	2016-05-01 19:01:18.000000	2016-05-01 19:01:17.022900	1
60	6727	75	1		3944	2016-05-01 19:01:26.000000	2016-05-01 19:01:25.046582	1
61	27008	1089	1		4070	2016-05-01 19:03:32.000000	2016-05-01 19:03:31.142286	1
62	42434946	351	0		4151	2016-05-01 19:04:53.000000	2016-05-01 19:04:52.178132	1
63	3464	6	0		4162	2016-05-01 19:05:04.000000	2016-05-01 19:05:03.988289	1
64	12112	160	0		4203	2016-05-01 19:05:45.000000	2016-05-01 19:05:44.588865	1
65	5604	60	0		4366	2016-05-01 19:08:28.000000	2016-05-01 19:08:27.271112	1
66	5605	61	0		4387	2016-05-01 19:08:49.000000	2016-05-01 19:08:48.281261	1
67	5600	59	0		4425	2016-05-01 19:09:27.000000	2016-05-01 19:09:26.707524	1
68	11328	155	0		4496	2016-05-01 19:10:38.000000	2016-05-01 19:10:37.906398	1
69	6335	66	0		4538	2016-05-01 19:11:20.000000	2016-05-01 19:11:19.125785	1
70	3974095818	414	0		4606	2016-05-01 19:12:28.000000	2016-05-01 19:12:27.435845	1
71	1992	4	0		4612	2016-05-01 19:12:34.000000	2016-05-01 19:12:33.211575	1
72	6751	79	0		4674	2016-05-01 19:13:36.000000	2016-05-01 19:13:35.109838	1
73	3573482142	393	0		4693	2016-05-01 19:13:55.000000	2016-05-01 19:13:54.008299	1
74	42428297	1113	0		4721	2016-05-01 19:14:23.000000		1
0	42428297	1104	0	404.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:56:46.547216	2
1	561042204	495	0		146	2016-05-01 17:59:13.000000	2016-05-01 17:59:12.215771	2
2	9619	494	1		481	2016-05-01 18:04:48.000000	2016-05-01 18:04:47.412854	2
3	4938	803	2		641	2016-05-01 18:07:28.000000	2016-05-01 18:07:27.632136	2
4	2348991701	802	1		933	2016-05-01 18:12:20.000000	2016-05-01 18:12:19.149220	2
5	42439994	579	0		1128	2016-05-01 18:15:35.000000	2016-05-01 18:15:34.477221	2
6	6597464486	552	1		1215	2016-05-01 18:17:02.000000	2016-05-01 18:17:01.336146	2
7	3977886868	563	2		1281	2016-05-01 18:18:08.000000	2016-05-01 18:18:07.059123	2
8	42436700	586	3		1290	2016-05-01 18:18:17.000000	2016-05-01 18:18:16.263215	2
9	27121	561	4		1297	2016-05-01 18:18:24.000000	2016-05-01 18:18:23.885658	2
10	3607	571	5		1312	2016-05-01 18:18:39.000000	2016-05-01 18:18:38.330999	2
11	100521728	582	6		1362	2016-05-01 18:19:29.000000	2016-05-01 18:19:28.309916	2
12	5600	879	7		1420	2016-05-01 18:20:27.000000	2016-05-01 18:20:26.332614	2
13	42439952	890	6		1616	2016-05-01 18:23:43.000000	2016-05-01 18:23:42.338688	2
14	8038	871	5		1618	2016-05-01 18:23:45.000000	2016-05-01 18:23:44.073124	2
15	27031	869	4		1792	2016-05-01 18:26:39.000000	2016-05-01 18:26:38.634998	2
16	3942050702	894	3		1816	2016-05-01 18:27:03.000000	2016-05-01 18:27:02.026548	2
17	4886228960	658	2		1901	2016-05-01 18:28:28.000000	2016-05-01 18:28:27.463277	2
18	42430320	346	3		1910	2016-05-01 18:28:37.000000	2016-05-01 18:28:36.258812	2
