	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.304058	0
1	4909	18	0		43	2016-05-01 17:50:46.000000	2016-05-01 17:50:45.023359	0
2	6789	37	0		182	2016-05-01 17:53:05.000000	2016-05-01 17:53:04.017106	0
3	4461	13	0		345	2016-05-01 17:55:48.000000	2016-05-01 17:58:01.586551	0
4	25283	203	0		525	2016-05-01 18:01:02.000000	2016-05-01 18:01:01.525903	0
5	3971196627	275	1		604	2016-05-01 18:02:21.000000	2016-05-01 18:02:20.009404	0
6	3977886225	150	2		660	2016-05-01 18:03:17.000000	2016-05-01 18:03:16.318245	0
7	805765092	130	2		665	2016-05-01 18:03:22.000000	2016-05-01 18:04:59.318826	0
8	3955372899	273	2		669	2016-05-01 18:05:04.000000	2016-05-01 18:05:03.378851	0
9	3463817013	139	3		1016	2016-05-01 18:10:51.000000	2016-05-01 18:10:50.399062	0
10	25273	235	3		1037	2016-05-01 18:11:12.000000	2016-05-01 18:11:12.000000	0
11	25273	375	4		1039	2016-05-01 18:11:14.000000	2016-05-01 18:11:13.864481	0
12	2435108444	194	3		1109	2016-05-01 18:12:24.000000	2016-05-01 18:12:23.281755	0
13	3530	303	4		1630	2016-05-01 18:21:05.000000	2016-05-01 18:21:04.747184	0
14	21907	68	3		1643	2016-05-01 18:21:18.000000	2016-05-01 18:21:17.049018	0
15	6723	335	3		1731	2016-05-01 18:22:46.000000	2016-05-01 18:22:45.960362	0
16	2351532382	373	2		1807	2016-05-01 18:24:02.000000	2016-05-01 18:24:01.017491	0
17	11128	57	1		1974	2016-05-01 18:26:49.000000	2016-05-01 18:26:48.764999	0
18	6598535230	294	1		2158	2016-05-01 18:29:53.000000	2016-05-01 18:29:53.000000	0
19	6598535230	172	0		2159	2016-05-01 18:29:54.000000	2016-05-01 18:29:53.394019	0
20	42428297	388	0		3164	2016-05-01 18:46:39.000000		0
0	42428297	379	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.540354	1
1	6775	33	0		95	2016-05-01 17:51:38.000000	2016-05-01 17:51:37.285053	1
2	9619	223	0		579	2016-05-01 17:59:42.000000	2016-05-01 17:59:41.644618	1
3	2348991701	132	1		977	2016-05-01 18:06:20.000000	2016-05-01 18:06:20.000000	1
4	2348991701	323	1		978	2016-05-01 18:06:21.000000	2016-05-01 18:06:20.362507	1
5	3308681104	136	0		1190	2016-05-01 18:09:53.000000	2016-05-01 18:09:52.366594	1
6	25283	81	0		1210	2016-05-01 18:10:13.000000	2016-05-01 18:10:12.149589	1
7	27166	100	0		1235	2016-05-01 18:10:38.000000	2016-05-01 18:10:37.049468	1
8	3976008169	149	0		1235	2016-05-01 18:10:38.000000	2016-05-01 18:10:37.398346	1
9	4544486780	225	0		1274	2016-05-01 18:11:17.000000	2016-05-01 18:11:16.218554	1
10	3977886858	180	1		1527	2016-05-01 18:15:30.000000	2016-05-01 18:15:29.274153	1
11	8757	49	2		1759	2016-05-01 18:19:22.000000	2016-05-01 18:19:21.703853	1
