	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.868501	0
1	6597464486	169	0		5	2016-05-01 17:50:08.000000	2016-05-01 17:58:49.119606	0
2	6598535230	189	0		49	2016-05-01 17:59:34.000000	2016-05-01 17:59:33.054688	0
3	15769	62	1		102	2016-05-01 18:00:27.000000	2016-05-01 18:00:26.139428	0
4	4886228959	161	1		132	2016-05-01 18:00:57.000000	2016-05-01 18:00:56.914875	0
5	8052	48	1		135	2016-05-01 18:01:00.000000	2016-05-01 18:00:59.529138	0
6	37532	289	1		140	2016-05-01 18:01:05.000000	2016-05-01 18:02:48.281185	0
7	26559	204	0		186	2016-05-01 18:03:35.000000	2016-05-01 18:03:34.428066	0
8	3530	5	1		455	2016-05-01 18:08:04.000000	2016-05-01 18:08:03.113697	0
9	42428312	304	1		550	2016-05-01 18:09:39.000000	2016-05-01 18:09:38.081201	0
10	2435108444	135	0		571	2016-05-01 18:10:00.000000	2016-05-01 18:10:16.000000	0
11	2435108444	247	0		572	2016-05-01 18:10:17.000000	2016-05-01 18:10:16.184782	0
12	6598535230	347	1		861	2016-05-01 18:15:06.000000	2016-05-01 18:15:05.212541	0
13	42430350	118	0		871	2016-05-01 18:15:16.000000	2016-05-01 18:15:15.063121	0
14	42436700	278	0		890	2016-05-01 18:15:35.000000	2016-05-01 18:15:34.359093	0
15	27213	101	1		894	2016-05-01 18:15:39.000000	2016-05-01 18:15:38.107907	0
16	3942050712	143	1		902	2016-05-01 18:15:47.000000	2016-05-01 18:15:46.493684	0
17	3942050702	378	1		906	2016-05-01 18:15:51.000000	2016-05-01 18:15:50.237931	0
18	35126	276	0		1006	2016-05-01 18:17:31.000000	2016-05-01 18:17:30.249664	0
19	3976008169	376	1		1117	2016-05-01 18:19:22.000000	2016-05-01 18:19:21.276015	0
20	27240	272	0		1129	2016-05-01 18:19:34.000000	2016-05-01 18:19:33.556008	0
21	4770624001	158	1		1357	2016-05-01 18:23:22.000000	2016-05-01 18:23:21.020912	0
22	6597464530	170	1		1358	2016-05-01 18:23:23.000000	2016-05-01 18:23:22.288501	0
23	7883	372	1		1492	2016-05-01 18:25:37.000000	2016-05-01 18:25:36.206427	0
24	11148	58	0		1547	2016-05-01 18:26:32.000000	2016-05-01 18:26:31.797265	0
25	9506	54	0		2074	2016-05-01 18:35:19.000000	2016-05-01 18:35:18.274975	0
26	42428297	388	0		2223	2016-05-01 18:37:48.000000		0
0	42428297	379	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.008599	1
1	4207957615	155	0		31	2016-05-01 17:50:34.000000	2016-05-01 17:50:33.725642	1
2	3705	9	0		272	2016-05-01 17:54:35.000000	2016-05-01 17:54:34.871782	1
3	4782404427	159	0		576	2016-05-01 17:59:39.000000	2016-05-01 17:59:38.440612	1
4	6794	39	0		836	2016-05-01 18:03:59.000000	2016-05-01 18:03:58.988225	1
5	2348991701	132	0		940	2016-05-01 18:05:43.000000	2016-05-01 18:05:42.138839	1
6	6820	212	0		968	2016-05-01 18:06:11.000000	2016-05-01 18:06:10.869302	1
7	4458	12	1		1006	2016-05-01 18:06:49.000000	2016-05-01 18:06:48.037134	1
8	23428	78	1		1028	2016-05-01 18:07:11.000000	2016-05-01 18:07:10.203383	1
9	29453	105	1		1097	2016-05-01 18:08:20.000000	2016-05-01 18:08:19.633622	1
10	9416	51	1		1277	2016-05-01 18:11:20.000000	2016-05-01 18:11:19.497993	1
11	5235625496	312	1		1283	2016-05-01 18:11:26.000000	2016-05-01 18:11:25.088486	1
12	3460	256	0		1330	2016-05-01 18:12:13.000000	2016-05-01 18:12:12.405126	1
13	3997454663	153	1		1344	2016-05-01 18:12:27.000000	2016-05-01 18:12:26.367271	1
14	4631139783	356	1		1398	2016-05-01 18:13:21.000000	2016-05-01 18:13:20.609349	1
15	26293	85	0		1459	2016-05-01 18:14:22.000000	2016-05-01 18:14:21.234700	1
16	42428297	389	0		1708	2016-05-01 18:18:31.000000		1
0	42428297	380	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.475515	2
1	21966	70	0		67	2016-05-01 17:51:10.000000	2016-05-01 17:57:57.127450	2
2	6786	191	0		186	2016-05-01 17:59:57.000000	2016-05-01 17:59:56.022281	2
3	5481886057	163	1		343	2016-05-01 18:02:34.000000	2016-05-01 18:02:33.171467	2
4	27031	93	1		500	2016-05-01 18:05:11.000000	2016-05-01 18:05:10.480555	2
5	11267	59	1		514	2016-05-01 18:05:25.000000	2016-05-01 18:05:24.717846	2
6	42443807	125	1		515	2016-05-01 18:05:26.000000	2016-05-01 18:05:26.000000	2
7	42443807	291	1		516	2016-05-01 18:05:27.000000	2016-05-01 18:05:26.057577	2
8	7826843771	175	0		529	2016-05-01 18:05:40.000000	2016-05-01 18:05:39.443250	2
9	26561	207	0		606	2016-05-01 18:06:57.000000	2016-05-01 18:06:56.340419	2
10	42430342	307	1		713	2016-05-01 18:08:44.000000	2016-05-01 18:08:44.000000	2
11	42430342	224	0		715	2016-05-01 18:08:46.000000	2016-05-01 18:08:45.352741	2
12	3942050705	324	1		724	2016-05-01 18:08:55.000000	2016-05-01 18:08:54.148856	2
