	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.580570	0
1	6597464486	37	0		0	2016-05-01 17:50:03.000000	2016-05-01 17:59:26.740924	0
2	26560	39	0		408	2016-05-01 18:06:15.000000	2016-05-01 18:06:14.268996	0
3	3977886858	33	1		726	2016-05-01 18:11:33.000000	2016-05-01 18:12:10.000000	0
4	3977886858	51	1		727	2016-05-01 18:12:11.000000	2016-05-01 18:12:10.694426	0
5	27121	43	2		900	2016-05-01 18:15:04.000000	2016-05-01 18:15:04.000000	0
6	27121	18	3		901	2016-05-01 18:15:05.000000	2016-05-01 18:15:04.335639	0
7	27123	19	3		902	2016-05-01 18:15:06.000000	2016-05-01 18:15:05.507210	0
8	26963	59	3		916	2016-05-01 18:15:20.000000	2016-05-01 18:15:19.446674	0
9	27031	17	2		1120	2016-05-01 18:18:44.000000	2016-05-01 18:18:44.000000	0
10	27031	63	2		1121	2016-05-01 18:18:45.000000	2016-05-01 18:18:44.189863	0
11	35123	21	1		1272	2016-05-01 18:21:16.000000	2016-05-01 18:21:16.000000	0
12	35123	71	1		1273	2016-05-01 18:21:17.000000	2016-05-01 18:21:16.962984	0
13	42428297	88	0		1275	2016-05-01 18:21:19.000000		0
0	42428297	79	0	448.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:57:30.180118	1
1	6775	49	0		32	2016-05-01 17:58:03.000000	2016-05-01 17:58:02.137186	1
2	6794	5	1		76	2016-05-01 17:58:47.000000	2016-05-01 17:58:46.442859	1
3	3955360025	32	1		254	2016-05-01 18:01:45.000000	2016-05-01 18:01:44.121955	1
4	42445917	28	1		255	2016-05-01 18:01:46.000000	2016-05-01 18:01:45.870507	1
5	11117	8	1		262	2016-05-01 18:01:53.000000	2016-05-01 18:01:53.000000	1
6	11117	44	1		263	2016-05-01 18:01:54.000000	2016-05-01 18:01:53.504898	1
7	3463817013	30	2		343	2016-05-01 18:03:14.000000	2016-05-01 18:03:36.307350	1
8	6820	41	2		419	2016-05-01 18:04:53.000000	2016-05-01 18:05:32.622268	1
9	27123	58	3		499	2016-05-01 18:06:53.000000	2016-05-01 18:06:52.507210	1
10	26963	16	4		513	2016-05-01 18:07:07.000000	2016-05-01 18:07:06.330982	1
11	42439996	26	4		565	2016-05-01 18:07:59.000000	2016-05-01 18:07:59.000000	1
12	42439996	40	4		566	2016-05-01 18:08:00.000000	2016-05-01 18:07:59.456565	1
13	38724	23	5		607	2016-05-01 18:08:41.000000	2016-05-01 18:08:40.119532	1
14	40587	24	5		611	2016-05-01 18:08:45.000000	2016-05-01 18:08:45.000000	1
15	40587	45	5		612	2016-05-01 18:08:46.000000	2016-05-01 18:08:45.333378	1
16	42439952	25	6		689	2016-05-01 18:10:03.000000	2016-05-01 18:10:02.265051	1
17	37533	64	6		794	2016-05-01 18:11:48.000000	2016-05-01 18:11:47.349033	1
18	4631139783	34	5		795	2016-05-01 18:11:49.000000	2016-05-01 18:11:49.000000	1
19	4631139783	60	5		796	2016-05-01 18:11:50.000000	2016-05-01 18:11:49.261066	1
20	6702	3	4		1166	2016-05-01 18:18:00.000000	2016-05-01 18:18:00.000000	1
21	6702	78	4		1167	2016-05-01 18:18:01.000000	2016-05-01 18:18:00.475493	1
22	37533	22	3		1279	2016-05-01 18:19:53.000000	2016-05-01 18:19:52.245467	1
23	5235625496	69	3		1280	2016-05-01 18:19:54.000000	2016-05-01 18:19:54.000000	1
24	5235625496	61	2		1282	2016-05-01 18:19:56.000000	2016-05-01 18:19:56.000000	1
25	5235625496	36	1		1283	2016-05-01 18:19:57.000000	2016-05-01 18:19:56.546256	1
26	26560	15	1		1599	2016-05-01 18:25:13.000000	2016-05-01 18:25:12.289939	1
27	21907	10	1		1627	2016-05-01 18:25:41.000000	2016-05-01 18:25:41.000000	1
28	21907	65	1		1628	2016-05-01 18:25:42.000000	2016-05-01 18:25:41.339581	1
29	42428297	89	0		1681	2016-05-01 18:26:35.000000		1
0	42428297	80	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.180118	2
1	6775	4	0		31	2016-05-01 17:50:34.000000	2016-05-01 17:50:33.442192	2
2	42440153	27	0		187	2016-05-01 17:53:10.000000	2016-05-01 17:53:09.320958	2
3	100521728	29	0		1098	2016-05-01 18:08:21.000000	2016-05-01 18:14:30.000000	2
4	100521728	55	0		1099	2016-05-01 18:14:31.000000	2016-05-01 18:14:30.866733	2
5	19318	9	1		1130	2016-05-01 18:15:02.000000	2016-05-01 18:15:01.451630	2
6	3955360025	57	1		1133	2016-05-01 18:15:05.000000	2016-05-01 18:15:04.121955	2
7	42445917	53	2		1136	2016-05-01 18:15:08.000000	2016-05-01 18:15:07.761782	2
8	3463817013	54	3		1215	2016-05-01 18:16:27.000000	2016-05-01 18:16:26.215122	2
9	8704367787	47	4		1257	2016-05-01 18:17:09.000000	2016-05-01 18:17:09.000000	2
10	8704367787	38	5		1258	2016-05-01 18:17:10.000000	2016-05-01 18:17:09.989126	2
11	6794	73	5		1323	2016-05-01 18:18:15.000000	2016-05-01 18:18:14.709417	2
12	6820	6	4		1353	2016-05-01 18:18:45.000000	2016-05-01 18:18:44.595589	2
13	42440153	77	4		1437	2016-05-01 18:20:09.000000	2016-05-01 18:20:08.568506	2
14	21966	11	3		1497	2016-05-01 18:21:09.000000	2016-05-01 18:21:09.000000	2
15	21966	74	3		1498	2016-05-01 18:21:10.000000	2016-05-01 18:21:09.282338	2
16	42439952	75	2		1642	2016-05-01 18:23:34.000000	2016-05-01 18:23:33.510518	2
17	5235625496	67	1		1749	2016-05-01 18:25:21.000000	2016-05-01 18:25:20.792622	2
18	42428297	90	0		2126	2016-05-01 18:31:38.000000		2
0	42428297	81	0	600.0	0	2016-05-01 18:00:07.000000	2016-05-01 18:10:06.580570	3
1	6597464486	42	0		1	2016-05-01 18:10:08.000000	2016-05-01 18:10:07.241605	3
2	27146	20	1		4	2016-05-01 18:10:11.000000	2016-05-01 18:10:10.423320	3
3	4770624001	35	1		16	2016-05-01 18:10:23.000000	2016-05-01 18:10:23.000000	3
4	4770624001	56	1		17	2016-05-01 18:10:24.000000	2016-05-01 18:10:23.217594	3
5	4458	50	2		137	2016-05-01 18:12:24.000000	2016-05-01 18:12:24.000000	3
6	4458	2	3		138	2016-05-01 18:12:25.000000	2016-05-01 18:12:24.837360	3
7	25245	14	3		277	2016-05-01 18:14:44.000000	2016-05-01 18:14:44.000000	3
8	25245	52	3		278	2016-05-01 18:14:45.000000	2016-05-01 18:14:44.528004	3
9	7894	7	4		383	2016-05-01 18:16:30.000000	2016-05-01 18:16:30.000000	3
10	7894	62	4		384	2016-05-01 18:16:31.000000	2016-05-01 18:16:30.164316	3
11	3705	1	3		429	2016-05-01 18:17:16.000000	2016-05-01 18:17:16.000000	3
12	3705	72	3		430	2016-05-01 18:17:17.000000	2016-05-01 18:17:16.839774	3
13	38724	70	2		497	2016-05-01 18:18:24.000000	2016-05-01 18:18:23.390794	3
14	3573482142	46	1		540	2016-05-01 18:19:07.000000	2016-05-01 18:19:07.000000	3
15	3573482142	31	2		541	2016-05-01 18:19:08.000000	2016-05-01 18:19:07.184243	3
16	27146	48	2		553	2016-05-01 18:19:20.000000	2016-05-01 18:19:19.332697	3
17	22838	13	3		777	2016-05-01 18:23:04.000000	2016-05-01 18:23:04.000000	3
18	22838	66	3		778	2016-05-01 18:23:05.000000	2016-05-01 18:23:04.495249	3
19	19318	68	2		1049	2016-05-01 18:27:36.000000	2016-05-01 18:27:35.148375	3
20	22819	12	1		1130	2016-05-01 18:28:57.000000	2016-05-01 18:28:57.000000	3
21	22819	76	1		1131	2016-05-01 18:28:58.000000	2016-05-01 18:28:57.607243	3
22	42428297	91	0		1476	2016-05-01 18:34:43.000000		3
0	42428297	82	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	4
1	42428297	92	0		0	2016-05-01 17:50:03.000000		4
0	42428297	83	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	5
1	42428297	93	0		0	2016-05-01 17:50:03.000000		5
0	42428297	84	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	6
1	42428297	94	0		0	2016-05-01 17:50:03.000000		6
0	42428297	85	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	7
1	42428297	95	0		0	2016-05-01 17:50:03.000000		7
0	42428297	86	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	8
1	42428297	96	0		0	2016-05-01 17:50:03.000000		8
0	42428297	87	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	9
1	42428297	97	0		0	2016-05-01 17:50:03.000000		9
