	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	117.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:51:59.964483	0
1	26560	40	0		1224	2016-05-01 18:12:24.000000	2016-05-01 18:12:23.869818	0
2	21907	15	1		1311	2016-05-01 18:13:51.000000	2016-05-01 18:13:50.049018	0
3	6723	60	1		1399	2016-05-01 18:15:19.000000	2016-05-01 18:15:18.969726	0
4	42428297	87	0		1470	2016-05-01 18:16:30.000000		0
0	42428297	78	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.734405	1
1	6786	9	0		252	2016-05-01 17:54:15.000000	2016-05-01 17:59:56.000000	1
2	6786	43	0		253	2016-05-01 17:59:57.000000	2016-05-01 17:59:56.231198	1
3	100522739	25	1		1093	2016-05-01 18:13:57.000000	2016-05-01 18:13:57.000000	1
4	100522739	54	1		1094	2016-05-01 18:13:58.000000	2016-05-01 18:13:57.235590	1
5	42443807	63	2		1123	2016-05-01 18:14:27.000000	2016-05-01 18:14:26.738564	1
6	3944708032	47	1		1139	2016-05-01 18:14:43.000000	2016-05-01 18:14:43.000000	1
7	3944708032	29	2		1140	2016-05-01 18:14:44.000000	2016-05-01 18:14:43.084995	1
8	3558	3	2		1439	2016-05-01 18:19:43.000000	2016-05-01 18:19:42.440761	1
9	9506	14	2		1532	2016-05-01 18:21:16.000000	2016-05-01 18:21:16.000000	1
10	9506	67	2		1533	2016-05-01 18:21:17.000000	2016-05-01 18:21:16.145693	1
11	6753	74	1		1667	2016-05-01 18:23:31.000000	2016-05-01 18:23:30.468452	1
12	42428297	88	0		1728	2016-05-01 18:24:32.000000		1
0	42428297	79	0	364.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:56:06.466997	2
1	37531	51	0		664	2016-05-01 18:07:11.000000	2016-05-01 18:07:10.829797	2
2	6755	71	1		1415	2016-05-01 18:19:42.000000	2016-05-01 18:19:41.535996	2
3	42428297	89	0		1474	2016-05-01 18:20:41.000000		2
0	42428297	80	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.708165	3
1	3558	38	0		722	2016-05-01 18:02:05.000000	2016-05-01 18:02:04.118743	3
2	25273	18	1		999	2016-05-01 18:06:42.000000	2016-05-01 18:06:42.000000	3
3	25273	53	1		1000	2016-05-01 18:06:43.000000	2016-05-01 18:06:42.506458	3
4	7877	58	2		1135	2016-05-01 18:08:58.000000	2016-05-01 18:08:57.090043	3
5	6722	4	1		1161	2016-05-01 18:09:24.000000	2016-05-01 18:09:23.821614	3
6	6723	5	1		1162	2016-05-01 18:09:25.000000	2016-05-01 18:09:25.000000	3
