	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	443.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:57:49.173835	0
1	6598535230	78	0		107	2016-05-01 17:59:37.000000	2016-05-01 18:09:36.300429	0
2	4544486780	115	0		155	2016-05-01 18:10:25.000000	2016-05-01 18:10:24.886588	0
3	6224277860	75	1		301	2016-05-01 18:12:51.000000	2016-05-01 18:12:50.717128	0
4	6224278786	76	1		358	2016-05-01 18:13:48.000000	2016-05-01 18:13:48.000000	0
5	6224278786	89	1		359	2016-05-01 18:13:49.000000	2016-05-01 18:13:48.334466	0
6	25461	129	2		967	2016-05-01 18:23:57.000000	2016-05-01 18:23:56.344753	0
7	4909	155	1		1046	2016-05-01 18:25:16.000000	2016-05-01 18:25:15.658242	0
8	42428297	169	0		1149	2016-05-01 18:26:59.000000		0
0	42428297	160	0	600.0	0	2016-05-01 17:56:23.000000	2016-05-01 18:06:22.356721	1
1	805765092	103	0		184	2016-05-01 18:09:27.000000	2016-05-01 18:09:26.091899	1
2	11267	143	1		247	2016-05-01 18:10:30.000000	2016-05-01 18:10:30.000000	1
3	11267	23	0		248	2016-05-01 18:10:31.000000	2016-05-01 18:11:20.385095	1
4	3944708032	117	0		380	2016-05-01 18:13:33.000000	2016-05-01 18:13:33.000000	1
5	3944708032	64	1		381	2016-05-01 18:13:34.000000	2016-05-01 18:13:33.064821	1
6	9506	19	1		1194	2016-05-01 18:27:07.000000	2016-05-01 18:27:07.000000	1
7	9506	157	1		1195	2016-05-01 18:27:08.000000	2016-05-01 18:27:07.604945	1
8	42428297	170	0		1525	2016-05-01 18:32:38.000000		1
0	42428297	161	0	0.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:50:26.608863	2
1	4909	7	0		35	2016-05-01 17:51:02.000000	2016-05-01 17:51:01.052866	2
2	6776	11	0		56	2016-05-01 17:51:23.000000	2016-05-01 17:51:22.847102	2
3	4936	8	0		158	2016-05-01 17:53:05.000000	2016-05-01 17:59:50.000000	2
4	4936	107	0		159	2016-05-01 17:59:51.000000	2016-05-01 17:59:50.771131	2
5	7877	14	1		424	2016-05-01 18:04:16.000000	2016-05-01 18:04:15.098098	2
6	40587	50	1		434	2016-05-01 18:04:26.000000	2016-05-01 18:04:25.607486	2
7	34340	46	1		549	2016-05-01 18:06:21.000000	2016-05-01 18:08:34.000000	2
8	34340	83	1		550	2016-05-01 18:08:35.000000	2016-05-01 18:09:42.943244	2
9	3573482142	90	2		799	2016-05-01 18:13:52.000000	2016-05-01 18:13:51.552253	2
10	22838	130	3		914	2016-05-01 18:15:47.000000	2016-05-01 18:15:46.144048	2
11	11117	20	2		932	2016-05-01 18:16:05.000000	2016-05-01 18:16:04.605314	2
12	3942050702	63	2		937	2016-05-01 18:16:10.000000	2016-05-01 18:16:09.817592	2
13	37532	147	2		1141	2016-05-01 18:19:34.000000	2016-05-01 18:19:33.011090	2
14	26308	36	1		1155	2016-05-01 18:19:48.000000	2016-05-01 18:19:47.488683	2
15	26293	35	1		1280	2016-05-01 18:21:53.000000	2016-05-01 18:21:53.000000	2
16	26293	123	1		1281	2016-05-01 18:21:54.000000	2016-05-01 18:21:53.082237	2
17	7883	15	0		1546	2016-05-01 18:26:19.000000	2016-05-01 18:26:18.454139	2
18	11148	22	0		1666	2016-05-01 18:28:19.000000	2016-05-01 18:28:18.069515	2
19	25461	33	0		2488	2016-05-01 18:42:01.000000	2016-05-01 18:42:00.659366	2
20	25462	34	0		2493	2016-05-01 18:42:06.000000	2016-05-01 18:42:05.141726	2
21	42428297	171	0		2544	2016-05-01 18:42:57.000000		2
0	42428297	162	0	264.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:54:50.008330	3
1	6597464530	82	0		477	2016-05-01 18:02:48.000000	2016-05-01 18:02:48.000000	3
2	6597464530	77	1		478	2016-05-01 18:02:49.000000	2016-05-01 18:02:48.135305	3
3	3955360018	122	1		648	2016-05-01 18:05:39.000000	2016-05-01 18:08:24.460934	3
4	27077	86	0		714	2016-05-01 18:09:31.000000	2016-05-01 18:09:31.000000	3
5	27077	40	1		715	2016-05-01 18:09:32.000000	2016-05-01 18:09:31.150992	3
6	42445917	112	1		847	2016-05-01 18:11:44.000000	2016-05-01 18:11:43.460277	3
7	3505	92	2		1075	2016-05-01 18:15:32.000000	2016-05-01 18:15:32.000000	3
8	3505	2	3		1076	2016-05-01 18:15:33.000000	2016-05-01 18:15:32.536929	3
9	6787	12	3		1360	2016-05-01 18:20:17.000000	2016-05-01 18:20:17.000000	3
10	6787	126	3		1361	2016-05-01 18:20:18.000000	2016-05-01 18:20:17.128292	3
11	6794	152	2		1485	2016-05-01 18:22:22.000000	2016-05-01 18:22:21.615741	3
12	4207815979	68	1		1518	2016-05-01 18:22:55.000000	2016-05-01 18:22:54.064652	3
13	2351532363	132	1		1588	2016-05-01 18:24:05.000000	2016-05-01 18:24:05.000000	3
14	2351532363	59	0		1589	2016-05-01 18:24:06.000000	2016-05-01 18:24:05.201903	3
15	42428297	172	0		2131	2016-05-01 18:33:08.000000		3
0	42428297	163	0	400.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:57:06.641426	4
1	42430350	109	0		130	2016-05-01 17:59:17.000000	2016-05-01 17:59:53.220354	4
2	4445	102	1		283	2016-05-01 18:02:27.000000	2016-05-01 18:02:27.000000	4
3	4445	4	2		284	2016-05-01 18:02:28.000000	2016-05-01 18:02:27.187671	4
4	25273	32	2		314	2016-05-01 18:02:58.000000	2016-05-01 18:02:57.690179	4
5	4851	6	2		674	2016-05-01 18:08:58.000000	2016-05-01 18:08:58.000000	4
6	4851	149	2		675	2016-05-01 18:08:59.000000	2016-05-01 18:08:58.804159	4
7	26963	39	1		988	2016-05-01 18:14:12.000000	2016-05-01 18:14:11.195775	4
8	21907	27	1		1392	2016-05-01 18:20:56.000000	2016-05-01 18:20:55.166069	4
9	21908	142	1		1397	2016-05-01 18:21:01.000000	2016-05-01 18:21:01.000000	4
10	21908	28	0		1398	2016-05-01 18:21:02.000000	2016-05-01 18:21:01.970162	4
11	42428297	173	0		1696	2016-05-01 18:26:00.000000		4
0	42428297	164	0	0.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:50:26.361795	5
1	27146	42	0		64	2016-05-01 17:51:31.000000	2016-05-01 17:51:30.522915	5
2	22838	29	0		126	2016-05-01 17:52:33.000000	2016-05-01 17:58:41.144048	5
3	11117	97	0		144	2016-05-01 17:59:00.000000	2016-05-01 17:58:59.328762	5
4	35126	47	1		367	2016-05-01 18:02:43.000000	2016-05-01 18:02:42.047952	5
5	1992	1	1		465	2016-05-01 18:04:21.000000	2016-05-01 18:07:45.000000	5
