	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:49:59.215448	0
1	40584	14	0		207	2016-05-01 17:53:27.000000	2016-05-01 17:58:00.000000	0
2	40584	21	0		208	2016-05-01 17:58:01.000000	2016-05-01 17:58:00.529330	0
3	41691	15	1		401	2016-05-01 18:01:14.000000	2016-05-01 18:01:14.000000	0
4	41691	27	1		402	2016-05-01 18:01:15.000000	2016-05-01 18:01:14.694487	0
5	5635	23	2		464	2016-05-01 18:02:17.000000	2016-05-01 18:02:17.000000	0
6	5635	2	3		465	2016-05-01 18:02:18.000000	2016-05-01 18:02:17.784188	0
7	8043	6	3		531	2016-05-01 18:03:24.000000	2016-05-01 18:03:24.000000	0
8	8043	24	3		532	2016-05-01 18:03:25.000000	2016-05-01 18:03:24.012886	0
9	19969	12	4		697	2016-05-01 18:06:10.000000	2016-05-01 18:06:10.000000	0
10	19969	33	4		698	2016-05-01 18:06:11.000000	2016-05-01 18:06:10.601076	0
11	6011	31	3		973	2016-05-01 18:10:46.000000	2016-05-01 18:10:46.000000	0
12	6011	4	2		974	2016-05-01 18:10:47.000000	2016-05-01 18:10:46.444582	0
13	12604	8	2		1322	2016-05-01 18:16:35.000000	2016-05-01 18:16:35.000000	0
14	12604	34	2		1323	2016-05-01 18:16:36.000000	2016-05-01 18:16:35.364464	0
15	13899	11	1		1411	2016-05-01 18:18:04.000000	2016-05-01 18:18:04.000000	0
16	13899	37	1		1412	2016-05-01 18:18:05.000000	2016-05-01 18:18:04.819551	0
17	42428297	59	0		1828	2016-05-01 18:25:01.000000		0
0	42428297	40	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	1
1	42428297	60	0		0	2016-05-01 17:50:00.000000		1
0	42428297	41	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	2
1	42428297	61	0		0	2016-05-01 17:50:00.000000		2
0	42428297	42	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	3
1	42428297	62	0		0	2016-05-01 17:50:00.000000		3
0	42428297	43	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	4
1	42428297	63	0		0	2016-05-01 17:50:00.000000		4
0	42428297	44	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	5
1	42428297	64	0		0	2016-05-01 17:50:00.000000		5
0	42428297	45	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	6
1	42428297	65	0		0	2016-05-01 17:50:00.000000		6
0	42428297	46	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	7
1	42428297	66	0		0	2016-05-01 17:50:00.000000		7
0	42428297	47	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	8
1	42428297	67	0		0	2016-05-01 17:50:00.000000		8
0	42428297	48	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	9
1	42428297	68	0		0	2016-05-01 17:50:00.000000		9
0	42428297	49	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	10
1	42428297	69	0		0	2016-05-01 17:50:00.000000		10
0	42428297	50	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	11
1	42428297	70	0		0	2016-05-01 17:50:00.000000		11
0	42428297	51	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	12
1	42428297	71	0		0	2016-05-01 17:50:00.000000		12
0	42428297	52	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	13
1	42428297	72	0		0	2016-05-01 17:50:00.000000		13
0	42428297	53	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	14
1	42428297	73	0		0	2016-05-01 17:50:00.000000		14
0	42428297	54	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	15
1	42428297	74	0		0	2016-05-01 17:50:00.000000		15
0	42428297	55	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	16
1	42428297	75	0		0	2016-05-01 17:50:00.000000		16
0	42428297	56	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:49:59.108652	17
1	8119462472	19	0		186	2016-05-01 17:53:06.000000	2016-05-01 17:58:03.000000	17
2	8119462472	26	0		187	2016-05-01 17:58:04.000000	2016-05-01 17:58:03.101659	17
3	11257	7	1		208	2016-05-01 17:58:25.000000	2016-05-01 17:58:25.000000	17
4	11257	28	1		209	2016-05-01 17:58:26.000000	2016-05-01 17:58:25.740095	17
5	33487	13	2		235	2016-05-01 17:58:52.000000	2016-05-01 17:58:52.000000	17
6	33487	20	2		236	2016-05-01 17:58:53.000000	2016-05-01 17:58:52.078958	17
7	13344	10	3		272	2016-05-01 17:59:29.000000	2016-05-01 17:59:28.344022	17
8	3831822160	17	3		298	2016-05-01 17:59:55.000000	2016-05-01 17:59:55.000000	17
9	3831822160	29	3		299	2016-05-01 17:59:56.000000	2016-05-01 17:59:55.621187	17
10	42423674	16	4		522	2016-05-01 18:03:39.000000	2016-05-01 18:03:39.000000	17
11	42423674	30	4		523	2016-05-01 18:03:40.000000	2016-05-01 18:03:39.740740	17
12	5728	3	3		676	2016-05-01 18:06:13.000000	2016-05-01 18:06:13.000000	17
13	5728	38	3		677	2016-05-01 18:06:14.000000	2016-05-01 18:06:13.970193	17
14	13344	39	2		726	2016-05-01 18:07:03.000000	2016-05-01 18:07:02.376010	17
15	13280	9	1		913	2016-05-01 18:10:10.000000	2016-05-01 18:10:10.000000	17
16	13280	36	1		914	2016-05-01 18:10:11.000000	2016-05-01 18:10:10.245717	17
17	42428297	76	0		1135	2016-05-01 18:13:52.000000		17
0	42428297	57	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:49:59.671797	18
1	6775	5	0		28	2016-05-01 17:50:28.000000	2016-05-01 17:58:02.000000	18
2	6775	25	0		29	2016-05-01 17:58:03.000000	2016-05-01 17:58:02.581541	18
3	1926	22	1		327	2016-05-01 18:03:01.000000	2016-05-01 18:03:01.000000	18
4	1926	1	2		328	2016-05-01 18:03:02.000000	2016-05-01 18:03:01.091964	18
5	5235625496	18	2		589	2016-05-01 18:07:23.000000	2016-05-01 18:07:23.000000	18
6	5235625496	32	2		590	2016-05-01 18:07:24.000000	2016-05-01 18:07:24.000000	18
