	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.822175	0
1	27146	60	0		3	2016-05-01 17:50:06.000000	2016-05-01 17:50:06.141909	0
2	11128	31	0		85	2016-05-01 17:51:29.000000	2016-05-01 18:01:29.000000	0
3	11128	145	0		86	2016-05-01 18:01:30.000000	2016-05-01 18:01:29.892188	0
4	8051	25	1		477	2016-05-01 18:08:01.000000	2016-05-01 18:12:04.000000	0
5	8051	144	1		478	2016-05-01 18:12:05.000000	2016-05-01 18:12:04.883635	0
6	8052	135	2		514	2016-05-01 18:12:41.000000	2016-05-01 18:12:41.000000	0
7	8052	26	3		515	2016-05-01 18:12:42.000000	2016-05-01 18:12:41.480148	0
8	4886228959	99	3		811	2016-05-01 18:17:38.000000	2016-05-01 18:17:37.710628	0
9	26560	111	3		837	2016-05-01 18:18:04.000000	2016-05-01 18:18:03.663708	0
10	35126	67	4		865	2016-05-01 18:18:32.000000	2016-05-01 18:18:32.000000	0
11	35126	139	4		866	2016-05-01 18:18:33.000000	2016-05-01 18:18:32.810862	0
12	21908	40	5		889	2016-05-01 18:18:56.000000	2016-05-01 18:18:55.085509	0
13	6723	171	5		918	2016-05-01 18:19:25.000000	2016-05-01 18:19:24.179840	0
14	6776	23	4		928	2016-05-01 18:19:35.000000	2016-05-01 18:19:34.296843	0
15	6789	195	4		960	2016-05-01 18:20:07.000000	2016-05-01 18:20:06.174320	0
16	4207815979	94	3		988	2016-05-01 18:20:35.000000	2016-05-01 18:20:34.756257	0
17	27166	205	3		1082	2016-05-01 18:22:09.000000	2016-05-01 18:22:08.683156	0
18	3976008169	199	2		1084	2016-05-01 18:22:11.000000	2016-05-01 18:22:10.518243	0
19	5481886057	101	1		1166	2016-05-01 18:23:33.000000	2016-05-01 18:23:32.148070	0
20	3573482142	85	1		1179	2016-05-01 18:23:46.000000	2016-05-01 18:23:45.367540	0
21	25462	204	1		1180	2016-05-01 18:23:47.000000	2016-05-01 18:23:46.994527	0
22	42428297	238	0		1189	2016-05-01 18:23:56.000000		0
0	42428297	229	0	311.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:55:13.199959	1
1	3539	114	0		613	2016-05-01 18:05:27.000000	2016-05-01 18:05:27.000000	1
2	3539	4	1		614	2016-05-01 18:05:28.000000	2016-05-01 18:05:27.126023	1
3	9485	28	1		692	2016-05-01 18:06:46.000000	2016-05-01 18:06:46.000000	1
4	9485	120	1		693	2016-05-01 18:06:47.000000	2016-05-01 18:06:46.647885	1
5	27261	63	2		1027	2016-05-01 18:12:21.000000	2016-05-01 18:12:20.103266	1
6	3977886858	92	2		1034	2016-05-01 18:12:28.000000	2016-05-01 18:12:27.706735	1
7	42436700	73	2		1199	2016-05-01 18:15:13.000000	2016-05-01 18:15:13.000000	1
8	42436700	155	2		1200	2016-05-01 18:15:14.000000	2016-05-01 18:15:13.987691	1
9	27121	149	3		1208	2016-05-01 18:15:22.000000	2016-05-01 18:15:22.000000	1
10	27121	58	4		1209	2016-05-01 18:15:23.000000	2016-05-01 18:15:22.089337	1
11	23428	174	4		1255	2016-05-01 18:16:09.000000	2016-05-01 18:16:08.223321	1
12	3977886225	180	3		1334	2016-05-01 18:17:28.000000	2016-05-01 18:17:27.106082	1
13	805765092	79	2		1336	2016-05-01 18:17:30.000000	2016-05-01 18:17:29.772942	1
14	3955372899	88	2		1337	2016-05-01 18:17:31.000000	2016-05-01 18:17:30.466301	1
15	27051	57	2		1337	2016-05-01 18:17:31.000000	2016-05-01 18:17:30.631539	1
16	27031	56	2		1428	2016-05-01 18:19:02.000000	2016-05-01 18:19:02.000000	1
17	27031	209	2		1429	2016-05-01 18:19:03.000000	2016-05-01 18:19:02.047968	1
18	3942050702	215	1		1533	2016-05-01 18:20:47.000000	2016-05-01 18:20:46.755341	1
19	42428297	239	0		1643	2016-05-01 18:22:37.000000		1
0	42428297	230	0	504.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:58:26.234874	2
1	1954	154	0		393	2016-05-01 18:05:00.000000	2016-05-01 18:04:59.459907	2
2	4886228959	162	1		432	2016-05-01 18:05:39.000000	2016-05-01 18:05:38.417309	2
3	26561	130	2		460	2016-05-01 18:06:07.000000	2016-05-01 18:06:06.282640	2
4	3460	2	3		461	2016-05-01 18:06:08.000000	2016-05-01 18:06:07.298044	2
5	42430342	190	3		495	2016-05-01 18:06:42.000000	2016-05-01 18:06:41.415392	2
6	4828	148	2		570	2016-05-01 18:07:57.000000	2016-05-01 18:07:56.319413	2
7	6789	24	3		582	2016-05-01 18:08:09.000000	2016-05-01 18:08:08.174320	2
8	4207815979	127	3		610	2016-05-01 18:08:37.000000	2016-05-01 18:08:36.541780	2
9	27261	214	4		794	2016-05-01 18:11:41.000000	2016-05-01 18:12:01.103266	2
10	3977886858	137	3		803	2016-05-01 18:12:11.000000	2016-05-01 18:12:10.758051	2
11	8757	27	4		881	2016-05-01 18:13:29.000000	2016-05-01 18:13:29.000000	2
12	8757	222	4		882	2016-05-01 18:13:30.000000	2016-05-01 18:13:29.566239	2
13	100522739	116	3		957	2016-05-01 18:14:45.000000	2016-05-01 18:14:44.198532	2
14	1690450548	80	4		958	2016-05-01 18:14:46.000000	2016-05-01 18:14:45.215987	2
15	3530	3	4		986	2016-05-01 18:15:14.000000	2016-05-01 18:15:13.037716	2
16	4770624001	97	4		1001	2016-05-01 18:15:29.000000	2016-05-01 18:15:29.000000	2
17	4770624001	133	4		1002	2016-05-01 18:15:30.000000	2016-05-01 18:15:29.762490	2
18	11148	32	5		1047	2016-05-01 18:16:15.000000	2016-05-01 18:16:15.000000	2
19	11148	208	5		1048	2016-05-01 18:16:16.000000	2016-05-01 18:16:15.233759	2
20	5481886057	187	4		1087	2016-05-01 18:16:55.000000	2016-05-01 18:16:54.854764	2
21	2351532382	82	3		1106	2016-05-01 18:17:14.000000	2016-05-01 18:17:13.015351	2
22	6753	176	3		1112	2016-05-01 18:17:20.000000	2016-05-01 18:17:19.460750	2
23	3573482142	123	2		1125	2016-05-01 18:17:33.000000	2016-05-01 18:17:32.184243	2
24	27146	138	3		1138	2016-05-01 18:17:46.000000	2016-05-01 18:17:45.175506	2
25	42430342	70	4		1199	2016-05-01 18:18:47.000000	2016-05-01 18:18:46.157191	2
26	22838	42	4		1361	2016-05-01 18:21:29.000000	2016-05-01 18:21:29.000000	2
27	22838	183	4		1362	2016-05-01 18:21:30.000000	2016-05-01 18:21:29.495249	2
28	19318	198	3		1633	2016-05-01 18:26:01.000000	2016-05-01 18:26:00.148375	2
29	22819	193	2		1715	2016-05-01 18:27:23.000000	2016-05-01 18:27:23.000000	2
30	22819	41	1		1716	2016-05-01 18:27:24.000000	2016-05-01 18:27:23.644258	2
31	35123	197	1		2060	2016-05-01 18:33:08.000000	2016-05-01 18:33:07.962984	2
32	42428297	240	0		2062	2016-05-01 18:33:10.000000		2
0	42428297	231	0	572.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:59:34.840215	3
1	6718	159	0		32	2016-05-01 18:00:07.000000	2016-05-01 18:00:06.619716	3
2	8660596975	109	1		420	2016-05-01 18:06:35.000000	2016-05-01 18:06:34.069122	3
3	6753	19	2		432	2016-05-01 18:06:47.000000	2016-05-01 18:06:46.207234	3
4	4207957615	219	2		451	2016-05-01 18:07:06.000000	2016-05-01 18:07:05.636167	3
5	8704367787	107	1		550	2016-05-01 18:08:45.000000	2016-05-01 18:13:34.000000	3
6	8704367787	122	1		551	2016-05-01 18:13:35.000000	2016-05-01 18:13:34.238692	3
7	23225	110	2		756	2016-05-01 18:17:00.000000	2016-05-01 18:17:00.000000	3
8	23225	44	3		757	2016-05-01 18:17:01.000000	2016-05-01 18:17:01.000000	3
9	23225	169	3		758	2016-05-01 18:17:02.000000	2016-05-01 18:17:01.098220	3
10	37531	68	2		999	2016-05-01 18:21:03.000000	2016-05-01 18:21:02.592245	3
11	5235625496	100	2		1000	2016-05-01 18:21:04.000000	2016-05-01 18:21:04.000000	3
12	5235625496	182	2		1001	2016-05-01 18:21:05.000000	2016-05-01 18:21:05.000000	3
13	5235625496	170	1		1003	2016-05-01 18:21:07.000000	2016-05-01 18:21:06.459636	3
14	1954	1	0		1305	2016-05-01 18:26:09.000000	2016-05-01 18:26:08.086620	3
15	26560	52	0		1319	2016-05-01 18:26:23.000000	2016-05-01 18:26:22.283381	3
16	35123	66	0		1377	2016-05-01 18:27:21.000000	2016-05-01 18:27:20.962984	3
17	42428297	241	0		1378	2016-05-01 18:27:22.000000		3
0	42428297	232	0	217.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:53:39.888229	4
1	29453	115	0		309	2016-05-01 17:58:49.000000	2016-05-01 17:58:49.000000	4
2	29453	64	1		310	2016-05-01 17:58:50.000000	2016-05-01 17:58:49.056090	4
3	26967	54	1		526	2016-05-01 18:02:26.000000	2016-05-01 18:02:25.544558	4
4	3971196627	134	1		615	2016-05-01 18:03:55.000000	2016-05-01 18:03:54.233413	4
5	8714998591	108	2		643	2016-05-01 18:04:23.000000	2016-05-01 18:04:22.106862	4
6	27213	62	2		671	2016-05-01 18:04:51.000000	2016-05-01 18:04:51.000000	4
7	27213	175	2		672	2016-05-01 18:04:52.000000	2016-05-01 18:04:51.279948	4
8	42432580	72	1		675	2016-05-01 18:04:55.000000	2016-05-01 18:05:02.395914	4
9	3955372899	167	1		676	2016-05-01 18:05:04.000000	2016-05-01 18:05:03.466301	4
10	27051	164	2		678	2016-05-01 18:05:06.000000	2016-05-01 18:05:05.291560	4
11	42430350	125	3		735	2016-05-01 18:06:03.000000	2016-05-01 18:06:03.000000	4
12	42430350	71	4		736	2016-05-01 18:06:04.000000	2016-05-01 18:06:03.491926	4
13	27166	61	4		779	2016-05-01 18:06:47.000000	2016-05-01 18:06:46.683156	4
14	3976008169	90	4		779	2016-05-01 18:06:47.000000	2016-05-01 18:06:46.026244	4
15	3607	5	4		791	2016-05-01 18:06:59.000000	2016-05-01 18:06:58.329200	4
16	26967	224	4		794	2016-05-01 18:07:02.000000	2016-05-01 18:07:01.622097	4
17	4445	7	3		849	2016-05-01 18:07:57.000000	2016-05-01 18:07:56.783191	4
18	25273	47	3		865	2016-05-01 18:08:13.000000	2016-05-01 18:08:13.000000	4
19	25273	194	3		866	2016-05-01 18:08:14.000000	2016-05-01 18:08:14.000000	4
20	25273	160	2		868	2016-05-01 18:08:16.000000	2016-05-01 18:08:15.288160	4
21	2435108444	83	3		891	2016-05-01 18:08:39.000000	2016-05-01 18:08:38.587588	4
22	34311	65	3		903	2016-05-01 18:08:51.000000	2016-05-01 18:08:50.131011	4
23	4936	11	3		905	2016-05-01 18:08:53.000000	2016-05-01 18:08:52.359679	4
24	4938	12	3		905	2016-05-01 18:08:53.000000	2016-05-01 18:08:52.106267	4
25	6723	220	3		920	2016-05-01 18:09:08.000000	2016-05-01 18:09:07.607205	4
26	6724	18	2		921	2016-05-01 18:09:09.000000	2016-05-01 18:09:08.010338	4
27	6772	147	2		926	2016-05-01 18:09:14.000000	2016-05-01 18:09:13.263453	4
28	6775	22	3		933	2016-05-01 18:09:21.000000	2016-05-01 18:09:20.159996	4
29	4207957615	95	3		942	2016-05-01 18:09:30.000000	2016-05-01 18:09:29.116279	4
30	4828	8	3		949	2016-05-01 18:09:37.000000	2016-05-01 18:10:11.002178	4
31	25245	119	3		1038	2016-05-01 18:11:41.000000	2016-05-01 18:11:40.579848	4
32	4850	9	4		1097	2016-05-01 18:12:40.000000	2016-05-01 18:12:39.685607	4
33	4851	10	4		1109	2016-05-01 18:12:52.000000	2016-05-01 18:12:52.000000	4
34	4851	207	4		1110	2016-05-01 18:12:53.000000	2016-05-01 18:12:53.000000	4
35	4851	168	3		1112	2016-05-01 18:12:55.000000	2016-05-01 18:12:55.000000	4
36	4851	185	4		1114	2016-05-01 18:12:57.000000	2016-05-01 18:12:56.007318	4
37	4782404427	98	3		1139	2016-05-01 18:13:22.000000	2016-05-01 18:14:19.000000	4
38	4782404427	128	3		1140	2016-05-01 18:14:20.000000	2016-05-01 18:14:19.538561	4
39	25245	46	4		1688	2016-05-01 18:23:28.000000	2016-05-01 18:23:27.072123	4
40	18389	35	4		1794	2016-05-01 18:25:14.000000	2016-05-01 18:25:14.000000	4
41	18389	228	4		1795	2016-05-01 18:25:15.000000	2016-05-01 18:25:14.473419	4
42	2351532382	227	3		1816	2016-05-01 18:25:36.000000	2016-05-01 18:25:35.719431	4
43	3705	179	2		1854	2016-05-01 18:26:14.000000	2016-05-01 18:26:14.000000	4
44	3705	6	1		1855	2016-05-01 18:26:15.000000	2016-05-01 18:26:14.052131	4
45	8714998591	188	1		2098	2016-05-01 18:30:18.000000	2016-05-01 18:30:17.323116	4
46	23428	45	0		2166	2016-05-01 18:31:26.000000	2016-05-01 18:31:25.084493	4
47	42439996	75	0		2187	2016-05-01 18:31:47.000000	2016-05-01 18:31:46.067378	4
48	42428297	242	0		2202	2016-05-01 18:32:02.000000		4
0	42428297	233	0	483.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:58:05.310358	5
1	25283	118	0		176	2016-05-01 18:01:02.000000	2016-05-01 18:01:01.511769	5
2	3977886225	91	1		221	2016-05-01 18:01:47.000000	2016-05-01 18:01:46.391851	5
3	100521728	76	1		1133	2016-05-01 18:16:59.000000	2016-05-01 18:16:59.000000	5
4	100521728	161	1		1134	2016-05-01 18:17:00.000000	2016-05-01 18:16:59.710615	5
5	15769	34	2		1135	2016-05-01 18:17:01.000000	2016-05-01 18:17:00.201782	5
6	11267	33	2		1151	2016-05-01 18:17:17.000000	2016-05-01 18:17:16.964034	5
7	3944708032	129	2		1158	2016-05-01 18:17:24.000000	2016-05-01 18:17:23.537997	5
8	3530	178	3		1201	2016-05-01 18:18:07.000000	2016-05-01 18:18:06.915728	5
9	21907	157	2		1207	2016-05-01 18:18:13.000000	2016-05-01 18:18:12.716707	5
10	6718	16	3		1235	2016-05-01 18:18:41.000000	2016-05-01 18:18:40.063845	5
11	42439952	221	3		1321	2016-05-01 18:20:07.000000	2016-05-01 18:20:06.986583	5
12	6211484424	217	2		1470	2016-05-01 18:22:36.000000	2016-05-01 18:22:36.000000	5
13	6211484424	102	1		1471	2016-05-01 18:22:37.000000	2016-05-01 18:22:36.166026	5
14	9506	189	1		1732	2016-05-01 18:26:58.000000	2016-05-01 18:26:58.000000	5
15	9506	29	0		1733	2016-05-01 18:26:59.000000	2016-05-01 18:26:58.486928	5
16	42428297	243	0		1750	2016-05-01 18:27:16.000000		5
0	42428297	234	0	549.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:59:11.688790	6
1	4936	132	0		39	2016-05-01 17:59:51.000000	2016-05-01 17:59:50.073151	6
2	6724	136	1		56	2016-05-01 18:00:08.000000	2016-05-01 18:00:07.273791	6
3	6775	158	2		69	2016-05-01 18:00:21.000000	2016-05-01 18:01:23.188376	6
4	4850	140	3		183	2016-05-01 18:03:18.000000	2016-05-01 18:03:17.612325	6
5	9619	30	4		246	2016-05-01 18:04:21.000000	2016-05-01 18:04:21.000000	6
6	9619	141	4		247	2016-05-01 18:04:22.000000	2016-05-01 18:04:21.548206	6
7	2348991701	81	5		380	2016-05-01 18:06:35.000000	2016-05-01 18:06:35.000000	6
8	2348991701	201	5		381	2016-05-01 18:06:36.000000	2016-05-01 18:06:35.501498	6
9	3308681109	196	4		394	2016-05-01 18:06:49.000000	2016-05-01 18:06:49.000000	6
10	3308681109	84	3		395	2016-05-01 18:06:50.000000	2016-05-01 18:09:04.950011	6
11	2435108444	112	3		467	2016-05-01 18:10:17.000000	2016-05-01 18:10:16.196469	6
12	37531	152	4		679	2016-05-01 18:13:49.000000	2016-05-01 18:13:48.673389	6
13	37532	192	5		681	2016-05-01 18:13:51.000000	2016-05-01 18:13:50.918856	6
14	5235625496	218	4		684	2016-05-01 18:13:54.000000	2016-05-01 18:13:54.000000	6
15	5235625496	200	3		686	2016-05-01 18:13:56.000000	2016-05-01 18:13:55.663778	6
16	6755	212	2		1066	2016-05-01 18:20:16.000000	2016-05-01 18:20:15.260960	6
17	6598535230	172	1		1138	2016-05-01 18:21:28.000000	2016-05-01 18:21:28.000000	6
18	6598535230	103	0		1139	2016-05-01 18:21:29.000000	2016-05-01 18:21:28.798006	6
19	42428297	244	0		1474	2016-05-01 18:27:04.000000		6
0	42428297	235	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.653883	7
1	15769	166	0		1101	2016-05-01 18:08:24.000000	2016-05-01 18:08:23.141570	7
2	7788529741	226	1		1136	2016-05-01 18:08:59.000000	2016-05-01 18:08:58.845813	7
3	805765092	146	0		1171	2016-05-01 18:09:34.000000	2016-05-01 18:09:33.377028	7
4	42432580	142	1		1173	2016-05-01 18:09:36.000000	2016-05-01 18:09:36.508007	7
5	21047	126	2		1210	2016-05-01 18:10:14.000000	2016-05-01 18:10:14.000000	7
