	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	600.0	0	2016-05-01 17:52:03.000000	2016-05-01 18:02:02.721454	0
1	4905	136	0		17	2016-05-01 18:02:20.000000	2016-05-01 18:02:19.298887	0
2	4207957615	97	1		126	2016-05-01 18:04:09.000000	2016-05-01 18:04:08.348836	0
3	4828	139	1		150	2016-05-01 18:04:33.000000	2016-05-01 18:04:32.481201	0
4	4207815979	122	2		270	2016-05-01 18:06:33.000000	2016-05-01 18:08:15.696642	0
5	2435108444	131	3		391	2016-05-01 18:10:17.000000	2016-05-01 18:10:16.363037	0
6	23196	48	4		399	2016-05-01 18:10:25.000000	2016-05-01 18:10:24.300023	0
7	7883	27	4		521	2016-05-01 18:12:27.000000	2016-05-01 18:12:26.700045	0
8	11148	36	4		534	2016-05-01 18:12:40.000000	2016-05-01 18:12:40.000000	0
9	11148	199	4		535	2016-05-01 18:12:41.000000	2016-05-01 18:12:40.701276	0
10	5481886057	182	3		650	2016-05-01 18:14:36.000000	2016-05-01 18:14:35.216813	0
11	6804	25	2		936	2016-05-01 18:19:22.000000	2016-05-01 18:19:22.000000	0
12	6804	196	2		937	2016-05-01 18:19:23.000000	2016-05-01 18:19:22.032049	0
13	27146	64	1		1099	2016-05-01 18:22:05.000000	2016-05-01 18:22:04.780359	0
14	6598535230	111	1		1243	2016-05-01 18:24:29.000000	2016-05-01 18:24:29.000000	0
15	6598535230	191	1		1244	2016-05-01 18:24:30.000000	2016-05-01 18:24:29.394019	0
16	42428297	245	0		2250	2016-05-01 18:41:16.000000		0
0	42428297	236	0	0.0	0	2016-05-01 17:50:23.000000	2016-05-01 17:50:22.304058	1
1	4909	11	0		43	2016-05-01 17:51:06.000000	2016-05-01 17:51:05.476907	1
2	6814895823	112	0		549	2016-05-01 17:59:32.000000	2016-05-01 17:59:31.873287	1
3	3977886225	94	0		561	2016-05-01 17:59:44.000000	2016-05-01 17:59:43.035975	1
4	27051	61	0		571	2016-05-01 17:59:54.000000	2016-05-01 17:59:53.017938	1
5	3558	6	0		718	2016-05-01 18:02:21.000000	2016-05-01 18:02:21.000000	1
6	3558	161	0		719	2016-05-01 18:02:22.000000	2016-05-01 18:02:21.440761	1
7	9506	34	1		813	2016-05-01 18:03:56.000000	2016-05-01 18:03:55.258650	1
8	42439996	141	1		818	2016-05-01 18:04:01.000000	2016-05-01 18:04:00.553802	1
9	9499	137	2		830	2016-05-01 18:04:13.000000	2016-05-01 18:04:12.495830	1
10	4936	125	3		913	2016-05-01 18:05:36.000000	2016-05-01 18:05:35.486181	1
11	7877	26	4		933	2016-05-01 18:05:56.000000	2016-05-01 18:05:55.090043	1
12	6722	123	4		959	2016-05-01 18:06:22.000000	2016-05-01 18:06:21.322888	1
13	6753	19	5		970	2016-05-01 18:06:33.000000	2016-05-01 18:07:08.038246	1
14	6776	163	5		990	2016-05-01 18:07:29.000000	2016-05-01 18:07:28.089419	1
15	6210777836	183	6		995	2016-05-01 18:07:34.000000	2016-05-01 18:07:33.147031	1
16	34311	72	5		1009	2016-05-01 18:07:48.000000	2016-05-01 18:07:47.393033	1
17	4936	12	5		1017	2016-05-01 18:07:56.000000	2016-05-01 18:07:55.079037	1
18	4938	13	5		1018	2016-05-01 18:07:57.000000	2016-05-01 18:07:56.407144	1
19	7877	221	5		1036	2016-05-01 18:08:15.000000	2016-05-01 18:08:14.192478	1
20	40587	76	4		1061	2016-05-01 18:08:40.000000	2016-05-01 18:08:39.368202	1
