	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	451.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:57:33.671797	0
1	6775	487	0		29	2016-05-01 17:58:03.000000	2016-05-01 17:58:02.114807	0
2	5235625496	795	1		303	2016-05-01 18:02:37.000000	2016-05-01 18:02:49.431513	0
3	26559	512	0		348	2016-05-01 18:03:35.000000	2016-05-01 18:03:34.252088	0
4	42428312	820	1		517	2016-05-01 18:06:24.000000	2016-05-01 18:06:23.251989	0
5	4828	503	0		534	2016-05-01 18:06:41.000000	2016-05-01 18:06:40.605530	0
6	11148	811	1		936	2016-05-01 18:13:23.000000	2016-05-01 18:13:22.595247	0
7	4461	560	0		1239	2016-05-01 18:18:26.000000	2016-05-01 18:18:25.356115	0
8	3942050712	868	1		1419	2016-05-01 18:21:26.000000	2016-05-01 18:21:25.541767	0
9	3517	594	0		1517	2016-05-01 18:23:04.000000	2016-05-01 18:23:03.074522	0
10	19317	902	1		1605	2016-05-01 18:24:32.000000	2016-05-01 18:24:31.188508	0
11	4770624003	605	0		1738	2016-05-01 18:26:45.000000	2016-05-01 18:26:44.325975	0
12	5235625496	913	1		1789	2016-05-01 18:27:36.000000	2016-05-01 18:27:35.448383	0
13	3857343079	615	0		1835	2016-05-01 18:28:22.000000	2016-05-01 18:28:21.750944	0
14	8375523266	923	1		1864	2016-05-01 18:28:51.000000	2016-05-01 18:28:50.993623	0
15	26550	239	0		2026	2016-05-01 18:31:33.000000	2016-05-01 18:31:32.599367	0
16	11117	667	0		2102	2016-05-01 18:32:49.000000	2016-05-01 18:32:48.111732	0
17	30248	975	1		2186	2016-05-01 18:34:13.000000	2016-05-01 18:34:12.879798	0
18	30251	309	0		2188	2016-05-01 18:34:15.000000	2016-05-01 18:38:28.085120	0
19	3490	721	0		2194	2016-05-01 18:38:35.000000	2016-05-01 18:38:34.601323	0
20	27312	292	1		2207	2016-05-01 18:38:48.000000	2016-05-01 18:38:47.054506	0
21	3484	9	1		2250	2016-05-01 18:39:31.000000	2016-05-01 18:39:30.116313	0
22	6754	81	1		2351	2016-05-01 18:41:12.000000	2016-05-01 18:41:11.128376	0
23	6772	87	1		2352	2016-05-01 18:41:13.000000	2016-05-01 18:41:12.128020	0
24	23196	1029	1		2406	2016-05-01 18:42:07.000000	2016-05-01 18:42:06.334994	0
25	23213	734	0		2415	2016-05-01 18:42:16.000000	2016-05-01 18:42:15.148229	0
26	4938	56	1		2516	2016-05-01 18:43:57.000000	2016-05-01 18:43:56.117355	0
27	8288270452	472	1		2718	2016-05-01 18:47:19.000000	2016-05-01 18:47:19.000000	0
28	8288270452	1042	1		2719	2016-05-01 18:47:20.000000	2016-05-01 18:47:19.702176	0
29	8288270454	473	0		2748	2016-05-01 18:47:49.000000	2016-05-01 18:47:48.029362	0
30	5481856939	445	0		2770	2016-05-01 18:48:11.000000	2016-05-01 18:48:10.339353	0
31	11148	149	0		2923	2016-05-01 18:50:44.000000	2016-05-01 18:50:43.458595	0
32	11149	150	0		2932	2016-05-01 18:50:53.000000	2016-05-01 18:50:52.883765	0
33	11131	147	0		2955	2016-05-01 18:51:16.000000	2016-05-01 18:51:16.000000	0
34	11131	781	0		2956	2016-05-01 18:51:17.000000	2016-05-01 18:51:16.748046	0
35	11146	148	1		3158	2016-05-01 18:54:39.000000	2016-05-01 18:54:38.265422	0
36	42445011	362	1		3167	2016-05-01 18:54:48.000000	2016-05-01 18:54:47.616072	0
37	7872	106	1		3177	2016-05-01 18:54:58.000000	2016-05-01 18:54:57.183475	0
38	29706	298	1		3232	2016-05-01 18:55:53.000000	2016-05-01 18:55:52.620654	0
39	2639531757	383	1		3297	2016-05-01 18:56:58.000000	2016-05-01 18:56:57.075930	0
40	6598535188	460	1		3314	2016-05-01 18:57:15.000000	2016-05-01 18:57:14.072217	0
41	27146	274	1		3362	2016-05-01 18:58:03.000000	2016-05-01 18:58:02.174965	0
42	27005	251	1		3388	2016-05-01 18:58:29.000000	2016-05-01 18:58:28.616509	0
43	27006	252	1		3388	2016-05-01 18:58:29.000000	2016-05-01 18:58:28.233018	0
44	27008	253	1		3388	2016-05-01 18:58:29.000000	2016-05-01 18:58:29.000000	0
45	27008	1089	1		3389	2016-05-01 18:58:30.000000	2016-05-01 18:58:29.033459	0
46	3942050701	396	0		3395	2016-05-01 18:58:36.000000	2016-05-01 18:58:35.200769	0
47	26981	248	0		3395	2016-05-01 18:58:36.000000	2016-05-01 18:58:35.564479	0
48	30251	793	0		3475	2016-05-01 18:59:56.000000	2016-05-01 18:59:55.014051	0
