	ta	tb	xa_lon	xa_lat	xb_lon	xb_lat	n	distance	duration	table_name	xa	xb	ia	ib	twa	twb	iv	iv_ta	iv_tb
2419	2016-05-01 18:08:29	2016-05-01 18:16:23	-73.97787475585938	40.75229644775391	-73.99126434326173	40.75027847290039	1	1770.2740000000001	474.00000000000006	yellow_tripdata_2016-05	(40.75229644775391, -73.97787475585938)	(40.75027847290039, -73.99126434326173)	19317	5235625496	(Timestamp('2016-05-01 18:06:29'), Timestamp('2016-05-01 18:13:29'))	(Timestamp('2016-05-01 18:06:29'), Timestamp('2016-05-01 18:26:23'))	4.0	2016-05-01 18:06:33.167878	2016-05-01 18:15:05
8936	2016-05-01 18:00:27	2016-05-01 18:08:42	-73.9815673828125	40.757930755615234	-73.99272918701173	40.75814056396485	1	1593.2466	495.00000000000006	yellow_tripdata_2016-05	(40.757930755615234, -73.9815673828125)	(40.75814056396485, -73.99272918701173)	3558	7877	(Timestamp('2016-05-01 17:58:27'), Timestamp('2016-05-01 18:05:27'))	(Timestamp('2016-05-01 17:58:27'), Timestamp('2016-05-01 18:18:42'))	3.0	2016-05-01 17:58:26.973142	2016-05-01 18:11:06
27	2016-05-01 18:16:31	2016-05-01 18:23:34	-73.97796630859375	40.752437591552734	-73.99018096923827	40.751712799072266	1	1512.7795999999998	423.0	yellow_tripdata_2016-05	(40.752437591552734, -73.97796630859375)	(40.751712799072266, -73.99018096923827)	100521728	42439952	(Timestamp('2016-05-01 18:14:31'), Timestamp('2016-05-01 18:21:31'))	(Timestamp('2016-05-01 18:14:31'), Timestamp('2016-05-01 18:33:34'))	8.0	2016-05-01 18:15:18.286039	2016-05-01 18:24:56
3398	2016-05-01 18:05:39	2016-05-01 18:13:42	-73.99296569824217	40.75280380249024	-73.98429107666014	40.761615753173835	1	1448.406	483.00000000000006	yellow_tripdata_2016-05	(40.75280380249024, -73.99296569824217)	(40.761615753173835, -73.98429107666014)	8660596975	23225	(Timestamp('2016-05-01 18:03:39'), Timestamp('2016-05-01 18:10:39'))	(Timestamp('2016-05-01 18:03:39'), Timestamp('2016-05-01 18:23:42'))			
10123	2016-05-01 18:02:01	2016-05-01 18:09:31	-73.97799682617188	40.75749206542969	-73.9787826538086	40.76483917236328	1	1609.34	450.0	yellow_tripdata_2016-05	(40.75749206542969, -73.97799682617188)	(40.76483917236328, -73.9787826538086)	27051	26967	(Timestamp('2016-05-01 18:00:01'), Timestamp('2016-05-01 18:07:01'))	(Timestamp('2016-05-01 18:00:01'), Timestamp('2016-05-01 18:19:31'))	7.0	2016-05-01 18:00:00.494352	2016-05-01 18:08:21
4340	2016-05-01 18:07:27	2016-05-01 18:17:18	-73.98229217529298	40.75676727294922	-73.98149108886719	40.76632308959961	1	2800.2516	591.0	yellow_tripdata_2016-05	(40.75676727294922, -73.98229217529298)	(40.76632308959961, -73.98149108886719)	3539	23428	(Timestamp('2016-05-01 18:05:27'), Timestamp('2016-05-01 18:12:27'))	(Timestamp('2016-05-01 18:05:27'), Timestamp('2016-05-01 18:27:18'))	7.0	2016-05-01 18:05:26.025179	2016-05-01 18:10:48
9238	2016-05-01 18:02:07	2016-05-01 18:08:39	-73.99127960205078	40.75537872314453	-73.98675537109375	40.76154708862305	1	643.736	392.0	yellow_tripdata_2016-05	(40.75537872314453, -73.99127960205078)	(40.76154708862305, -73.98675537109375)	6718	4207957615	(Timestamp('2016-05-01 18:00:07'), Timestamp('2016-05-01 18:07:07'))	(Timestamp('2016-05-01 18:00:07'), Timestamp('2016-05-01 18:18:39'))	6.0	2016-05-01 18:01:36	2016-05-01 18:10:54
1493	2016-05-01 18:05:56	2016-05-01 18:14:28	-73.9842300415039	40.759891510009766	-73.99122619628906	40.75032043457031	1	1174.8182	512.0	yellow_tripdata_2016-05	(40.759891510009766, -73.9842300415039)	(40.75032043457031, -73.99122619628906)	42439996	4631139783	(Timestamp('2016-05-01 18:03:56'), Timestamp('2016-05-01 18:10:56'))	(Timestamp('2016-05-01 18:03:56'), Timestamp('2016-05-01 18:24:28'))	1.0	2016-05-01 18:05:03	2016-05-01 18:18:16
9102	2016-05-01 18:07:04	2016-05-01 18:22:25	-73.97773742675781	40.75765228271485	-73.9925537109375	40.7583236694336	1	1689.807	921.0000000000001	yellow_tripdata_2016-05	(40.75765228271485, -73.97773742675781)	(40.7583236694336, -73.9925537109375)	3955372899	2351532382	(Timestamp('2016-05-01 18:05:04'), Timestamp('2016-05-01 18:12:04'))	(Timestamp('2016-05-01 18:05:04'), Timestamp('2016-05-01 18:32:25'))	2.0	2016-05-01 18:05:03.080147	2016-05-01 18:26:35
1228	2016-05-01 18:09:46	2016-05-01 18:19:23	-73.98657989501953	40.75528717041016	-73.97401428222656	40.75663757324219	1	2027.7684	577.0	yellow_tripdata_2016-05	(40.75528717041016, -73.98657989501953)	(40.75663757324219, -73.97401428222656)	1992	8762	(Timestamp('2016-05-01 18:07:46'), Timestamp('2016-05-01 18:14:46'))	(Timestamp('2016-05-01 18:07:46'), Timestamp('2016-05-01 18:29:23'))	0.0	2016-05-01 18:10:53.268987	2016-05-01 18:22:42
4849	2016-05-01 18:14:08	2016-05-01 18:29:42	-73.98426818847656	40.76160430908203	-73.99123382568358	40.750194549560554	1	2414.0099999999998	934.0000000000001	yellow_tripdata_2016-05	(40.76160430908203, -73.98426818847656)	(40.750194549560554, -73.99123382568358)	23225	5235625496	(Timestamp('2016-05-01 18:12:08'), Timestamp('2016-05-01 18:19:08'))	(Timestamp('2016-05-01 18:12:08'), Timestamp('2016-05-01 18:39:42'))			
4741	2016-05-01 18:00:52	2016-05-01 18:09:14	-73.9902801513672	40.75643539428711	-73.9841537475586	40.764602661132805	1	1142.6314	502.00000000000006	yellow_tripdata_2016-05	(40.75643539428711, -73.9902801513672)	(40.764602661132805, -73.9841537475586)	6724	3308681109	(Timestamp('2016-05-01 17:58:52'), Timestamp('2016-05-01 18:05:52'))	(Timestamp('2016-05-01 17:58:52'), Timestamp('2016-05-01 18:19:14'))	8.0	2016-05-01 17:58:51.768677	2016-05-01 18:06:54
6833	2016-05-01 18:14:11	2016-05-01 18:23:54	-73.97560119628906	40.761089324951165	-73.98499298095702	40.75790023803711	1	1705.9004	583.0	yellow_tripdata_2016-05	(40.761089324951165, -73.97560119628906)	(40.75790023803711, -73.98499298095702)	3977886858	35123	(Timestamp('2016-05-01 18:12:11'), Timestamp('2016-05-01 18:19:11'))	(Timestamp('2016-05-01 18:12:11'), Timestamp('2016-05-01 18:33:54'))	1.0	2016-05-01 18:12:15.113568	2016-05-01 18:31:45
2573	2016-05-01 18:13:55	2016-05-01 18:25:34	-73.9786605834961	40.76228713989258	-73.99036407470702	40.7514762878418	1	2092.142	699.0	yellow_tripdata_2016-05	(40.76228713989258, -73.9786605834961)	(40.7514762878418, -73.99036407470702)	3977886868	8038	(Timestamp('2016-05-01 18:11:55'), Timestamp('2016-05-01 18:18:55'))	(Timestamp('2016-05-01 18:11:55'), Timestamp('2016-05-01 18:35:34'))	8.0	2016-05-01 18:14:19.629560	2016-05-01 18:24:59
558	2016-05-01 18:15:33	2016-05-01 18:18:57	-73.9783706665039	40.75396728515625	-73.98414611816406	40.76005172729492	1	1126.5379999999998	204.0	yellow_tripdata_2016-05	(40.75396728515625, -73.9783706665039)	(40.76005172729492, -73.98414611816406)	3944708032	9506	(Timestamp('2016-05-01 18:13:33'), Timestamp('2016-05-01 18:20:33'))	(Timestamp('2016-05-01 18:13:33'), Timestamp('2016-05-01 18:28:57'))			
9702	2016-05-01 18:11:20	2016-05-01 18:15:30	-73.97774505615233	40.757904052734375	-73.98129272460938	40.750312805175774	1	965.6039999999999	250.00000000000003	yellow_tripdata_2016-05	(40.757904052734375, -73.97774505615233)	(40.750312805175774, -73.98129272460938)	42432580	3997454663	(Timestamp('2016-05-01 18:09:20'), Timestamp('2016-05-01 18:16:20'))	(Timestamp('2016-05-01 18:09:20'), Timestamp('2016-05-01 18:25:30'))	1.0	2016-05-01 18:12:32.469267	2016-05-01 18:16:38
6687	2016-05-01 18:00:52	2016-05-01 18:04:37	-73.98062133789062	40.75990295410156	-73.98155212402342	40.76450347900391	1	675.9227999999999	225.0	yellow_tripdata_2016-05	(40.75990295410156, -73.98062133789062)	(40.76450347900391, -73.98155212402342)	3971196627	25273	(Timestamp('2016-05-01 17:58:52'), Timestamp('2016-05-01 18:05:52'))	(Timestamp('2016-05-01 17:58:52'), Timestamp('2016-05-01 18:14:37'))	1.0	2016-05-01 17:58:52	2016-05-01 17:59:48
7643	2016-05-01 18:12:29	2016-05-01 18:19:28	-73.98039245605469	40.76520919799805	-73.98938751220702	40.76295852661133	1	1094.3512	419.0	yellow_tripdata_2016-05	(40.76520919799805, -73.98039245605469)	(40.76295852661133, -73.98938751220702)	4794775937	3463813444	(Timestamp('2016-05-01 18:10:29'), Timestamp('2016-05-01 18:17:29'))	(Timestamp('2016-05-01 18:10:29'), Timestamp('2016-05-01 18:29:28'))	9.0	2016-05-01 18:17:01.131252	2016-05-01 18:25:42
5070	2016-05-01 18:13:01	2016-05-01 18:18:46	-73.98084259033203	40.76352310180664	-73.98118591308595	40.75276565551758	1	1448.406	345.0	yellow_tripdata_2016-05	(40.76352310180664, -73.98084259033203)	(40.75276565551758, -73.98118591308595)	25285	7826843771	(Timestamp('2016-05-01 18:11:01'), Timestamp('2016-05-01 18:18:01'))	(Timestamp('2016-05-01 18:11:01'), Timestamp('2016-05-01 18:28:46'))	8.0	2016-05-01 18:11:33	2016-05-01 18:20:35
1590	2016-05-01 18:04:20	2016-05-01 18:09:36	-73.98636627197266	40.75831985473633	-73.98394775390625	40.76298141479492	1	885.1370000000001	316.0	yellow_tripdata_2016-05	(40.75831985473633, -73.98636627197266)	(40.76298141479492, -73.98394775390625)	4905	6804	(Timestamp('2016-05-01 18:02:20'), Timestamp('2016-05-01 18:09:20'))	(Timestamp('2016-05-01 18:02:20'), Timestamp('2016-05-01 18:19:36'))	5.0	2016-05-01 18:02:19.046357	2016-05-01 18:05:59
2854	2016-05-01 18:12:08	2016-05-01 18:21:54	-73.9856719970703	40.757930755615234	-73.99417114257811	40.759101867675774	1	885.1370000000001	586.0	yellow_tripdata_2016-05	(40.757930755615234, -73.9856719970703)	(40.759101867675774, -73.99417114257811)	6597464486	7894	(Timestamp('2016-05-01 18:10:08'), Timestamp('2016-05-01 18:17:08'))	(Timestamp('2016-05-01 18:10:08'), Timestamp('2016-05-01 18:31:54'))	1.0	2016-05-01 18:10:07.015292	2016-05-01 18:23:09
4181	2016-05-01 18:11:31	2016-05-01 18:18:01	-73.9791259765625	40.75299072265625	-73.98609924316406	40.7607421875	1	1609.34	390.0	yellow_tripdata_2016-05	(40.75299072265625, -73.9791259765625)	(40.7607421875, -73.98609924316406)	27077	6787	(Timestamp('2016-05-01 18:09:31'), Timestamp('2016-05-01 18:16:31'))	(Timestamp('2016-05-01 18:09:31'), Timestamp('2016-05-01 18:28:01'))	3.0	2016-05-01 18:14:21	2016-05-01 18:26:17
5939	2016-05-01 18:05:48	2016-05-01 18:15:21	-73.98081970214844	40.75376129150391	-73.98983001708984	40.76150131225586	1	1931.2079999999999	573.0	yellow_tripdata_2016-05	(40.75376129150391, -73.98081970214844)	(40.76150131225586, -73.98983001708984)	26991	34311	(Timestamp('2016-05-01 18:03:48'), Timestamp('2016-05-01 18:10:48'))	(Timestamp('2016-05-01 18:03:48'), Timestamp('2016-05-01 18:25:21'))	2.0	2016-05-01 18:05:22.853808	2016-05-01 18:21:49
1944	2016-05-01 18:13:49	2016-05-01 18:19:42	-73.99092102050781	40.7594108581543	-73.97753143310547	40.75886917114258	1	1400.1258	353.0	yellow_tripdata_2016-05	(40.7594108581543, -73.99092102050781)	(40.75886917114258, -73.97753143310547)	23164	6814895823	(Timestamp('2016-05-01 18:11:49'), Timestamp('2016-05-01 18:18:49'))	(Timestamp('2016-05-01 18:11:49'), Timestamp('2016-05-01 18:29:42'))	7.0	2016-05-01 18:18:37.275287	2016-05-01 18:28:22
8221	2016-05-01 18:11:27	2016-05-01 18:15:17	-73.97762298583984	40.7581901550293	-73.97708129882812	40.754188537597656	1	659.8294	230.00000000000003	yellow_tripdata_2016-05	(40.7581901550293, -73.97762298583984)	(40.754188537597656, -73.97708129882812)	805765092	11267	(Timestamp('2016-05-01 18:09:27'), Timestamp('2016-05-01 18:16:27'))	(Timestamp('2016-05-01 18:09:27'), Timestamp('2016-05-01 18:25:17'))	1.0	2016-05-01 18:12:29.878651	2016-05-01 18:13:24
9334	2016-05-01 18:14:05	2016-05-01 18:19:51	-73.98963928222656	40.75077438354492	-73.98587036132812	40.75895690917969	1	1448.406	346.0	yellow_tripdata_2016-05	(40.75077438354492, -73.98963928222656)	(40.75895690917969, -73.98587036132812)	8051	25462	(Timestamp('2016-05-01 18:12:05'), Timestamp('2016-05-01 18:19:05'))	(Timestamp('2016-05-01 18:12:05'), Timestamp('2016-05-01 18:29:51'))	1.0	2016-05-01 18:18:02.015459	2016-05-01 18:26:14
2651	2016-05-01 18:03:30	2016-05-01 18:12:58	-73.986572265625	40.75777053833008	-73.97920227050781	40.76153945922852	1	1046.071	568.0	yellow_tripdata_2016-05	(40.75777053833008, -73.986572265625)	(40.76153945922852, -73.97920227050781)	11128	27166	(Timestamp('2016-05-01 18:01:30'), Timestamp('2016-05-01 18:08:30'))	(Timestamp('2016-05-01 18:01:30'), Timestamp('2016-05-01 18:22:58'))	0.0	2016-05-01 18:01:29.821783	2016-05-01 18:21:04
2875	2016-05-01 18:15:47	2016-05-01 18:29:34	-73.97727966308595	40.75204849243164	-73.98430633544923	40.74921417236328	1	1770.2740000000001	827.0	yellow_tripdata_2016-05	(40.75204849243164, -73.97727966308595)	(40.74921417236328, -73.98430633544923)	19319	6336	(Timestamp('2016-05-01 18:13:47'), Timestamp('2016-05-01 18:20:47'))	(Timestamp('2016-05-01 18:13:47'), Timestamp('2016-05-01 18:39:34'))	8.0	2016-05-01 18:20:12.137181	2016-05-01 18:22:43
9186	2016-05-01 18:01:08	2016-05-01 18:02:46	-73.99156188964845	40.764949798583984	-73.98541259765625	40.76539611816406	1	643.736	98.0	yellow_tripdata_2016-05	(40.764949798583984, -73.99156188964845)	(40.76539611816406, -73.98541259765625)	9619	2348991701	(Timestamp('2016-05-01 17:59:08'), Timestamp('2016-05-01 18:06:08'))	(Timestamp('2016-05-01 17:59:08'), Timestamp('2016-05-01 18:12:46'))	8.0	2016-05-01 18:04:10.086263	2016-05-01 18:05:50
190	2016-05-01 18:07:50	2016-05-01 18:13:18	-73.99165344238281	40.76456832885742	-73.99424743652342	40.756290435791016	1	1110.4445999999998	328.0	yellow_tripdata_2016-05	(40.76456832885742, -73.99165344238281)	(40.756290435791016, -73.99424743652342)	4782404427	40587	(Timestamp('2016-05-01 18:05:50'), Timestamp('2016-05-01 18:12:50'))	(Timestamp('2016-05-01 18:05:50'), Timestamp('2016-05-01 18:23:18'))			
9235	2016-05-01 18:01:00	2016-05-01 18:06:24	-73.97987365722656	40.75508499145508	-73.99110412597656	40.7506217956543	1	1448.406	324.0	yellow_tripdata_2016-05	(40.75508499145508, -73.97987365722656)	(40.7506217956543, -73.99110412597656)	11117	37533	(Timestamp('2016-05-01 17:59:00'), Timestamp('2016-05-01 18:06:00'))	(Timestamp('2016-05-01 17:59:00'), Timestamp('2016-05-01 18:16:24'))	4.0	2016-05-01 17:58:59.752879	2016-05-01 18:15:02
712	2016-05-01 18:14:03	2016-05-01 18:18:34	-73.98694610595702	40.75094604492188	-73.99115753173827	40.75035095214844	1	643.736	271.0	yellow_tripdata_2016-05	(40.75094604492188, -73.98694610595702)	(40.75035095214844, -73.99115753173827)	3460	4631139783	(Timestamp('2016-05-01 18:12:03'), Timestamp('2016-05-01 18:19:03'))	(Timestamp('2016-05-01 18:12:03'), Timestamp('2016-05-01 18:28:34'))	1.0	2016-05-01 18:16:11.529228	2016-05-01 18:18:18
429	2016-05-01 18:01:51	2016-05-01 18:11:52	-73.9910659790039	40.76076889038086	-73.99085998535155	40.75070571899414	1	1448.406	601.0	yellow_tripdata_2016-05	(40.76076889038086, -73.9910659790039)	(40.75070571899414, -73.99085998535155)	4936	37532	(Timestamp('2016-05-01 17:59:51'), Timestamp('2016-05-01 18:06:51'))	(Timestamp('2016-05-01 17:59:51'), Timestamp('2016-05-01 18:21:52'))	9.0	2016-05-01 17:59:50.347200	2016-05-01 18:08:51
1060	2016-05-01 18:11:08	2016-05-01 18:14:58	-73.9791488647461	40.752838134765625	-73.9771957397461	40.75849151611328	1	933.4171999999999	230.00000000000003	yellow_tripdata_2016-05	(40.752838134765625, -73.9791488647461)	(40.75849151611328, -73.9771957397461)	3955360025	42440153	(Timestamp('2016-05-01 18:09:08'), Timestamp('2016-05-01 18:16:08'))	(Timestamp('2016-05-01 18:09:08'), Timestamp('2016-05-01 18:24:58'))	0.0	2016-05-01 18:12:27.440141	2016-05-01 18:24:10
8575	2016-05-01 18:04:48	2016-05-01 18:08:46	-73.98702239990233	40.755950927734375	-73.97818756103516	40.752418518066406	1	1078.2578	238.00000000000003	yellow_tripdata_2016-05	(40.755950927734375, -73.98702239990233)	(40.752418518066406, -73.97818756103516)	6597464530	3955360018	(Timestamp('2016-05-01 18:02:48'), Timestamp('2016-05-01 18:09:48'))	(Timestamp('2016-05-01 18:02:48'), Timestamp('2016-05-01 18:18:46'))	4.0	2016-05-01 18:04:09.019795	2016-05-01 18:06:30
6903	2016-05-01 18:16:20	2016-05-01 18:24:43	-73.99169921875	40.76460647583008	-73.97531890869139	40.758033752441406	1	1448.406	503.00000000000006	yellow_tripdata_2016-05	(40.76460647583008, -73.99169921875)	(40.758033752441406, -73.97531890869139)	4782404427	8714998591	(Timestamp('2016-05-01 18:14:20'), Timestamp('2016-05-01 18:21:20'))	(Timestamp('2016-05-01 18:14:20'), Timestamp('2016-05-01 18:34:43'))	6.0	2016-05-01 18:15:14	2016-05-01 18:32:23
7449	2016-05-01 18:05:18	2016-05-01 18:16:34	-73.99217224121092	40.764198303222656	-73.99127197265625	40.75022888183594	1	2220.8891999999996	676.0	yellow_tripdata_2016-05	(40.764198303222656, -73.99217224121092)	(40.75022888183594, -73.99127197265625)	4850	5235625496	(Timestamp('2016-05-01 18:03:18'), Timestamp('2016-05-01 18:10:18'))	(Timestamp('2016-05-01 18:03:18'), Timestamp('2016-05-01 18:26:34'))	8.0	2016-05-01 18:04:06.282238	2016-05-01 18:25:08
9113	2016-05-01 18:01:57	2016-05-01 18:09:16	-73.98641204833984	40.760601043701165	-73.97749328613281	40.75365829467773	1	1287.472	439.0	yellow_tripdata_2016-05	(40.760601043701165, -73.98641204833984)	(40.75365829467773, -73.97749328613281)	6786	42443807	(Timestamp('2016-05-01 17:59:57'), Timestamp('2016-05-01 18:06:57'))	(Timestamp('2016-05-01 17:59:57'), Timestamp('2016-05-01 18:19:16'))	1.0	2016-05-01 18:03:24	2016-05-01 18:13:28
6680	2016-05-01 18:16:10	2016-05-01 18:25:44	-73.98453521728516	40.759231567382805	-73.9895248413086	40.75724411010742	1	1126.5379999999998	574.0	yellow_tripdata_2016-05	(40.759231567382805, -73.98453521728516)	(40.75724411010742, -73.9895248413086)	42439994	6760	(Timestamp('2016-05-01 18:14:10'), Timestamp('2016-05-01 18:21:10'))	(Timestamp('2016-05-01 18:14:10'), Timestamp('2016-05-01 18:35:44'))	2.0	2016-05-01 18:19:25.245199	2016-05-01 18:29:48
5226	2016-05-01 18:05:35	2016-05-01 18:12:26	-73.98776245117188	40.7500114440918	-73.98326873779298	40.762733459472656	1	1770.2740000000001	411.0	yellow_tripdata_2016-05	(40.7500114440918, -73.98776245117188)	(40.762733459472656, -73.98326873779298)	26559	42428312	(Timestamp('2016-05-01 18:03:35'), Timestamp('2016-05-01 18:10:35'))	(Timestamp('2016-05-01 18:03:35'), Timestamp('2016-05-01 18:22:26'))	9.0	2016-05-01 18:10:12.401772	2016-05-01 18:18:20
3247	2016-05-01 18:15:10	2016-05-01 18:23:12	-73.98586273193358	40.75313949584961	-73.98732757568358	40.76535034179688	1	1850.7409999999998	482.00000000000006	yellow_tripdata_2016-05	(40.75313949584961, -73.98586273193358)	(40.76535034179688, -73.98732757568358)	3505	2351532363	(Timestamp('2016-05-01 18:13:10'), Timestamp('2016-05-01 18:20:10'))	(Timestamp('2016-05-01 18:13:10'), Timestamp('2016-05-01 18:33:12'))	4.0	2016-05-01 18:16:56.804443	2016-05-01 18:24:03
10294	2016-05-01 18:09:05	2016-05-01 18:15:14	-73.99141693115233	40.75482177734375	-73.98304748535155	40.766258239746094	1	1432.3126	369.0	yellow_tripdata_2016-05	(40.75482177734375, -73.99141693115233)	(40.766258239746094, -73.98304748535155)	5634	4457	(Timestamp('2016-05-01 18:07:05'), Timestamp('2016-05-01 18:14:05'))	(Timestamp('2016-05-01 18:07:05'), Timestamp('2016-05-01 18:25:14'))	9.0	2016-05-01 18:07:04.690116	2016-05-01 18:21:22
3305	2016-05-01 18:03:02	2016-05-01 18:13:12	-73.98184204101561	40.763229370117195	-73.98349761962889	40.75550842285156	1	1255.2852	610.0	yellow_tripdata_2016-05	(40.763229370117195, -73.98184204101561)	(40.75550842285156, -73.98349761962889)	25283	3530	(Timestamp('2016-05-01 18:01:02'), Timestamp('2016-05-01 18:08:02'))	(Timestamp('2016-05-01 18:01:02'), Timestamp('2016-05-01 18:23:12'))	3.0	2016-05-01 18:02:33.736331	2016-05-01 18:21:53
7475	2016-05-01 18:12:17	2016-05-01 18:20:11	-73.9845199584961	40.76071166992188	-73.98567962646483	40.75722885131836	1	321.868	474.00000000000006	yellow_tripdata_2016-05	(40.76071166992188, -73.9845199584961)	(40.75722885131836, -73.98567962646483)	2435108444	6598535230	(Timestamp('2016-05-01 18:10:17'), Timestamp('2016-05-01 18:17:17'))	(Timestamp('2016-05-01 18:10:17'), Timestamp('2016-05-01 18:30:11'))	7.0	2016-05-01 18:11:58.042296	2016-05-01 18:25:29
3704	2016-05-01 18:06:48	2016-05-01 18:11:24	-73.99049377441406	40.756126403808594	-73.98755645751953	40.76055145263672	1	547.1756	276.0	yellow_tripdata_2016-05	(40.756126403808594, -73.99049377441406)	(40.76055145263672, -73.98755645751953)	6722	6210777836	(Timestamp('2016-05-01 18:04:48'), Timestamp('2016-05-01 18:11:48'))	(Timestamp('2016-05-01 18:04:48'), Timestamp('2016-05-01 18:21:24'))	2.0	2016-05-01 18:09:49.150546	2016-05-01 18:21:08
