	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.822175	0
1	27146	98	0		3	2016-05-01 17:50:06.000000	2016-05-01 17:50:05.175506	0
2	42430342	117	0		63	2016-05-01 17:51:06.000000	2016-05-01 17:56:17.202278	0
3	3539	219	0		612	2016-05-01 18:05:27.000000	2016-05-01 18:05:26.135810	0
4	27162	99	1		1116	2016-05-01 18:13:51.000000	2016-05-01 18:13:59.000000	0
5	27162	271	1		1117	2016-05-01 18:14:00.000000	2016-05-01 18:13:59.829947	0
6	27121	209	2		1122	2016-05-01 18:14:05.000000	2016-05-01 18:14:05.000000	0
7	27121	96	3		1123	2016-05-01 18:14:06.000000	2016-05-01 18:14:05.102432	0
8	3607	181	3		1137	2016-05-01 18:14:20.000000	2016-05-01 18:14:19.329200	0
9	26967	91	4		1140	2016-05-01 18:14:23.000000	2016-05-01 18:14:22.657705	0
10	23428	319	4		1170	2016-05-01 18:14:53.000000	2016-05-01 18:14:52.040321	0
11	25245	213	3		1254	2016-05-01 18:16:17.000000	2016-05-01 18:16:16.233505	0
12	3463813444	138	4		1281	2016-05-01 18:16:44.000000	2016-05-01 18:16:43.233609	0
13	5849918504	190	4		1368	2016-05-01 18:18:11.000000	2016-05-01 18:18:10.505453	0
14	27276	290	5		1469	2016-05-01 18:19:52.000000	2016-05-01 18:19:51.429966	0
15	42432580	119	4		1536	2016-05-01 18:20:59.000000	2016-05-01 18:20:58.395914	0
16	3955372899	147	4		1536	2016-05-01 18:20:59.000000	2016-05-01 18:20:58.097841	0
17	27031	93	4		1627	2016-05-01 18:22:30.000000	2016-05-01 18:22:30.000000	0
18	27031	309	4		1628	2016-05-01 18:22:31.000000	2016-05-01 18:22:30.092508	0
19	26991	92	3		1732	2016-05-01 18:24:15.000000	2016-05-01 18:24:14.583427	0
20	5600	281	3		1740	2016-05-01 18:24:23.000000	2016-05-01 18:24:22.026180	0
21	42443807	125	2		1820	2016-05-01 18:25:43.000000	2016-05-01 18:25:42.182547	0
22	21908	69	2		1844	2016-05-01 18:26:07.000000	2016-05-01 18:26:06.559414	0
23	6597464530	170	2		1854	2016-05-01 18:26:17.000000	2016-05-01 18:26:16.063933	0
24	3705	9	2		1905	2016-05-01 18:27:08.000000	2016-05-01 18:27:08.000000	0
25	3705	313	2		1906	2016-05-01 18:27:09.000000	2016-05-01 18:27:08.197399	0
26	3573482142	140	1		1987	2016-05-01 18:28:30.000000	2016-05-01 18:28:29.052849	0
27	6598535188	371	1		1990	2016-05-01 18:28:33.000000	2016-05-01 18:28:32.309219	0
