	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	455.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:57:34.011060	0
1	3541	406	0		56	2016-05-01 17:58:31.000000	2016-05-01 17:58:30.079209	0
2	30414	606	1		161	2016-05-01 18:00:16.000000	2016-05-01 18:01:45.737847	0
3	42429976	551	0		190	2016-05-01 18:02:15.000000	2016-05-01 18:02:14.957606	0
4	4205565526	751	1		432	2016-05-01 18:06:17.000000	2016-05-01 18:06:16.606146	0
5	8103	544	0		441	2016-05-01 18:06:26.000000	2016-05-01 18:06:25.699134	0
6	5481855556	744	1		854	2016-05-01 18:13:19.000000	2016-05-01 18:13:18.398049	0
7	42428297	785	0		996	2016-05-01 18:15:41.000000		0
0	42428297	776	0	524.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:43.988107	1
1	6598535230	455	0		50	2016-05-01 17:59:34.000000	2016-05-01 17:59:33.638128	1
2	37532	655	1		143	2016-05-01 18:01:07.000000	2016-05-01 18:01:37.611200	1
3	31297	537	0		147	2016-05-01 18:01:42.000000	2016-05-01 18:01:41.943550	1
4	23169	737	1		410	2016-05-01 18:06:05.000000	2016-05-01 18:06:04.461807	1
5	3944708058	538	0		558	2016-05-01 18:08:33.000000	2016-05-01 18:08:32.963303	1
6	12725	738	1		925	2016-05-01 18:14:40.000000	2016-05-01 18:14:39.832807	1
7	42428297	786	0		1354	2016-05-01 18:21:49.000000		1
0	42428297	777	0	600.0	0	2016-05-01 17:50:07.000000	2016-05-01 18:00:06.528259	2
1	6793	507	0		47	2016-05-01 18:00:54.000000	2016-05-01 18:00:53.407926	2
2	7893	707	1		384	2016-05-01 18:06:31.000000	2016-05-01 18:06:30.922587	2
3	8288270385	534	0		396	2016-05-01 18:06:43.000000	2016-05-01 18:06:42.715171	2
4	13334	734	1		535	2016-05-01 18:09:02.000000	2016-05-01 18:09:01.725511	2
5	42428297	787	0		810	2016-05-01 18:13:37.000000		2
0	42428297	778	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	3
1	42428297	788	0		0	2016-05-01 17:50:00.000000		3
0	42428297	779	0	600.0	0	2016-05-01 17:51:19.000000	2016-05-01 18:01:18.185265	4
1	11102	545	0		44	2016-05-01 18:02:03.000000	2016-05-01 18:02:02.662072	4
2	3363	745	1		351	2016-05-01 18:07:10.000000	2016-05-01 18:07:09.072834	4
3	1347	567	0		359	2016-05-01 18:07:18.000000	2016-05-01 18:07:17.362139	4
4	6814312341	767	1		896	2016-05-01 18:16:15.000000	2016-05-01 18:16:14.680122	4
5	42428297	789	0		1549	2016-05-01 18:27:08.000000		4
0	42428297	780	0	487.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:06.262381	5
1	3955372308	467	0		101	2016-05-01 17:59:48.000000	2016-05-01 17:59:47.713726	5
2	8060	667	1		235	2016-05-01 18:02:02.000000	2016-05-01 18:02:01.037555	5
3	8119507320	439	0		259	2016-05-01 18:02:26.000000	2016-05-01 18:02:25.549131	5
4	42446701	639	1		275	2016-05-01 18:02:42.000000	2016-05-01 18:02:41.551925	5
5	3857343079	388	0		286	2016-05-01 18:02:53.000000	2016-05-01 18:02:52.365033	5
6	29216	588	1		420	2016-05-01 18:05:07.000000	2016-05-01 18:05:06.827047	5
7	19318	562	0		516	2016-05-01 18:06:43.000000	2016-05-01 18:06:42.495033	5
8	31297	762	1		616	2016-05-01 18:08:23.000000	2016-05-01 18:08:22.283797	5
9	42428297	790	0		810	2016-05-01 18:11:37.000000		5
0	42428297	781	0	454.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:57:33.671797	6
1	6775	381	0		29	2016-05-01 17:58:03.000000	2016-05-01 17:58:02.114807	6
2	5235625496	581	1		303	2016-05-01 18:02:37.000000	2016-05-01 18:02:36.432385	6
3	31296	540	0		305	2016-05-01 18:02:39.000000	2016-05-01 18:02:38.428897	6
4	10723	740	1		550	2016-05-01 18:06:44.000000	2016-05-01 18:06:43.509819	6
5	19274	533	0		664	2016-05-01 18:08:38.000000	2016-05-01 18:08:37.620712	6
6	42429888	733	1		686	2016-05-01 18:09:00.000000	2016-05-01 18:08:59.645882	6
7	42428297	791	0		892	2016-05-01 18:12:26.000000		6
0	42428297	782	0	600.0	0	2016-05-01 17:50:31.000000	2016-05-01 18:00:30.468782	7
1	6773	509	0		28	2016-05-01 18:00:59.000000	2016-05-01 18:00:58.750207	7
2	31296	709	1		304	2016-05-01 18:05:35.000000	2016-05-01 18:05:34.329143	7
3	31297	428	0		306	2016-05-01 18:05:37.000000	2016-05-01 18:05:36.627120	7
4	3977886868	628	1		473	2016-05-01 18:08:24.000000	2016-05-01 18:08:23.461229	7
5	4769	565	0		519	2016-05-01 18:09:10.000000	2016-05-01 18:09:09.132493	7
6	42430342	765	1		756	2016-05-01 18:13:07.000000	2016-05-01 18:13:06.889556	7
7	42428297	792	0		886	2016-05-01 18:15:17.000000		7
0	42428297	783	0	600.0	0	2016-05-01 17:52:14.000000	2016-05-01 18:02:13.093956	8
1	4905	555	0		6	2016-05-01 18:02:20.000000	2016-05-01 18:02:19.236724	8
2	6804	755	1		127	2016-05-01 18:04:21.000000	2016-05-01 18:04:20.849200	8
3	4445	518	0		350	2016-05-01 18:08:04.000000	2016-05-01 18:08:03.940291	8
4	31296	718	1		522	2016-05-01 18:10:56.000000	2016-05-01 18:10:55.612940	8
5	42428297	793	0		717	2016-05-01 18:14:11.000000		8
0	42428297	784	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:49:59.093956	9
1	4905	40	0		5	2016-05-01 17:50:05.000000	2016-05-01 17:59:16.585005	9
2	6786	473	0		45	2016-05-01 17:59:57.000000	2016-05-01 17:59:56.735319	9
3	42443807	673	1		274	2016-05-01 18:03:46.000000	2016-05-01 18:03:45.903003	9
4	27026	398	0		324	2016-05-01 18:04:36.000000	2016-05-01 18:04:35.176566	9
5	6773	79	1		569	2016-05-01 18:08:41.000000	2016-05-01 18:08:40.203014	9
6	6775	80	1		569	2016-05-01 18:08:41.000000	2016-05-01 18:08:40.336802	9
7	4207957615	321	1		572	2016-05-01 18:08:44.000000	2016-05-01 18:08:43.752232	9
8	4828	38	1		573	2016-05-01 18:08:45.000000	2016-05-01 18:08:44.767428	9
9	6793	82	1		586	2016-05-01 18:08:58.000000	2016-05-01 18:08:57.038123	9
10	6821	85	1		625	2016-05-01 18:09:37.000000	2016-05-01 18:09:36.400221	9
11	28468	214	1		667	2016-05-01 18:10:19.000000	2016-05-01 18:10:18.636895	9
12	37564	256	1		679	2016-05-01 18:10:31.000000	2016-05-01 18:10:30.895589	9
13	4207815982	319	1		706	2016-05-01 18:10:58.000000	2016-05-01 18:10:57.105551	9
14	11102	118	1		745	2016-05-01 18:11:37.000000	2016-05-01 18:11:36.660881	9
15	13821	156	1		805	2016-05-01 18:12:37.000000	2016-05-01 18:12:36.072690	9
16	4851	39	1		1003	2016-05-01 18:15:55.000000	2016-05-01 18:15:54.411507	9
17	9619	111	1		1004	2016-05-01 18:15:56.000000	2016-05-01 18:15:55.570350	9
18	6534229345	348	1		1009	2016-05-01 18:16:01.000000	2016-05-01 18:16:00.151964	9
19	27338	209	1		1011	2016-05-01 18:16:03.000000	2016-05-01 18:16:02.922735	9
20	7595763587	598	1		1043	2016-05-01 18:16:35.000000	2016-05-01 18:16:34.037307	9
21	27354	210	0		1083	2016-05-01 18:17:15.000000	2016-05-01 18:17:14.529276	9
22	9811	113	0		1086	2016-05-01 18:17:18.000000	2016-05-01 18:17:17.571616	9
23	21191	174	0		1122	2016-05-01 18:17:54.000000	2016-05-01 18:17:53.840357	9
24	11665	132	0		1128	2016-05-01 18:18:00.000000	2016-05-01 18:17:59.034424	9
25	11663	131	0		1129	2016-05-01 18:18:01.000000	2016-05-01 18:18:00.017212	9
26	11662	130	0		1129	2016-05-01 18:18:01.000000	2016-05-01 18:18:00.684741	9
27	23153	178	0		1142	2016-05-01 18:18:14.000000	2016-05-01 18:18:13.186951	9
28	2653531887	299	0		1203	2016-05-01 18:19:15.000000	2016-05-01 18:19:14.681407	9
29	1825841724	295	0		1203	2016-05-01 18:19:15.000000	2016-05-01 18:19:14.166331	9
30	35056	253	0		1245	2016-05-01 18:19:57.000000	2016-05-01 18:19:56.916996	9
31	3874596369	305	0		1258	2016-05-01 18:20:10.000000	2016-05-01 18:20:09.659120	9
32	2348991701	298	0		1288	2016-05-01 18:20:40.000000	2016-05-01 18:20:39.037117	9
33	3308681109	300	0		1322	2016-05-01 18:21:14.000000	2016-05-01 18:21:13.214320	9
34	25283	189	0		1457	2016-05-01 18:23:29.000000	2016-05-01 18:23:28.049150	9
35	3463815149	301	0		1614	2016-05-01 18:26:06.000000	2016-05-01 18:26:05.014881	9
36	6802	83	0		1689	2016-05-01 18:27:21.000000	2016-05-01 18:27:20.022219	9
37	6804	84	0		1711	2016-05-01 18:27:43.000000	2016-05-01 18:27:42.997516	9
38	4936	41	0		1845	2016-05-01 18:29:57.000000	2016-05-01 18:29:56.762201	9
39	4938	42	0		1860	2016-05-01 18:30:12.000000	2016-05-01 18:30:11.327581	9
40	11626	129	0		1928	2016-05-01 18:31:20.000000	2016-05-01 18:31:19.019206	9
41	11147	121	0		2078	2016-05-01 18:33:50.000000	2016-05-01 18:33:49.278145	9
42	11148	122	0		2087	2016-05-01 18:33:59.000000	2016-05-01 18:33:58.747614	9
43	4947	43	0		2182	2016-05-01 18:35:34.000000	2016-05-01 18:35:33.403767	9
44	3998783961	316	0		2249	2016-05-01 18:36:41.000000	2016-05-01 18:36:40.000747	9
45	3687	30	0		2295	2016-05-01 18:37:27.000000	2016-05-01 18:37:26.374520	9
46	5542715078	340	0		2562	2016-05-01 18:41:54.000000	2016-05-01 18:41:53.846909	9
47	8261122947	367	0		2590	2016-05-01 18:42:22.000000	2016-05-01 18:42:21.992610	9
48	40132	262	0		2601	2016-05-01 18:42:33.000000	2016-05-01 18:42:32.693457	9
49	8261122888	365	0		2601	2016-05-01 18:42:33.000000	2016-05-01 18:42:32.157304	9
50	8261044794	362	0		2605	2016-05-01 18:42:37.000000	2016-05-01 18:42:36.561537	9
51	8261122118	363	0		2609	2016-05-01 18:42:41.000000	2016-05-01 18:42:40.143162	9
52	19970	168	0		2689	2016-05-01 18:44:01.000000	2016-05-01 18:44:00.597620	9
53	19969	167	0		2691	2016-05-01 18:44:03.000000	2016-05-01 18:44:02.437274	9
54	40117	261	0		2705	2016-05-01 18:44:17.000000	2016-05-01 18:44:16.545499	9
55	23610	182	0		2709	2016-05-01 18:44:21.000000	2016-05-01 18:44:20.583347	9
56	5545401593	341	0		2718	2016-05-01 18:44:30.000000	2016-05-01 18:44:29.634964	9
57	8585	102	0		2728	2016-05-01 18:44:40.000000	2016-05-01 18:44:39.029037	9
