	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.741711	0
1	6597464486	37	0		1	2016-05-01 17:50:04.000000	2016-05-01 17:50:03.724815	0
2	27146	20	0		9	2016-05-01 17:50:12.000000	2016-05-01 17:59:09.269961	0
3	4770624001	35	0		46	2016-05-01 17:59:47.000000	2016-05-01 18:09:47.000000	0
4	4770624001	56	0		47	2016-05-01 18:09:48.000000	2016-05-01 18:09:47.853397	0
5	22819	12	1		980	2016-05-01 18:25:21.000000	2016-05-01 18:25:21.000000	0
6	22819	76	1		981	2016-05-01 18:25:22.000000	2016-05-01 18:25:21.821728	0
7	42428297	88	0		2015	2016-05-01 18:42:36.000000		0
0	42428297	79	0	600.0	0	2016-05-01 18:04:36.000000	2016-05-01 18:14:35.466526	1
1	27146	48	0		10	2016-05-01 18:14:46.000000	2016-05-01 18:14:45.596002	1
2	6775	4	1		137	2016-05-01 18:16:53.000000	2016-05-01 18:16:52.326575	1
3	42440153	27	1		606	2016-05-01 18:24:42.000000	2016-05-01 18:24:41.058668	1
4	19318	68	1		796	2016-05-01 18:27:52.000000	2016-05-01 18:27:51.304393	1
5	42428297	89	0		966	2016-05-01 18:30:42.000000		1
0	42428297	80	0	459.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:57:41.946967	2
1	27123	58	0		551	2016-05-01 18:06:53.000000	2016-05-01 18:06:52.521629	2
2	26963	16	1		592	2016-05-01 18:07:34.000000	2016-05-01 18:07:33.136653	2
3	40587	24	1		831	2016-05-01 18:11:33.000000	2016-05-01 18:11:32.226628	2
4	6702	3	1		2026	2016-05-01 18:31:28.000000	2016-05-01 18:31:28.000000	2
5	6702	78	1		2027	2016-05-01 18:31:29.000000	2016-05-01 18:31:28.279323	2
6	42428297	90	0		2480	2016-05-01 18:39:02.000000		2
0	42428297	81	0	600.0	0	2016-05-01 17:56:23.000000	2016-05-01 18:06:22.712046	3
1	40587	45	0		122	2016-05-01 18:08:25.000000	2016-05-01 18:11:44.382144	3
2	3573482142	46	1		249	2016-05-01 18:13:52.000000	2016-05-01 18:13:51.086969	3
3	21907	10	2		446	2016-05-01 18:17:09.000000	2016-05-01 18:17:09.000000	3
4	21907	65	2		447	2016-05-01 18:17:10.000000	2016-05-01 18:17:09.094094	3
5	22838	13	1		1116	2016-05-01 18:28:19.000000	2016-05-01 18:28:19.000000	3
6	22838	66	1		1117	2016-05-01 18:28:20.000000	2016-05-01 18:28:19.168374	3
7	11117	8	0		1821	2016-05-01 18:40:04.000000	2016-05-01 18:40:03.930963	3
8	100521728	29	0		4454	2016-05-01 19:23:57.000000	2016-05-01 19:23:56.626205	3
9	35123	21	0		4672	2016-05-01 19:27:35.000000	2016-05-01 19:27:34.888953	3
