	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.466526	0
1	27146	98	0		9	2016-05-01 17:50:12.000000	2016-05-01 17:50:11.030488	0
2	1992	2	0		200	2016-05-01 17:53:23.000000	2016-05-01 17:53:22.465664	0
3	6723	27	0		317	2016-05-01 17:55:20.000000	2016-05-01 17:55:19.433730	0
4	6755	30	0		328	2016-05-01 17:55:31.000000	2016-05-01 17:55:30.038983	0
5	11128	57	0		474	2016-05-01 17:57:57.000000	2016-05-01 18:01:29.000000	0
6	11128	231	0		475	2016-05-01 18:01:30.000000	2016-05-01 18:01:29.038758	0
7	6718	232	1		599	2016-05-01 18:03:34.000000	2016-05-01 18:04:57.361371	0
8	5634	224	2		726	2016-05-01 18:07:05.000000	2016-05-01 18:07:04.494845	0
9	4207957615	332	3		804	2016-05-01 18:08:23.000000	2016-05-01 18:08:22.250719	0
10	4457	324	2		1034	2016-05-01 18:12:13.000000	2016-05-01 18:12:12.812777	0
11	4458	265	1		1040	2016-05-01 18:12:19.000000	2016-05-01 18:12:18.525976	0
12	27166	331	2		1428	2016-05-01 18:18:47.000000	2016-05-01 18:18:46.004812	0
13	3977886868	219	1		1435	2016-05-01 18:18:54.000000	2016-05-01 18:18:53.110987	0
14	26967	91	2		1477	2016-05-01 18:19:36.000000	2016-05-01 18:19:35.973115	0
15	23428	78	2		1565	2016-05-01 18:21:04.000000	2016-05-01 18:21:03.163038	0
16	3705	9	2		1712	2016-05-01 18:23:31.000000	2016-05-01 18:23:30.519323	0
17	38724	365	2		1908	2016-05-01 18:26:47.000000	2016-05-01 18:26:46.446586	0
18	8038	319	1		2245	2016-05-01 18:32:24.000000	2016-05-01 18:32:23.358414	0
19	8051	47	0		2944	2016-05-01 18:44:03.000000	2016-05-01 18:44:02.650906	0
20	8052	48	0		3046	2016-05-01 18:45:45.000000	2016-05-01 18:45:44.440443	0
21	4886228959	161	0		3935	2016-05-01 19:00:34.000000	2016-05-01 19:00:33.099849	0
22	3460	3	0		4016	2016-05-01 19:01:55.000000	2016-05-01 19:01:54.115965	0
23	3505	4	0		4106	2016-05-01 19:03:25.000000	2016-05-01 19:03:24.079733	0
24	42428297	388	0		4472	2016-05-01 19:09:31.000000		0
0	42428297	379	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.090985	1
1	2348991701	132	0		469	2016-05-01 17:57:52.000000	2016-05-01 17:57:51.362507	1
2	3308681104	136	0		680	2016-05-01 18:01:23.000000	2016-05-01 18:01:22.366594	1
3	25283	81	0		700	2016-05-01 18:01:43.000000	2016-05-01 18:01:43.000000	1
4	25283	241	0		701	2016-05-01 18:01:44.000000	2016-05-01 18:01:43.131678	1
5	4445	268	1		939	2016-05-01 18:05:42.000000	2016-05-01 18:05:41.950511	1
6	3463817013	139	2		968	2016-05-01 18:06:11.000000	2016-05-01 18:06:10.399062	1
7	25273	80	2		988	2016-05-01 18:06:31.000000	2016-05-01 18:06:31.000000	1
8	25273	204	2		989	2016-05-01 18:06:32.000000	2016-05-01 18:06:31.637113	1
9	42428312	116	3		1043	2016-05-01 18:07:26.000000	2016-05-01 18:07:25.247311	1
10	4544486780	269	3		1258	2016-05-01 18:11:01.000000	2016-05-01 18:11:00.218554	1
11	3977886858	207	4		1511	2016-05-01 18:15:14.000000	2016-05-01 18:15:13.059572	1
12	27077	95	5		1795	2016-05-01 18:19:58.000000	2016-05-01 18:19:57.254437	1
13	3530	5	5		1850	2016-05-01 18:20:53.000000	2016-05-01 18:20:53.000000	1
14	3530	341	5		1851	2016-05-01 18:20:54.000000	2016-05-01 18:20:53.539674	1
15	21908	368	4		1866	2016-05-01 18:21:09.000000	2016-05-01 18:21:08.256528	1
16	6723	304	3		1954	2016-05-01 18:22:37.000000	2016-05-01 18:22:36.381204	1
17	6597464530	170	2		1979	2016-05-01 18:23:02.000000	2016-05-01 18:23:01.139836	1
18	35123	307	2		2196	2016-05-01 18:26:39.000000	2016-05-01 18:26:38.193011	1
19	4909	369	1		2244	2016-05-01 18:27:27.000000	2016-05-01 18:27:26.563034	1
20	42428297	389	0		2330	2016-05-01 18:28:53.000000		1
0	42428297	380	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.349592	2
1	9485	52	0		67	2016-05-01 17:51:10.000000	2016-05-01 17:51:09.112783	2
2	3971196627	228	0		759	2016-05-01 18:02:42.000000	2016-05-01 18:02:41.045379	2
3	27051	252	1		827	2016-05-01 18:03:50.000000	2016-05-01 18:03:49.204258	2
4	7788529741	174	2		992	2016-05-01 18:06:35.000000	2016-05-01 18:06:34.504325	2
5	26967	352	2		1114	2016-05-01 18:08:37.000000	2016-05-01 18:08:36.599583	2
6	4794775937	160	1		1188	2016-05-01 18:09:51.000000	2016-05-01 18:09:50.266707	2
7	4445	10	1		1277	2016-05-01 18:11:20.000000	2016-05-01 18:13:35.950511	2
8	3463817013	217	1		1306	2016-05-01 18:14:05.000000	2016-05-01 18:14:04.399062	2
9	25273	328	2		1328	2016-05-01 18:14:27.000000	2016-05-01 18:14:26.898337	2
10	4461	179	1		1394	2016-05-01 18:15:33.000000	2016-05-01 18:15:32.309728	2
11	3977886225	150	2		1609	2016-05-01 18:19:08.000000	2016-05-01 18:19:07.318245	2
12	805765092	130	2		1614	2016-05-01 18:19:13.000000	2016-05-01 18:19:12.131085	2
13	42432580	119	2		1615	2016-05-01 18:19:14.000000	2016-05-01 18:19:13.229398	2
14	3942050712	279	2		1841	2016-05-01 18:23:00.000000	2016-05-01 18:22:59.090345	2
15	27213	101	1		2024	2016-05-01 18:26:03.000000	2016-05-01 18:26:02.301168	2
16	42430350	118	1		2202	2016-05-01 18:29:01.000000	2016-05-01 18:29:00.007542	2
17	21966	317	1		2205	2016-05-01 18:29:04.000000	2016-05-01 18:29:03.320724	2
18	42428297	390	0		2315	2016-05-01 18:30:54.000000		2
0	42428297	381	0	600.0	0	2016-05-01 17:52:03.000000	2016-05-01 18:02:02.721454	3
1	4905	183	0		17	2016-05-01 18:02:20.000000	2016-05-01 18:02:19.298887	3
2	4207957615	155	1		126	2016-05-01 18:04:09.000000	2016-05-01 18:04:08.348836	3
3	4828	225	1		150	2016-05-01 18:04:33.000000	2016-05-01 18:04:32.481201	3
4	4207815979	221	2		270	2016-05-01 18:06:33.000000	2016-05-01 18:06:32.229784	3
5	6820	41	3		318	2016-05-01 18:07:21.000000	2016-05-01 18:07:20.264362	3
6	4461	13	3		350	2016-05-01 18:07:53.000000	2016-05-01 18:09:37.202496	3
7	2435108444	209	3		389	2016-05-01 18:10:17.000000	2016-05-01 18:10:16.416843	3
8	6789	37	4		504	2016-05-01 18:12:12.000000	2016-05-01 18:12:11.106544	3
9	6793	38	4		538	2016-05-01 18:12:46.000000	2016-05-01 18:12:45.076287	3
10	6804	40	4		683	2016-05-01 18:15:11.000000	2016-05-01 18:15:11.000000	3
