	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:50:26.456392	0
1	4828	10	0		49	2016-05-01 17:51:16.000000	2016-05-01 17:51:15.137263	0
2	6814895823	142	0		182	2016-05-01 17:53:29.000000	2016-05-01 17:53:28.060228	0
3	15769	49	0		1098	2016-05-01 18:08:45.000000	2016-05-01 18:08:45.000000	0
4	15769	193	0		1099	2016-05-01 18:08:46.000000	2016-05-01 18:08:45.174431	0
5	100522739	223	1		1109	2016-05-01 18:08:56.000000	2016-05-01 18:08:55.198532	0
6	1690450548	106	2		1110	2016-05-01 18:08:57.000000	2016-05-01 18:08:56.768607	0
7	7788529741	273	2		1135	2016-05-01 18:09:22.000000	2016-05-01 18:09:21.845813	0
8	805765092	165	1		1170	2016-05-01 18:09:57.000000	2016-05-01 18:09:56.377028	0
9	42432580	224	2		1172	2016-05-01 18:09:59.000000	2016-05-01 18:09:58.534861	0
10	3558	5	3		1223	2016-05-01 18:10:50.000000	2016-05-01 18:10:49.053446	0
11	27123	81	3		1273	2016-05-01 18:11:40.000000	2016-05-01 18:11:39.058998	0
12	3977886868	122	3		1273	2016-05-01 18:11:40.000000	2016-05-01 18:11:39.814334	0
13	4544486780	126	3		1284	2016-05-01 18:11:51.000000	2016-05-01 18:11:51.000000	0
14	4544486780	179	3		1285	2016-05-01 18:11:52.000000	2016-05-01 18:11:51.072851	0
15	3977886858	201	4		1370	2016-05-01 18:13:17.000000	2016-05-01 18:13:16.706735	0
16	42436700	191	5		1537	2016-05-01 18:16:04.000000	2016-05-01 18:16:03.157745	0
17	27162	167	6		1541	2016-05-01 18:16:08.000000	2016-05-01 18:16:08.000000	0
18	27162	83	7		1542	2016-05-01 18:16:09.000000	2016-05-01 18:16:08.829947	0
19	27121	80	7		1545	2016-05-01 18:16:12.000000	2016-05-01 18:16:12.000000	0
20	27121	181	7		1546	2016-05-01 18:16:13.000000	2016-05-01 18:16:12.366878	0
21	27051	78	8		1637	2016-05-01 18:17:44.000000	2016-05-01 18:17:43.631539	0
22	27031	77	8		1728	2016-05-01 18:19:15.000000	2016-05-01 18:19:15.000000	0
23	27031	261	8		1729	2016-05-01 18:19:16.000000	2016-05-01 18:19:15.047968	0
24	3942050702	271	7		1833	2016-05-01 18:21:00.000000	2016-05-01 18:20:59.044540	0
25	26991	76	6		1834	2016-05-01 18:21:01.000000	2016-05-01 18:21:00.037950	0
26	3997454663	123	6		2017	2016-05-01 18:24:04.000000	2016-05-01 18:24:04.000000	0
27	3997454663	304	6		2018	2016-05-01 18:24:05.000000	2016-05-01 18:24:04.587629	0
28	11267	245	5		2084	2016-05-01 18:25:11.000000	2016-05-01 18:25:10.296339	0
29	35123	281	4		2141	2016-05-01 18:26:08.000000	2016-05-01 18:26:07.397670	0
30	4909	259	3		2158	2016-05-01 18:26:25.000000	2016-05-01 18:26:24.199907	0
31	6753	303	2		2195	2016-05-01 18:27:02.000000	2016-05-01 18:27:01.144520	0
32	25461	69	1		2207	2016-05-01 18:27:14.000000	2016-05-01 18:27:13.683770	0
33	25462	70	1		2207	2016-05-01 18:27:14.000000	2016-05-01 18:27:13.685308	0
34	6598535188	247	1		2210	2016-05-01 18:27:17.000000	2016-05-01 18:27:16.309219	0
35	42428297	316	0		2216	2016-05-01 18:27:23.000000		0
0	42428297	307	0	0.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:50:26.301907	1
1	42436700	98	0		444	2016-05-01 17:57:51.000000	2016-05-01 17:57:50.574722	1
2	27240	84	0		552	2016-05-01 17:59:39.000000	2016-05-01 17:59:38.317378	1
3	100522739	103	0		716	2016-05-01 18:02:23.000000	2016-05-01 18:02:46.198532	1
4	1690450548	192	0		717	2016-05-01 18:02:48.000000	2016-05-01 18:02:47.234063	1
5	19319	53	1		736	2016-05-01 18:03:07.000000	2016-05-01 18:03:06.630779	1
6	561042204	183	1		737	2016-05-01 18:03:08.000000	2016-05-01 18:03:07.086154	1
7	3558	197	2		845	2016-05-01 18:04:56.000000	2016-05-01 18:04:55.618914	1
8	42430350	178	3		853	2016-05-01 18:05:04.000000	2016-05-01 18:05:03.194673	1
9	9506	43	4		878	2016-05-01 18:05:29.000000	2016-05-01 18:05:28.419550	1
10	42439996	170	4		880	2016-05-01 18:05:31.000000	2016-05-01 18:05:30.218867	1
11	34311	87	5		908	2016-05-01 18:05:59.000000	2016-05-01 18:05:58.490690	1
12	4938	263	5		912	2016-05-01 18:06:03.000000	2016-05-01 18:06:02.135715	1
13	7877	277	4		919	2016-05-01 18:06:10.000000	2016-05-01 18:07:26.032090	1
14	34340	159	3		987	2016-05-01 18:08:35.000000	2016-05-01 18:08:35.000000	1
15	34340	88	4		988	2016-05-01 18:08:36.000000	2016-05-01 18:08:35.604115	1
16	5634	154	4		1009	2016-05-01 18:08:57.000000	2016-05-01 18:08:56.457290	1
17	6723	22	5		1013	2016-05-01 18:09:01.000000	2016-05-01 18:09:00.144577	1
18	6755	25	5		1016	2016-05-01 18:09:04.000000	2016-05-01 18:09:03.035264	1
19	6776	175	5		1022	2016-05-01 18:09:10.000000	2016-05-01 18:09:09.060457	1
20	4851	258	6		1142	2016-05-01 18:11:10.000000	2016-05-01 18:11:09.831286	1
21	4457	234	5		1346	2016-05-01 18:14:34.000000	2016-05-01 18:14:34.000000	1
22	4457	9	4		1347	2016-05-01 18:14:35.000000	2016-05-01 18:14:34.255542	1
23	2435108444	199	4		1424	2016-05-01 18:15:52.000000	2016-05-01 18:15:51.205244	1
24	6210777836	135	5		1432	2016-05-01 18:16:00.000000	2016-05-01 18:15:59.008748	1
25	7877	34	5		1445	2016-05-01 18:16:13.000000	2016-05-01 18:16:12.678288	1
26	4631139783	127	5		1635	2016-05-01 18:19:23.000000	2016-05-01 18:19:23.000000	1
27	4631139783	250	5		1636	2016-05-01 18:19:24.000000	2016-05-01 18:19:24.000000	1
28	4631139783	255	4		1638	2016-05-01 18:19:26.000000	2016-05-01 18:19:25.925383	1
29	26308	72	3		1644	2016-05-01 18:19:32.000000	2016-05-01 18:19:32.000000	1
30	26308	272	3		1645	2016-05-01 18:19:33.000000	2016-05-01 18:19:32.269445	1
31	26293	239	2		1729	2016-05-01 18:20:57.000000	2016-05-01 18:20:57.000000	1
32	26293	71	1		1730	2016-05-01 18:20:58.000000	2016-05-01 18:20:57.028539	1
33	6598535230	279	1		2035	2016-05-01 18:26:03.000000	2016-05-01 18:26:02.798006	1
34	42428297	317	0		2371	2016-05-01 18:31:39.000000		1
0	42428297	308	0	600.0	0	2016-05-01 17:52:14.000000	2016-05-01 18:02:13.573818	2
1	4905	204	0		6	2016-05-01 18:02:20.000000	2016-05-01 18:02:19.929598	2
2	6804	32	1		123	2016-05-01 18:04:17.000000	2016-05-01 18:04:17.000000	2
3	6804	284	1		124	2016-05-01 18:04:18.000000	2016-05-01 18:04:17.017073	2
4	19318	52	0		279	2016-05-01 18:06:53.000000	2016-05-01 18:06:52.329918	2
5	3942050702	114	0		286	2016-05-01 18:07:00.000000	2016-05-01 18:06:59.044540	2
6	26991	215	0		287	2016-05-01 18:07:01.000000	2016-05-01 18:07:00.590844	2
7	26560	209	1		481	2016-05-01 18:10:15.000000	2016-05-01 18:10:14.905579	2
8	6224277860	177	2		506	2016-05-01 18:10:40.000000	2016-05-01 18:10:40.000000	2
9	6224277860	136	3		507	2016-05-01 18:10:41.000000	2016-05-01 18:10:40.101288	2
10	6224278786	137	3		588	2016-05-01 18:12:02.000000	2016-05-01 18:12:02.000000	2
11	6224278786	188	3		589	2016-05-01 18:12:03.000000	2016-05-01 18:12:02.028667	2
12	34311	295	4		977	2016-05-01 18:18:31.000000	2016-05-01 18:18:30.129015	2
13	23164	161	3		993	2016-05-01 18:18:47.000000	2016-05-01 18:18:47.000000	2
14	23164	62	4		994	2016-05-01 18:18:48.000000	2016-05-01 18:18:47.015536	2
15	4207957615	125	4		1031	2016-05-01 18:19:25.000000	2016-05-01 18:19:24.435692	2
16	6789	30	4		1050	2016-05-01 18:19:44.000000	2016-05-01 18:19:43.174320	2
17	4207815979	124	4		1077	2016-05-01 18:20:11.000000	2016-05-01 18:20:10.076595	2
18	6820	33	4		1092	2016-05-01 18:20:26.000000	2016-05-01 18:20:25.161439	2
19	3308681104	109	4		1155	2016-05-01 18:21:29.000000	2016-05-01 18:21:29.000000	2
20	3308681104	257	4		1156	2016-05-01 18:21:30.000000	2016-05-01 18:21:29.676205	2
21	6814895823	241	3		1205	2016-05-01 18:22:19.000000	2016-05-01 18:22:18.854707	2
22	8714998591	146	2		1219	2016-05-01 18:22:33.000000	2016-05-01 18:22:32.076627	2
23	26963	289	2		1256	2016-05-01 18:23:10.000000	2016-05-01 18:23:09.100733	2
24	2435108444	108	1		1306	2016-05-01 18:24:00.000000	2016-05-01 18:23:59.454346	2
25	23196	63	1		1308	2016-05-01 18:24:02.000000	2016-05-01 18:24:01.196505	2
26	5481886057	133	1		1322	2016-05-01 18:24:16.000000	2016-05-01 18:24:15.148070	2
27	3573482142	113	1		1335	2016-05-01 18:24:29.000000	2016-05-01 18:24:28.683770	2
28	25461	268	1		1336	2016-05-01 18:24:30.000000	2016-05-01 18:24:29.678298	2
29	42428297	318	0		1345	2016-05-01 18:24:39.000000		2
0	42428297	309	0	0.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:50:26.580570	3
1	6597464486	138	0		0	2016-05-01 17:50:27.000000	2016-05-01 17:50:26.168391	3
2	6598535230	141	0		50	2016-05-01 17:51:17.000000	2016-05-01 17:59:33.000000	3
3	6598535230	211	0		51	2016-05-01 17:59:34.000000	2016-05-01 17:59:33.371824	3
4	4905	13	1		392	2016-05-01 18:05:15.000000	2016-05-01 18:05:14.279995	3
5	4850	11	1		522	2016-05-01 18:07:25.000000	2016-05-01 18:07:25.000000	3
6	4850	180	1		523	2016-05-01 18:07:26.000000	2016-05-01 18:07:25.685607	3
7	4851	172	2		537	2016-05-01 18:07:40.000000	2016-05-01 18:07:40.000000	3
8	4851	12	3		538	2016-05-01 18:07:41.000000	2016-05-01 18:07:40.330419	3
9	6772	27	3		687	2016-05-01 18:10:10.000000	2016-05-01 18:10:09.033461	3
10	4207815979	203	3		751	2016-05-01 18:11:14.000000	2016-05-01 18:11:13.076595	3
11	6820	226	4		768	2016-05-01 18:11:31.000000	2016-05-01 18:11:30.577840	3
12	27276	85	5		787	2016-05-01 18:11:50.000000	2016-05-01 18:11:49.044428	3
13	27123	220	5		847	2016-05-01 18:12:50.000000	2016-05-01 18:12:49.058998	3
14	3977886868	151	6		849	2016-05-01 18:12:52.000000	2016-05-01 18:12:51.036996	3
15	26967	75	7		863	2016-05-01 18:13:06.000000	2016-05-01 18:13:05.657705	3
16	23428	65	7		892	2016-05-01 18:13:35.000000	2016-05-01 18:13:34.084493	3
17	42439996	100	7		913	2016-05-01 18:13:56.000000	2016-05-01 18:14:04.303963	3
18	42439994	214	7		918	2016-05-01 18:14:10.000000	2016-05-01 18:14:09.978166	3
19	5481886057	283	8		948	2016-05-01 18:14:40.000000	2016-05-01 18:14:39.150531	3
20	40587	164	7		976	2016-05-01 18:15:08.000000	2016-05-01 18:15:07.029330	3
21	8038	231	8		1084	2016-05-01 18:16:56.000000	2016-05-01 18:16:55.222320	3
22	37531	91	7		1158	2016-05-01 18:18:10.000000	2016-05-01 18:18:09.673389	3
23	37532	291	7		1159	2016-05-01 18:18:11.000000	2016-05-01 18:18:10.673389	3
24	37533	93	6		1160	2016-05-01 18:18:12.000000	2016-05-01 18:18:11.245467	3
25	5235625496	306	6		1161	2016-05-01 18:18:13.000000	2016-05-01 18:18:13.000000	3
26	5235625496	260	5		1163	2016-05-01 18:18:15.000000	2016-05-01 18:18:15.000000	3
27	5235625496	132	4		1164	2016-05-01 18:18:16.000000	2016-05-01 18:18:15.546256	3
28	26560	73	4		1480	2016-05-01 18:23:32.000000	2016-05-01 18:23:31.289939	3
29	21907	244	4		1509	2016-05-01 18:24:01.000000	2016-05-01 18:24:00.597497	3
30	21908	56	3		1510	2016-05-01 18:24:02.000000	2016-05-01 18:24:01.119210	3
31	6718	20	3		1536	2016-05-01 18:24:28.000000	2016-05-01 18:24:27.730467	3
32	40587	94	3		1545	2016-05-01 18:24:37.000000	2016-05-01 18:24:36.177862	3
33	18389	50	3		1549	2016-05-01 18:24:41.000000	2016-05-01 18:24:41.000000	3
34	18389	252	3		1550	2016-05-01 18:24:42.000000	2016-05-01 18:24:41.231014	3
35	6702	19	2		1944	2016-05-01 18:31:16.000000	2016-05-01 18:31:16.000000	3
36	6702	300	2		1945	2016-05-01 18:31:17.000000	2016-05-01 18:31:16.035545	3
37	8660596975	145	1		2064	2016-05-01 18:33:16.000000	2016-05-01 18:33:15.778074	3
38	5634	17	1		2069	2016-05-01 18:33:21.000000	2016-05-01 18:33:20.626514	3
39	6760	26	1		2075	2016-05-01 18:33:27.000000	2016-05-01 18:33:27.000000	3
40	6760	294	1		2076	2016-05-01 18:33:28.000000	2016-05-01 18:33:27.090616	3
41	42428297	319	0		2101	2016-05-01 18:33:53.000000		3
0	42428297	310	0	287.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:55:13.199959	4
1	3539	149	0		613	2016-05-01 18:05:27.000000	2016-05-01 18:05:27.000000	4
2	3539	4	1		614	2016-05-01 18:05:28.000000	2016-05-01 18:05:27.199293	4
3	21047	54	1		886	2016-05-01 18:10:00.000000	2016-05-01 18:10:13.000000	4
4	21047	156	1		887	2016-05-01 18:10:14.000000	2016-05-01 18:10:13.116376	4
5	3607	6	2		1015	2016-05-01 18:12:22.000000	2016-05-01 18:12:21.740416	4
