	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:51:00.000000	2016-05-01 17:50:59.627602	0
1	21047	12	0		676	2016-05-01 18:02:16.000000	2016-05-01 18:10:13.000000	0
2	21047	57	0		677	2016-05-01 18:10:14.000000	2016-05-01 18:10:13.072483	0
3	3944708032	31	1		1199	2016-05-01 18:18:56.000000	2016-05-01 18:18:56.000000	0
4	3944708032	46	1		1200	2016-05-01 18:18:57.000000	2016-05-01 18:18:56.319981	0
5	8714998591	38	2		1254	2016-05-01 18:19:51.000000	2016-05-01 18:19:50.205775	0
6	9506	8	2		1593	2016-05-01 18:25:30.000000	2016-05-01 18:25:30.000000	0
7	9506	66	2		1594	2016-05-01 18:25:31.000000	2016-05-01 18:25:30.584850	0
8	23110	14	1		2504	2016-05-01 18:40:41.000000	2016-05-01 18:40:41.000000	0
9	23110	77	1		2505	2016-05-01 18:40:42.000000	2016-05-01 18:40:41.683703	0
10	4782404427	34	0		2948	2016-05-01 18:48:05.000000	2016-05-01 18:48:04.586794	0
11	42428297	88	0		4988	2016-05-01 19:22:05.000000		0
0	42428297	79	0	0.0	0	2016-05-01 17:51:00.000000	2016-05-01 17:50:59.712179	1
1	42439952	25	0		351	2016-05-01 17:56:51.000000	2016-05-01 18:01:57.754818	1
2	37531	42	0		664	2016-05-01 18:07:11.000000	2016-05-01 18:07:11.000000	1
3	37531	22	1		665	2016-05-01 18:07:12.000000	2016-05-01 18:07:11.040334	1
4	37533	23	1		666	2016-05-01 18:07:13.000000	2016-05-01 18:07:12.823249	1
5	26308	17	1		683	2016-05-01 18:07:30.000000	2016-05-01 18:07:29.966215	1
6	6755	62	1		1414	2016-05-01 18:19:41.000000	2016-05-01 18:19:40.449793	1
7	3573482142	30	0		1447	2016-05-01 18:20:14.000000	2016-05-01 18:20:13.086203	1
8	42428297	89	0		1472	2016-05-01 18:20:39.000000		1
0	42428297	80	0	0.0	0	2016-05-01 17:51:00.000000	2016-05-01 17:50:59.380778	2
1	1690450548	47	0		883	2016-05-01 18:05:43.000000	2016-05-01 18:05:42.355202	2
2	26308	67	1		1654	2016-05-01 18:18:34.000000	2016-05-01 18:18:33.502211	2
3	42428297	90	0		2443	2016-05-01 18:31:43.000000		2
0	42428297	81	0	0.0	0	2016-05-01 17:51:00.000000	2016-05-01 17:50:59.168616	3
1	3976008169	32	0		547	2016-05-01 18:00:07.000000	2016-05-01 18:00:06.398346	3
2	4544486780	33	0		585	2016-05-01 18:00:45.000000	2016-05-01 18:10:24.000000	3
3	4544486780	55	0		586	2016-05-01 18:10:25.000000	2016-05-01 18:10:25.000000	3
4	4544486780	43	1		588	2016-05-01 18:10:27.000000	2016-05-01 18:10:26.849381	3
5	23121	15	2		1564	2016-05-01 18:26:43.000000	2016-05-01 18:26:43.000000	3
6	23121	63	2		1565	2016-05-01 18:26:44.000000	2016-05-01 18:26:43.221966	3
7	6753	5	1		1836	2016-05-01 18:31:15.000000	2016-05-01 18:31:14.772510	3
8	4909	75	1		1941	2016-05-01 18:33:00.000000	2016-05-01 18:32:59.563034	3
9	42428297	91	0		2027	2016-05-01 18:34:26.000000		3
0	42428297	82	0	149.0	0	2016-05-01 17:51:00.000000	2016-05-01 17:53:28.785183	4
1	100522739	58	0		881	2016-05-01 18:08:10.000000	2016-05-01 18:08:09.679002	4
2	26991	19	1		932	2016-05-01 18:09:01.000000	2016-05-01 18:09:01.000000	4
3	26991	45	1		933	2016-05-01 18:09:02.000000	2016-05-01 18:09:01.772532	4
4	26560	56	2		1512	2016-05-01 18:18:41.000000	2016-05-01 18:18:40.918835	4
5	6723	76	3		1688	2016-05-01 18:21:37.000000	2016-05-01 18:21:36.501275	4
6	6753	78	2		1699	2016-05-01 18:21:48.000000	2016-05-01 18:21:47.274697	4
7	34311	65	1		1738	2016-05-01 18:22:27.000000	2016-05-01 18:22:26.720203	4
8	42428297	92	0		1821	2016-05-01 18:23:50.000000		4
0	42428297	83	0	600.0	0	2016-05-01 18:00:06.000000	2016-05-01 18:10:05.741711	5
1	6597464486	53	0		2	2016-05-01 18:10:08.000000	2016-05-01 18:10:07.380361	5
2	35126	21	1		168	2016-05-01 18:12:54.000000	2016-05-01 18:14:43.000000	5
3	35126	51	1		169	2016-05-01 18:14:44.000000	2016-05-01 18:14:43.494505	5
4	7894	7	2		396	2016-05-01 18:18:31.000000	2016-05-01 18:18:31.000000	5
5	7894	73	2		397	2016-05-01 18:18:32.000000	2016-05-01 18:18:31.150684	5
6	3976008169	71	1		921	2016-05-01 18:27:16.000000	2016-05-01 18:27:15.495059	5
7	42428297	93	0		1170	2016-05-01 18:31:25.000000		5
0	42428297	84	0	181.0	0	2016-05-01 17:51:00.000000	2016-05-01 17:54:00.083837	6
1	4458	1	0		357	2016-05-01 17:59:58.000000	2016-05-01 18:09:58.000000	6
2	4458	49	0		358	2016-05-01 18:09:59.000000	2016-05-01 18:09:58.953848	6
3	2435108444	40	1		586	2016-05-01 18:13:47.000000	2016-05-01 18:13:47.000000	6
4	2435108444	29	2		587	2016-05-01 18:13:48.000000	2016-05-01 18:13:47.475859	6
5	38724	24	2		662	2016-05-01 18:15:03.000000	2016-05-01 18:15:03.000000	6
6	38724	69	2		663	2016-05-01 18:15:04.000000	2016-05-01 18:15:03.000295	6
7	6597464486	36	1		815	2016-05-01 18:17:36.000000	2016-05-01 18:17:35.505174	6
8	6598535230	37	1		967	2016-05-01 18:20:08.000000	2016-05-01 18:20:08.000000	6
9	6598535230	60	1		968	2016-05-01 18:20:09.000000	2016-05-01 18:20:08.394019	6
10	42428297	94	0		1974	2016-05-01 18:36:55.000000		6
0	42428297	85	0	0.0	0	2016-05-01 17:51:00.000000	2016-05-01 17:50:59.304058	7
1	4909	3	0		43	2016-05-01 17:51:43.000000	2016-05-01 17:51:42.369279	7
2	34311	20	0		105	2016-05-01 17:52:45.000000	2016-05-01 17:52:44.944922	7
3	4851	2	0		444	2016-05-01 17:58:24.000000	2016-05-01 18:06:39.000000	7
4	4851	48	0		445	2016-05-01 18:06:40.000000	2016-05-01 18:06:39.353611	7
5	18389	10	1		871	2016-05-01 18:13:46.000000	2016-05-01 18:13:46.000000	7
6	18389	68	1		872	2016-05-01 18:13:47.000000	2016-05-01 18:13:46.398764	7
7	6755	6	0		951	2016-05-01 18:15:06.000000	2016-05-01 18:15:05.449793	7
8	3573482142	39	0		984	2016-05-01 18:15:39.000000	2016-05-01 18:15:38.550821	7
9	22838	13	1		1691	2016-05-01 18:27:26.000000	2016-05-01 18:27:26.000000	7
10	22838	59	1		1692	2016-05-01 18:27:27.000000	2016-05-01 18:27:26.168374	7
11	11117	9	0		2396	2016-05-01 18:39:11.000000	2016-05-01 18:39:10.930963	7
12	100521728	26	0		5029	2016-05-01 19:23:04.000000	2016-05-01 19:23:03.655138	7
13	100522739	27	0		5056	2016-05-01 19:23:31.000000	2016-05-01 19:23:30.595595	7
14	1690450548	28	0		5058	2016-05-01 19:23:33.000000	2016-05-01 19:23:32.264425	7
15	42428297	95	0		5249	2016-05-01 19:26:44.000000		7
0	42428297	86	0	0.0	0	2016-05-01 17:51:00.000000	2016-05-01 17:51:00.000000	8
1	42428297	96	0		0	2016-05-01 17:51:00.000000		8
0	42428297	87	0	174.0	0	2016-05-01 17:51:00.000000	2016-05-01 17:53:53.893824	9
1	19317	41	0		755	2016-05-01 18:06:29.000000	2016-05-01 18:06:29.000000	9
2	19317	11	1		756	2016-05-01 18:06:30.000000	2016-05-01 18:06:29.436936	9
3	25273	16	1		1022	2016-05-01 18:10:56.000000	2016-05-01 18:10:56.000000	9
4	25273	54	1		1023	2016-05-01 18:10:57.000000	2016-05-01 18:10:56.418115	9
5	6723	4	2		1184	2016-05-01 18:13:38.000000	2016-05-01 18:13:38.000000	9
6	6723	74	2		1185	2016-05-01 18:13:39.000000	2016-05-01 18:13:38.379350	9
7	5235625496	61	1		1833	2016-05-01 18:24:27.000000	2016-05-01 18:24:27.000000	9
8	5235625496	35	0		1834	2016-05-01 18:24:28.000000	2016-05-01 18:24:27.638769	9
9	26560	18	0		2783	2016-05-01 18:40:17.000000	2016-05-01 18:40:16.739097	9
10	42428297	97	0		2962	2016-05-01 18:43:16.000000		9
