	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:49:59.011060	0
1	3541	25	0		55	2016-05-01 17:50:55.000000	2016-05-01 17:56:58.085202	0
2	9743	389	0		126	2016-05-01 17:58:10.000000	2016-05-01 17:58:09.279848	0
3	29216	227	1		264	2016-05-01 18:00:28.000000	2016-05-01 18:00:27.147661	0
4	5062	589	1		284	2016-05-01 18:00:48.000000	2016-05-01 18:00:47.321796	0
5	29214	449	0		301	2016-05-01 18:01:05.000000	2016-05-01 18:01:04.242932	0
6	29212	225	1		302	2016-05-01 18:01:06.000000	2016-05-01 18:01:05.183213	0
7	5068	45	1		308	2016-05-01 18:01:12.000000	2016-05-01 18:01:11.820791	0
8	11117	119	1		329	2016-05-01 18:01:33.000000	2016-05-01 18:01:32.684557	0
9	42454428	649	1		332	2016-05-01 18:01:36.000000	2016-05-01 18:01:35.684855	0
10	42453986	465	0		401	2016-05-01 18:02:45.000000	2016-05-01 18:02:44.471396	0
11	19251	163	1		413	2016-05-01 18:02:57.000000	2016-05-01 18:02:56.258863	0
12	5633	665	1		479	2016-05-01 18:04:03.000000	2016-05-01 18:04:02.013980	0
13	9416	108	0		496	2016-05-01 18:04:20.000000	2016-05-01 18:04:19.497993	0
14	5235625496	337	0		501	2016-05-01 18:04:25.000000	2016-05-01 18:04:24.151127	0
15	7468	435	0		567	2016-05-01 18:05:31.000000	2016-05-01 18:05:30.835265	0
16	4207957613	635	1		718	2016-05-01 18:08:02.000000	2016-05-01 18:08:01.110927	0
17	6773	79	0		744	2016-05-01 18:08:28.000000	2016-05-01 18:08:27.203014	0
18	6775	80	0		744	2016-05-01 18:08:28.000000	2016-05-01 18:08:27.336802	0
19	4207957615	321	0		747	2016-05-01 18:08:31.000000	2016-05-01 18:08:30.176666	0
20	11102	545	0		759	2016-05-01 18:08:43.000000	2016-05-01 18:08:42.445379	0
21	1524	8	1		1067	2016-05-01 18:13:51.000000	2016-05-01 18:13:50.574615	0
22	32259	245	1		1068	2016-05-01 18:13:52.000000	2016-05-01 18:13:51.552772	0
23	6899374961	354	1		1157	2016-05-01 18:15:21.000000	2016-05-01 18:15:20.533570	0
24	1939	13	1		1213	2016-05-01 18:16:17.000000	2016-05-01 18:16:16.417998	0
25	3414	22	1		1328	2016-05-01 18:18:12.000000	2016-05-01 18:18:11.598486	0
26	9257	107	1		1450	2016-05-01 18:20:14.000000	2016-05-01 18:20:13.893844	0
27	42428212	269	1		1575	2016-05-01 18:22:19.000000	2016-05-01 18:22:18.897393	0
28	3398	21	1		1577	2016-05-01 18:22:21.000000	2016-05-01 18:22:20.667590	0
29	3363	745	1		1689	2016-05-01 18:24:13.000000	2016-05-01 18:24:12.292999	0
30	6276	59	0		2066	2016-05-01 18:30:30.000000	2016-05-01 18:30:29.167158	0
31	23784	183	0		2307	2016-05-01 18:34:31.000000	2016-05-01 18:34:30.532337	0
32	42445888	282	0		2465	2016-05-01 18:37:09.000000	2016-05-01 18:37:08.014962	0
33	42428297	795	0		2669	2016-05-01 18:40:33.000000		0
0	42428297	776	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:49:59.234037	1
1	7509	91	0		106	2016-05-01 17:51:46.000000	2016-05-01 17:51:45.110755	1
2	6680686184	351	0		140	2016-05-01 17:52:20.000000	2016-05-01 17:58:48.055776	1
3	5125	437	0		165	2016-05-01 17:59:14.000000	2016-05-01 17:59:13.517051	1
4	27306	207	1		201	2016-05-01 17:59:50.000000	2016-05-01 17:59:49.354447	1
5	11989	135	1		243	2016-05-01 18:00:32.000000	2016-05-01 18:00:32.000000	1
6	11989	637	1		244	2016-05-01 18:00:33.000000	2016-05-01 18:00:32.559758	1
7	13901	158	0		282	2016-05-01 18:01:11.000000	2016-05-01 18:01:10.153825	1
8	42436710	546	0		386	2016-05-01 18:02:55.000000	2016-05-01 18:02:54.679675	1
9	27306	746	1		417	2016-05-01 18:03:26.000000	2016-05-01 18:03:25.389970	1
10	42445390	281	0		456	2016-05-01 18:04:05.000000	2016-05-01 18:04:04.141062	1
11	6716668070	458	0		482	2016-05-01 18:04:31.000000	2016-05-01 18:04:30.925405	1
12	13277	658	1		570	2016-05-01 18:05:59.000000	2016-05-01 18:05:58.029128	1
13	6326	459	0		581	2016-05-01 18:06:10.000000	2016-05-01 18:06:09.288457	1
14	9469	109	1		708	2016-05-01 18:08:17.000000	2016-05-01 18:08:17.000000	1
15	9469	659	1		709	2016-05-01 18:08:18.000000	2016-05-01 18:08:17.265687	1
16	5635	50	0		762	2016-05-01 18:09:11.000000	2016-05-01 18:09:10.188856	1
17	6739	568	0		775	2016-05-01 18:09:24.000000	2016-05-01 18:09:23.672495	1
18	6718	73	1		818	2016-05-01 18:10:07.000000	2016-05-01 18:10:06.748696	1
19	7595763587	356	1		1097	2016-05-01 18:14:46.000000	2016-05-01 18:14:45.287934	1
20	4207815982	768	1		1187	2016-05-01 18:16:16.000000	2016-05-01 18:16:15.371820	1
21	37564	256	0		1200	2016-05-01 18:16:29.000000	2016-05-01 18:16:28.281030	1
22	42428297	796	0		1410	2016-05-01 18:19:59.000000		1
0	42428297	777	0	518.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:37.504014	2
1	4936	468	0		73	2016-05-01 17:59:51.000000	2016-05-01 17:59:50.219544	2
2	7876	92	1		193	2016-05-01 18:01:51.000000	2016-05-01 18:01:50.723317	2
3	5633	49	1		246	2016-05-01 18:02:44.000000	2016-05-01 18:02:43.294116	2
4	8040	96	1		264	2016-05-01 18:03:02.000000	2016-05-01 18:03:01.368185	2
5	37532	668	1		267	2016-05-01 18:03:05.000000	2016-05-01 18:03:04.641405	2
