	ta	tb	xa_lon	xa_lat	xb_lon	xb_lat	n	distance	duration	table_name	xa	xb	ia	ib	twa	twb	iv	iv_ta	iv_tb
2942	2016-05-01 18:14:03	2016-05-01 18:18:34	-73.98694610595702	40.75094604492188	-73.99115753173827	40.75035095214844	1	643.736	271.0	yellow_tripdata_2016-05	(40.75094604492188, -73.98694610595702)	(40.75035095214844, -73.99115753173827)	3460	4631139783	(Timestamp('2016-05-01 18:12:03'), Timestamp('2016-05-01 18:19:03'))	(Timestamp('2016-05-01 18:12:03'), Timestamp('2016-05-01 18:28:34'))	1.0	2016-05-01 18:16:06.123880	2016-05-01 18:26:33
9531	2016-05-01 18:01:17	2016-05-01 18:05:54	-73.98179626464844	40.75804138183594	-73.99215698242188	40.76435089111328	1	1271.3786	277.0	yellow_tripdata_2016-05	(40.75804138183594, -73.98179626464844)	(40.76435089111328, -73.99215698242188)	42430350	4851	(Timestamp('2016-05-01 17:59:17'), Timestamp('2016-05-01 18:06:17'))	(Timestamp('2016-05-01 17:59:17'), Timestamp('2016-05-01 18:15:54'))	5.0	2016-05-01 17:59:16.177276	2016-05-01 18:07:46
6324	2016-05-01 18:13:01	2016-05-01 18:18:46	-73.98084259033203	40.76352310180664	-73.98118591308595	40.75276565551758	1	1448.406	345.0	yellow_tripdata_2016-05	(40.76352310180664, -73.98084259033203)	(40.75276565551758, -73.98118591308595)	25285	7826843771	(Timestamp('2016-05-01 18:11:01'), Timestamp('2016-05-01 18:18:01'))	(Timestamp('2016-05-01 18:11:01'), Timestamp('2016-05-01 18:28:46'))	2.0	2016-05-01 18:11:00.858501	2016-05-01 18:15:42
4672	2016-05-01 18:16:44	2016-05-01 18:20:30	-73.98426055908203	40.75505828857422	-73.9791259765625	40.76166534423828	1	965.6039999999999	226.0	yellow_tripdata_2016-05	(40.75505828857422, -73.98426055908203)	(40.76166534423828, -73.9791259765625)	35126	3976008169	(Timestamp('2016-05-01 18:14:44'), Timestamp('2016-05-01 18:21:44'))	(Timestamp('2016-05-01 18:14:44'), Timestamp('2016-05-01 18:30:30'))	3.0	2016-05-01 18:14:43.246897	2016-05-01 18:19:30
9426	2016-05-01 18:07:00	2016-05-01 18:13:12	-73.98787689208984	40.74945831298828	-73.97566986083984	40.76118087768555	1	1899.0212	372.0	yellow_tripdata_2016-05	(40.74945831298828, -73.98787689208984)	(40.76118087768555, -73.97566986083984)	1954	27261	(Timestamp('2016-05-01 18:05:00'), Timestamp('2016-05-01 18:12:00'))	(Timestamp('2016-05-01 18:05:00'), Timestamp('2016-05-01 18:23:12'))	3.0	2016-05-01 18:04:59.538646	2016-05-01 18:19:51
6625	2016-05-01 18:13:49	2016-05-01 18:19:42	-73.99092102050781	40.7594108581543	-73.97753143310547	40.75886917114258	1	1400.1258	353.0	yellow_tripdata_2016-05	(40.7594108581543, -73.99092102050781)	(40.75886917114258, -73.97753143310547)	23164	6814895823	(Timestamp('2016-05-01 18:11:49'), Timestamp('2016-05-01 18:18:49'))	(Timestamp('2016-05-01 18:11:49'), Timestamp('2016-05-01 18:29:42'))	8.0	2016-05-01 18:11:48.793374	2016-05-01 18:25:53
7389	2016-05-01 18:14:24	2016-05-01 18:20:11	-73.98748779296875	40.750125885009766	-73.99046325683594	40.75618743896485	1	1029.9776	347.0	yellow_tripdata_2016-05	(40.750125885009766, -73.98748779296875)	(40.75618743896485, -73.99046325683594)	26560	6723	(Timestamp('2016-05-01 18:12:24'), Timestamp('2016-05-01 18:19:24'))	(Timestamp('2016-05-01 18:12:24'), Timestamp('2016-05-01 18:30:11'))	0.0	2016-05-01 18:16:30.772237	2016-05-01 18:19:55
1255	2016-05-01 18:05:18	2016-05-01 18:16:34	-73.99217224121092	40.764198303222656	-73.99127197265625	40.75022888183594	1	2220.8891999999996	676.0	yellow_tripdata_2016-05	(40.764198303222656, -73.99217224121092)	(40.75022888183594, -73.99127197265625)	4850	5235625496	(Timestamp('2016-05-01 18:03:18'), Timestamp('2016-05-01 18:10:18'))	(Timestamp('2016-05-01 18:03:18'), Timestamp('2016-05-01 18:26:34'))	7.0	2016-05-01 18:03:18	2016-05-01 18:24:44
2045	2016-05-01 18:11:08	2016-05-01 18:14:58	-73.9791488647461	40.752838134765625	-73.9771957397461	40.75849151611328	1	933.4171999999999	230.00000000000003	yellow_tripdata_2016-05	(40.752838134765625, -73.9791488647461)	(40.75849151611328, -73.9771957397461)	3955360025	42440153	(Timestamp('2016-05-01 18:09:08'), Timestamp('2016-05-01 18:16:08'))	(Timestamp('2016-05-01 18:09:08'), Timestamp('2016-05-01 18:24:58'))	1.0	2016-05-01 18:09:08	2016-05-01 18:21:55
2133	2016-05-01 18:08:43	2016-05-01 18:11:56	-73.98322296142578	40.756141662597656	-73.98040771484375	40.75426864624024	1	981.6973999999999	193.0	yellow_tripdata_2016-05	(40.756141662597656, -73.98322296142578)	(40.75426864624024, -73.98040771484375)	42430342	3942050705	(Timestamp('2016-05-01 18:06:43'), Timestamp('2016-05-01 18:13:43'))	(Timestamp('2016-05-01 18:06:43'), Timestamp('2016-05-01 18:21:56'))	2.0	2016-05-01 18:06:42.071770	2016-05-01 18:15:23
