	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:49.000000	2016-05-01 17:50:48.345086	0
1	8714998591	37	0		589	2016-05-01 18:00:38.000000	2016-05-01 18:00:37.320587	0
2	27213	20	0		675	2016-05-01 18:02:04.000000	2016-05-01 18:02:03.363864	0
3	21047	10	0		789	2016-05-01 18:03:58.000000	2016-05-01 18:10:13.000000	0
4	21047	55	0		790	2016-05-01 18:10:14.000000	2016-05-01 18:10:13.397870	0
5	4782404427	30	1		1563	2016-05-01 18:23:07.000000	2016-05-01 18:23:06.165818	0
6	23110	13	1		3907	2016-05-01 19:02:11.000000	2016-05-01 19:02:11.000000	0
7	23110	75	1		3908	2016-05-01 19:02:12.000000	2016-05-01 19:02:11.466871	0
8	4207815979	28	0		4114	2016-05-01 19:05:38.000000	2016-05-01 19:05:37.253677	0
9	25285	18	0		4503	2016-05-01 19:12:07.000000	2016-05-01 19:12:06.902304	0
10	29453	21	0		5631	2016-05-01 19:30:55.000000	2016-05-01 19:30:54.141386	0
11	23428	15	0		6369	2016-05-01 19:43:13.000000	2016-05-01 19:43:12.253478	0
12	42439996	23	0		6434	2016-05-01 19:44:18.000000	2016-05-01 19:44:17.202135	0
13	42428297	87	0		6481	2016-05-01 19:45:05.000000		0
0	42428297	78	0	9.0	0	2016-05-01 17:50:49.000000	2016-05-01 17:50:57.696328	1
1	4445	46	0		689	2016-05-01 18:02:27.000000	2016-05-01 18:02:27.000000	1
2	4445	5	1		690	2016-05-01 18:02:28.000000	2016-05-01 18:02:27.546426	1
3	25283	17	1		781	2016-05-01 18:03:59.000000	2016-05-01 18:03:59.000000	1
4	25283	47	1		782	2016-05-01 18:04:00.000000	2016-05-01 18:03:59.535307	1
5	3977886225	27	2		916	2016-05-01 18:06:14.000000	2016-05-01 18:06:13.098875	1
6	100522739	45	2		1263	2016-05-01 18:12:01.000000	2016-05-01 18:12:00.243557	1
7	3530	2	3		1352	2016-05-01 18:13:30.000000	2016-05-01 18:13:30.000000	1
8	3530	67	3		1353	2016-05-01 18:13:31.000000	2016-05-01 18:13:30.539674	1
9	21908	66	2		1368	2016-05-01 18:13:46.000000	2016-05-01 18:13:45.256528	1
10	6723	7	1		1455	2016-05-01 18:15:13.000000	2016-05-01 18:15:12.501275	1
11	6753	65	1		1465	2016-05-01 18:15:23.000000	2016-05-01 18:15:22.382249	1
12	3573482142	52	0		1501	2016-05-01 18:15:59.000000	2016-05-01 18:15:58.550821	1
13	22838	12	1		2208	2016-05-01 18:27:46.000000	2016-05-01 18:27:46.000000	1
14	22838	72	1		2209	2016-05-01 18:27:47.000000	2016-05-01 18:27:46.668377	1
15	7826843771	34	0		3040	2016-05-01 18:41:38.000000	2016-05-01 18:41:37.691628	1
16	100522739	24	0		3403	2016-05-01 18:47:41.000000	2016-05-01 18:47:40.909379	1
17	3539	3	0		4520	2016-05-01 19:06:18.000000	2016-05-01 19:06:17.028476	1
18	42428297	88	0		4688	2016-05-01 19:09:06.000000		1
0	42428297	79	0	71.0	0	2016-05-01 17:50:49.000000	2016-05-01 17:51:59.964483	2
1	26560	40	0		1224	2016-05-01 18:12:24.000000	2016-05-01 18:12:23.967966	2
