	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.868501	0
1	6597464486	169	0		5	2016-05-01 17:50:08.000000	2016-05-01 17:50:07.119606	0
2	6598535230	172	0		48	2016-05-01 17:50:51.000000	2016-05-01 17:50:50.232216	0
3	22838	72	0		56	2016-05-01 17:50:59.000000	2016-05-01 17:58:50.883658	0
4	11117	185	0		65	2016-05-01 17:59:00.000000	2016-05-01 17:58:59.864338	0
5	3942050705	142	1		68	2016-05-01 17:59:03.000000	2016-05-01 17:59:02.001281	0
6	37533	285	1		161	2016-05-01 18:00:36.000000	2016-05-01 18:00:35.014993	0
7	9485	52	0		257	2016-05-01 18:02:12.000000	2016-05-01 18:03:26.000000	0
8	9485	203	0		258	2016-05-01 18:03:27.000000	2016-05-01 18:03:26.493859	0
9	25462	84	1		416	2016-05-01 18:06:05.000000	2016-05-01 18:06:04.326227	0
10	6814895823	173	1		548	2016-05-01 18:08:17.000000	2016-05-01 18:08:16.847013	0
11	3977886225	150	1		559	2016-05-01 18:08:28.000000	2016-05-01 18:08:28.000000	0
12	3977886225	303	1		560	2016-05-01 18:08:29.000000	2016-05-01 18:08:28.043336	0
13	3539	216	0		714	2016-05-01 18:11:03.000000	2016-05-01 18:11:03.000000	0
14	3539	6	1		715	2016-05-01 18:11:04.000000	2016-05-01 18:11:03.141589	0
15	3976008169	149	1		745	2016-05-01 18:11:34.000000	2016-05-01 18:11:33.259450	0
16	27123	97	1		745	2016-05-01 18:11:34.000000	2016-05-01 18:11:33.280703	0
17	23428	316	1		842	2016-05-01 18:13:11.000000	2016-05-01 18:13:10.049028	0
18	4794775937	249	0		886	2016-05-01 18:13:55.000000	2016-05-01 18:13:54.009608	0
19	23121	74	1		1004	2016-05-01 18:15:53.000000	2016-05-01 18:15:52.002463	0
20	2351532363	133	1		1006	2016-05-01 18:15:55.000000	2016-05-01 18:15:54.057296	0
21	25245	79	1		1054	2016-05-01 18:16:43.000000	2016-05-01 18:16:42.747393	0
22	3463813444	349	1		1085	2016-05-01 18:17:14.000000	2016-05-01 18:17:13.154184	0
23	4782404427	273	0		1236	2016-05-01 18:19:45.000000	2016-05-01 18:19:45.000000	0
24	4782404427	159	1		1237	2016-05-01 18:19:46.000000	2016-05-01 18:19:45.440612	0
25	6794	39	1		1497	2016-05-01 18:24:06.000000	2016-05-01 18:24:05.017489	0
26	4458	12	1		1568	2016-05-01 18:25:17.000000	2016-05-01 18:25:16.037134	0
27	23428	78	1		1590	2016-05-01 18:25:39.000000	2016-05-01 18:25:38.014024	0
28	26963	90	1		1672	2016-05-01 18:27:01.000000	2016-05-01 18:27:00.054395	0
29	42440153	124	1		1715	2016-05-01 18:27:44.000000	2016-05-01 18:27:43.430221	0
30	8714998591	178	1		1804	2016-05-01 18:29:13.000000	2016-05-01 18:29:13.000000	0
31	8714998591	373	1		1805	2016-05-01 18:29:14.000000	2016-05-01 18:29:13.742367	0
32	42428297	398	0		2149	2016-05-01 18:34:58.000000		0
0	42428297	379	0	515.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:58:37.504014	1
1	4936	190	0		73	2016-05-01 17:59:51.000000	2016-05-01 17:59:50.559602	1
2	42439952	121	1		264	2016-05-01 18:03:02.000000	2016-05-01 18:03:01.045560	1
3	37532	290	1		268	2016-05-01 18:03:06.000000	2016-05-01 18:03:05.057342	1
4	1690450548	200	0		396	2016-05-01 18:05:14.000000	2016-05-01 18:05:13.424957	1
5	26308	300	1		530	2016-05-01 18:07:28.000000	2016-05-01 18:07:27.543347	1
6	1954	213	0		745	2016-05-01 18:11:03.000000	2016-05-01 18:11:02.541308	1
7	26559	87	1		747	2016-05-01 18:11:05.000000	2016-05-01 18:11:04.058971	1
8	4544486780	156	1		870	2016-05-01 18:13:08.000000	2016-05-01 18:13:07.159991	1
9	27261	313	1		875	2016-05-01 18:13:13.000000	2016-05-01 18:13:12.060510	1
10	27121	253	0		884	2016-05-01 18:13:22.000000	2016-05-01 18:13:21.145455	1
11	3955372899	147	1		901	2016-05-01 18:13:39.000000	2016-05-01 18:13:38.606457	1
12	27031	353	1		914	2016-05-01 18:13:52.000000	2016-05-01 18:13:51.300774	1
13	42432580	239	0		1039	2016-05-01 18:15:57.000000	2016-05-01 18:15:56.073639	1
14	3997454663	339	1		1147	2016-05-01 18:17:45.000000	2016-05-01 18:17:44.088323	1
15	3460	256	0		1190	2016-05-01 18:18:28.000000	2016-05-01 18:18:27.405126	1
16	3997454663	153	1		1204	2016-05-01 18:18:42.000000	2016-05-01 18:18:41.145455	1
17	3955360025	146	1		1228	2016-05-01 18:19:06.000000	2016-05-01 18:19:05.070515	1
18	27077	95	1		1241	2016-05-01 18:19:19.000000	2016-05-01 18:19:18.068633	1
19	42445917	126	1		1300	2016-05-01 18:20:18.000000	2016-05-01 18:20:17.097679	1
20	1954	1	1		1386	2016-05-01 18:21:44.000000	2016-05-01 18:21:43.062115	1
21	37531	111	1		1393	2016-05-01 18:21:51.000000	2016-05-01 18:21:50.222355	1
22	4631139783	157	1		1396	2016-05-01 18:21:54.000000	2016-05-01 18:21:54.000000	1
23	4631139783	356	1		1397	2016-05-01 18:21:55.000000	2016-05-01 18:21:54.132478	1
24	6598535188	171	0		1664	2016-05-01 18:26:22.000000	2016-05-01 18:26:21.453219	1
25	42428297	399	0		1683	2016-05-01 18:26:41.000000		1
0	42428297	380	0	346.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:55:48.272205	2
1	11128	197	0		341	2016-05-01 18:01:30.000000	2016-05-01 18:01:30.000000	2
2	11128	57	1		342	2016-05-01 18:01:31.000000	2016-05-01 18:01:30.319592	2
3	42430342	117	1		387	2016-05-01 18:02:16.000000	2016-05-01 18:02:15.240779	2
4	27166	297	1		401	2016-05-01 18:02:30.000000	2016-05-01 18:02:29.006857	2
5	4445	199	0		462	2016-05-01 18:03:31.000000	2016-05-01 18:03:31.000000	2
6	4445	10	1		463	2016-05-01 18:03:32.000000	2016-05-01 18:03:31.269036	2
7	21908	299	1		716	2016-05-01 18:07:45.000000	2016-05-01 18:07:44.944586	2
8	23225	258	0		1161	2016-05-01 18:15:10.000000	2016-05-01 18:15:09.059931	2
9	8051	47	1		1435	2016-05-01 18:19:44.000000	2016-05-01 18:19:43.740427	2
10	5235625496	358	1		1441	2016-05-01 18:19:50.000000	2016-05-01 18:19:49.695277	2
11	12112	275	0		1534	2016-05-01 18:21:23.000000	2016-05-01 18:21:23.000000	2
12	12112	61	1		1535	2016-05-01 18:21:24.000000	2016-05-01 18:21:23.972581	2
13	11328	60	1		1644	2016-05-01 18:23:13.000000	2016-05-01 18:23:13.000000	2
14	11328	375	1		1645	2016-05-01 18:23:14.000000	2016-05-01 18:23:13.512009	2
15	42428297	400	0		1852	2016-05-01 18:26:41.000000		2
0	42428297	381	0	404.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:56:46.547216	3
1	561042204	187	0		146	2016-05-01 17:59:13.000000	2016-05-01 17:59:12.013603	3
2	6723	27	1		301	2016-05-01 18:01:48.000000	2016-05-01 18:01:47.296247	3
3	6753	29	1		340	2016-05-01 18:02:27.000000	2016-05-01 18:02:26.310819	3
4	6755	30	1		340	2016-05-01 18:02:27.000000	2016-05-01 18:02:26.017708	3
5	6210777836	165	1		346	2016-05-01 18:02:33.000000	2016-05-01 18:02:32.946360	3
6	34311	107	1		368	2016-05-01 18:02:55.000000	2016-05-01 18:02:54.748836	3
7	4938	287	1		407	2016-05-01 18:03:34.000000	2016-05-01 18:03:45.652910	3
8	5634	227	0		606	2016-05-01 18:07:05.000000	2016-05-01 18:07:04.224968	3
9	4457	327	1		769	2016-05-01 18:09:48.000000	2016-05-01 18:09:47.398121	3
10	3308681104	136	0		839	2016-05-01 18:10:58.000000	2016-05-01 18:10:57.710070	3
11	25285	82	0		865	2016-05-01 18:11:24.000000	2016-05-01 18:11:24.000000	3
12	25285	250	0		866	2016-05-01 18:11:25.000000	2016-05-01 18:11:24.075331	3
13	11117	56	1		964	2016-05-01 18:13:03.000000	2016-05-01 18:13:02.168849	3
14	7826843771	350	1		973	2016-05-01 18:13:12.000000	2016-05-01 18:13:11.107532	3
15	100522739	234	0		1079	2016-05-01 18:14:58.000000	2016-05-01 18:14:57.537451	3
16	1690450548	131	1		1087	2016-05-01 18:15:06.000000	2016-05-01 18:15:05.139192	3
17	3942050702	141	1		1120	2016-05-01 18:15:39.000000	2016-05-01 18:15:38.152063	3
18	6753	334	1		1310	2016-05-01 18:18:49.000000	2016-05-01 18:18:48.143346	3
19	3573482142	268	0		1325	2016-05-01 18:19:04.000000	2016-05-01 18:19:03.432842	3
20	22838	368	1		1378	2016-05-01 18:19:57.000000	2016-05-01 18:19:56.621119	3
21	100521728	274	0		1448	2016-05-01 18:21:07.000000	2016-05-01 18:21:06.066484	3
22	42439952	374	1		1545	2016-05-01 18:22:44.000000	2016-05-01 18:22:43.338688	3
23	8038	46	0		1546	2016-05-01 18:22:45.000000	2016-05-01 18:22:44.380262	3
24	37533	113	0		1549	2016-05-01 18:22:48.000000	2016-05-01 18:22:47.036191	3
25	5849918504	164	0		1702	2016-05-01 18:25:21.000000	2016-05-01 18:25:20.177119	3
26	3573482142	140	0		1714	2016-05-01 18:25:33.000000	2016-05-01 18:25:32.007802	3
27	25461	83	0		1716	2016-05-01 18:25:35.000000	2016-05-01 18:25:34.000496	3
28	42428297	401	0		1741	2016-05-01 18:26:00.000000		3
0	42428297	382	0	300.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:55:02.066002	4
1	3558	181	0		204	2016-05-01 17:58:27.000000	2016-05-01 17:58:26.082380	4
2	6724	28	1		356	2016-05-01 18:00:59.000000	2016-05-01 18:00:58.040090	4
3	7877	281	1		454	2016-05-01 18:02:37.000000	2016-05-01 18:02:36.599789	4
4	6597464530	201	0		596	2016-05-01 18:04:59.000000	2016-05-01 18:04:59.000000	4
5	6597464530	170	1		597	2016-05-01 18:05:00.000000	2016-05-01 18:04:59.788775	4
6	3955360018	301	1		675	2016-05-01 18:06:18.000000	2016-05-01 18:06:25.422013	4
7	19317	222	0		678	2016-05-01 18:06:29.000000	2016-05-01 18:06:28.354515	4
8	3955360018	145	1		679	2016-05-01 18:06:30.000000	2016-05-01 18:06:29.056248	4
9	5235625496	322	1		776	2016-05-01 18:08:07.000000	2016-05-01 18:08:06.345709	4
10	3955360025	238	0		851	2016-05-01 18:09:22.000000	2016-05-01 18:09:21.242350	4
11	3460	3	1		1012	2016-05-01 18:12:03.000000	2016-05-01 18:12:02.257729	4
12	27240	102	1		1141	2016-05-01 18:14:12.000000	2016-05-01 18:14:11.328379	4
13	42440153	338	1		1145	2016-05-01 18:14:16.000000	2016-05-01 18:14:15.092386	4
14	21047	246	0		1189	2016-05-01 18:15:00.000000	2016-05-01 18:15:00.000000	4
15	21047	67	1		1190	2016-05-01 18:15:01.000000	2016-05-01 18:15:00.443517	4
16	42428312	116	1		1316	2016-05-01 18:17:07.000000	2016-05-01 18:17:06.356871	4
17	23110	73	1		1401	2016-05-01 18:18:32.000000	2016-05-01 18:18:32.000000	4
18	23110	346	1		1402	2016-05-01 18:18:33.000000	2016-05-01 18:18:32.225254	4
19	42439994	271	0		1540	2016-05-01 18:20:51.000000	2016-05-01 18:20:50.717541	4
20	6760	31	1		1846	2016-05-01 18:25:57.000000	2016-05-01 18:25:57.000000	4
21	6760	371	1		1847	2016-05-01 18:25:58.000000	2016-05-01 18:25:57.298121	4
22	42428297	402	0		1895	2016-05-01 18:26:46.000000		4
0	42428297	383	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.197938	5
1	6787	36	0		49	2016-05-01 17:50:52.000000	2016-05-01 17:50:51.272921	5
2	42439996	123	0		98	2016-05-01 17:51:41.000000	2016-05-01 17:57:40.402037	5
3	9499	180	0		140	2016-05-01 17:58:23.000000	2016-05-01 17:58:22.207661	5
4	3977886858	151	1		276	2016-05-01 18:00:39.000000	2016-05-01 18:00:38.238014	5
5	100521728	127	1		301	2016-05-01 18:01:04.000000	2016-05-01 18:01:03.115019	5
6	6336	23	1		323	2016-05-01 18:01:26.000000	2016-05-01 18:01:25.348704	5
7	9416	280	1		396	2016-05-01 18:02:39.000000	2016-05-01 18:04:48.247199	5
8	4886228959	217	0		446	2016-05-01 18:05:39.000000	2016-05-01 18:05:38.757181	5
9	8757	317	1		639	2016-05-01 18:08:52.000000	2016-05-01 18:08:51.321139	5
10	1992	233	0		758	2016-05-01 18:10:51.000000	2016-05-01 18:10:51.000000	5
11	1992	2	1		759	2016-05-01 18:10:52.000000	2016-05-01 18:10:51.069091	5
12	8757	49	1		934	2016-05-01 18:13:47.000000	2016-05-01 18:13:46.741468	5
13	8762	50	1		942	2016-05-01 18:13:55.000000	2016-05-01 18:13:55.000000	5
14	8762	333	1		943	2016-05-01 18:13:56.000000	2016-05-01 18:13:55.115351	5
15	3977886868	255	0		1045	2016-05-01 18:15:38.000000	2016-05-01 18:15:37.532705	5
16	8038	355	1		1175	2016-05-01 18:17:48.000000	2016-05-01 18:17:47.655709	5
17	26560	261	0		1225	2016-05-01 18:18:38.000000	2016-05-01 18:18:37.498268	5
18	6723	361	1		1295	2016-05-01 18:19:48.000000	2016-05-01 18:19:47.262475	5
19	5849918504	266	0		1337	2016-05-01 18:20:30.000000	2016-05-01 18:20:29.387248	5
20	27276	366	1		1459	2016-05-01 18:22:32.000000	2016-05-01 18:22:31.008678	5
21	9499	53	0		1554	2016-05-01 18:24:07.000000	2016-05-01 18:24:06.300553	5
22	42439994	122	0		1568	2016-05-01 18:24:21.000000	2016-05-01 18:24:20.608721	5
23	42428297	403	0		1648	2016-05-01 18:25:41.000000		5
0	42428297	384	0	451.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:57:33.671797	6
1	6775	179	0		29	2016-05-01 17:58:03.000000	2016-05-01 17:58:02.007164	6
2	6786	35	1		46	2016-05-01 17:58:20.000000	2016-05-01 17:58:19.098211	6
3	27261	103	1		235	2016-05-01 18:01:29.000000	2016-05-01 18:01:28.009432	6
4	5235625496	279	1		301	2016-05-01 18:02:35.000000	2016-05-01 18:05:29.099164	6
5	26560	220	0		346	2016-05-01 18:06:15.000000	2016-05-01 18:06:14.279004	6
6	26963	320	1		507	2016-05-01 18:08:56.000000	2016-05-01 18:08:55.089584	6
7	805765092	240	0		553	2016-05-01 18:09:42.000000	2016-05-01 18:09:41.379399	6
8	27031	93	1		567	2016-05-01 18:09:56.000000	2016-05-01 18:09:55.480555	6
9	11267	340	1		582	2016-05-01 18:10:11.000000	2016-05-01 18:10:10.398111	6
10	42445917	245	0		588	2016-05-01 18:10:17.000000	2016-05-01 18:10:16.194161	6
11	6793	38	1		808	2016-05-01 18:13:57.000000	2016-05-01 18:13:56.781219	6
12	6794	345	1		813	2016-05-01 18:14:02.000000	2016-05-01 18:14:01.148187	6
13	6820	41	0		848	2016-05-01 18:14:37.000000	2016-05-01 18:14:36.325969	6
14	4461	13	0		898	2016-05-01 18:15:27.000000	2016-05-01 18:15:27.000000	6
15	4461	252	0		899	2016-05-01 18:15:28.000000	2016-05-01 18:15:27.356115	6
16	3942050712	352	1		1079	2016-05-01 18:18:28.000000	2016-05-01 18:18:27.234402	6
17	3944708032	264	0		1168	2016-05-01 18:19:57.000000	2016-05-01 18:19:57.000000	6
18	3944708032	144	1		1169	2016-05-01 18:19:58.000000	2016-05-01 18:19:57.029464	6
19	9506	54	1		1538	2016-05-01 18:26:07.000000	2016-05-01 18:26:07.000000	6
20	9506	364	1		1539	2016-05-01 18:26:08.000000	2016-05-01 18:26:07.274975	6
21	42428297	404	0		1689	2016-05-01 18:28:38.000000		6
