	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.020341	0
1	4207957615	95	0		124	2016-05-01 17:52:07.000000	2016-05-01 17:57:36.270981	0
2	3955372899	167	0		571	2016-05-01 18:05:04.000000	2016-05-01 18:05:03.398904	0
3	27051	164	1		574	2016-05-01 18:05:07.000000	2016-05-01 18:05:06.204258	0
4	7788529741	104	2		739	2016-05-01 18:07:52.000000	2016-05-01 18:11:34.516726	0
5	3607	150	2		853	2016-05-01 18:13:29.000000	2016-05-01 18:13:28.987599	0
6	26967	224	3		863	2016-05-01 18:13:39.000000	2016-05-01 18:13:38.895254	0
7	27146	138	2		1076	2016-05-01 18:17:12.000000	2016-05-01 18:17:11.728986	0
8	34311	65	3		1214	2016-05-01 18:19:30.000000	2016-05-01 18:19:29.184391	0
9	2351532382	227	3		1241	2016-05-01 18:19:57.000000	2016-05-01 18:19:56.573008	0
10	19318	198	2		1947	2016-05-01 18:31:43.000000	2016-05-01 18:31:42.498081	0
11	5600	210	1		1985	2016-05-01 18:32:21.000000	2016-05-01 18:32:20.571101	0
12	3997454663	93	0		2676	2016-05-01 18:43:52.000000	2016-05-01 18:43:51.540854	0
13	42428297	238	0		3039	2016-05-01 18:49:55.000000		0
0	42428297	229	0	131.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:52:13.931074	1
1	25283	118	0		528	2016-05-01 18:01:02.000000	2016-05-01 18:01:02.000000	1
2	25283	48	1		529	2016-05-01 18:01:03.000000	2016-05-01 18:01:02.535307	1
3	3977886225	91	1		662	2016-05-01 18:03:16.000000	2016-05-01 18:03:15.011422	1
4	27213	62	1		775	2016-05-01 18:05:09.000000	2016-05-01 18:05:08.081348	1
5	8714998591	108	1		802	2016-05-01 18:05:36.000000	2016-05-01 18:05:35.228585	1
6	8757	27	1		923	2016-05-01 18:07:37.000000	2016-05-01 18:07:36.223909	1
7	19319	37	1		984	2016-05-01 18:08:38.000000	2016-05-01 18:08:37.647277	1
8	19318	36	1		988	2016-05-01 18:08:42.000000	2016-05-01 18:08:41.123374	1
9	26991	143	1		1014	2016-05-01 18:09:08.000000	2016-05-01 18:09:07.750281	1
10	5600	13	2		1037	2016-05-01 18:09:31.000000	2016-05-01 18:09:30.842951	1
11	100522739	116	2		1250	2016-05-01 18:13:04.000000	2016-05-01 18:13:03.297784	1
12	19319	156	3		1310	2016-05-01 18:14:04.000000	2016-05-01 18:14:03.065803	1
13	3944708032	87	4		1332	2016-05-01 18:14:26.000000	2016-05-01 18:14:26.000000	1
14	3944708032	129	4		1333	2016-05-01 18:14:27.000000	2016-05-01 18:14:26.613991	1
15	3530	178	5		1459	2016-05-01 18:16:33.000000	2016-05-01 18:16:32.297476	1
16	6753	176	4		1570	2016-05-01 18:18:24.000000	2016-05-01 18:18:23.274697	1
17	34311	203	3		1609	2016-05-01 18:19:03.000000	2016-05-01 18:19:02.189789	1
18	5481886057	101	2		1624	2016-05-01 18:19:18.000000	2016-05-01 18:19:17.057714	1
19	9506	29	2		2081	2016-05-01 18:26:55.000000	2016-05-01 18:26:55.000000	1
20	9506	189	2		2082	2016-05-01 18:26:56.000000	2016-05-01 18:26:55.258650	1
21	42439996	75	1		2087	2016-05-01 18:27:01.000000	2016-05-01 18:27:00.148139	1
22	561042204	78	1		2530	2016-05-01 18:34:24.000000	2016-05-01 18:34:23.056239	1
23	6336	216	1		2602	2016-05-01 18:35:36.000000	2016-05-01 18:35:35.736345	1
24	42428297	239	0		3151	2016-05-01 18:44:45.000000		1
0	42428297	230	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.466526	2
1	27146	60	0		9	2016-05-01 17:50:12.000000	2016-05-01 17:50:11.386745	2
2	6755	20	0		110	2016-05-01 17:51:53.000000	2016-05-01 17:51:52.038983	2
3	11128	31	0		256	2016-05-01 17:54:19.000000	2016-05-01 18:01:29.000000	2
4	11128	145	0		257	2016-05-01 18:01:30.000000	2016-05-01 18:01:29.159437	2
5	27166	205	1		875	2016-05-01 18:11:48.000000	2016-05-01 18:11:47.088914	2
6	23428	45	0		1011	2016-05-01 18:14:04.000000	2016-05-01 18:14:03.120964	2
7	25245	46	0		1259	2016-05-01 18:18:12.000000	2016-05-01 18:18:12.000000	2
8	25245	119	0		1260	2016-05-01 18:18:13.000000	2016-05-01 18:18:12.502660	2
9	6753	19	1		1598	2016-05-01 18:23:51.000000	2016-05-01 18:23:50.038246	2
10	6776	23	1		1617	2016-05-01 18:24:10.000000	2016-05-01 18:24:09.073994	2
11	3705	6	1		1687	2016-05-01 18:25:20.000000	2016-05-01 18:25:20.000000	2
12	3705	179	1		1688	2016-05-01 18:25:21.000000	2016-05-01 18:25:20.678399	2
13	42428297	240	0		1957	2016-05-01 18:29:50.000000		2
0	42428297	231	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.825407	3
1	9619	141	0		580	2016-05-01 17:59:43.000000	2016-05-01 17:59:42.644618	3
2	2348991701	81	1		978	2016-05-01 18:06:21.000000	2016-05-01 18:06:21.000000	3
