	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	448.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:57:30.180118	0
1	6775	223	0		32	2016-05-01 17:58:03.000000	2016-05-01 17:58:02.034831	0
2	3971196627	263	1		170	2016-05-01 18:00:21.000000	2016-05-01 18:00:20.336468	0
3	3977886225	150	2		189	2016-05-01 18:00:40.000000	2016-05-01 18:00:39.345325	0
4	27051	270	2		193	2016-05-01 18:00:44.000000	2016-05-01 18:00:43.672646	0
5	3558	269	3		244	2016-05-01 18:01:35.000000	2016-05-01 18:01:35.000000	0
6	3558	7	4		245	2016-05-01 18:01:36.000000	2016-05-01 18:01:35.110840	0
7	27166	100	4		294	2016-05-01 18:02:25.000000	2016-05-01 18:02:24.001604	0
8	3977886868	152	4		295	2016-05-01 18:02:26.000000	2016-05-01 18:02:25.036996	0
9	26967	370	4		309	2016-05-01 18:02:40.000000	2016-05-01 18:02:39.405288	0
10	25273	363	3		381	2016-05-01 18:03:52.000000	2016-05-01 18:03:51.174330	0
11	6820	248	2		451	2016-05-01 18:05:02.000000	2016-05-01 18:05:01.088121	0
12	4461	13	3		462	2016-05-01 18:05:13.000000	2016-05-01 18:05:12.073319	0
13	3308681104	136	3		514	2016-05-01 18:06:05.000000	2016-05-01 18:06:04.122198	0
14	25283	236	3		521	2016-05-01 18:06:12.000000	2016-05-01 18:06:11.554007	0
15	6814895823	173	4		562	2016-05-01 18:06:53.000000	2016-05-01 18:06:52.028655	0
16	42440153	124	4		566	2016-05-01 18:06:57.000000	2016-05-01 18:06:56.035189	0
17	805765092	130	4		566	2016-05-01 18:06:57.000000	2016-05-01 18:06:56.377028	0
18	42432580	119	4		566	2016-05-01 18:06:57.000000	2016-05-01 18:06:56.395914	0
19	3955372899	208	4		567	2016-05-01 18:06:58.000000	2016-05-01 18:06:57.466301	0
20	27051	94	5		568	2016-05-01 18:06:59.000000	2016-05-01 18:06:58.068086	0
21	7788529741	174	5		622	2016-05-01 18:07:53.000000	2016-05-01 18:07:52.018944	0
22	19317	181	5		679	2016-05-01 18:08:50.000000	2016-05-01 18:08:49.677257	0
23	19318	277	6		681	2016-05-01 18:08:52.000000	2016-05-01 18:08:51.451630	0
24	3955360025	146	7		684	2016-05-01 18:08:55.000000	2016-05-01 18:08:54.111013	0
25	3530	336	7		703	2016-05-01 18:09:14.000000	2016-05-01 18:09:13.072639	0
26	6597464530	170	6		718	2016-05-01 18:09:29.000000	2016-05-01 18:09:28.143638	0
27	6772	32	6		741	2016-05-01 18:09:52.000000	2016-05-01 18:09:51.562297	0
28	6776	237	6		746	2016-05-01 18:09:57.000000	2016-05-01 18:09:56.569507	0
29	4938	20	7		756	2016-05-01 18:10:07.000000	2016-05-01 18:10:06.135715	0
30	7877	369	7		762	2016-05-01 18:10:13.000000	2016-05-01 18:10:12.730826	0
31	40587	235	6		772	2016-05-01 18:10:23.000000	2016-05-01 18:10:22.029330	0
32	8038	46	7		879	2016-05-01 18:12:10.000000	2016-05-01 18:12:09.222320	0
