	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	0
1	42428297	49	0		0	2016-05-01 17:50:00.000000		0
0	42428297	40	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	1
1	42428297	50	0		0	2016-05-01 17:50:00.000000		1
0	42428297	41	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	2
1	42428297	51	0		0	2016-05-01 17:50:00.000000		2
0	42428297	42	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	3
1	42428297	52	0		0	2016-05-01 17:50:00.000000		3
0	42428297	43	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:49:59.386447	4
1	5635	2	0		248	2016-05-01 17:54:08.000000	2016-05-01 17:58:01.000000	4
2	5635	24	0		249	2016-05-01 17:58:02.000000	2016-05-01 17:58:01.614349	4
3	19969	12	1		370	2016-05-01 18:00:03.000000	2016-05-01 18:00:03.000000	4
4	19969	34	1		371	2016-05-01 18:00:04.000000	2016-05-01 18:00:03.240874	4
5	41691	27	0		524	2016-05-01 18:02:37.000000	2016-05-01 18:02:37.000000	4
6	41691	15	1		525	2016-05-01 18:02:38.000000	2016-05-01 18:02:37.311254	4
7	33487	13	1		623	2016-05-01 18:04:16.000000	2016-05-01 18:04:15.078958	4
8	13344	10	1		658	2016-05-01 18:04:51.000000	2016-05-01 18:04:50.344022	4
9	3831822160	17	1		684	2016-05-01 18:05:17.000000	2016-05-01 18:05:16.520684	4
10	13899	37	1		703	2016-05-01 18:05:36.000000	2016-05-01 18:05:36.000000	4
11	13899	11	0		704	2016-05-01 18:05:37.000000	2016-05-01 18:05:36.819551	4
12	42428297	53	0		1119	2016-05-01 18:12:32.000000		4
0	42428297	44	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:49:59.476835	5
1	11257	7	0		126	2016-05-01 17:52:06.000000	2016-05-01 17:58:05.000000	5
2	11257	28	0		127	2016-05-01 17:58:06.000000	2016-05-01 17:58:05.694058	5
3	5728	3	1		341	2016-05-01 18:01:40.000000	2016-05-01 18:01:40.000000	5
4	5728	38	1		342	2016-05-01 18:01:41.000000	2016-05-01 18:01:40.314215	5
5	3831822160	29	0		417	2016-05-01 18:02:56.000000	2016-05-01 18:02:55.310055	5
6	13344	39	1		561	2016-05-01 18:05:20.000000	2016-05-01 18:05:19.079967	5
7	42428297	54	0		839	2016-05-01 18:09:58.000000		5
0	42428297	45	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:49:59.671797	6
1	6775	5	0		28	2016-05-01 17:50:28.000000	2016-05-01 17:58:02.000000	6
2	6775	25	0		29	2016-05-01 17:58:03.000000	2016-05-01 17:58:02.114807	6
3	5235625496	35	1		303	2016-05-01 18:02:37.000000	2016-05-01 18:02:36.399619	6
4	8043	6	0		369	2016-05-01 18:03:43.000000	2016-05-01 18:03:43.000000	6
5	8043	22	0		370	2016-05-01 18:03:44.000000	2016-05-01 18:03:43.351714	6
6	5235625496	18	1		522	2016-05-01 18:06:16.000000	2016-05-01 18:06:15.449376	6
7	12604	8	1		597	2016-05-01 18:07:31.000000	2016-05-01 18:07:31.000000	6
8	12604	32	1		598	2016-05-01 18:07:32.000000	2016-05-01 18:07:31.167800	6
9	42428297	55	0		842	2016-05-01 18:11:36.000000		6
0	42428297	46	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:49:59.108652	7
1	8119462472	19	0		186	2016-05-01 17:53:06.000000	2016-05-01 17:58:03.000000	7
2	8119462472	26	0		187	2016-05-01 17:58:04.000000	2016-05-01 17:58:03.614987	7
3	13280	9	1		343	2016-05-01 18:00:40.000000	2016-05-01 18:00:40.000000	7
4	13280	36	1		344	2016-05-01 18:00:41.000000	2016-05-01 18:00:40.294121	7
5	33487	20	0		423	2016-05-01 18:02:00.000000	2016-05-01 18:01:59.996418	7
6	42423674	16	1		636	2016-05-01 18:05:33.000000	2016-05-01 18:05:33.000000	7
7	42423674	30	1		637	2016-05-01 18:05:34.000000	2016-05-01 18:05:33.202304	7
8	42428297	56	0		881	2016-05-01 18:09:38.000000		7
0	42428297	47	0	273.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:54:32.215448	8
1	40584	21	0		208	2016-05-01 17:58:01.000000	2016-05-01 17:58:01.000000	8
2	40584	14	1		209	2016-05-01 17:58:02.000000	2016-05-01 17:58:01.883125	8
3	6011	31	1		659	2016-05-01 18:05:32.000000	2016-05-01 18:05:32.000000	8
4	6011	4	0		660	2016-05-01 18:05:33.000000	2016-05-01 18:05:32.215952	8
5	42428297	57	0		1159	2016-05-01 18:13:52.000000		8
0	42428297	48	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:49:59.942641	9
1	1926	1	0		165	2016-05-01 17:52:45.000000	2016-05-01 17:58:01.000000	9
2	1926	23	0		166	2016-05-01 17:58:02.000000	2016-05-01 17:58:01.091964	9
3	5235625496	33	1		429	2016-05-01 18:02:25.000000	2016-05-01 18:02:24.045325	9
4	42428297	58	0		624	2016-05-01 18:05:40.000000		9
