	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.868501	0
1	6597464486	169	0		5	2016-05-01 17:50:08.000000	2016-05-01 17:50:07.119606	0
2	6598535230	172	0		48	2016-05-01 17:50:51.000000	2016-05-01 17:50:50.232216	0
3	22838	72	0		56	2016-05-01 17:50:59.000000	2016-05-01 17:50:58.580073	0
4	22819	71	0		89	2016-05-01 17:51:32.000000	2016-05-01 17:53:31.747279	0
5	3539	6	0		203	2016-05-01 17:55:26.000000	2016-05-01 18:05:26.000000	0
6	3539	258	0		204	2016-05-01 18:05:27.000000	2016-05-01 18:05:26.561873	0
7	4544486780	239	1		239	2016-05-01 18:06:02.000000	2016-05-01 18:06:01.025697	0
8	100521728	127	2		270	2016-05-01 18:06:33.000000	2016-05-01 18:06:32.710615	0
9	15769	265	2		271	2016-05-01 18:06:34.000000	2016-05-01 18:06:33.365557	0
10	100522739	128	3		327	2016-05-01 18:07:30.000000	2016-05-01 18:08:09.000000	0
11	100522739	273	3		328	2016-05-01 18:08:10.000000	2016-05-01 18:08:09.537451	0
12	1690450548	181	4		337	2016-05-01 18:08:19.000000	2016-05-01 18:08:19.000000	0
13	1690450548	131	5		338	2016-05-01 18:08:20.000000	2016-05-01 18:08:19.946344	0
14	7788529741	174	5		404	2016-05-01 18:09:26.000000	2016-05-01 18:09:26.000000	0
15	7788529741	365	5		405	2016-05-01 18:09:27.000000	2016-05-01 18:09:26.481064	0
16	19318	236	4		668	2016-05-01 18:13:50.000000	2016-05-01 18:13:49.212174	0
17	19319	66	5		672	2016-05-01 18:13:54.000000	2016-05-01 18:13:54.000000	0
18	19319	257	5		673	2016-05-01 18:13:55.000000	2016-05-01 18:13:54.253890	0
19	6336	357	6		756	2016-05-01 18:15:18.000000	2016-05-01 18:15:17.805742	0
20	3505	191	5		781	2016-05-01 18:15:43.000000	2016-05-01 18:15:43.000000	0
21	3505	4	6		782	2016-05-01 18:15:44.000000	2016-05-01 18:15:43.709388	0
22	5849918504	221	6		883	2016-05-01 18:17:25.000000	2016-05-01 18:17:24.177119	0
23	3573482142	189	7		897	2016-05-01 18:17:39.000000	2016-05-01 18:17:38.007802	0
24	25461	83	8		900	2016-05-01 18:17:42.000000	2016-05-01 18:17:41.425040	0
25	22838	289	8		949	2016-05-01 18:18:31.000000	2016-05-01 18:18:30.185133	0
26	8051	47	7		1048	2016-05-01 18:20:10.000000	2016-05-01 18:20:09.872212	0
27	4631139783	157	7		1055	2016-05-01 18:20:17.000000	2016-05-01 18:20:16.659948	0
28	26308	336	7		1059	2016-05-01 18:20:21.000000	2016-05-01 18:20:21.000000	0
29	26308	281	6		1061	2016-05-01 18:20:23.000000	2016-05-01 18:20:22.050135	0
30	7893	44	5		1218	2016-05-01 18:23:00.000000	2016-05-01 18:22:59.616143	0
31	7894	45	5		1218	2016-05-01 18:23:00.000000	2016-05-01 18:22:59.107826	0
32	6753	373	5		1301	2016-05-01 18:24:23.000000	2016-05-01 18:24:22.286155	0
33	6789	37	4		1318	2016-05-01 18:24:40.000000	2016-05-01 18:24:39.060711	0
34	4207815979	154	4		1346	2016-05-01 18:25:08.000000	2016-05-01 18:25:07.208743	0
35	23121	339	4		1375	2016-05-01 18:25:37.000000	2016-05-01 18:25:36.002463	0
36	2351532363	291	3		1379	2016-05-01 18:25:41.000000	2016-05-01 18:25:40.560927	0
37	23428	358	2		1441	2016-05-01 18:26:43.000000	2016-05-01 18:26:42.402923	0
38	27276	321	1		1460	2016-05-01 18:27:02.000000	2016-05-01 18:27:01.917952	0
39	42428297	388	0		1651	2016-05-01 18:30:13.000000		0
0	42428297	379	0	600.0	0	2016-05-01 17:52:14.000000	2016-05-01 18:02:13.093956	1
1	4905	219	0		6	2016-05-01 18:02:20.000000	2016-05-01 18:02:19.804631	1
2	25283	81	1		108	2016-05-01 18:04:02.000000	2016-05-01 18:04:02.000000	1
3	25283	256	1		109	2016-05-01 18:04:03.000000	2016-05-01 18:04:02.759373	1
4	6804	40	2		292	2016-05-01 18:07:06.000000	2016-05-01 18:07:06.000000	1
5	6804	319	2		293	2016-05-01 18:07:07.000000	2016-05-01 18:07:06.415486	1
6	42439996	186	1		392	2016-05-01 18:08:46.000000	2016-05-01 18:08:45.726037	1
7	3976008169	149	2		521	2016-05-01 18:10:55.000000	2016-05-01 18:10:54.259450	1
8	27123	179	2		522	2016-05-01 18:10:56.000000	2016-05-01 18:10:55.320826	1
9	27261	103	3		529	2016-05-01 18:11:03.000000	2016-05-01 18:11:02.264295	1
10	3942050712	143	3		543	2016-05-01 18:11:17.000000	2016-05-01 18:11:16.313554	1
11	3530	5	3		733	2016-05-01 18:14:27.000000	2016-05-01 18:14:27.000000	1
12	3530	356	3		734	2016-05-01 18:14:28.000000	2016-05-01 18:14:27.818743	1
13	3977886868	271	2		786	2016-05-01 18:15:20.000000	2016-05-01 18:15:19.834280	1
14	3607	223	3		799	2016-05-01 18:15:33.000000	2016-05-01 18:15:32.161033	1
15	27240	198	4		826	2016-05-01 18:16:00.000000	2016-05-01 18:15:59.363568	1
16	805765092	202	5		832	2016-05-01 18:16:06.000000	2016-05-01 18:16:05.377028	1
17	42432580	203	6		834	2016-05-01 18:16:08.000000	2016-05-01 18:16:07.002371	1
18	27031	93	7		847	2016-05-01 18:16:21.000000	2016-05-01 18:16:20.480555	1
19	11267	302	7		862	2016-05-01 18:16:36.000000	2016-05-01 18:16:35.398111	1
20	42445917	126	6		867	2016-05-01 18:16:41.000000	2016-05-01 18:16:40.306638	1
21	26560	268	6		956	2016-05-01 18:18:10.000000	2016-05-01 18:18:09.989322	1
22	3460	224	7		960	2016-05-01 18:18:14.000000	2016-05-01 18:18:13.313351	1
23	5600	21	8		987	2016-05-01 18:18:41.000000	2016-05-01 18:18:41.000000	1
24	5600	323	8		988	2016-05-01 18:18:42.000000	2016-05-01 18:18:41.667820	1
25	3997454663	303	7		1132	2016-05-01 18:21:06.000000	2016-05-01 18:21:06.000000	1
26	3997454663	153	6		1133	2016-05-01 18:21:07.000000	2016-05-01 18:21:06.496931	1
27	8038	371	6		1242	2016-05-01 18:22:56.000000	2016-05-01 18:22:55.688329	1
28	4631139783	286	5		1250	2016-05-01 18:23:04.000000	2016-05-01 18:23:04.000000	1
29	4631139783	324	4		1252	2016-05-01 18:23:06.000000	2016-05-01 18:23:05.659948	1
30	26308	86	3		1256	2016-05-01 18:23:10.000000	2016-05-01 18:23:09.039572	1
31	6702	279	3		1344	2016-05-01 18:24:38.000000	2016-05-01 18:24:37.539724	1
32	7883	298	2		1436	2016-05-01 18:26:10.000000	2016-05-01 18:26:09.203973	1
33	6723	368	1		1484	2016-05-01 18:26:58.000000	2016-05-01 18:26:57.447892	1
34	42428297	389	0		1567	2016-05-01 18:28:21.000000		1
0	42428297	380	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.093956	2
1	4905	17	0		5	2016-05-01 17:50:08.000000	2016-05-01 17:50:07.819164	2
2	4909	18	0		15	2016-05-01 17:50:18.000000	2016-05-01 17:50:17.963344	2
3	23164	75	0		78	2016-05-01 17:51:21.000000	2016-05-01 17:51:20.395741	2
4	11128	57	0		339	2016-05-01 17:55:42.000000	2016-05-01 18:01:29.000000	2
5	11128	215	0		340	2016-05-01 18:01:30.000000	2016-05-01 18:01:29.345435	2
6	6598535230	248	1		382	2016-05-01 18:02:12.000000	2016-05-01 18:02:11.212541	2
7	42430350	208	2		393	2016-05-01 18:02:23.000000	2016-05-01 18:02:22.002395	2
8	27166	315	3		403	2016-05-01 18:02:33.000000	2016-05-01 18:02:32.301815	2
9	25273	80	2		426	2016-05-01 18:02:56.000000	2016-05-01 18:02:55.492753	2
10	27276	104	2		449	2016-05-01 18:03:19.000000	2016-05-01 18:03:18.128813	2
11	4850	251	2		589	2016-05-01 18:05:39.000000	2016-05-01 18:05:38.601243	2
12	4851	308	3		591	2016-05-01 18:05:41.000000	2016-05-01 18:05:40.411507	2
13	9619	55	2		593	2016-05-01 18:05:43.000000	2016-05-01 18:05:43.000000	2
14	9619	243	2		594	2016-05-01 18:05:44.000000	2016-05-01 18:05:43.450209	2
15	6793	241	3		643	2016-05-01 18:06:33.000000	2016-05-01 18:06:32.061101	2
16	4207815979	213	4		663	2016-05-01 18:06:53.000000	2016-05-01 18:06:52.211205	2
17	2351532363	133	5		695	2016-05-01 18:07:25.000000	2016-05-01 18:07:24.497137	2
18	2348991701	132	5		752	2016-05-01 18:08:22.000000	2016-05-01 18:08:22.000000	2
19	2348991701	343	5		753	2016-05-01 18:08:23.000000	2016-05-01 18:08:22.138839	2
20	6820	270	4		782	2016-05-01 18:08:52.000000	2016-05-01 18:08:51.869302	2
21	4458	12	5		820	2016-05-01 18:09:30.000000	2016-05-01 18:09:29.037134	2
22	23428	78	5		842	2016-05-01 18:09:52.000000	2016-05-01 18:09:51.049028	2
23	4794775937	254	5		885	2016-05-01 18:10:35.000000	2016-05-01 18:10:34.628473	2
24	25273	187	6		906	2016-05-01 18:10:56.000000	2016-05-01 18:10:55.149460	2
25	5481886057	313	7		1061	2016-05-01 18:13:31.000000	2016-05-01 18:13:30.503168	2
26	6597464486	220	6		1189	2016-05-01 18:15:39.000000	2016-05-01 18:15:38.225666	2
27	3977886858	151	7		1260	2016-05-01 18:16:50.000000	2016-05-01 18:16:49.238014	2
28	100521728	229	7		1286	2016-05-01 18:17:16.000000	2016-05-01 18:17:15.710615	2
29	15769	62	8		1287	2016-05-01 18:17:17.000000	2016-05-01 18:17:16.139428	2
30	4886228959	161	8		1317	2016-05-01 18:17:47.000000	2016-05-01 18:17:46.444012	2
31	37532	348	8		1325	2016-05-01 18:17:55.000000	2016-05-01 18:17:54.691539	2
32	7893	341	7		1490	2016-05-01 18:20:40.000000	2016-05-01 18:20:39.616143	2
33	7894	320	6		1492	2016-05-01 18:20:42.000000	2016-05-01 18:20:41.256030	2
34	9416	51	5		1566	2016-05-01 18:21:56.000000	2016-05-01 18:21:55.602761	2
35	42439952	329	5		1567	2016-05-01 18:21:57.000000	2016-05-01 18:21:56.338688	2
36	8038	46	4		1568	2016-05-01 18:21:58.000000	2016-05-01 18:21:57.465974	2
37	37531	111	4		1570	2016-05-01 18:22:00.000000	2016-05-01 18:21:59.090571	2
38	5235625496	370	4		1572	2016-05-01 18:22:02.000000	2016-05-01 18:22:02.000000	2
39	5235625496	351	3		1574	2016-05-01 18:22:04.000000	2016-05-01 18:22:03.099164	2
40	26560	88	2		1618	2016-05-01 18:22:48.000000	2016-05-01 18:22:47.383553	2
41	6722	26	2		1684	2016-05-01 18:23:54.000000	2016-05-01 18:23:53.114716	2
42	6723	287	2		1686	2016-05-01 18:23:56.000000	2016-05-01 18:23:55.262475	2
43	5849918504	164	1		1727	2016-05-01 18:24:37.000000	2016-05-01 18:24:36.319537	2
44	6793	38	1		1752	2016-05-01 18:25:02.000000	2016-05-01 18:25:01.269844	2
45	23121	74	1		1799	2016-05-01 18:25:49.000000	2016-05-01 18:25:48.059759	2
46	25245	79	1		1850	2016-05-01 18:26:40.000000	2016-05-01 18:26:39.747393	2
47	3463813444	138	1		1880	2016-05-01 18:27:10.000000	2016-05-01 18:27:10.000000	2
48	3463813444	354	1		1881	2016-05-01 18:27:11.000000	2016-05-01 18:27:10.268612	2
49	6598535188	171	0		2105	2016-05-01 18:30:55.000000	2016-05-01 18:30:54.453219	2
50	42428297	390	0		2124	2016-05-01 18:31:14.000000		2
0	42428297	381	0	597.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:59:59.503240	3
1	8660596975	217	0		219	2016-05-01 18:03:39.000000	2016-05-01 18:03:39.000000	3
2	8660596975	176	1		220	2016-05-01 18:03:40.000000	2016-05-01 18:03:39.628686	3
3	5634	22	1		342	2016-05-01 18:05:42.000000	2016-05-01 18:05:41.416218	3
4	6772	32	1		407	2016-05-01 18:06:47.000000	2016-05-01 18:06:46.022651	3
5	30026	200	1		505	2016-05-01 18:08:25.000000	2016-05-01 18:08:25.000000	3
6	30026	106	2		506	2016-05-01 18:08:26.000000	2016-05-01 18:08:25.757904	3
7	23225	77	2		756	2016-05-01 18:12:36.000000	2016-05-01 18:12:36.000000	3
8	23225	276	2		757	2016-05-01 18:12:37.000000	2016-05-01 18:12:37.000000	3
9	23225	317	3		759	2016-05-01 18:12:39.000000	2016-05-01 18:12:38.801405	3
10	23196	300	2		838	2016-05-01 18:13:58.000000	2016-05-01 18:13:57.225606	3
11	4207957615	155	1		891	2016-05-01 18:14:51.000000	2016-05-01 18:14:50.318368	3
12	4458	252	1		982	2016-05-01 18:16:22.000000	2016-05-01 18:16:21.906183	3
13	3308681104	136	2		1048	2016-05-01 18:17:28.000000	2016-05-01 18:17:27.710070	3
14	25285	269	2		1075	2016-05-01 18:17:55.000000	2016-05-01 18:17:54.021610	3
15	27213	101	3		1163	2016-05-01 18:19:23.000000	2016-05-01 18:19:22.053721	3
16	11117	56	3		1172	2016-05-01 18:19:32.000000	2016-05-01 18:19:31.168849	3
17	7826843771	369	3		1181	2016-05-01 18:19:41.000000	2016-05-01 18:19:40.616952	3
18	35126	212	2		1275	2016-05-01 18:21:15.000000	2016-05-01 18:21:14.249664	3
19	3976008169	312	3		1386	2016-05-01 18:23:06.000000	2016-05-01 18:23:05.210899	3
20	8052	48	2		1454	2016-05-01 18:24:14.000000	2016-05-01 18:24:13.378810	3
21	5235625496	376	2		1460	2016-05-01 18:24:20.000000	2016-05-01 18:24:19.264480	3
22	38724	352	1		1638	2016-05-01 18:27:18.000000	2016-05-01 18:27:17.249444	3
23	18389	63	0		1643	2016-05-01 18:27:23.000000	2016-05-01 18:27:22.054018	3
24	7883	43	0		1661	2016-05-01 18:27:41.000000	2016-05-01 18:27:40.587552	3
25	7877	42	0		1668	2016-05-01 18:27:48.000000	2016-05-01 18:27:47.056015	3
26	3573482142	140	0		1760	2016-05-01 18:29:20.000000	2016-05-01 18:29:19.008299	3
27	42428297	391	0		1788	2016-05-01 18:29:48.000000		3
0	42428297	382	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.678961	4
1	6786	35	0		45	2016-05-01 17:50:48.000000	2016-05-01 17:56:46.193935	4
2	9499	260	0		141	2016-05-01 17:58:23.000000	2016-05-01 17:58:22.300553	4
3	42439994	122	1		156	2016-05-01 17:58:38.000000	2016-05-01 17:58:37.506891	4
4	6814895823	173	1		345	2016-05-01 18:01:47.000000	2016-05-01 18:01:46.847013	4
5	3977886225	150	1		356	2016-05-01 18:01:58.000000	2016-05-01 18:01:57.413651	4
6	42440153	124	1		360	2016-05-01 18:02:02.000000	2016-05-01 18:02:01.430221	4
7	8714998591	178	1		449	2016-05-01 18:03:31.000000	2016-05-01 18:03:30.117016	4
8	42432580	119	1		549	2016-05-01 18:05:11.000000	2016-05-01 18:05:10.395914	4
9	3955372899	147	1		549	2016-05-01 18:05:11.000000	2016-05-01 18:05:10.466301	4
10	27051	272	1		550	2016-05-01 18:05:12.000000	2016-05-01 18:05:11.911558	4
11	11117	196	2		558	2016-05-01 18:05:20.000000	2016-05-01 18:05:19.168849	4
12	7826843771	175	3		567	2016-05-01 18:05:29.000000	2016-05-01 18:05:28.193049	4
13	9416	360	3		710	2016-05-01 18:07:52.000000	2016-05-01 18:07:51.407423	4
14	37531	231	2		715	2016-05-01 18:07:57.000000	2016-05-01 18:07:56.240899	4
15	37532	112	3		716	2016-05-01 18:07:58.000000	2016-05-01 18:07:57.673389	4
16	37533	296	3		717	2016-05-01 18:07:59.000000	2016-05-01 18:07:58.176283	4
17	5235625496	162	2		718	2016-05-01 18:08:00.000000	2016-05-01 18:07:59.890206	4
