	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.566963	0
1	4544486780	33	0		586	2016-05-01 17:59:49.000000	2016-05-01 17:59:48.301833	0
2	27121	19	0		1351	2016-05-01 18:12:34.000000	2016-05-01 18:12:34.000000	0
3	27121	53	0		1352	2016-05-01 18:12:35.000000	2016-05-01 18:12:34.864600	0
4	4461	50	1		1545	2016-05-01 18:15:48.000000	2016-05-01 18:15:47.946799	0
5	3955372899	31	2		1770	2016-05-01 18:19:33.000000	2016-05-01 18:19:32.041657	0
6	3942050712	29	2		1993	2016-05-01 18:23:16.000000	2016-05-01 18:23:16.000000	0
7	3942050712	70	2		1994	2016-05-01 18:23:17.000000	2016-05-01 18:23:16.522661	0
8	11117	8	1		2026	2016-05-01 18:23:49.000000	2016-05-01 18:23:48.239441	0
9	27031	17	1		2171	2016-05-01 18:26:14.000000	2016-05-01 18:26:14.000000	0
10	27031	73	1		2172	2016-05-01 18:26:15.000000	2016-05-01 18:26:14.265505	0
11	100521728	27	0		4846	2016-05-01 19:10:49.000000	2016-05-01 19:10:48.515158	0
12	42428297	88	0		5067	2016-05-01 19:14:30.000000		0
0	42428297	79	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.020341	1
1	4207957615	32	0		124	2016-05-01 17:52:07.000000	2016-05-01 17:52:06.059820	1
2	6820	7	0		313	2016-05-01 17:55:16.000000	2016-05-01 18:00:46.211160	1
3	3955372899	54	0		570	2016-05-01 18:05:04.000000	2016-05-01 18:05:03.398904	1
4	27051	18	1		572	2016-05-01 18:05:06.000000	2016-05-01 18:05:06.000000	1
5	27051	43	1		573	2016-05-01 18:05:07.000000	2016-05-01 18:05:06.798272	1
6	4544486780	52	2		912	2016-05-01 18:10:46.000000	2016-05-01 18:10:45.260356	1
7	26967	63	3		1390	2016-05-01 18:18:44.000000	2016-05-01 18:18:43.589026	1
8	23121	12	2		1889	2016-05-01 18:27:03.000000	2016-05-01 18:27:03.000000	1
9	23121	72	2		1890	2016-05-01 18:27:04.000000	2016-05-01 18:27:03.175914	1
10	2351532382	74	1		2144	2016-05-01 18:31:18.000000	2016-05-01 18:31:17.514504	1
11	42428297	89	0		2223	2016-05-01 18:32:37.000000		1
0	42428297	80	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.693781	2
1	11117	57	0		767	2016-05-01 18:02:50.000000	2016-05-01 18:02:49.425100	2
2	37533	77	1		1570	2016-05-01 18:16:13.000000	2016-05-01 18:16:12.047100	2
3	4631139783	34	0		1572	2016-05-01 18:16:15.000000	2016-05-01 18:16:14.278360	2
4	42428297	90	0		2375	2016-05-01 18:29:38.000000		2
0	42428297	81	0	13.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:15.862697	3
1	30026	22	0		305	2016-05-01 17:55:21.000000	2016-05-01 18:05:21.000000	3
2	30026	46	0		306	2016-05-01 18:05:22.000000	2016-05-01 18:05:21.906203	3
3	23196	66	1		747	2016-05-01 18:12:43.000000	2016-05-01 18:12:42.102100	3
4	25245	14	0		1086	2016-05-01 18:18:22.000000	2016-05-01 18:18:22.000000	3
5	25245	55	0		1087	2016-05-01 18:18:23.000000	2016-05-01 18:18:22.456608	3
6	2351532382	28	1		1407	2016-05-01 18:23:43.000000	2016-05-01 18:23:42.158292	3
7	3705	1	1		1515	2016-05-01 18:25:31.000000	2016-05-01 18:25:31.000000	3
8	3705	75	1		1516	2016-05-01 18:25:32.000000	2016-05-01 18:25:31.108631	3
9	5849918504	37	0		1727	2016-05-01 18:29:03.000000	2016-05-01 18:29:02.569768	3
10	42428297	91	0		1784	2016-05-01 18:30:00.000000		3
0	42428297	82	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.119148	4
1	27166	20	0		546	2016-05-01 17:59:09.000000	2016-05-01 17:59:08.786224	4
2	25273	15	0		673	2016-05-01 18:01:16.000000	2016-05-01 18:04:46.000000	4
3	25273	45	0		674	2016-05-01 18:04:47.000000	2016-05-01 18:04:46.555227	4
4	42439996	56	1		752	2016-05-01 18:06:05.000000	2016-05-01 18:06:04.447471	4
5	6723	65	2		892	2016-05-01 18:08:25.000000	2016-05-01 18:08:24.539521	4
6	6776	47	1		923	2016-05-01 18:08:56.000000	2016-05-01 18:08:55.308142	4
7	40587	24	2		994	2016-05-01 18:10:07.000000	2016-05-01 18:10:06.000133	4
8	42439952	25	2		1223	2016-05-01 18:13:56.000000	2016-05-01 18:13:55.795152	4
9	37533	23	2		1537	2016-05-01 18:19:10.000000	2016-05-01 18:19:09.047100	4
10	4631139783	67	2		1539	2016-05-01 18:19:12.000000	2016-05-01 18:19:12.000000	4
11	4631139783	76	1		1541	2016-05-01 18:19:14.000000	2016-05-01 18:19:13.278360	4
12	42428297	92	0		2345	2016-05-01 18:32:38.000000		4
0	42428297	83	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.520644	5
1	6718	3	0		93	2016-05-01 17:51:36.000000	2016-05-01 18:00:06.000000	5
2	6718	40	0		94	2016-05-01 18:00:07.000000	2016-05-01 18:00:06.594377	5
3	11128	9	1		347	2016-05-01 18:04:20.000000	2016-05-01 18:04:20.000000	5
4	11128	44	1		348	2016-05-01 18:04:21.000000	2016-05-01 18:04:20.359370	5
5	6597464530	38	2		422	2016-05-01 18:05:35.000000	2016-05-01 18:05:34.578285	5
6	6723	4	2		477	2016-05-01 18:06:30.000000	2016-05-01 18:13:21.399958	5
7	5849918504	42	2		490	2016-05-01 18:13:35.000000	2016-05-01 18:13:34.723017	5
8	4207957615	60	3		545	2016-05-01 18:14:30.000000	2016-05-01 18:14:29.793340	5
9	27276	62	2		792	2016-05-01 18:18:37.000000	2016-05-01 18:18:36.305466	5
10	27166	64	1		970	2016-05-01 18:21:35.000000	2016-05-01 18:21:34.115799	5
11	26967	16	0		1018	2016-05-01 18:22:23.000000	2016-05-01 18:22:22.226593	5
12	42439996	26	0		1171	2016-05-01 18:24:56.000000	2016-05-01 18:24:55.202135	5
13	42428297	93	0		1218	2016-05-01 18:25:43.000000		5
0	42428297	84	0	384.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:56:26.540354	6
1	6775	41	0		96	2016-05-01 17:58:03.000000	2016-05-01 18:01:11.539808	6
2	6820	51	1		317	2016-05-01 18:04:53.000000	2016-05-01 18:04:52.264362	6
3	4461	2	2		350	2016-05-01 18:05:26.000000	2016-05-01 18:05:25.469158	6
4	27276	21	2		372	2016-05-01 18:05:48.000000	2016-05-01 18:05:47.096375	6
5	23196	13	2		395	2016-05-01 18:06:11.000000	2016-05-01 18:06:10.003104	6
6	5235625496	36	2		1023	2016-05-01 18:16:39.000000	2016-05-01 18:16:39.000000	6
7	5235625496	71	2		1024	2016-05-01 18:16:40.000000	2016-05-01 18:16:40.000000	6
8	5235625496	61	1		1026	2016-05-01 18:16:42.000000	2016-05-01 18:16:41.377866	6
9	42428297	94	0		2155	2016-05-01 18:35:31.000000		6
0	42428297	85	0	600.0	0	2016-05-01 17:52:03.000000	2016-05-01 18:02:02.841256	7
1	6597464530	58	0		45	2016-05-01 18:02:48.000000	2016-05-01 18:02:47.534048	7
2	3955360018	30	1		798	2016-05-01 18:15:21.000000	2016-05-01 18:15:21.000000	7
3	3955360018	78	1		799	2016-05-01 18:15:22.000000	2016-05-01 18:15:21.376860	7
4	42428297	95	0		968	2016-05-01 18:18:11.000000		7
0	42428297	86	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	8
1	42428297	96	0		0	2016-05-01 17:50:03.000000		8
0	42428297	87	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.436887	9
1	6776	6	0		88	2016-05-01 17:51:31.000000	2016-05-01 17:51:30.103467	9
2	6775	5	0		94	2016-05-01 17:51:37.000000	2016-05-01 17:51:36.087248	9
3	21047	10	0		674	2016-05-01 18:01:17.000000	2016-05-01 18:10:13.000000	9
4	21047	39	0		675	2016-05-01 18:10:14.000000	2016-05-01 18:10:13.397870	9
5	4782404427	35	1		1448	2016-05-01 18:23:07.000000	2016-05-01 18:23:06.165818	9
6	23110	11	1		3792	2016-05-01 19:02:11.000000	2016-05-01 19:02:11.000000	9
7	23110	59	1		3793	2016-05-01 19:02:12.000000	2016-05-01 19:02:11.056394	9
8	42428297	97	0		4174	2016-05-01 19:08:33.000000		9
