	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.280419	0
1	6597464530	170	0		14	2016-05-01 17:50:17.000000	2016-05-01 17:50:16.079664	0
2	9416	51	0		113	2016-05-01 17:51:56.000000	2016-05-01 17:51:55.543977	0
3	42439952	121	0		115	2016-05-01 17:51:58.000000	2016-05-01 17:51:57.695953	0
4	8038	46	0		145	2016-05-01 17:52:28.000000	2016-05-01 17:52:27.119471	0
5	8051	47	0		377	2016-05-01 17:56:20.000000	2016-05-01 17:57:08.883635	0
6	8052	48	0		411	2016-05-01 17:57:43.000000	2016-05-01 18:07:43.000000	0
7	8052	205	0		412	2016-05-01 18:07:44.000000	2016-05-01 18:07:43.480148	0
8	4886228959	161	1		709	2016-05-01 18:12:41.000000	2016-05-01 18:12:40.042977	0
9	26559	87	1		733	2016-05-01 18:13:05.000000	2016-05-01 18:13:04.667651	0
10	26560	256	1		734	2016-05-01 18:13:06.000000	2016-05-01 18:13:06.000000	0
11	26560	181	2		736	2016-05-01 18:13:08.000000	2016-05-01 18:13:07.289939	0
12	21907	68	3		765	2016-05-01 18:13:37.000000	2016-05-01 18:13:36.121988	0
13	4770624001	203	3		777	2016-05-01 18:13:49.000000	2016-05-01 18:13:48.847928	0
14	1992	2	4		831	2016-05-01 18:14:43.000000	2016-05-01 18:14:43.000000	0
15	1992	275	4		832	2016-05-01 18:14:44.000000	2016-05-01 18:14:43.389398	0
16	35126	209	5		895	2016-05-01 18:15:47.000000	2016-05-01 18:15:47.000000	0
17	35126	110	6		896	2016-05-01 18:15:48.000000	2016-05-01 18:15:47.750362	0
18	6597464486	247	6		950	2016-05-01 18:16:42.000000	2016-05-01 18:16:41.241605	0
19	27146	208	7		954	2016-05-01 18:16:46.000000	2016-05-01 18:16:45.586136	0
20	7894	347	8		1010	2016-05-01 18:17:42.000000	2016-05-01 18:17:41.009827	0
21	7877	42	7		1019	2016-05-01 18:17:51.000000	2016-05-01 18:17:50.970552	0
22	6723	281	7		1029	2016-05-01 18:18:01.000000	2016-05-01 18:18:00.799986	0
23	5849918504	259	6		1035	2016-05-01 18:18:07.000000	2016-05-01 18:18:06.587686	0
24	23164	75	7		1062	2016-05-01 18:18:34.000000	2016-05-01 18:18:34.000000	0
25	23164	262	7		1063	2016-05-01 18:18:35.000000	2016-05-01 18:18:34.451228	0
26	6789	305	8		1122	2016-05-01 18:19:34.000000	2016-05-01 18:19:33.828755	0
27	27276	359	7		1186	2016-05-01 18:20:38.000000	2016-05-01 18:20:37.784978	0
28	3976008169	309	6		1247	2016-05-01 18:21:39.000000	2016-05-01 18:21:38.259450	0
29	27123	97	5		1248	2016-05-01 18:21:40.000000	2016-05-01 18:21:39.507210	0
30	26963	356	5		1262	2016-05-01 18:21:54.000000	2016-05-01 18:21:53.133342	0
31	3971196627	148	4		1352	2016-05-01 18:23:24.000000	2016-05-01 18:23:23.378706	0
32	6814895823	362	4		1367	2016-05-01 18:23:39.000000	2016-05-01 18:23:38.264235	0
33	8757	49	3		1421	2016-05-01 18:24:33.000000	2016-05-01 18:24:32.234618	0
34	8762	375	3		1422	2016-05-01 18:24:34.000000	2016-05-01 18:24:33.722444	0
35	19318	308	2		1445	2016-05-01 18:24:57.000000	2016-05-01 18:24:56.148375	0
36	22819	303	1		1527	2016-05-01 18:26:19.000000	2016-05-01 18:26:19.000000	0
37	22819	71	0		1528	2016-05-01 18:26:20.000000	2016-05-01 18:26:19.607243	0
38	42428297	388	0		1872	2016-05-01 18:32:04.000000		0
0	42428297	379	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.522321	1
1	4544486780	156	0		195	2016-05-01 17:53:18.000000	2016-05-01 17:53:17.969585	1
2	27261	103	0		271	2016-05-01 17:54:34.000000	2016-05-01 17:54:33.103266	1
3	3977886858	151	0		278	2016-05-01 17:54:41.000000	2016-05-01 17:54:40.706735	1
4	42436700	120	0		443	2016-05-01 17:57:26.000000	2016-05-01 17:57:25.574722	1
5	27240	102	0		551	2016-05-01 17:59:14.000000	2016-05-01 17:59:13.159109	1
6	19319	66	0		662	2016-05-01 18:01:05.000000	2016-05-01 18:01:04.630779	1
7	561042204	201	0		663	2016-05-01 18:01:06.000000	2016-05-01 18:01:05.057822	1
8	3944708032	144	1		670	2016-05-01 18:01:13.000000	2016-05-01 18:01:12.304584	1
9	11117	267	1		676	2016-05-01 18:01:19.000000	2016-05-01 18:01:18.357556	1
10	561042204	129	2		752	2016-05-01 18:02:35.000000	2016-05-01 18:06:27.241056	1
11	19317	245	2		753	2016-05-01 18:06:29.000000	2016-05-01 18:06:28.319768	1
12	3955360018	145	3		754	2016-05-01 18:06:30.000000	2016-05-01 18:06:29.190183	1
13	5600	21	3		765	2016-05-01 18:06:41.000000	2016-05-01 18:06:40.039840	1
14	11328	60	3		766	2016-05-01 18:06:42.000000	2016-05-01 18:06:41.227899	1
15	6336	23	3		774	2016-05-01 18:06:50.000000	2016-05-01 18:06:49.904661	1
16	6224277860	167	3		920	2016-05-01 18:09:16.000000	2016-05-01 18:09:16.000000	1
17	6224277860	264	3		921	2016-05-01 18:09:17.000000	2016-05-01 18:09:16.101288	1
18	6224278786	168	4		1003	2016-05-01 18:10:39.000000	2016-05-01 18:10:39.000000	1
19	6224278786	268	4		1004	2016-05-01 18:10:40.000000	2016-05-01 18:10:39.076283	1
20	37531	111	5		1327	2016-05-01 18:16:03.000000	2016-05-01 18:16:02.346778	1
21	37533	367	5		1328	2016-05-01 18:16:04.000000	2016-05-01 18:16:03.245467	1
22	5235625496	345	4		1330	2016-05-01 18:16:06.000000	2016-05-01 18:16:05.268548	1
23	4938	301	3		1725	2016-05-01 18:22:41.000000	2016-05-01 18:22:40.552352	1
24	5849918504	164	2		1738	2016-05-01 18:22:54.000000	2016-05-01 18:22:53.015733	1
25	4461	13	2		1829	2016-05-01 18:24:25.000000	2016-05-01 18:24:24.073319	1
26	3308681104	136	2		1881	2016-05-01 18:25:17.000000	2016-05-01 18:25:17.000000	1
27	3308681104	364	2		1882	2016-05-01 18:25:18.000000	2016-05-01 18:25:17.343890	1
28	2435108444	135	1		1920	2016-05-01 18:25:56.000000	2016-05-01 18:25:55.454346	1
29	23196	76	1		1922	2016-05-01 18:25:58.000000	2016-05-01 18:25:57.196505	1
30	5481886057	163	1		1936	2016-05-01 18:26:12.000000	2016-05-01 18:26:11.148070	1
31	3573482142	140	1		1949	2016-05-01 18:26:25.000000	2016-05-01 18:26:24.683770	1
32	25461	368	1		1950	2016-05-01 18:26:26.000000	2016-05-01 18:26:25.678298	1
33	42428297	389	0		1959	2016-05-01 18:26:35.000000		1
0	42428297	380	0	504.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:58:26.234874	2
1	1954	224	0		393	2016-05-01 18:05:00.000000	2016-05-01 18:04:59.459907	2
2	4886228959	232	1		432	2016-05-01 18:05:39.000000	2016-05-01 18:05:38.042977	2
3	26559	269	2		458	2016-05-01 18:06:05.000000	2016-05-01 18:06:04.374333	2
4	26561	200	3		461	2016-05-01 18:06:08.000000	2016-05-01 18:06:07.282640	2
5	3460	3	4		462	2016-05-01 18:06:09.000000	2016-05-01 18:06:08.298044	2
6	42430342	300	4		496	2016-05-01 18:06:43.000000	2016-05-01 18:06:42.408864	2
7	9485	190	3		544	2016-05-01 18:07:31.000000	2016-05-01 18:07:31.000000	2
8	9485	52	4		545	2016-05-01 18:07:32.000000	2016-05-01 18:07:31.262529	2
9	42428312	369	4		731	2016-05-01 18:10:38.000000	2016-05-01 18:10:37.415770	2
10	4544486780	261	3		804	2016-05-01 18:11:51.000000	2016-05-01 18:11:51.000000	2
11	4544486780	277	4		806	2016-05-01 18:11:53.000000	2016-05-01 18:11:52.969585	2
12	27261	324	5		884	2016-05-01 18:13:11.000000	2016-05-01 18:13:10.103266	2
13	3977886858	207	4		893	2016-05-01 18:13:20.000000	2016-05-01 18:13:19.706735	2
14	42436700	225	5		1060	2016-05-01 18:16:07.000000	2016-05-01 18:16:06.157745	2
15	27162	99	6		1063	2016-05-01 18:16:10.000000	2016-05-01 18:16:10.000000	2
16	27162	270	6		1064	2016-05-01 18:16:11.000000	2016-05-01 18:16:10.829947	2
17	27121	219	7		1069	2016-05-01 18:16:16.000000	2016-05-01 18:16:16.000000	2
18	27121	96	8		1070	2016-05-01 18:16:17.000000	2016-05-01 18:16:16.021553	2
19	3977886225	290	8		1157	2016-05-01 18:17:44.000000	2016-05-01 18:17:43.306473	2
20	8757	332	7		1208	2016-05-01 18:18:35.000000	2016-05-01 18:18:34.234618	2
21	8762	50	6		1209	2016-05-01 18:18:36.000000	2016-05-01 18:18:35.052362	2
22	3942050702	325	6		1238	2016-05-01 18:19:05.000000	2016-05-01 18:19:04.926169	2
23	12112	242	5		1254	2016-05-01 18:19:21.000000	2016-05-01 18:19:20.144149	2
