	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	448.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:57:30.180118	0
1	6775	57	0		32	2016-05-01 17:58:03.000000	2016-05-01 18:02:01.198691	0
2	37531	51	1		341	2016-05-01 18:07:11.000000	2016-05-01 18:07:10.592245	0
3	5235625496	32	2		343	2016-05-01 18:07:13.000000	2016-05-01 18:07:13.000000	0
4	5235625496	77	2		344	2016-05-01 18:07:14.000000	2016-05-01 18:07:13.546256	0
5	26560	40	1		662	2016-05-01 18:12:32.000000	2016-05-01 18:12:31.905579	0
6	6224277860	39	2		687	2016-05-01 18:12:57.000000	2016-05-01 18:12:57.000000	0
7	6224277860	35	3		688	2016-05-01 18:12:58.000000	2016-05-01 18:12:57.871298	0
8	6723	60	3		1142	2016-05-01 18:20:32.000000	2016-05-01 18:20:31.144577	0
9	6755	71	2		1147	2016-05-01 18:20:37.000000	2016-05-01 18:20:36.736419	0
10	6775	8	1		1156	2016-05-01 18:20:46.000000	2016-05-01 18:20:45.008042	0
11	3308681104	27	1		1292	2016-05-01 18:23:02.000000	2016-05-01 18:23:02.000000	0
12	3308681104	59	1		1293	2016-05-01 18:23:03.000000	2016-05-01 18:23:02.641517	0
13	42428297	87	0		1350	2016-05-01 18:24:00.000000		0
0	42428297	78	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	1
1	42428297	88	0		0	2016-05-01 17:50:03.000000		1
0	42428297	79	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	2
1	42428297	89	0		0	2016-05-01 17:50:03.000000		2
0	42428297	80	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	3
1	42428297	90	0		0	2016-05-01 17:50:03.000000		3
0	42428297	81	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	4
1	42428297	91	0		0	2016-05-01 17:50:03.000000		4
0	42428297	82	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	5
1	42428297	92	0		0	2016-05-01 17:50:03.000000		5
0	42428297	83	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.950126	6
1	4207815979	31	0		89	2016-05-01 17:51:32.000000	2016-05-01 17:51:31.076595	6
2	6820	10	0		104	2016-05-01 17:51:47.000000	2016-05-01 17:51:46.566934	6
3	6814895823	36	0		182	2016-05-01 17:53:05.000000	2016-05-01 17:57:28.975733	6
4	3558	38	0		240	2016-05-01 17:58:27.000000	2016-05-01 17:58:26.728025	6
5	3944708032	29	1		350	2016-05-01 18:00:17.000000	2016-05-01 18:00:16.939950	6
6	3539	2	1		713	2016-05-01 18:06:20.000000	2016-05-01 18:06:20.000000	6
7	3539	42	1		714	2016-05-01 18:06:21.000000	2016-05-01 18:06:20.626285	6
8	4207815979	45	2		861	2016-05-01 18:08:48.000000	2016-05-01 18:08:47.076595	6
9	6820	55	3		878	2016-05-01 18:09:05.000000	2016-05-01 18:09:04.275070	6
10	25273	18	4		998	2016-05-01 18:11:05.000000	2016-05-01 18:11:05.000000	6
11	25273	53	4		999	2016-05-01 18:11:06.000000	2016-05-01 18:11:05.082101	6
12	8704367787	37	5		1033	2016-05-01 18:11:40.000000	2016-05-01 18:13:34.000000	6
13	8704367787	44	5		1034	2016-05-01 18:13:35.000000	2016-05-01 18:13:34.379809	6
14	3977886868	50	6		1208	2016-05-01 18:16:29.000000	2016-05-01 18:16:28.694701	6
15	23428	17	7		1252	2016-05-01 18:17:13.000000	2016-05-01 18:17:13.000000	6
16	23428	62	7		1253	2016-05-01 18:17:14.000000	2016-05-01 18:17:13.059488	6
