	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	564.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:59:50.115959	0
1	4851	42	0		409	2016-05-01 18:06:40.000000	2016-05-01 18:06:39.295601	0
2	4461	2	1		538	2016-05-01 18:08:49.000000	2016-05-01 18:11:40.000000	0
3	4461	52	1		539	2016-05-01 18:11:41.000000	2016-05-01 18:11:40.660412	0
4	4938	5	2		904	2016-05-01 18:17:46.000000	2016-05-01 18:17:45.347796	0
5	7877	9	2		1176	2016-05-01 18:22:18.000000	2016-05-01 18:22:17.115934	0
6	40587	22	2		1188	2016-05-01 18:22:30.000000	2016-05-01 18:22:29.726464	0
7	18389	14	2		1196	2016-05-01 18:22:38.000000	2016-05-01 18:22:38.000000	0
8	18389	62	2		1197	2016-05-01 18:22:39.000000	2016-05-01 18:22:38.360671	0
9	7894	10	1		1256	2016-05-01 18:23:38.000000	2016-05-01 18:23:37.016832	0
10	3942050712	72	1		1660	2016-05-01 18:30:22.000000	2016-05-01 18:30:21.873221	0
11	42428297	88	0		2275	2016-05-01 18:40:37.000000		0
0	42428297	79	0	0.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:50:26.605319	1
1	9485	11	0		470	2016-05-01 17:58:17.000000	2016-05-01 18:03:26.000000	1
2	9485	39	0		471	2016-05-01 18:03:27.000000	2016-05-01 18:03:26.534458	1
3	3977886225	32	1		1255	2016-05-01 18:16:31.000000	2016-05-01 18:16:31.000000	1
4	3977886225	59	1		1256	2016-05-01 18:16:32.000000	2016-05-01 18:16:31.376634	1
5	3955372899	30	0		1274	2016-05-01 18:16:50.000000	2016-05-01 18:16:49.218168	1
6	6598535188	38	0		1851	2016-05-01 18:26:27.000000	2016-05-01 18:26:26.178370	1
7	42428297	89	0		1901	2016-05-01 18:27:17.000000		1
0	42428297	80	0	355.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:56:21.174111	2
1	4909	4	0		41	2016-05-01 17:57:03.000000	2016-05-01 18:07:02.062478	2
2	6776	55	0		67	2016-05-01 18:07:29.000000	2016-05-01 18:07:28.987644	2
3	42439996	57	1		260	2016-05-01 18:10:42.000000	2016-05-01 18:10:41.267509	2
4	6597464486	48	2		630	2016-05-01 18:16:52.000000	2016-05-01 18:16:51.069810	2
5	27166	19	3		793	2016-05-01 18:19:35.000000	2016-05-01 18:19:34.176206	2
6	3976008169	31	3		793	2016-05-01 18:19:35.000000	2016-05-01 18:19:34.274906	2
7	37533	21	3		981	2016-05-01 18:22:43.000000	2016-05-01 18:22:42.000976	2
8	4631139783	77	3		988	2016-05-01 18:22:50.000000	2016-05-01 18:22:50.000000	2
9	4631139783	75	2		990	2016-05-01 18:22:52.000000	2016-05-01 18:22:51.248186	2
10	7894	68	1		1409	2016-05-01 18:29:51.000000	2016-05-01 18:29:50.074625	2
11	42428297	90	0		1736	2016-05-01 18:35:18.000000		2
0	42428297	81	0	0.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:50:27.000000	3
1	42428297	91	0		0	2016-05-01 17:50:27.000000		3
0	42428297	82	0	0.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:50:26.107733	4
1	11128	13	0		885	2016-05-01 18:05:12.000000	2016-05-01 18:05:12.000000	4
2	11128	51	0		886	2016-05-01 18:05:13.000000	2016-05-01 18:05:12.456964	4
3	27166	71	1		1042	2016-05-01 18:07:49.000000	2016-05-01 18:10:15.468946	4
4	4544486780	54	0		1051	2016-05-01 18:10:25.000000	2016-05-01 18:10:24.064858	4
5	100522739	24	1		1277	2016-05-01 18:14:11.000000	2016-05-01 18:14:11.000000	4
6	100522739	43	1		1278	2016-05-01 18:14:12.000000	2016-05-01 18:14:11.954637	4
7	6753	63	2		1881	2016-05-01 18:24:15.000000	2016-05-01 18:24:14.418605	4
8	4909	74	1		2018	2016-05-01 18:26:32.000000	2016-05-01 18:26:31.050649	4
9	42428297	92	0		2139	2016-05-01 18:28:33.000000		4
0	42428297	83	0	600.0	0	2016-05-01 17:50:31.000000	2016-05-01 18:00:30.196857	5
1	4544486780	33	0		183	2016-05-01 18:03:34.000000	2016-05-01 18:13:33.299080	5
