	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:52:01.000000	2016-05-01 17:52:01.000000	0
1	42428297	89	0		0	2016-05-01 17:52:01.000000		0
0	42428297	80	0	0.0	0	2016-05-01 17:52:01.000000	2016-05-01 17:52:01.000000	1
1	42428297	90	0		0	2016-05-01 17:52:01.000000		1
0	42428297	81	0	0.0	0	2016-05-01 17:52:01.000000	2016-05-01 17:52:01.000000	2
1	42428297	91	0		0	2016-05-01 17:52:01.000000		2
0	42428297	82	0	0.0	0	2016-05-01 17:52:01.000000	2016-05-01 17:52:01.000000	3
1	42428297	92	0		0	2016-05-01 17:52:01.000000		3
0	42428297	83	0	0.0	0	2016-05-01 17:52:01.000000	2016-05-01 17:52:01.000000	4
1	42428297	93	0		0	2016-05-01 17:52:01.000000		4
0	42428297	84	0	0.0	0	2016-05-01 17:52:01.000000	2016-05-01 17:52:00.565443	5
1	4445	3	0		229	2016-05-01 17:55:50.000000	2016-05-01 18:02:26.000000	5
2	4445	56	0		230	2016-05-01 18:02:27.000000	2016-05-01 18:02:26.239802	5
3	25285	21	1		304	2016-05-01 18:03:41.000000	2016-05-01 18:11:00.000000	5
4	25285	48	1		305	2016-05-01 18:11:01.000000	2016-05-01 18:11:00.720358	5
5	8714998591	39	2		643	2016-05-01 18:16:39.000000	2016-05-01 18:16:38.283920	5
6	7826843771	37	2		712	2016-05-01 18:17:48.000000	2016-05-01 18:17:48.000000	5
7	7826843771	68	2		713	2016-05-01 18:17:49.000000	2016-05-01 18:17:48.924560	5
8	11267	11	1		843	2016-05-01 18:19:59.000000	2016-05-01 18:19:58.302896	5
9	21907	14	1		868	2016-05-01 18:20:24.000000	2016-05-01 18:20:23.597497	5
10	21908	15	1		868	2016-05-01 18:20:24.000000	2016-05-01 18:20:24.000000	5
11	21908	76	1		869	2016-05-01 18:20:25.000000	2016-05-01 18:20:24.742085	5
12	42428297	94	0		922	2016-05-01 18:21:18.000000		5
0	42428297	85	0	0.0	0	2016-05-01 17:52:01.000000	2016-05-01 17:52:00.604561	6
1	27276	25	0		123	2016-05-01 17:54:04.000000	2016-05-01 17:54:03.052938	6
2	805765092	28	0		188	2016-05-01 17:55:09.000000	2016-05-01 17:59:58.239243	6
3	27051	50	0		190	2016-05-01 18:00:01.000000	2016-05-01 18:00:00.023837	6
4	3539	1	1		632	2016-05-01 18:07:23.000000	2016-05-01 18:07:23.000000	6
5	3539	42	1		633	2016-05-01 18:07:24.000000	2016-05-01 18:07:23.198480	6
6	4544486780	31	2		885	2016-05-01 18:11:36.000000	2016-05-01 18:11:36.000000	6
7	4544486780	53	2		886	2016-05-01 18:11:37.000000	2016-05-01 18:11:36.757585	6
8	3607	51	3		1044	2016-05-01 18:14:15.000000	2016-05-01 18:14:14.329200	6
9	26967	70	4		1048	2016-05-01 18:14:19.000000	2016-05-01 18:14:18.657705	6
10	23428	62	3		1079	2016-05-01 18:14:50.000000	2016-05-01 18:14:49.265559	6
11	6814895823	36	2		1153	2016-05-01 18:16:04.000000	2016-05-01 18:16:03.063844	6
12	805765092	58	2		1159	2016-05-01 18:16:10.000000	2016-05-01 18:16:09.239243	6
13	27051	24	3		1161	2016-05-01 18:16:12.000000	2016-05-01 18:16:11.215195	6
14	19319	12	3		1271	2016-05-01 18:18:02.000000	2016-05-01 18:18:02.000000	6
15	19319	46	3		1272	2016-05-01 18:18:03.000000	2016-05-01 18:18:02.936784	6
16	11267	78	4		1329	2016-05-01 18:19:00.000000	2016-05-01 18:18:59.782410	6
17	5600	5	3		1346	2016-05-01 18:19:17.000000	2016-05-01 18:19:17.000000	6
18	5600	71	3		1347	2016-05-01 18:19:18.000000	2016-05-01 18:19:17.267739	6
19	6336	7	2		1358	2016-05-01 18:19:29.000000	2016-05-01 18:19:29.000000	6
20	6336	66	2		1359	2016-05-01 18:19:30.000000	2016-05-01 18:19:29.364823	6
21	6722	9	1		1540	2016-05-01 18:22:31.000000	2016-05-01 18:22:30.407191	6
22	5849918504	34	1		1544	2016-05-01 18:22:35.000000	2016-05-01 18:22:34.241006	6
23	4207957615	30	1		1561	2016-05-01 18:22:52.000000	2016-05-01 18:22:51.327710	6
24	23121	17	1		1660	2016-05-01 18:24:31.000000	2016-05-01 18:24:31.000000	6
25	23121	73	1		1661	2016-05-01 18:24:32.000000	2016-05-01 18:24:31.563473	6
26	42428297	95	0		1772	2016-05-01 18:26:23.000000		6
0	42428297	86	0	0.0	0	2016-05-01 17:52:01.000000	2016-05-01 17:52:00.840215	7
1	6718	8	0		31	2016-05-01 17:52:32.000000	2016-05-01 17:57:26.031731	7
2	34340	26	0		98	2016-05-01 17:58:34.000000	2016-05-01 18:08:34.000000	7
3	34340	52	0		99	2016-05-01 18:08:35.000000	2016-05-01 18:08:34.604115	7
4	5634	6	1		120	2016-05-01 18:08:56.000000	2016-05-01 18:08:55.221458	7
5	40587	57	1		131	2016-05-01 18:09:07.000000	2016-05-01 18:09:06.029330	7
6	8038	10	2		238	2016-05-01 18:10:54.000000	2016-05-01 18:10:53.112960	7
7	26293	22	2		400	2016-05-01 18:13:36.000000	2016-05-01 18:13:36.000000	7
8	26293	72	2		401	2016-05-01 18:13:37.000000	2016-05-01 18:13:36.136573	7
9	21907	77	1		683	2016-05-01 18:18:19.000000	2016-05-01 18:18:18.339581	7
10	42428297	96	0		736	2016-05-01 18:19:12.000000		7
0	42428297	87	0	454.0	0	2016-05-01 17:52:01.000000	2016-05-01 17:59:34.840215	8
1	6718	45	0		32	2016-05-01 18:00:07.000000	2016-05-01 18:00:06.619716	8
2	8660596975	38	1		419	2016-05-01 18:06:34.000000	2016-05-01 18:06:34.000000	8
3	8660596975	40	1		420	2016-05-01 18:06:35.000000	2016-05-01 18:06:57.778074	8
4	5634	47	2		427	2016-05-01 18:07:05.000000	2016-05-01 18:07:04.850085	8
5	6722	41	3		432	2016-05-01 18:07:10.000000	2016-05-01 18:07:09.398436	8
6	4457	67	4		532	2016-05-01 18:08:50.000000	2016-05-01 18:08:50.000000	8
7	4457	4	3		533	2016-05-01 18:08:51.000000	2016-05-01 18:08:50.615736	8
8	21047	13	3		706	2016-05-01 18:11:44.000000	2016-05-01 18:11:44.000000	8
9	21047	49	3		707	2016-05-01 18:11:45.000000	2016-05-01 18:11:44.408580	8
10	3977886868	29	4		824	2016-05-01 18:13:42.000000	2016-05-01 18:13:42.000000	8
11	3977886868	44	4		825	2016-05-01 18:13:43.000000	2016-05-01 18:13:42.036996	8
12	26967	23	5		839	2016-05-01 18:13:57.000000	2016-05-01 18:13:56.657705	8
13	23428	20	5		868	2016-05-01 18:14:26.000000	2016-05-01 18:14:25.484874	8
14	5849918504	43	5		916	2016-05-01 18:15:14.000000	2016-05-01 18:15:13.241006	8
15	4207957615	65	6		935	2016-05-01 18:15:33.000000	2016-05-01 18:15:32.226755	8
16	23225	19	5		1109	2016-05-01 18:18:27.000000	2016-05-01 18:18:27.000000	8
17	23225	60	5		1110	2016-05-01 18:18:28.000000	2016-05-01 18:18:28.000000	8
18	23225	59	4		1112	2016-05-01 18:18:30.000000	2016-05-01 18:18:29.106996	8
19	6210777836	61	5		1151	2016-05-01 18:19:09.000000	2016-05-01 18:19:08.605543	8
20	23110	69	4		1431	2016-05-01 18:23:49.000000	2016-05-01 18:23:49.000000	8
21	23110	16	3		1432	2016-05-01 18:23:50.000000	2016-05-01 18:23:49.143392	8
22	27276	63	3		1535	2016-05-01 18:25:33.000000	2016-05-01 18:25:32.522597	8
23	40587	27	2		1571	2016-05-01 18:26:09.000000	2016-05-01 18:26:08.029330	8
24	8038	64	2		1678	2016-05-01 18:27:56.000000	2016-05-01 18:27:55.814566	8
25	5235625496	79	1		1755	2016-05-01 18:29:13.000000	2016-05-01 18:29:13.000000	8
26	5235625496	33	0		1756	2016-05-01 18:29:14.000000	2016-05-01 18:29:13.792622	8
27	42428297	97	0		2132	2016-05-01 18:35:30.000000		8
0	42428297	88	0	0.0	0	2016-05-01 17:52:01.000000	2016-05-01 17:52:00.175435	9
1	6210777836	35	0		30	2016-05-01 17:52:31.000000	2016-05-01 18:01:28.511358	9
2	23164	18	0		49	2016-05-01 18:01:48.000000	2016-05-01 18:11:48.000000	9
3	23164	54	0		50	2016-05-01 18:11:49.000000	2016-05-01 18:11:48.697826	9
4	4782404427	32	1		215	2016-05-01 18:14:34.000000	2016-05-01 18:14:34.000000	9
5	4782404427	55	1		216	2016-05-01 18:14:35.000000	2016-05-01 18:14:34.066486	9
6	6814895823	74	2		1022	2016-05-01 18:28:01.000000	2016-05-01 18:28:00.854707	9
7	8714998591	75	1		1037	2016-05-01 18:28:16.000000	2016-05-01 18:28:15.336211	9
