	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:23.000000	2016-05-01 17:50:22.828636	0
1	42430350	54	0		701	2016-05-01 18:02:04.000000	2016-05-01 18:02:04.000000	0
2	42430350	115	0		702	2016-05-01 18:02:05.000000	2016-05-01 18:04:01.485107	0
3	25245	112	1		1161	2016-05-01 18:11:41.000000	2016-05-01 18:11:40.700515	0
4	3463813444	63	2		1242	2016-05-01 18:13:02.000000	2016-05-01 18:13:01.095850	0
5	4851	155	2		1374	2016-05-01 18:15:14.000000	2016-05-01 18:15:13.752142	0
6	3705	152	1		1909	2016-05-01 18:24:09.000000	2016-05-01 18:24:09.000000	0
7	3705	5	0		1910	2016-05-01 18:24:10.000000	2016-05-01 18:24:09.163896	0
8	2351532382	60	0		2099	2016-05-01 18:27:19.000000	2016-05-01 18:27:18.530922	0
9	25462	33	0		2153	2016-05-01 18:28:13.000000	2016-05-01 18:28:12.983582	0
10	42428297	167	0		2177	2016-05-01 18:28:37.000000		0
0	42428297	158	0	0.0	0	2016-05-01 17:50:23.000000	2016-05-01 17:50:22.304058	1
1	4909	8	0		43	2016-05-01 17:51:06.000000	2016-05-01 17:51:05.558639	1
2	30026	47	0		304	2016-05-01 17:55:27.000000	2016-05-01 18:05:21.000000	1
3	30026	100	0		305	2016-05-01 18:05:22.000000	2016-05-01 18:05:21.837910	1
4	23225	29	1		647	2016-05-01 18:11:04.000000	2016-05-01 18:12:07.000000	1
5	23225	109	1		648	2016-05-01 18:12:08.000000	2016-05-01 18:12:07.068293	1
6	23196	140	2		747	2016-05-01 18:13:47.000000	2016-05-01 18:13:46.003104	1
7	5235625496	71	1		1376	2016-05-01 18:24:16.000000	2016-05-01 18:24:16.000000	1
8	5235625496	149	1		1377	2016-05-01 18:24:17.000000	2016-05-01 18:24:16.378909	1
9	1954	1	0		2282	2016-05-01 18:39:22.000000	2016-05-01 18:39:21.256906	1
10	26559	35	0		2325	2016-05-01 18:40:05.000000	2016-05-01 18:40:04.002953	1
11	26560	36	0		2325	2016-05-01 18:40:05.000000	2016-05-01 18:40:04.716736	1
