	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:03.000000	0
1	42428297	398	0		0	2016-05-01 17:50:03.000000		0
0	42428297	379	0	600.0	0	2016-05-01 17:55:32.000000	2016-05-01 18:05:31.408352	1
1	100522739	234	0		158	2016-05-01 18:08:10.000000	2016-05-01 18:08:09.537451	1
2	1690450548	201	1		167	2016-05-01 18:08:19.000000	2016-05-01 18:08:18.774232	1
3	19318	235	2		284	2016-05-01 18:10:16.000000	2016-05-01 18:10:15.525238	1
4	26308	335	3		388	2016-05-01 18:12:00.000000	2016-05-01 18:12:00.000000	1
5	26308	301	2		390	2016-05-01 18:12:02.000000	2016-05-01 18:12:01.774104	1
6	6753	334	1		632	2016-05-01 18:16:04.000000	2016-05-01 18:16:03.151645	1
7	42428297	399	0		675	2016-05-01 18:16:47.000000		1
0	42428297	380	0	404.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:56:46.547216	2
1	561042204	187	0		146	2016-05-01 17:59:13.000000	2016-05-01 18:05:31.521753	2
2	6224277860	228	1		241	2016-05-01 18:07:07.000000	2016-05-01 18:07:06.962331	2
3	6224278786	230	2		269	2016-05-01 18:07:35.000000	2016-05-01 18:07:34.629623	2
4	26559	204	3		421	2016-05-01 18:10:07.000000	2016-05-01 18:10:06.051204	2
5	6722	210	4		489	2016-05-01 18:11:15.000000	2016-05-01 18:11:14.739489	2
6	6210777836	310	5		540	2016-05-01 18:12:06.000000	2016-05-01 18:12:05.035201	2
7	25461	330	4		722	2016-05-01 18:15:08.000000	2016-05-01 18:15:07.276663	2
8	3308681104	328	3		874	2016-05-01 18:17:40.000000	2016-05-01 18:17:39.804117	2
9	42428312	304	2		958	2016-05-01 18:19:04.000000	2016-05-01 18:19:03.807241	2
10	42439994	271	1		1069	2016-05-01 18:20:55.000000	2016-05-01 18:20:54.720306	2
11	4938	287	2		1187	2016-05-01 18:22:53.000000	2016-05-01 18:22:52.817097	2
12	6760	371	1		1395	2016-05-01 18:26:21.000000	2016-05-01 18:26:20.298121	2
13	42428297	400	0		1443	2016-05-01 18:27:09.000000		2
0	42428297	381	0	600.0	0	2016-05-01 17:57:02.000000	2016-05-01 18:07:01.937150	3
1	6776	231	0		27	2016-05-01 18:07:29.000000	2016-05-01 18:07:44.475980	3
2	4794775937	249	1		191	2016-05-01 18:10:29.000000	2016-05-01 18:10:28.215757	3
3	21047	246	2		322	2016-05-01 18:12:40.000000	2016-05-01 18:12:39.797155	3
4	27077	241	3		491	2016-05-01 18:15:29.000000	2016-05-01 18:15:28.450782	3
5	4631139783	331	4		651	2016-05-01 18:18:09.000000	2016-05-01 18:18:08.209699	3
6	3463813444	349	3		1014	2016-05-01 18:24:12.000000	2016-05-01 18:24:11.289319	3
7	23110	346	2		1093	2016-05-01 18:25:31.000000	2016-05-01 18:25:30.249743	3
8	6787	341	1		1125	2016-05-01 18:26:03.000000	2016-05-01 18:26:02.584232	3
9	42428297	401	0		1312	2016-05-01 18:29:10.000000		3
0	42428297	382	0	600.0	0	2016-05-01 17:59:24.000000	2016-05-01 18:09:23.783634	4
1	4461	252	0		137	2016-05-01 18:11:41.000000	2016-05-01 18:11:40.356115	4
2	3942050712	352	1		317	2016-05-01 18:14:41.000000	2016-05-01 18:14:40.797393	4
3	42428297	402	0		554	2016-05-01 18:18:38.000000		4
0	42428297	383	0	600.0	0	2016-05-01 17:53:10.000000	2016-05-01 18:03:09.042795	5
1	15769	211	0		102	2016-05-01 18:04:52.000000	2016-05-01 18:05:06.139428	5
2	4886228959	217	1		134	2016-05-01 18:05:39.000000	2016-05-01 18:06:15.123037	5
3	1992	233	2		224	2016-05-01 18:07:46.000000	2016-05-01 18:07:45.123097	5
4	9485	203	3		237	2016-05-01 18:07:59.000000	2016-05-01 18:07:58.667099	5
5	3977886225	303	4		540	2016-05-01 18:13:02.000000	2016-05-01 18:13:01.937299	5
6	7788529741	311	3		561	2016-05-01 18:13:23.000000	2016-05-01 18:13:22.918790	5
7	8757	317	2		780	2016-05-01 18:17:02.000000	2016-05-01 18:17:01.741468	5
8	8762	333	1		790	2016-05-01 18:17:12.000000	2016-05-01 18:17:11.179844	5
9	42428297	403	0		1020	2016-05-01 18:21:02.000000		5
0	42428297	384	0	600.0	0	2016-05-01 17:53:16.000000	2016-05-01 18:03:15.504858	6
1	25273	209	0		91	2016-05-01 18:04:47.000000	2016-05-01 18:04:46.534831	6
2	30026	215	1		219	2016-05-01 18:06:55.000000	2016-05-01 18:06:54.232764	6
3	5849918504	265	2		808	2016-05-01 18:16:44.000000	2016-05-01 18:16:43.387248	6
4	27276	365	3		930	2016-05-01 18:18:46.000000	2016-05-01 18:18:45.290081	6
5	23196	315	2		961	2016-05-01 18:19:17.000000	2016-05-01 18:19:16.233411	6
6	6723	309	1		1215	2016-05-01 18:23:31.000000	2016-05-01 18:23:30.447892	6
7	42428297	404	0		1298	2016-05-01 18:24:54.000000		6
0	42428297	385	0	600.0	0	2016-05-01 18:00:29.000000	2016-05-01 18:10:28.876464	7
1	23164	254	0		80	2016-05-01 18:11:49.000000	2016-05-01 18:11:48.909973	7
2	3463817013	270	1		307	2016-05-01 18:15:36.000000	2016-05-01 18:15:35.916256	7
3	25285	250	2		414	2016-05-01 18:17:23.000000	2016-05-01 18:17:22.244180	7
4	7826843771	350	3		522	2016-05-01 18:19:11.000000	2016-05-01 18:19:10.296920	7
