	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.466526	0
1	27146	98	0		9	2016-05-01 17:50:12.000000	2016-05-01 17:50:11.131401	0
2	6722	26	0		97	2016-05-01 17:51:40.000000	2016-05-01 17:51:39.255344	0
3	6755	30	0		109	2016-05-01 17:51:52.000000	2016-05-01 17:51:51.105791	0
4	6776	34	0		126	2016-05-01 17:52:09.000000	2016-05-01 17:52:08.103467	0
5	6775	33	0		132	2016-05-01 17:52:15.000000	2016-05-01 17:52:14.104494	0
6	3971196627	148	0		542	2016-05-01 17:59:05.000000	2016-05-01 17:59:04.009404	0
7	3977886225	150	0		597	2016-05-01 18:00:00.000000	2016-05-01 17:59:59.035975	0
8	27051	94	0		607	2016-05-01 18:00:10.000000	2016-05-01 18:00:09.017938	0
9	3558	7	0		754	2016-05-01 18:02:37.000000	2016-05-01 18:02:37.000000	0
10	3558	269	0		755	2016-05-01 18:02:38.000000	2016-05-01 18:02:37.856741	0
11	42430350	227	1		776	2016-05-01 18:02:59.000000	2016-05-01 18:02:58.007542	0
12	21966	70	2		779	2016-05-01 18:03:02.000000	2016-05-01 18:03:01.030480	0
13	42439994	122	2		854	2016-05-01 18:04:17.000000	2016-05-01 18:04:16.137742	0
14	4936	19	2		931	2016-05-01 18:05:34.000000	2016-05-01 18:05:33.486181	0
15	7877	369	2		951	2016-05-01 18:05:54.000000	2016-05-01 18:05:53.090043	0
16	6722	275	1		978	2016-05-01 18:06:21.000000	2016-05-01 18:06:20.643228	0
17	6724	28	2		981	2016-05-01 18:06:24.000000	2016-05-01 18:06:48.031015	0
18	6772	200	2		996	2016-05-01 18:07:04.000000	2016-05-01 18:07:13.686892	0
19	6776	237	3		1011	2016-05-01 18:07:29.000000	2016-05-01 18:07:28.089419	0
20	6210777836	375	4		1016	2016-05-01 18:07:34.000000	2016-05-01 18:07:33.035132	0
21	4850	15	3		1332	2016-05-01 18:12:50.000000	2016-05-01 18:12:49.056821	0
22	4851	327	3		1369	2016-05-01 18:13:27.000000	2016-05-01 18:13:27.000000	0
23	4851	188	2		1371	2016-05-01 18:13:29.000000	2016-05-01 18:13:29.000000	0
24	4851	16	3		1372	2016-05-01 18:13:30.000000	2016-05-01 18:13:30.000000	0
25	4851	300	3		1373	2016-05-01 18:13:31.000000	2016-05-01 18:13:30.780153	0
26	9619	55	2		1524	2016-05-01 18:16:02.000000	2016-05-01 18:16:01.573458	0
27	18389	63	2		1799	2016-05-01 18:20:37.000000	2016-05-01 18:20:37.000000	0
28	18389	288	2		1800	2016-05-01 18:20:38.000000	2016-05-01 18:20:37.405895	0
29	9416	51	1		2067	2016-05-01 18:25:05.000000	2016-05-01 18:25:04.631931	0
