	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	448.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:57:30.180118	0
1	6775	79	0		32	2016-05-01 17:58:03.000000	2016-05-01 17:58:02.159996	0
2	4207957615	64	1		42	2016-05-01 17:58:13.000000	2016-05-01 17:58:12.090327	0
3	3955372899	60	1		190	2016-05-01 18:00:41.000000	2016-05-01 18:00:40.466301	0
4	27051	81	1		191	2016-05-01 18:00:42.000000	2016-05-01 18:00:41.406798	0
5	3955360018	59	2		304	2016-05-01 18:02:35.000000	2016-05-01 18:02:34.501986	0
6	27077	37	2		306	2016-05-01 18:02:37.000000	2016-05-01 18:02:36.299595	0
7	11117	95	2		315	2016-05-01 18:02:46.000000	2016-05-01 18:02:45.081110	0
8	26967	121	3		376	2016-05-01 18:03:47.000000	2016-05-01 18:03:46.622097	0
9	4445	108	2		432	2016-05-01 18:04:43.000000	2016-05-01 18:04:43.000000	0
10	4445	3	3		433	2016-05-01 18:04:44.000000	2016-05-01 18:04:43.783191	0
11	25273	83	3		450	2016-05-01 18:05:01.000000	2016-05-01 18:05:01.000000	0
12	25273	33	4		451	2016-05-01 18:05:02.000000	2016-05-01 18:05:01.174330	0
13	6820	89	4		520	2016-05-01 18:06:11.000000	2016-05-01 18:06:10.088121	0
14	4461	5	5		531	2016-05-01 18:06:22.000000	2016-05-01 18:06:21.521845	0
15	23196	31	5		546	2016-05-01 18:06:37.000000	2016-05-01 18:06:36.264253	0
16	4936	114	5		559	2016-05-01 18:06:50.000000	2016-05-01 18:06:50.000000	0
17	4936	8	6		560	2016-05-01 18:06:51.000000	2016-05-01 18:06:50.226220	0
18	40587	48	6		574	2016-05-01 18:07:05.000000	2016-05-01 18:07:04.029330	0
19	8038	22	6		680	2016-05-01 18:08:51.000000	2016-05-01 18:08:50.222320	0
20	37531	99	6		754	2016-05-01 18:10:05.000000	2016-05-01 18:10:04.673389	0
21	37532	154	7		756	2016-05-01 18:10:07.000000	2016-05-01 18:10:06.673389	0
22	37533	135	6		758	2016-05-01 18:10:09.000000	2016-05-01 18:10:08.245467	0
23	5235625496	129	5		760	2016-05-01 18:10:11.000000	2016-05-01 18:10:11.000000	0
24	5235625496	119	4		762	2016-05-01 18:10:13.000000	2016-05-01 18:10:13.000000	0
25	5235625496	68	3		763	2016-05-01 18:10:14.000000	2016-05-01 18:10:13.535578	0
26	3460	103	3		1082	2016-05-01 18:15:33.000000	2016-05-01 18:15:33.000000	0
27	3460	1	4		1083	2016-05-01 18:15:34.000000	2016-05-01 18:15:33.300617	0
28	21907	26	4		1109	2016-05-01 18:16:00.000000	2016-05-01 18:15:59.597497	0
29	21908	148	4		1110	2016-05-01 18:16:01.000000	2016-05-01 18:16:00.119210	0
30	6718	11	3		1137	2016-05-01 18:16:28.000000	2016-05-01 18:16:27.328896	0
31	37533	47	3		1327	2016-05-01 18:19:38.000000	2016-05-01 18:19:37.349033	0
32	4631139783	143	3		1328	2016-05-01 18:19:39.000000	2016-05-01 18:19:38.732353	0
33	6723	123	2		1579	2016-05-01 18:23:50.000000	2016-05-01 18:23:49.144577	0
34	6755	139	1		1584	2016-05-01 18:23:55.000000	2016-05-01 18:23:54.511999	0
35	42428297	166	0		1604	2016-05-01 18:24:15.000000		0
0	42428297	157	0	600.0	0	2016-05-01 17:52:33.000000	2016-05-01 18:02:32.280419	1
1	6597464530	96	0		15	2016-05-01 18:02:48.000000	2016-05-01 18:03:39.514539	1
2	30026	84	1		117	2016-05-01 18:05:22.000000	2016-05-01 18:05:22.000000	1
3	30026	43	2		118	2016-05-01 18:05:23.000000	2016-05-01 18:05:22.411304	1
4	42439996	94	2		265	2016-05-01 18:07:50.000000	2016-05-01 18:07:49.490017	1
5	27166	41	3		361	2016-05-01 18:09:26.000000	2016-05-01 18:09:25.942606	1
6	27123	100	3		363	2016-05-01 18:09:28.000000	2016-05-01 18:11:52.058998	1
7	3977886868	111	4		365	2016-05-01 18:11:55.000000	2016-05-01 18:11:54.003291	1
8	23196	124	5		431	2016-05-01 18:13:01.000000	2016-05-01 18:13:00.196505	1
