	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	184.0	0	2016-05-01 17:50:23.000000	2016-05-01 17:53:26.114196	0
1	27146	58	0		52	2016-05-01 17:54:19.000000	2016-05-01 18:04:18.220838	0
2	100522739	154	0		283	2016-05-01 18:08:10.000000	2016-05-01 18:08:09.567412	0
3	1690450548	81	1		297	2016-05-01 18:08:24.000000	2016-05-01 18:08:23.330718	0
4	26991	148	1		360	2016-05-01 18:09:27.000000	2016-05-01 18:09:26.174967	0
5	6224277860	101	2		518	2016-05-01 18:12:05.000000	2016-05-01 18:12:05.000000	0
6	6224277860	151	2		519	2016-05-01 18:12:06.000000	2016-05-01 18:12:05.132196	0
7	6224278786	150	3		567	2016-05-01 18:12:54.000000	2016-05-01 18:12:54.000000	0
8	6224278786	102	4		568	2016-05-01 18:12:55.000000	2016-05-01 18:12:54.827189	0
9	37532	68	4		758	2016-05-01 18:16:05.000000	2016-05-01 18:16:04.138034	0
10	6753	214	4		1034	2016-05-01 18:20:41.000000	2016-05-01 18:20:40.494795	0
11	34311	208	3		1089	2016-05-01 18:21:36.000000	2016-05-01 18:21:35.618407	0
12	5481886057	99	2		1204	2016-05-01 18:23:31.000000	2016-05-01 18:23:30.341508	0
13	25461	210	2		1376	2016-05-01 18:26:23.000000	2016-05-01 18:26:22.697993	0
14	3308681104	211	1		1649	2016-05-01 18:30:56.000000	2016-05-01 18:30:55.796142	0
15	42428297	239	0		2139	2016-05-01 18:39:06.000000		0
0	42428297	230	0	462.0	0	2016-05-01 17:50:23.000000	2016-05-01 17:58:04.778593	1
1	6598535230	138	0		89	2016-05-01 17:59:34.000000	2016-05-01 17:59:33.535727	1
2	29453	63	1		270	2016-05-01 18:02:35.000000	2016-05-01 18:02:35.000000	1
3	29453	155	1		271	2016-05-01 18:02:36.000000	2016-05-01 18:02:35.829047	1
4	27213	215	2		389	2016-05-01 18:04:34.000000	2016-05-01 18:04:56.016551	1
5	3955372899	141	1		396	2016-05-01 18:05:04.000000	2016-05-01 18:05:03.080147	1
6	11117	32	2		408	2016-05-01 18:05:16.000000	2016-05-01 18:05:15.129238	1
7	19318	37	2		558	2016-05-01 18:07:46.000000	2016-05-01 18:07:45.419063	1
8	19317	36	2		558	2016-05-01 18:07:46.000000	2016-05-01 18:07:46.000000	1
9	19317	164	2		559	2016-05-01 18:07:47.000000	2016-05-01 18:08:18.419063	1
10	19318	162	3		561	2016-05-01 18:08:21.000000	2016-05-01 18:08:35.614373	1
11	27077	123	4		616	2016-05-01 18:09:31.000000	2016-05-01 18:09:31.000000	1
12	27077	56	5		617	2016-05-01 18:09:32.000000	2016-05-01 18:09:31.123539	1
13	42445917	168	5		725	2016-05-01 18:11:20.000000	2016-05-01 18:11:19.968799	1
14	8052	133	6		891	2016-05-01 18:14:06.000000	2016-05-01 18:14:05.318830	1
15	37531	67	7		898	2016-05-01 18:14:13.000000	2016-05-01 18:14:12.633618	1
16	37532	198	7		900	2016-05-01 18:14:15.000000	2016-05-01 18:14:14.412100	1
17	37533	69	6		901	2016-05-01 18:14:16.000000	2016-05-01 18:14:15.517309	1
18	5235625496	224	6		903	2016-05-01 18:14:18.000000	2016-05-01 18:14:17.102322	1
19	26308	222	5		1007	2016-05-01 18:16:02.000000	2016-05-01 18:16:01.964270	1
20	2351532382	201	4		1326	2016-05-01 18:21:21.000000	2016-05-01 18:21:21.000000	1
21	2351532382	83	3		1327	2016-05-01 18:21:22.000000	2016-05-01 18:21:21.277386	1
22	7877	24	3		1336	2016-05-01 18:21:31.000000	2016-05-01 18:21:30.562603	1
23	6787	183	3		1533	2016-05-01 18:24:48.000000	2016-05-01 18:24:47.063110	1
24	6789	193	2		1609	2016-05-01 18:26:04.000000	2016-05-01 18:26:03.405492	1
25	6794	228	1		1636	2016-05-01 18:26:31.000000	2016-05-01 18:26:30.144559	1
26	30026	64	0		1899	2016-05-01 18:30:54.000000	2016-05-01 18:30:53.564227	1
27	23225	46	0		2349	2016-05-01 18:38:24.000000	2016-05-01 18:38:23.372696	1
28	42428297	240	0		2776	2016-05-01 18:45:31.000000		1
0	42428297	231	0	492.0	0	2016-05-01 17:50:23.000000	2016-05-01 17:58:34.422129	2
1	6786	157	0		82	2016-05-01 17:59:57.000000	2016-05-01 17:59:56.055608	2
2	23196	45	1		137	2016-05-01 18:00:52.000000	2016-05-01 18:00:51.942180	2
3	6789	20	1		240	2016-05-01 18:02:35.000000	2016-05-01 18:02:34.405492	2
4	6794	21	1		265	2016-05-01 18:03:00.000000	2016-05-01 18:02:59.503788	2
5	4207815979	93	1		291	2016-05-01 18:03:26.000000	2016-05-01 18:03:25.042204	2
6	4457	4	1		385	2016-05-01 18:05:00.000000	2016-05-01 18:09:49.885489	2
7	4458	160	1		394	2016-05-01 18:09:59.000000	2016-05-01 18:09:58.831130	2
8	3308681104	84	2		512	2016-05-01 18:11:57.000000	2016-05-01 18:11:56.678125	2
9	25285	112	2		560	2016-05-01 18:12:45.000000	2016-05-01 18:12:45.000000	2
10	25285	49	3		561	2016-05-01 18:12:46.000000	2016-05-01 18:12:45.209731	2
11	27240	163	3		715	2016-05-01 18:15:20.000000	2016-05-01 18:15:19.654422	2
12	805765092	167	4		725	2016-05-01 18:15:30.000000	2016-05-01 18:15:29.347918	2
13	11267	227	5		777	2016-05-01 18:16:22.000000	2016-05-01 18:16:21.692123	2
14	42443807	217	4		781	2016-05-01 18:16:26.000000	2016-05-01 18:16:25.703638	2
15	7826843771	172	3		806	2016-05-01 18:16:51.000000	2016-05-01 18:16:50.198826	2
16	12112	130	2		1028	2016-05-01 18:20:33.000000	2016-05-01 18:20:33.000000	2
17	12112	35	3		1029	2016-05-01 18:20:34.000000	2016-05-01 18:20:33.750646	2
18	11328	190	3		1226	2016-05-01 18:23:51.000000	2016-05-01 18:23:50.487526	2
19	38724	70	2		1574	2016-05-01 18:29:39.000000	2016-05-01 18:29:39.000000	2
20	38724	220	2		1575	2016-05-01 18:29:40.000000	2016-05-01 18:29:39.176832	2
21	40587	71	1		1578	2016-05-01 18:29:43.000000	2016-05-01 18:29:42.169400	2
22	7883	223	1		1618	2016-05-01 18:30:23.000000	2016-05-01 18:30:22.173357	2
23	42428297	241	0		1851	2016-05-01 18:34:16.000000		2
0	42428297	232	0	437.0	0	2016-05-01 17:50:23.000000	2016-05-01 17:57:39.507226	3
1	4936	137	0		131	2016-05-01 17:59:51.000000	2016-05-01 17:59:50.700419	3
2	9485	29	1		536	2016-05-01 18:06:36.000000	2016-05-01 18:06:36.000000	3
3	9485	165	1		537	2016-05-01 18:06:37.000000	2016-05-01 18:06:36.186487	3
4	6753	15	2		786	2016-05-01 18:10:46.000000	2016-05-01 18:10:45.010813	3
5	6772	17	2		789	2016-05-01 18:10:49.000000	2016-05-01 18:10:48.046354	3
6	6598535188	103	2		826	2016-05-01 18:11:26.000000	2016-05-01 18:11:25.594387	3
7	6598535230	104	2		949	2016-05-01 18:13:29.000000	2016-05-01 18:13:28.953483	3
8	42430342	140	2		959	2016-05-01 18:13:39.000000	2016-05-01 18:13:38.517033	3
9	6814895823	105	3		1122	2016-05-01 18:16:22.000000	2016-05-01 18:16:21.924624	3
10	3977886225	90	3		1142	2016-05-01 18:16:42.000000	2016-05-01 18:16:42.000000	3
11	3977886225	225	3		1143	2016-05-01 18:16:43.000000	2016-05-01 18:16:42.035163	3
