	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	384.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:56:26.540354	0
1	6775	87	0		96	2016-05-01 17:58:03.000000	2016-05-01 18:03:34.310024	0
2	4207815979	115	1		269	2016-05-01 18:06:28.000000	2016-05-01 18:06:27.229784	0
3	6820	79	2		318	2016-05-01 18:07:17.000000	2016-05-01 18:07:16.239490	0
4	42428312	48	3		375	2016-05-01 18:08:14.000000	2016-05-01 18:08:13.179920	0
5	5481886057	155	3		442	2016-05-01 18:09:21.000000	2016-05-01 18:09:20.092998	0
6	38724	46	2		508	2016-05-01 18:10:27.000000	2016-05-01 18:10:26.358596	0
7	40587	47	2		522	2016-05-01 18:10:41.000000	2016-05-01 18:10:40.000133	0
8	42439952	49	2		751	2016-05-01 18:14:30.000000	2016-05-01 18:14:29.531554	0
9	5235625496	119	2		1068	2016-05-01 18:19:47.000000	2016-05-01 18:19:47.000000	0
10	5235625496	127	1		1070	2016-05-01 18:19:49.000000	2016-05-01 18:19:49.000000	0
11	5235625496	70	0		1071	2016-05-01 18:19:50.000000	2016-05-01 18:19:49.635815	0
12	26559	31	0		2019	2016-05-01 18:35:38.000000	2016-05-01 18:35:37.002953	0
13	26560	32	0		2019	2016-05-01 18:35:38.000000	2016-05-01 18:35:37.967966	0
14	3460	2	0		2025	2016-05-01 18:35:44.000000	2016-05-01 18:35:43.240439	0
15	6224278786	72	0		2277	2016-05-01 18:39:56.000000	2016-05-01 18:39:55.269182	0
16	37533	45	0		3247	2016-05-01 18:56:06.000000	2016-05-01 18:56:05.047100	0
17	4631139783	67	0		3248	2016-05-01 18:56:07.000000	2016-05-01 18:56:06.584485	0
18	26293	30	0		3511	2016-05-01 19:00:30.000000	2016-05-01 19:00:29.198711	0
19	6702	5	0		4356	2016-05-01 19:14:35.000000	2016-05-01 19:14:34.193119	0
20	3573482142	58	0		4782	2016-05-01 19:21:41.000000	2016-05-01 19:21:40.051311	0
21	25461	29	0		4782	2016-05-01 19:21:41.000000	2016-05-01 19:21:40.034893	0
22	42428297	166	0		4806	2016-05-01 19:22:05.000000		0
0	42428297	157	0	534.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:58:56.627602	1
1	21047	106	0		677	2016-05-01 18:10:14.000000	2016-05-01 18:10:14.000000	1
2	21047	21	1		678	2016-05-01 18:10:15.000000	2016-05-01 18:10:14.329170	1
3	9506	15	1		965	2016-05-01 18:15:02.000000	2016-05-01 18:15:01.202496	1
4	6597464486	80	1		1019	2016-05-01 18:15:56.000000	2016-05-01 18:15:55.724815	1
5	27146	86	2		1029	2016-05-01 18:16:06.000000	2016-05-01 18:16:05.074127	1
6	7883	11	3		1181	2016-05-01 18:18:38.000000	2016-05-01 18:18:37.764564	1
7	7894	12	3		1252	2016-05-01 18:19:49.000000	2016-05-01 18:19:49.000000	1
8	7894	120	3		1253	2016-05-01 18:19:50.000000	2016-05-01 18:19:49.907665	1
9	19318	126	2		1985	2016-05-01 18:32:02.000000	2016-05-01 18:32:01.354891	1
10	3955360025	61	1		1993	2016-05-01 18:32:10.000000	2016-05-01 18:32:09.365865	1
11	42445917	53	1		1998	2016-05-01 18:32:15.000000	2016-05-01 18:32:14.208945	1
12	23110	26	1		3017	2016-05-01 18:49:14.000000	2016-05-01 18:49:14.000000	1
13	23110	146	1		3018	2016-05-01 18:49:15.000000	2016-05-01 18:49:14.317100	1
14	23225	27	0		3603	2016-05-01 18:59:00.000000	2016-05-01 18:58:59.087079	1
15	8704367787	75	0		3726	2016-05-01 19:01:03.000000	2016-05-01 19:01:02.082677	1
16	4782404427	69	0		4194	2016-05-01 19:08:51.000000	2016-05-01 19:08:50.072291	1
17	2351532382	56	0		6155	2016-05-01 19:41:32.000000	2016-05-01 19:41:31.514504	1
