	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:50:26.020341	0
1	4207957615	92	0		124	2016-05-01 17:52:31.000000	2016-05-01 17:52:30.348836	0
2	4828	9	0		147	2016-05-01 17:52:54.000000	2016-05-01 17:52:53.481201	0
3	4207815979	91	0		265	2016-05-01 17:54:52.000000	2016-05-01 17:54:51.016551	0
4	42440153	75	0		562	2016-05-01 17:59:49.000000	2016-05-01 17:59:48.105567	0
5	805765092	78	0		564	2016-05-01 17:59:51.000000	2016-05-01 17:59:50.717730	0
6	27051	63	0		569	2016-05-01 17:59:56.000000	2016-05-01 17:59:55.017938	0
7	3558	162	0		717	2016-05-01 18:02:24.000000	2016-05-01 18:02:23.856741	0
8	42430350	143	1		738	2016-05-01 18:02:45.000000	2016-05-01 18:02:44.254801	0
9	4938	14	2		897	2016-05-01 18:05:24.000000	2016-05-01 18:05:23.407144	0
10	7877	222	2		915	2016-05-01 18:05:42.000000	2016-05-01 18:05:41.090043	0
11	6722	113	1		942	2016-05-01 18:06:09.000000	2016-05-01 18:06:08.255344	0
12	6755	22	2		955	2016-05-01 18:06:22.000000	2016-05-01 18:07:10.105791	0
13	6776	140	2		973	2016-05-01 18:07:29.000000	2016-05-01 18:07:28.089419	0
14	6210777836	173	3		978	2016-05-01 18:07:34.000000	2016-05-01 18:07:33.035132	0
15	4850	10	2		1294	2016-05-01 18:12:50.000000	2016-05-01 18:12:49.056821	0
16	4851	11	2		1330	2016-05-01 18:13:26.000000	2016-05-01 18:13:26.000000	0
17	4851	137	2		1331	2016-05-01 18:13:27.000000	2016-05-01 18:13:27.000000	0
18	4851	203	3		1333	2016-05-01 18:13:29.000000	2016-05-01 18:13:28.353611	0
19	18389	197	2		1760	2016-05-01 18:20:36.000000	2016-05-01 18:20:35.125684	0
20	8038	28	1		2125	2016-05-01 18:26:41.000000	2016-05-01 18:26:40.666961	0
21	37531	70	1		2346	2016-05-01 18:30:22.000000	2016-05-01 18:30:21.087434	0
22	4631139783	94	1		2349	2016-05-01 18:30:25.000000	2016-05-01 18:30:25.000000	0
23	4631139783	200	1		2350	2016-05-01 18:30:26.000000	2016-05-01 18:30:25.776149	0
24	26308	60	0		2366	2016-05-01 18:30:42.000000	2016-05-01 18:30:41.808336	0
25	26293	59	0		2614	2016-05-01 18:34:50.000000	2016-05-01 18:34:49.305348	0
26	8660596975	110	0		3816	2016-05-01 18:54:52.000000	2016-05-01 18:54:51.334222	0
27	5634	16	0		3831	2016-05-01 18:55:07.000000	2016-05-01 18:55:06.255393	0
28	3573482142	83	0		3885	2016-05-01 18:56:01.000000	2016-05-01 18:56:00.051311	0
29	25461	57	0		3885	2016-05-01 18:56:01.000000	2016-05-01 18:56:00.051311	0
30	25462	58	0		3885	2016-05-01 18:56:01.000000	2016-05-01 18:56:00.055925	0
31	6598535188	105	0		3891	2016-05-01 18:56:07.000000	2016-05-01 18:56:06.927657	0
32	42428297	241	0		3908	2016-05-01 18:56:24.000000		0
0	42428297	232	0	0.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:50:26.721454	1
1	4905	12	0		16	2016-05-01 17:50:43.000000	2016-05-01 17:50:42.141243	1
2	30026	67	0		304	2016-05-01 17:55:31.000000	2016-05-01 18:05:21.000000	1
3	30026	160	0		305	2016-05-01 18:05:22.000000	2016-05-01 18:05:21.837910	1
4	23225	52	1		647	2016-05-01 18:11:04.000000	2016-05-01 18:11:03.068293	1
5	23196	220	1		745	2016-05-01 18:12:42.000000	2016-05-01 18:12:41.102100	1
6	25245	151	0		1085	2016-05-01 18:18:22.000000	2016-05-01 18:18:22.000000	1
7	25245	54	1		1086	2016-05-01 18:18:23.000000	2016-05-01 18:18:22.614900	1
8	3705	6	1		1514	2016-05-01 18:25:31.000000	2016-05-01 18:25:31.000000	1
9	3705	211	1		1515	2016-05-01 18:25:32.000000	2016-05-01 18:25:31.678399	1
10	42428297	242	0		1784	2016-05-01 18:30:01.000000		1
0	42428297	233	0	0.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:50:26.304058	2
1	4909	13	0		43	2016-05-01 17:51:10.000000	2016-05-01 17:51:10.386168	2
2	27051	122	0		573	2016-05-01 18:00:01.000000	2016-05-01 18:00:00.017938	2
3	3558	4	1		721	2016-05-01 18:02:29.000000	2016-05-01 18:02:28.856741	2
4	42430350	72	1		740	2016-05-01 18:02:48.000000	2016-05-01 18:02:47.825281	2
5	1992	1	1		1054	2016-05-01 18:08:02.000000	2016-05-01 18:08:02.000000	2
6	1992	136	1		1055	2016-05-01 18:08:03.000000	2016-05-01 18:08:02.520208	2
7	6794	25	2		1341	2016-05-01 18:12:49.000000	2016-05-01 18:12:48.295438	2
8	3607	123	2		1701	2016-05-01 18:18:49.000000	2016-05-01 18:18:48.987599	2
9	26967	182	3		1711	2016-05-01 18:18:59.000000	2016-05-01 18:18:58.266351	2
