	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	600.0	0	2016-05-01 17:54:02.000000	2016-05-01 18:04:01.736907	0
1	4851	531	0		158	2016-05-01 18:06:40.000000	2016-05-01 18:06:39.498627	0
2	8704367786	480	1		227	2016-05-01 18:07:49.000000	2016-05-01 18:07:48.155616	0
3	4836	42	1		228	2016-05-01 18:07:50.000000	2016-05-01 18:07:49.111515	0
4	30059	305	1		228	2016-05-01 18:07:50.000000	2016-05-01 18:07:49.051791	0
5	3463813443	389	1		233	2016-05-01 18:07:55.000000	2016-05-01 18:07:54.003042	0
6	18389	839	1		429	2016-05-01 18:11:11.000000	2016-05-01 18:11:10.308696	0
7	3505	12	0		527	2016-05-01 18:12:49.000000	2016-05-01 18:13:09.000000	0
8	3505	570	0		528	2016-05-01 18:13:10.000000	2016-05-01 18:13:09.301231	0
9	2351532363	878	1		706	2016-05-01 18:16:08.000000	2016-05-01 18:16:07.057296	0
10	25245	560	0		756	2016-05-01 18:16:58.000000	2016-05-01 18:16:57.295735	0
11	593921845	370	1		1025	2016-05-01 18:21:27.000000	2016-05-01 18:21:26.609504	0
12	3705	32	1		1034	2016-05-01 18:21:36.000000	2016-05-01 18:21:36.000000	0
13	3705	868	1		1035	2016-05-01 18:21:37.000000	2016-05-01 18:21:36.307897	0
14	9520	624	0		1335	2016-05-01 18:26:37.000000	2016-05-01 18:26:36.255644	0
15	42432703	932	1		1496	2016-05-01 18:29:18.000000	2016-05-01 18:29:17.088547	0
16	6722	669	0		1633	2016-05-01 18:31:35.000000	2016-05-01 18:31:34.148165	0
17	6791	977	1		1696	2016-05-01 18:32:38.000000	2016-05-01 18:32:37.511844	0
18	42428321	687	0		1795	2016-05-01 18:34:17.000000	2016-05-01 18:34:16.451679	0
19	25285	226	1		1872	2016-05-01 18:35:34.000000	2016-05-01 18:35:33.286327	0
20	26977	247	1		1882	2016-05-01 18:35:44.000000	2016-05-01 18:35:43.216055	0
21	26981	995	1		1974	2016-05-01 18:37:16.000000	2016-05-01 18:37:15.132101	0
22	30012	703	0		2070	2016-05-01 18:38:52.000000	2016-05-01 18:38:51.288562	0
23	9485	127	1		2125	2016-05-01 18:39:47.000000	2016-05-01 18:39:46.456137	0
24	9488	128	1		2146	2016-05-01 18:40:08.000000	2016-05-01 18:40:07.189663	0
25	6742	77	1		2168	2016-05-01 18:40:30.000000	2016-05-01 18:40:29.533224	0
26	6748	1011	1		2215	2016-05-01 18:41:17.000000	2016-05-01 18:41:16.202320	0
27	9513	135	0		2481	2016-05-01 18:45:43.000000	2016-05-01 18:45:43.000000	0
28	9513	756	0		2482	2016-05-01 18:45:44.000000	2016-05-01 18:45:43.164411	0
29	3971196627	408	1		2639	2016-05-01 18:48:21.000000	2016-05-01 18:48:20.119067	0
30	11328	1064	1		2761	2016-05-01 18:50:23.000000	2016-05-01 18:50:22.387393	0
31	6598535224	773	0		2903	2016-05-01 18:52:45.000000	2016-05-01 18:52:44.273311	0
32	21907	184	1		2911	2016-05-01 18:52:53.000000	2016-05-01 18:52:52.210276	0
33	1752946328	373	1		2915	2016-05-01 18:52:57.000000	2016-05-01 18:52:56.040299	0
34	35127	331	1		2992	2016-05-01 18:54:14.000000	2016-05-01 18:54:13.275837	0
35	3580	1081	1		3211	2016-05-01 18:57:53.000000	2016-05-01 18:57:52.038595	0
36	30248	791	0		3306	2016-05-01 18:59:28.000000	2016-05-01 18:59:27.423620	0
37	5235625496	1099	1		3376	2016-05-01 19:00:38.000000	2016-05-01 19:00:37.045325	0
38	42428297	1142	0		3571	2016-05-01 19:03:53.000000		0
0	42428297	1103	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.671331	1
1	21052	179	0		138	2016-05-01 17:52:21.000000	2016-05-01 17:52:20.022618	1
2	6814895823	463	0		143	2016-05-01 17:52:26.000000	2016-05-01 17:52:25.847013	1
3	3977886225	417	0		154	2016-05-01 17:52:37.000000	2016-05-01 17:52:36.413651	1
4	42440153	358	0		158	2016-05-01 17:52:41.000000	2016-05-01 17:52:40.035189	1
5	805765092	371	0		158	2016-05-01 17:52:41.000000	2016-05-01 17:59:58.239243	1
6	27051	500	0		160	2016-05-01 18:00:01.000000	2016-05-01 18:00:00.300977	1
7	3558	20	1		279	2016-05-01 18:02:00.000000	2016-05-01 18:01:59.352349	1
8	27124	269	1		299	2016-05-01 18:02:20.000000	2016-05-01 18:02:19.206945	1
9	3607	30	1		310	2016-05-01 18:02:31.000000	2016-05-01 18:02:30.069168	1
10	3606	29	1		315	2016-05-01 18:02:36.000000	2016-05-01 18:02:35.086072	1
11	26963	244	1		334	2016-05-01 18:02:55.000000	2016-05-01 18:02:54.656911	1
12	26967	808	1		362	2016-05-01 18:03:23.000000	2016-05-01 18:03:22.170068	1
13	4443	35	0		404	2016-05-01 18:04:05.000000	2016-05-01 18:04:04.729693	1
14	4445	507	0		406	2016-05-01 18:04:07.000000	2016-05-01 18:04:06.269036	1
15	21908	815	1		660	2016-05-01 18:08:21.000000	2016-05-01 18:08:20.164032	1
16	6772	534	0		756	2016-05-01 18:09:57.000000	2016-05-01 18:09:56.710629	1
17	4851	842	1		893	2016-05-01 18:12:14.000000	2016-05-01 18:12:13.498308	1
18	4461	40	0		943	2016-05-01 18:13:04.000000	2016-05-01 18:13:04.000000	1
19	4461	559	0		944	2016-05-01 18:13:05.000000	2016-05-01 18:13:04.356115	1
20	3942050712	867	1		1124	2016-05-01 18:16:05.000000	2016-05-01 18:16:04.234402	1
21	3944708032	572	0		1213	2016-05-01 18:17:34.000000	2016-05-01 18:17:34.000000	1
22	3944708032	401	1		1214	2016-05-01 18:17:35.000000	2016-05-01 18:17:34.694820	1
23	27028	256	1		1234	2016-05-01 18:17:55.000000	2016-05-01 18:17:54.165351	1
24	27107	264	1		1470	2016-05-01 18:21:51.000000	2016-05-01 18:21:50.993219	1
25	21884	182	1		1524	2016-05-01 18:22:45.000000	2016-05-01 18:22:44.176074	1
26	9506	880	1		1583	2016-05-01 18:23:44.000000	2016-05-01 18:23:43.367698	1
27	27227	621	0		1738	2016-05-01 18:26:19.000000	2016-05-01 18:26:18.117969	1
28	8375523266	474	1		1861	2016-05-01 18:28:22.000000	2016-05-01 18:28:21.582063	1
29	21903	183	1		1919	2016-05-01 18:29:20.000000	2016-05-01 18:29:19.215388	1
30	21908	185	1		1927	2016-05-01 18:29:28.000000	2016-05-01 18:29:27.018303	1
31	27131	271	1		2045	2016-05-01 18:31:26.000000	2016-05-01 18:31:26.000000	1
32	27131	929	1		2046	2016-05-01 18:31:27.000000	2016-05-01 18:31:26.033006	1
33	9495	691	0		2134	2016-05-01 18:32:55.000000	2016-05-01 18:32:54.074920	1
34	9415	124	1		2170	2016-05-01 18:33:31.000000	2016-05-01 18:33:30.045110	1
35	8045	117	1		2177	2016-05-01 18:33:38.000000	2016-05-01 18:33:37.777221	1
36	26302	234	1		2227	2016-05-01 18:34:28.000000	2016-05-01 18:34:27.577701	1
37	26305	236	1		2239	2016-05-01 18:34:40.000000	2016-05-01 18:34:39.032897	1
38	26303	235	1		2250	2016-05-01 18:34:51.000000	2016-05-01 18:34:50.501891	1
39	8660596975	477	1		2303	2016-05-01 18:35:44.000000	2016-05-01 18:35:43.448295	1
40	31245	310	1		2371	2016-05-01 18:36:52.000000	2016-05-01 18:36:52.000000	1
