	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.478962	0
1	6776	26	0		29	2016-05-01 17:50:32.000000	2016-05-01 17:50:31.432506	0
2	6786	27	0		83	2016-05-01 17:51:26.000000	2016-05-01 17:59:56.000000	0
3	6786	178	0		84	2016-05-01 17:59:57.000000	2016-05-01 17:59:56.500196	0
4	42439996	100	1		164	2016-05-01 18:01:17.000000	2016-05-01 18:01:16.411786	0
5	11117	43	1		324	2016-05-01 18:03:57.000000	2016-05-01 18:03:57.000000	0
6	11117	153	1		325	2016-05-01 18:03:58.000000	2016-05-01 18:03:57.177714	0
7	42443807	258	2		351	2016-05-01 18:04:24.000000	2016-05-01 18:04:23.657724	0
8	4936	195	1		425	2016-05-01 18:05:38.000000	2016-05-01 18:05:37.106688	0
9	38724	93	2		435	2016-05-01 18:05:48.000000	2016-05-01 18:05:47.148862	0
10	8038	35	2		546	2016-05-01 18:07:39.000000	2016-05-01 18:07:38.119471	0
11	8051	36	2		778	2016-05-01 18:11:31.000000	2016-05-01 18:11:30.883635	0
12	8052	37	2		812	2016-05-01 18:12:05.000000	2016-05-01 18:12:05.000000	0
13	8052	194	2		813	2016-05-01 18:12:06.000000	2016-05-01 18:12:05.838275	0
14	8051	197	3		851	2016-05-01 18:12:44.000000	2016-05-01 18:12:43.583915	0
15	37532	275	4		1044	2016-05-01 18:15:57.000000	2016-05-01 18:15:56.673389	0
16	37533	233	3		1046	2016-05-01 18:15:59.000000	2016-05-01 18:15:58.349033	0
17	4631139783	128	2		1047	2016-05-01 18:16:00.000000	2016-05-01 18:15:59.236197	0
18	5849918504	227	2		1296	2016-05-01 18:20:09.000000	2016-05-01 18:20:08.676698	0
19	6789	274	3		1335	2016-05-01 18:20:48.000000	2016-05-01 18:20:47.828755	0
20	27276	307	2		1399	2016-05-01 18:21:52.000000	2016-05-01 18:21:51.060470	0
21	25461	68	1		1436	2016-05-01 18:22:29.000000	2016-05-01 18:22:28.683770	0
22	25462	277	1		1437	2016-05-01 18:22:30.000000	2016-05-01 18:22:29.994527	0
23	42428297	317	0		1446	2016-05-01 18:22:39.000000		0
0	42428297	308	0	600.0	0	2016-05-01 17:52:14.000000	2016-05-01 18:02:13.573818	1
1	4905	190	0		6	2016-05-01 18:02:20.000000	2016-05-01 18:02:19.766296	1
2	4207957615	126	1		43	2016-05-01 18:02:57.000000	2016-05-01 18:02:56.116279	1
3	4828	221	1		51	2016-05-01 18:03:05.000000	2016-05-01 18:03:04.047024	1
4	6804	30	2		123	2016-05-01 18:04:17.000000	2016-05-01 18:04:17.000000	1
5	6804	270	2		124	2016-05-01 18:04:18.000000	2016-05-01 18:04:17.138981	1
6	3955372899	179	1		219	2016-05-01 18:05:53.000000	2016-05-01 18:05:52.466301	1
7	27051	171	2		221	2016-05-01 18:05:55.000000	2016-05-01 18:05:54.599424	1
8	4544486780	205	3		335	2016-05-01 18:07:49.000000	2016-05-01 18:07:48.072851	1
9	3977886858	122	4		419	2016-05-01 18:09:13.000000	2016-05-01 18:09:12.013934	1
10	26967	251	4		494	2016-05-01 18:10:28.000000	2016-05-01 18:10:27.533194	1
11	4794775937	198	3		520	2016-05-01 18:10:54.000000	2016-05-01 18:10:53.088902	1
12	4445	9	4		550	2016-05-01 18:11:24.000000	2016-05-01 18:11:23.650170	1
13	3463817013	113	4		559	2016-05-01 18:11:33.000000	2016-05-01 18:11:32.133021	1
14	25273	207	4		566	2016-05-01 18:11:40.000000	2016-05-01 18:11:39.632779	1
15	4461	222	5		589	2016-05-01 18:12:03.000000	2016-05-01 18:12:02.253576	1
16	25245	161	6		667	2016-05-01 18:13:21.000000	2016-05-01 18:13:21.000000	1
