	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.785183	0
1	100522739	55	0		880	2016-05-01 18:04:43.000000	2016-05-01 18:08:09.000000	0
2	100522739	112	0		881	2016-05-01 18:08:10.000000	2016-05-01 18:08:09.422609	0
3	27166	41	1		1226	2016-05-01 18:13:55.000000	2016-05-01 18:13:54.004812	0
4	3977886868	111	1		1232	2016-05-01 18:14:01.000000	2016-05-01 18:14:00.443003	0
5	4544486780	65	2		1266	2016-05-01 18:14:35.000000	2016-05-01 18:14:34.218554	0
6	3977886858	107	2		1518	2016-05-01 18:18:47.000000	2016-05-01 18:18:46.041519	0
7	35123	147	3		1961	2016-05-01 18:26:10.000000	2016-05-01 18:26:09.809769	0
8	6753	152	2		2075	2016-05-01 18:28:04.000000	2016-05-01 18:28:03.346521	0
9	42439952	50	1		2396	2016-05-01 18:33:25.000000	2016-05-01 18:33:24.087858	0
10	8038	22	1		2486	2016-05-01 18:34:55.000000	2016-05-01 18:34:55.000000	0
11	8038	151	1		2487	2016-05-01 18:34:56.000000	2016-05-01 18:34:55.443697	0
12	5235625496	68	0		2713	2016-05-01 18:38:42.000000	2016-05-01 18:38:41.355505	0
13	6224277860	72	0		3731	2016-05-01 18:55:40.000000	2016-05-01 18:55:39.047624	0
14	6755	14	0		5101	2016-05-01 19:18:30.000000	2016-05-01 19:18:29.535996	0
15	42428297	166	0		5159	2016-05-01 19:19:28.000000		0
0	42428297	157	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.721454	1
1	4905	7	0		16	2016-05-01 17:50:19.000000	2016-05-01 17:50:32.141243	1
2	30026	43	0		304	2016-05-01 17:55:21.000000	2016-05-01 18:05:21.000000	1
3	30026	84	0		305	2016-05-01 18:05:22.000000	2016-05-01 18:05:21.906203	1
4	23196	124	1		746	2016-05-01 18:12:43.000000	2016-05-01 18:12:42.102100	1
5	25245	32	0		1085	2016-05-01 18:18:22.000000	2016-05-01 18:18:22.000000	1
6	25245	93	0		1086	2016-05-01 18:18:23.000000	2016-05-01 18:18:22.401344	1
7	5849918504	70	1		1427	2016-05-01 18:24:04.000000	2016-05-01 18:24:03.139563	1
8	6776	17	1		1443	2016-05-01 18:24:20.000000	2016-05-01 18:24:19.073994	1
9	3705	2	1		1513	2016-05-01 18:25:30.000000	2016-05-01 18:25:30.000000	1
10	3705	133	1		1514	2016-05-01 18:25:31.000000	2016-05-01 18:25:30.678399	1
11	42428297	167	0		1783	2016-05-01 18:30:00.000000		1
0	42428297	158	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.696328	2
1	4445	3	0		688	2016-05-01 18:01:31.000000	2016-05-01 18:02:26.000000	2
2	4445	108	0		689	2016-05-01 18:02:27.000000	2016-05-01 18:02:26.349573	2
3	25273	33	1		738	2016-05-01 18:03:16.000000	2016-05-01 18:04:46.000000	2
4	25273	83	1		739	2016-05-01 18:04:47.000000	2016-05-01 18:04:46.020276	2
5	4936	8	2		853	2016-05-01 18:06:41.000000	2016-05-01 18:06:40.397838	2
6	6723	123	2		900	2016-05-01 18:07:28.000000	2016-05-01 18:07:27.507673	2
7	6760	15	1		909	2016-05-01 18:07:37.000000	2016-05-01 18:09:44.033041	2
8	21907	98	1		1052	2016-05-01 18:12:08.000000	2016-05-01 18:12:07.792490	2
9	21908	148	2		1055	2016-05-01 18:12:11.000000	2016-05-01 18:12:10.357631	2
10	6718	11	1		1136	2016-05-01 18:13:32.000000	2016-05-01 18:13:31.151284	2
11	6211484424	71	1		1834	2016-05-01 18:25:10.000000	2016-05-01 18:25:10.000000	2
12	6211484424	138	1		1835	2016-05-01 18:25:11.000000	2016-05-01 18:25:10.014021	2
13	42428297	168	0		2210	2016-05-01 18:31:26.000000		2
0	42428297	159	0	600.0	0	2016-05-01 17:52:03.000000	2016-05-01 18:02:02.721454	3
1	4905	115	0		17	2016-05-01 18:02:20.000000	2016-05-01 18:02:19.153765	3
2	11128	82	1		302	2016-05-01 18:07:05.000000	2016-05-01 18:07:05.000000	3
3	11128	24	2		303	2016-05-01 18:07:06.000000	2016-05-01 18:08:07.100670	3
4	23164	102	2		524	2016-05-01 18:11:49.000000	2016-05-01 18:11:49.000000	3
5	23164	30	3		525	2016-05-01 18:11:50.000000	2016-05-01 18:11:49.046608	3
6	4207957615	64	3		638	2016-05-01 18:13:43.000000	2016-05-01 18:13:42.489907	3
7	6804	20	3		877	2016-05-01 18:17:42.000000	2016-05-01 18:17:42.000000	3
8	6804	155	3		878	2016-05-01 18:17:43.000000	2016-05-01 18:17:42.244770	3
9	27166	122	2		1136	2016-05-01 18:22:01.000000	2016-05-01 18:22:00.012274	3
10	6814895823	142	1		1384	2016-05-01 18:26:09.000000	2016-05-01 18:26:08.048839	3
11	100521728	54	0		4134	2016-05-01 19:11:59.000000	2016-05-01 19:11:58.515158	3
12	42428297	169	0		4355	2016-05-01 19:15:40.000000		3
0	42428297	160	0	329.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:55:31.291322	4
1	3955372899	92	0		572	2016-05-01 18:05:04.000000	2016-05-01 18:05:03.398904	4
2	27051	81	1		575	2016-05-01 18:05:07.000000	2016-05-01 18:05:06.874680	4
3	42430350	49	2		743	2016-05-01 18:07:55.000000	2016-05-01 18:07:54.303596	4
4	27123	39	2		876	2016-05-01 18:10:08.000000	2016-05-01 18:10:07.176993	4
5	3977886868	62	2		878	2016-05-01 18:10:10.000000	2016-05-01 18:10:09.443003	4
6	4544486780	90	2		912	2016-05-01 18:10:44.000000	2016-05-01 18:10:43.218554	4
7	3977886858	61	3		1164	2016-05-01 18:14:56.000000	2016-05-01 18:14:55.041801	4
8	26967	34	3		1388	2016-05-01 18:18:40.000000	2016-05-01 18:18:40.000000	4
9	26967	121	3		1389	2016-05-01 18:18:41.000000	2016-05-01 18:18:40.589026	4
10	23121	29	2		1888	2016-05-01 18:27:00.000000	2016-05-01 18:27:00.000000	4
11	23121	130	2		1889	2016-05-01 18:27:01.000000	2016-05-01 18:27:00.175914	4
12	2351532382	132	1		2143	2016-05-01 18:31:15.000000	2016-05-01 18:31:14.514504	4
13	42428297	170	0		2222	2016-05-01 18:32:34.000000		4
0	42428297	161	0	473.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:57:55.066370	5
1	4936	114	0		115	2016-05-01 17:59:51.000000	2016-05-01 17:59:50.979123	5
2	6775	79	1		180	2016-05-01 18:00:56.000000	2016-05-01 18:00:55.310024	5
3	4207815979	63	2		352	2016-05-01 18:03:48.000000	2016-05-01 18:06:27.000000	5
4	4207815979	97	2		353	2016-05-01 18:06:28.000000	2016-05-01 18:06:27.229784	5
5	6820	89	3		402	2016-05-01 18:07:17.000000	2016-05-01 18:07:16.264362	5
6	4461	5	4		435	2016-05-01 18:07:50.000000	2016-05-01 18:07:49.155049	5
7	5481886057	69	4		525	2016-05-01 18:09:20.000000	2016-05-01 18:09:20.000000	5
8	5481886057	137	4		526	2016-05-01 18:09:21.000000	2016-05-01 18:09:20.206545	5
9	37531	45	3		1149	2016-05-01 18:19:44.000000	2016-05-01 18:19:43.020167	5
10	37532	154	3		1150	2016-05-01 18:19:45.000000	2016-05-01 18:19:44.756569	5
11	5235625496	129	2		1155	2016-05-01 18:19:50.000000	2016-05-01 18:19:50.000000	5
12	5235625496	119	1		1157	2016-05-01 18:19:52.000000	2016-05-01 18:19:51.606735	5
13	3460	1	0		2113	2016-05-01 18:35:48.000000	2016-05-01 18:35:47.882179	5
14	35123	44	0		2283	2016-05-01 18:38:38.000000	2016-05-01 18:38:37.888953	5
15	42428297	171	0		2286	2016-05-01 18:38:41.000000		5
0	42428297	162	0	510.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:58:32.520644	6
1	6718	78	0		94	2016-05-01 18:00:07.000000	2016-05-01 18:00:06.191402	6
2	40587	48	1		122	2016-05-01 18:00:35.000000	2016-05-01 18:05:26.169969	6
3	5634	110	1		220	2016-05-01 18:07:05.000000	2016-05-01 18:07:04.911391	6
4	6776	85	2		262	2016-05-01 18:07:47.000000	2016-05-01 18:07:46.583454	6
5	4207957615	118	3		300	2016-05-01 18:08:25.000000	2016-05-01 18:08:24.059820	6
6	6820	21	2		490	2016-05-01 18:11:35.000000	2016-05-01 18:11:34.190898	6
7	4457	4	2		528	2016-05-01 18:12:13.000000	2016-05-01 18:12:13.000000	6
8	4457	150	2		529	2016-05-01 18:12:14.000000	2016-05-01 18:12:13.033287	6
9	27276	42	1		743	2016-05-01 18:15:48.000000	2016-05-01 18:15:47.335975	6
10	42439994	109	1		782	2016-05-01 18:16:27.000000	2016-05-01 18:16:26.981550	6
11	6760	149	2		897	2016-05-01 18:18:22.000000	2016-05-01 18:18:21.519440	6
12	37532	46	1		1534	2016-05-01 18:28:59.000000	2016-05-01 18:28:58.020167	6
13	37533	47	1		1534	2016-05-01 18:28:59.000000	2016-05-01 18:28:58.047100	6
14	4631139783	66	1		1535	2016-05-01 18:29:00.000000	2016-05-01 18:29:00.000000	6
15	4631139783	125	1		1536	2016-05-01 18:29:01.000000	2016-05-01 18:29:00.783197	6
16	6702	10	0		2646	2016-05-01 18:47:31.000000	2016-05-01 18:47:30.440858	6
17	5634	9	0		3018	2016-05-01 18:53:43.000000	2016-05-01 18:53:42.413940	6
