	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:23.000000	2016-05-01 17:50:22.434686	0
1	4909	4	0		14	2016-05-01 17:50:37.000000	2016-05-01 17:50:36.013676	0
2	8714998591	75	0		195	2016-05-01 17:53:38.000000	2016-05-01 17:53:37.494906	0
3	100521728	50	0		1098	2016-05-01 18:08:41.000000	2016-05-01 18:14:30.000000	0
4	100521728	81	0		1099	2016-05-01 18:14:31.000000	2016-05-01 18:14:30.885046	0
5	100522739	95	1		1110	2016-05-01 18:14:42.000000	2016-05-01 18:14:41.745197	0
6	42443807	49	2		1120	2016-05-01 18:14:52.000000	2016-05-01 18:14:51.246188	0
7	3944708032	83	2		1125	2016-05-01 18:14:57.000000	2016-05-01 18:14:56.001477	0
8	21047	94	3		1211	2016-05-01 18:16:23.000000	2016-05-01 18:16:23.000000	0
9	21047	22	4		1212	2016-05-01 18:16:24.000000	2016-05-01 18:16:23.109723	0
10	9506	123	4		1308	2016-05-01 18:18:00.000000	2016-05-01 18:18:00.000000	0
11	9506	17	3		1309	2016-05-01 18:18:01.000000	2016-05-01 18:18:00.329025	0
12	42439952	121	3		1433	2016-05-01 18:20:05.000000	2016-05-01 18:20:04.445758	0
13	6753	135	2		1590	2016-05-01 18:22:42.000000	2016-05-01 18:22:41.648099	0
14	23110	134	1		1878	2016-05-01 18:27:30.000000	2016-05-01 18:27:30.000000	0
15	23110	26	0		1879	2016-05-01 18:27:31.000000	2016-05-01 18:27:30.143392	0
16	27276	39	0		1981	2016-05-01 18:29:13.000000	2016-05-01 18:29:12.577779	0
17	2435108444	54	0		1986	2016-05-01 18:29:18.000000	2016-05-01 18:29:17.297627	0
18	42428297	165	0		2004	2016-05-01 18:29:36.000000		0
0	42428297	156	0	600.0	0	2016-05-01 17:54:11.000000	2016-05-01 18:04:10.539420	1
1	4851	85	0		149	2016-05-01 18:06:40.000000	2016-05-01 18:06:40.000000	1
2	4851	3	1		150	2016-05-01 18:06:41.000000	2016-05-01 18:06:42.923273	1
3	2435108444	77	1		364	2016-05-01 18:10:17.000000	2016-05-01 18:10:16.483065	1
4	6814895823	72	2		448	2016-05-01 18:11:41.000000	2016-05-01 18:11:40.037620	1
5	19317	78	2		516	2016-05-01 18:12:49.000000	2016-05-01 18:12:48.319768	1
6	3955360018	59	3		517	2016-05-01 18:12:50.000000	2016-05-01 18:12:49.496997	1
7	3944708032	58	3		522	2016-05-01 18:12:55.000000	2016-05-01 18:12:54.077961	1
8	8704367787	74	3		637	2016-05-01 18:14:50.000000	2016-05-01 18:14:50.000000	1
9	8704367787	100	3		638	2016-05-01 18:14:51.000000	2016-05-01 18:14:50.366435	1
10	4458	86	4		747	2016-05-01 18:16:40.000000	2016-05-01 18:16:40.000000	1
11	4458	2	5		748	2016-05-01 18:16:41.000000	2016-05-01 18:16:40.369881	1
12	4936	5	5		838	2016-05-01 18:18:11.000000	2016-05-01 18:18:10.106688	1
13	38724	126	5		848	2016-05-01 18:18:21.000000	2016-05-01 18:18:20.297394	1
14	18389	125	4		859	2016-05-01 18:18:32.000000	2016-05-01 18:18:31.189794	1
15	5235625496	118	3		1057	2016-05-01 18:21:50.000000	2016-05-01 18:21:50.000000	1
16	5235625496	140	2		1059	2016-05-01 18:21:52.000000	2016-05-01 18:21:51.546256	1
17	26560	33	1		1376	2016-05-01 18:27:09.000000	2016-05-01 18:27:08.995328	1
18	6598535230	71	1		1487	2016-05-01 18:29:00.000000	2016-05-01 18:29:00.000000	1
19	6598535230	117	1		1488	2016-05-01 18:29:01.000000	2016-05-01 18:29:00.798006	1
20	42428297	166	0		1824	2016-05-01 18:34:37.000000		1
0	42428297	157	0	552.0	0	2016-05-01 17:50:23.000000	2016-05-01 17:59:34.840215	2
1	6718	110	0		32	2016-05-01 18:00:07.000000	2016-05-01 18:00:06.908330	2
2	18389	20	1		47	2016-05-01 18:00:22.000000	2016-05-01 18:00:21.435743	2
3	8660596975	109	1		420	2016-05-01 18:06:35.000000	2016-05-01 18:06:35.000000	2
4	8660596975	73	2		421	2016-05-01 18:06:36.000000	2016-05-01 18:06:35.235364	2
5	6723	7	2		429	2016-05-01 18:06:44.000000	2016-05-01 18:06:43.799986	2
6	5849918504	67	2		433	2016-05-01 18:06:48.000000	2016-05-01 18:06:47.241006	2
7	4207957615	150	2		451	2016-05-01 18:07:06.000000	2016-05-01 18:07:05.226755	2
8	23225	149	1		626	2016-05-01 18:10:01.000000	2016-05-01 18:10:01.000000	2
9	23225	29	0		627	2016-05-01 18:10:02.000000	2016-05-01 18:10:01.233423	2
10	3976008169	61	0		726	2016-05-01 18:11:41.000000	2016-05-01 18:11:40.132782	2
11	4544486780	80	0		739	2016-05-01 18:11:54.000000	2016-05-01 18:11:54.000000	2
12	4544486780	63	1		740	2016-05-01 18:11:55.000000	2016-05-01 18:11:55.000000	2
13	4544486780	92	1		741	2016-05-01 18:11:56.000000	2016-05-01 18:11:55.354309	2
