	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	600.0	0	2016-05-01 18:19:01.000000	2016-05-01 18:29:00.435903	0
1	27141	521	0		91	2016-05-01 18:30:32.000000	2016-05-01 18:30:31.293044	0
2	8037	721	1		381	2016-05-01 18:35:22.000000	2016-05-01 18:35:21.080874	0
3	3494	8	0		438	2016-05-01 18:36:19.000000	2016-05-01 18:36:18.004922	0
4	5849918504	308	0		538	2016-05-01 18:37:59.000000	2016-05-01 18:37:58.185417	0
5	42428297	770	0		579	2016-05-01 18:38:40.000000		0
0	42428297	731	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.219806	1
1	35126	214	0		146	2016-05-01 17:52:29.000000	2016-05-01 18:01:36.965798	1
2	6597464530	352	0		217	2016-05-01 18:02:48.000000	2016-05-01 18:02:47.788775	1
3	3955360018	552	1		296	2016-05-01 18:04:07.000000	2016-05-01 18:08:17.744755	1
4	19318	387	0		299	2016-05-01 18:08:21.000000	2016-05-01 18:08:20.525238	1
5	26308	587	1		403	2016-05-01 18:10:05.000000	2016-05-01 18:10:04.317223	1
6	8052	384	0		622	2016-05-01 18:13:44.000000	2016-05-01 18:17:50.558644	1
7	6789	584	1		798	2016-05-01 18:20:47.000000	2016-05-01 18:30:46.451048	1
8	6791	525	0		803	2016-05-01 18:30:52.000000	2016-05-01 18:30:51.918226	1
9	13829	725	1		1068	2016-05-01 18:35:17.000000	2016-05-01 18:35:16.379092	1
10	42428321	530	0		1245	2016-05-01 18:38:14.000000	2016-05-01 18:38:13.954061	1
11	26981	730	1		1426	2016-05-01 18:41:15.000000	2016-05-01 18:41:14.424527	1
12	42428297	771	0		1657	2016-05-01 18:45:06.000000		1
0	42428297	732	0	600.0	0	2016-05-01 18:13:12.000000	2016-05-01 18:23:11.018318	2
1	35141	469	0		52	2016-05-01 18:24:04.000000	2016-05-01 18:24:03.814231	2
2	6805	669	1		236	2016-05-01 18:27:08.000000	2016-05-01 18:27:07.092837	2
3	9520	468	0		456	2016-05-01 18:30:48.000000	2016-05-01 18:30:47.255644	2
4	42432703	668	1		617	2016-05-01 18:33:29.000000	2016-05-01 18:33:28.287163	2
5	42428297	772	0		825	2016-05-01 18:36:57.000000		2
0	42428297	733	0	600.0	0	2016-05-01 17:52:01.000000	2016-05-01 18:02:00.547675	3
1	3539	368	0		206	2016-05-01 18:05:27.000000	2016-05-01 18:05:26.681742	3
2	23428	568	1		336	2016-05-01 18:07:37.000000	2016-05-01 18:08:26.152043	3
3	4458	395	0		428	2016-05-01 18:09:59.000000	2016-05-01 18:09:58.529505	3
4	38724	595	1		662	2016-05-01 18:13:53.000000	2016-05-01 18:13:52.558140	3
5	3505	414	0		766	2016-05-01 18:15:37.000000	2016-05-01 18:15:36.301231	3
