	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	0
1	42428297	410	0		0	2016-05-01 17:50:00.000000		0
0	42428297	391	0	403.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:56:42.100348	1
1	40139	269	0		170	2016-05-01 17:59:33.000000	2016-05-01 17:59:33.713291	1
2	8261122947	284	1		188	2016-05-01 17:59:52.000000	2016-05-01 17:59:51.532701	1
3	7881	212	2		235	2016-05-01 18:00:39.000000	2016-05-01 18:00:38.830783	1
4	6724	247	3		559	2016-05-01 18:06:03.000000	2016-05-01 18:06:02.372973	1
5	5122601050	347	4		776	2016-05-01 18:09:40.000000	2016-05-01 18:09:39.938666	1
6	6654	312	3		1059	2016-05-01 18:14:23.000000	2016-05-01 18:14:22.806703	1
7	20133	384	2		1505	2016-05-01 18:21:49.000000	2016-05-01 18:21:48.703208	1
8	33995	369	1		2093	2016-05-01 18:31:37.000000	2016-05-01 18:31:36.256493	1
9	42428297	411	0		2466	2016-05-01 18:37:50.000000		1
0	42428297	392	0	311.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:55:10.502790	2
1	32259	220	0		200	2016-05-01 17:58:31.000000	2016-05-01 17:58:30.774595	2
2	1926	194	1		308	2016-05-01 18:00:19.000000	2016-05-01 18:00:18.207929	2
3	3345	205	2		364	2016-05-01 18:01:15.000000	2016-05-01 18:01:14.794175	2
4	3346	265	3		370	2016-05-01 18:01:21.000000	2016-05-01 18:01:20.336024	2
5	7468	250	4		589	2016-05-01 18:05:00.000000	2016-05-01 18:04:59.033229	2
6	8119462449	365	5		725	2016-05-01 18:07:16.000000	2016-05-01 18:07:15.034943	2
7	5235625496	294	4		840	2016-05-01 18:09:11.000000	2016-05-01 18:09:10.250711	2
8	5235625493	320	3		843	2016-05-01 18:09:14.000000	2016-05-01 18:09:13.503070	2
9	6899374961	305	2		947	2016-05-01 18:10:58.000000	2016-05-01 18:10:57.841763	2
10	4207957613	350	1		1297	2016-05-01 18:16:48.000000	2016-05-01 18:16:47.036284	2
11	42428297	412	0		1358	2016-05-01 18:17:49.000000		2
0	42428297	393	0	359.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:55:58.476072	3
1	5266429281	214	0		142	2016-05-01 17:58:21.000000	2016-05-01 17:58:20.434509	3
2	8119462472	198	1		238	2016-05-01 17:59:57.000000	2016-05-01 17:59:56.645095	3
3	28923	287	2		327	2016-05-01 18:01:26.000000	2016-05-01 18:01:25.972353	3
4	6716668070	273	3		448	2016-05-01 18:03:27.000000	2016-05-01 18:03:26.152665	3
5	42434959	257	4		532	2016-05-01 18:04:51.000000	2016-05-01 18:04:50.048987	3
6	13280	298	5		549	2016-05-01 18:05:08.000000	2016-05-01 18:05:07.515945	3
7	4555838817	357	4		675	2016-05-01 18:07:14.000000	2016-05-01 18:07:13.953740	3
8	8103	314	3		853	2016-05-01 18:10:12.000000	2016-05-01 18:10:11.931488	3
9	14278	387	2		1060	2016-05-01 18:13:39.000000	2016-05-01 18:13:38.011474	3
10	13277	373	1		1098	2016-05-01 18:14:17.000000	2016-05-01 18:14:16.046810	3
11	42428297	413	0		1270	2016-05-01 18:17:09.000000		3
0	42428297	394	0	454.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:57:33.671797	4
1	6775	196	0		29	2016-05-01 17:58:03.000000	2016-05-01 17:58:02.862624	4
2	42432598	271	1		159	2016-05-01 18:00:13.000000	2016-05-01 18:00:12.613994	4
3	9619	249	2		163	2016-05-01 18:00:17.000000	2016-05-01 18:00:16.627182	4
4	27354	371	3		176	2016-05-01 18:00:30.000000	2016-05-01 18:00:29.941248	4
5	11665	206	2		224	2016-05-01 18:01:18.000000	2016-05-01 18:01:17.453739	4
6	2348991701	349	3		266	2016-05-01 18:02:00.000000	2016-05-01 18:01:59.577145	4
7	42449707	248	2		385	2016-05-01 18:03:59.000000	2016-05-01 18:03:58.354576	4
8	1825841732	263	3		397	2016-05-01 18:04:11.000000	2016-05-01 18:04:10.054884	4
9	29453	237	4		487	2016-05-01 18:05:41.000000	2016-05-01 18:05:40.460582	4
10	27213	337	5		553	2016-05-01 18:06:47.000000	2016-05-01 18:06:46.812485	4
11	4707471868	306	4		747	2016-05-01 18:10:01.000000	2016-05-01 18:10:00.368906	4
12	9416	348	3		981	2016-05-01 18:13:55.000000	2016-05-01 18:13:54.497993	4
13	5235625496	296	2		988	2016-05-01 18:14:02.000000	2016-05-01 18:14:01.163561	4
14	3414	363	1		1013	2016-05-01 18:14:27.000000	2016-05-01 18:14:26.207251	4
15	42428297	414	0		1728	2016-05-01 18:26:22.000000		4
0	42428297	395	0	267.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:54:26.817165	5
1	3971196627	239	0		265	2016-05-01 17:58:52.000000	2016-05-01 17:59:19.000000	5
2	3971196627	258	1		267	2016-05-01 17:59:21.000000	2016-05-01 17:59:20.826208	5
3	8043	195	2		364	2016-05-01 18:00:58.000000	2016-05-01 18:00:57.590198	5
4	8288270450	202	3		566	2016-05-01 18:04:20.000000	2016-05-01 18:04:19.737878	5
5	12116	302	4		865	2016-05-01 18:09:19.000000	2016-05-01 18:09:18.321119	5
6	12604	295	3		922	2016-05-01 18:10:16.000000	2016-05-01 18:10:15.490268	5
7	12588	358	2		969	2016-05-01 18:11:03.000000	2016-05-01 18:11:02.858036	5
8	25273	339	1		1175	2016-05-01 18:14:29.000000	2016-05-01 18:14:28.410705	5
9	42428297	415	0		1389	2016-05-01 18:18:03.000000		5
0	42428297	396	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	6
1	42428297	416	0		0	2016-05-01 17:50:00.000000		6
0	42428297	397	0	409.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:56:48.265583	7
1	5101	252	0		145	2016-05-01 17:59:14.000000	2016-05-01 17:59:13.275553	7
