	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.268876	0
1	22819	43	0		324	2016-05-01 17:55:27.000000	2016-05-01 17:55:26.931084	0
2	3539	5	0		612	2016-05-01 18:00:15.000000	2016-05-01 18:05:26.000000	0
3	3539	171	0		613	2016-05-01 18:05:27.000000	2016-05-01 18:05:26.198480	0
4	4544486780	98	1		865	2016-05-01 18:09:39.000000	2016-05-01 18:10:46.072851	0
5	3977886858	125	1		949	2016-05-01 18:12:11.000000	2016-05-01 18:12:10.694426	0
6	27121	117	2		1122	2016-05-01 18:15:04.000000	2016-05-01 18:15:04.000000	0
7	27121	63	3		1123	2016-05-01 18:15:05.000000	2016-05-01 18:15:04.089337	0
8	23428	231	3		1169	2016-05-01 18:15:51.000000	2016-05-01 18:15:50.102345	0
9	3955372899	92	2		1250	2016-05-01 18:17:12.000000	2016-05-01 18:17:11.097841	0
10	27031	61	2		1341	2016-05-01 18:18:43.000000	2016-05-01 18:18:43.000000	0
11	27031	177	2		1342	2016-05-01 18:18:44.000000	2016-05-01 18:18:43.189863	0
12	35123	185	1		1494	2016-05-01 18:21:16.000000	2016-05-01 18:21:15.962984	0
13	42428297	242	0		1496	2016-05-01 18:21:18.000000		0
0	42428297	233	0	572.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:59:34.840215	1
1	6718	152	0		32	2016-05-01 18:00:07.000000	2016-05-01 18:00:06.619716	1
2	8660596975	157	1		420	2016-05-01 18:06:35.000000	2016-05-01 18:06:35.000000	1
3	8660596975	110	2		421	2016-05-01 18:06:36.000000	2016-05-01 18:06:35.235364	1
4	6723	14	2		429	2016-05-01 18:06:44.000000	2016-05-01 18:07:18.179840	1
5	6776	166	2		439	2016-05-01 18:07:29.000000	2016-05-01 18:08:27.215650	1
6	4458	124	3		530	2016-05-01 18:09:59.000000	2016-05-01 18:09:59.000000	1
7	4458	9	4		531	2016-05-01 18:10:00.000000	2016-05-01 18:09:59.117932	1
8	27123	132	4		661	2016-05-01 18:12:10.000000	2016-05-01 18:12:09.058998	1
9	3977886868	168	5		663	2016-05-01 18:12:12.000000	2016-05-01 18:12:11.036996	1
10	26967	59	6		677	2016-05-01 18:12:26.000000	2016-05-01 18:12:25.230547	1
11	4936	11	6		740	2016-05-01 18:13:29.000000	2016-05-01 18:13:28.106688	1
12	38724	184	6		750	2016-05-01 18:13:39.000000	2016-05-01 18:13:38.420796	1
13	34340	150	5		815	2016-05-01 18:14:44.000000	2016-05-01 18:14:44.000000	1
14	34340	68	6		816	2016-05-01 18:14:45.000000	2016-05-01 18:14:44.102397	1
15	4207957615	212	6		862	2016-05-01 18:15:31.000000	2016-05-01 18:15:30.226755	1
16	23225	47	5		1036	2016-05-01 18:18:25.000000	2016-05-01 18:18:25.000000	1
17	23225	217	5		1037	2016-05-01 18:18:26.000000	2016-05-01 18:18:26.000000	1
18	23225	133	4		1039	2016-05-01 18:18:28.000000	2016-05-01 18:18:27.115744	1
19	7877	23	5		1091	2016-05-01 18:19:20.000000	2016-05-01 18:19:19.730826	1
20	40587	73	5		1099	2016-05-01 18:19:28.000000	2016-05-01 18:19:27.029330	1
21	8038	228	5		1206	2016-05-01 18:21:15.000000	2016-05-01 18:21:14.918131	1
22	4631139783	226	4		1283	2016-05-01 18:22:32.000000	2016-05-01 18:22:31.194828	1
23	26293	210	3		1372	2016-05-01 18:24:01.000000	2016-05-01 18:24:01.000000	1
24	26293	54	2		1373	2016-05-01 18:24:02.000000	2016-05-01 18:24:01.066237	1
25	6702	192	2		1655	2016-05-01 18:28:44.000000	2016-05-01 18:28:44.000000	1
26	6702	12	1		1656	2016-05-01 18:28:45.000000	2016-05-01 18:28:44.475493	1
27	37533	71	1		1767	2016-05-01 18:30:36.000000	2016-05-01 18:30:35.245467	1
28	5235625496	104	1		1767	2016-05-01 18:30:36.000000	2016-05-01 18:30:36.000000	1
29	5235625496	193	1		1768	2016-05-01 18:30:37.000000	2016-05-01 18:30:36.433692	1
30	21908	41	0		2114	2016-05-01 18:36:23.000000	2016-05-01 18:36:22.063787	1
31	25461	52	0		2157	2016-05-01 18:37:06.000000	2016-05-01 18:37:05.678298	1
32	42428297	243	0		2165	2016-05-01 18:37:14.000000		1
0	42428297	234	0	600.0	0	2016-05-01 17:52:33.000000	2016-05-01 18:02:32.280419	2
1	6597464530	138	0		15	2016-05-01 18:02:48.000000	2016-05-01 18:02:47.138441	2
2	6786	18	1		98	2016-05-01 18:04:11.000000	2016-05-01 18:04:11.000000	2
3	6786	143	1		99	2016-05-01 18:04:12.000000	2016-05-01 18:04:11.500196	2
4	42439996	114	2		180	2016-05-01 18:05:33.000000	2016-05-01 18:05:32.089602	2
5	3955372899	144	3		269	2016-05-01 18:07:02.000000	2016-05-01 18:07:01.230589	2
6	19318	158	4		383	2016-05-01 18:08:56.000000	2016-05-01 18:08:55.642511	2
7	3955360018	198	5		385	2016-05-01 18:08:58.000000	2016-05-01 18:08:57.365672	2
8	42443807	203	4		413	2016-05-01 18:09:26.000000	2016-05-01 18:09:25.481137	2
9	26991	135	3		422	2016-05-01 18:09:35.000000	2016-05-01 18:09:35.000000	2
10	26991	60	4		423	2016-05-01 18:09:36.000000	2016-05-01 18:09:35.623267	2
11	11328	35	4		432	2016-05-01 18:09:45.000000	2016-05-01 18:09:48.216303	2
12	3460	140	4		566	2016-05-01 18:12:03.000000	2016-05-01 18:12:02.457528	2
13	6597464530	108	5		604	2016-05-01 18:12:41.000000	2016-05-01 18:12:40.289285	2
14	6224278786	106	5		650	2016-05-01 18:13:27.000000	2016-05-01 18:13:27.000000	2
15	6224278786	137	5		651	2016-05-01 18:13:28.000000	2016-05-01 18:13:27.158010	2
16	42439952	75	6		870	2016-05-01 18:17:07.000000	2016-05-01 18:17:06.591662	2
17	37532	70	6		974	2016-05-01 18:18:51.000000	2016-05-01 18:18:50.022422	2
18	4631139783	174	6		975	2016-05-01 18:18:52.000000	2016-05-01 18:18:52.000000	2
19	4631139783	200	5		977	2016-05-01 18:18:54.000000	2016-05-01 18:18:54.000000	2
20	4631139783	99	4		978	2016-05-01 18:18:55.000000	2016-05-01 18:18:54.925383	2
21	26308	218	4		984	2016-05-01 18:19:01.000000	2016-05-01 18:19:01.000000	2
22	26308	55	3		985	2016-05-01 18:19:02.000000	2016-05-01 18:19:01.329236	2
23	2351532382	83	3		1221	2016-05-01 18:22:58.000000	2016-05-01 18:22:58.000000	2
24	2351532382	204	3		1222	2016-05-01 18:22:59.000000	2016-05-01 18:22:58.440250	2
25	34311	195	2		1242	2016-05-01 18:23:19.000000	2016-05-01 18:23:18.063263	2
26	5481886057	105	1		1247	2016-05-01 18:23:24.000000	2016-05-01 18:23:23.148070	2
27	3573482142	88	1		1260	2016-05-01 18:23:37.000000	2016-05-01 18:23:36.683770	2
28	25461	197	1		1261	2016-05-01 18:23:38.000000	2016-05-01 18:23:37.678298	2
29	42428297	244	0		1270	2016-05-01 18:23:47.000000		2
0	42428297	235	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.564594	3
1	11117	34	0		255	2016-05-01 17:54:18.000000	2016-05-01 17:58:59.000000	3
2	11117	118	0		256	2016-05-01 17:59:00.000000	2016-05-01 17:58:59.052975	3
3	6724	164	1		336	2016-05-01 18:00:20.000000	2016-05-01 18:00:19.572636	3
4	6776	17	2		346	2016-05-01 18:00:30.000000	2016-05-01 18:00:29.078817	3
5	34311	67	2		351	2016-05-01 18:00:35.000000	2016-05-01 18:00:34.131011	3
6	4936	160	2		354	2016-05-01 18:00:38.000000	2016-05-01 18:00:37.106688	3
7	38724	72	3		364	2016-05-01 18:00:48.000000	2016-05-01 18:00:47.044571	3
8	37532	220	3		550	2016-05-01 18:03:54.000000	2016-05-01 18:03:53.673389	3
9	37533	178	2		552	2016-05-01 18:03:56.000000	2016-05-01 18:03:55.165011	3
10	4886228959	167	1		893	2016-05-01 18:09:37.000000	2016-05-01 18:09:37.000000	3
11	4886228959	103	2		894	2016-05-01 18:09:38.000000	2016-05-01 18:09:37.042977	3
12	26559	134	2		919	2016-05-01 18:10:03.000000	2016-05-01 18:10:02.667651	3
13	26560	113	3		921	2016-05-01 18:10:05.000000	2016-05-01 18:10:04.289939	3
14	21907	40	4		950	2016-05-01 18:10:34.000000	2016-05-01 18:10:33.290210	3
15	6724	15	4		979	2016-05-01 18:11:03.000000	2016-05-01 18:11:02.273791	3
16	6775	16	4		990	2016-05-01 18:11:14.000000	2016-05-01 18:11:13.055372	3
17	3308681109	85	4		1067	2016-05-01 18:12:31.000000	2016-05-01 18:12:31.000000	3
18	3308681109	224	4		1068	2016-05-01 18:12:32.000000	2016-05-01 18:12:31.216033	3
19	8714998591	112	3		1207	2016-05-01 18:14:51.000000	2016-05-01 18:14:50.409528	3
20	8757	227	3		1248	2016-05-01 18:15:32.000000	2016-05-01 18:15:31.234618	3
21	8762	30	2		1249	2016-05-01 18:15:33.000000	2016-05-01 18:15:32.045187	3
22	19317	37	2		1269	2016-05-01 18:15:53.000000	2016-05-01 18:15:52.677257	3
23	19318	38	2		1269	2016-05-01 18:15:53.000000	2016-05-01 18:15:52.451630	3
24	3955360025	91	2		1271	2016-05-01 18:15:55.000000	2016-05-01 18:15:55.000000	3
25	3955360025	131	2		1272	2016-05-01 18:15:56.000000	2016-05-01 18:15:55.121955	3
26	42445917	127	3		1275	2016-05-01 18:15:59.000000	2016-05-01 18:15:58.565923	3
27	3944708032	148	4		1278	2016-05-01 18:16:02.000000	2016-05-01 18:16:01.183287	3
28	26963	173	5		1334	2016-05-01 18:16:58.000000	2016-05-01 18:16:57.210881	3
29	4445	8	4		1390	2016-05-01 18:17:54.000000	2016-05-01 18:17:53.650170	3
30	3463817013	128	4		1400	2016-05-01 18:18:04.000000	2016-05-01 18:18:03.133021	3
31	25273	50	5		1407	2016-05-01 18:18:11.000000	2016-05-01 18:18:10.082101	3
32	8704367787	111	5		1440	2016-05-01 18:18:44.000000	2016-05-01 18:18:44.000000	3
33	8704367787	121	5		1441	2016-05-01 18:18:45.000000	2016-05-01 18:18:44.989126	3
34	6794	187	6		1507	2016-05-01 18:19:51.000000	2016-05-01 18:19:50.789247	3
35	42428312	194	5		1557	2016-05-01 18:20:41.000000	2016-05-01 18:20:40.010499	3
36	9506	208	4		1613	2016-05-01 18:21:37.000000	2016-05-01 18:21:36.701021	3
37	42440153	191	3		1702	2016-05-01 18:23:06.000000	2016-05-01 18:23:05.274433	3
38	27051	62	2		1705	2016-05-01 18:23:09.000000	2016-05-01 18:23:08.672646	3
39	3558	6	2		1754	2016-05-01 18:23:58.000000	2016-05-01 18:23:57.621428	3
40	21966	42	2		1761	2016-05-01 18:24:05.000000	2016-05-01 18:24:05.000000	3
41	21966	188	2		1762	2016-05-01 18:24:06.000000	2016-05-01 18:24:05.792856	3
42	5235625496	181	1		2012	2016-05-01 18:28:16.000000	2016-05-01 18:28:15.535578	3
43	3460	2	0		2331	2016-05-01 18:33:35.000000	2016-05-01 18:33:34.294060	3
44	35123	69	0		2387	2016-05-01 18:34:31.000000	2016-05-01 18:34:30.962984	3
45	42428297	245	0		2388	2016-05-01 18:34:32.000000		3
0	42428297	236	0	600.0	0	2016-05-01 17:52:14.000000	2016-05-01 18:02:13.573818	4
1	4905	155	0		6	2016-05-01 18:02:20.000000	2016-05-01 18:02:19.743485	4
2	6794	20	1		77	2016-05-01 18:03:31.000000	2016-05-01 18:03:30.186113	4
3	6804	21	1		122	2016-05-01 18:04:16.000000	2016-05-01 18:04:16.000000	4
4	6804	215	1		123	2016-05-01 18:04:17.000000	2016-05-01 18:04:21.230862	4
5	4544486780	170	0		223	2016-05-01 18:06:02.000000	2016-05-01 18:06:01.072851	4
6	3977886858	94	1		307	2016-05-01 18:07:26.000000	2016-05-01 18:07:25.281457	4
7	27240	66	1		580	2016-05-01 18:11:59.000000	2016-05-01 18:14:17.000000	4
8	27240	146	1		581	2016-05-01 18:14:18.000000	2016-05-01 18:14:17.171147	4
9	23428	48	2		707	2016-05-01 18:16:24.000000	2016-05-01 18:16:23.205304	4
10	23121	230	2		844	2016-05-01 18:18:41.000000	2016-05-01 18:18:40.293612	4
11	4782404427	101	1		927	2016-05-01 18:20:04.000000	2016-05-01 18:20:04.000000	4
12	4782404427	149	1		928	2016-05-01 18:20:05.000000	2016-05-01 18:20:04.538561	4
13	25245	49	2		1476	2016-05-01 18:29:13.000000	2016-05-01 18:29:12.233505	4
14	3463813444	86	2		1502	2016-05-01 18:29:39.000000	2016-05-01 18:29:38.066405	4
15	7883	24	2		1575	2016-05-01 18:30:52.000000	2016-05-01 18:30:52.000000	4
16	7883	206	2		1576	2016-05-01 18:30:53.000000	2016-05-01 18:30:52.254855	4
17	7894	25	1		1600	2016-05-01 18:31:17.000000	2016-05-01 18:31:16.103162	4
18	6789	19	1		1652	2016-05-01 18:32:09.000000	2016-05-01 18:32:08.174320	4
19	4207815979	96	1		1679	2016-05-01 18:32:36.000000	2016-05-01 18:32:35.076595	4
20	6820	22	1		1694	2016-05-01 18:32:51.000000	2016-05-01 18:32:50.079830	4
21	42428312	74	1		1712	2016-05-01 18:33:09.000000	2016-05-01 18:33:08.341811	4
22	8714998591	209	1		1785	2016-05-01 18:34:22.000000	2016-05-01 18:34:21.076627	4
23	26963	58	0		1822	2016-05-01 18:34:59.000000	2016-05-01 18:34:58.100733	4
24	2435108444	84	0		1871	2016-05-01 18:35:48.000000	2016-05-01 18:35:47.230249	4
25	42439996	76	0		1873	2016-05-01 18:35:50.000000	2016-05-01 18:35:49.067378	4
26	42428297	246	0		1888	2016-05-01 18:36:05.000000		4
0	42428297	237	0	448.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:57:30.180118	5
1	6775	123	0		32	2016-05-01 17:58:03.000000	2016-05-01 17:58:02.159996	5
2	4207957615	97	1		42	2016-05-01 17:58:13.000000	2016-05-01 17:58:12.601688	5
3	9619	33	1		193	2016-05-01 18:00:44.000000	2016-05-01 18:00:44.000000	5
4	9619	147	1		194	2016-05-01 18:00:45.000000	2016-05-01 18:00:44.548206	5
5	2348991701	81	2		327	2016-05-01 18:02:58.000000	2016-05-01 18:02:58.000000	5
6	2348991701	207	2		328	2016-05-01 18:02:59.000000	2016-05-01 18:04:44.292730	5
7	6820	115	1		336	2016-05-01 18:04:53.000000	2016-05-01 18:04:52.524697	5
8	3977886225	93	2		419	2016-05-01 18:06:16.000000	2016-05-01 18:06:15.070892	5
9	42440153	77	2		419	2016-05-01 18:06:16.000000	2016-05-01 18:06:15.008965	5
10	19317	169	2		482	2016-05-01 18:07:19.000000	2016-05-01 18:07:18.319768	5
11	3955360018	90	3		483	2016-05-01 18:07:20.000000	2016-05-01 18:07:22.283034	5
12	40587	119	3		545	2016-05-01 18:08:25.000000	2016-05-01 18:08:24.029330	5
13	8038	26	4		652	2016-05-01 18:10:12.000000	2016-05-01 18:10:11.119471	5
14	8051	27	4		884	2016-05-01 18:14:04.000000	2016-05-01 18:14:03.883635	5
15	8052	28	4		918	2016-05-01 18:14:38.000000	2016-05-01 18:14:38.000000	5
16	8052	159	4		919	2016-05-01 18:14:39.000000	2016-05-01 18:14:38.838275	5
17	8051	162	5		957	2016-05-01 18:15:17.000000	2016-05-01 18:15:16.502771	5
18	5235625496	229	6		1151	2016-05-01 18:18:31.000000	2016-05-01 18:18:31.000000	5
19	5235625496	183	5		1153	2016-05-01 18:18:33.000000	2016-05-01 18:18:33.000000	5
20	5235625496	175	4		1155	2016-05-01 18:18:35.000000	2016-05-01 18:18:34.878605	5
21	26559	56	3		1472	2016-05-01 18:23:52.000000	2016-05-01 18:23:51.667651	5
22	26560	57	3		1472	2016-05-01 18:23:52.000000	2016-05-01 18:23:51.289939	5
23	21907	179	3		1501	2016-05-01 18:24:21.000000	2016-05-01 18:24:20.159690	5
24	6789	219	2		1573	2016-05-01 18:25:33.000000	2016-05-01 18:25:32.572996	5
