	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	0
1	42428297	1586	0		0	2016-05-01 17:50:00.000000		0
0	42428297	1507	0	405.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:56:44.813638	1
1	8261122947	800	0		187	2016-05-01 17:59:52.000000	2016-05-01 18:02:19.148804	1
2	4939	968	1		299	2016-05-01 18:04:12.000000	2016-05-01 18:04:11.564658	1
3	3779	1049	2		490	2016-05-01 18:07:23.000000	2016-05-01 18:07:22.026204	1
4	3737	1449	3		561	2016-05-01 18:08:34.000000	2016-05-01 18:08:33.052350	1
5	4851	987	2		730	2016-05-01 18:11:23.000000	2016-05-01 18:11:22.720637	1
6	20133	1200	3		753	2016-05-01 18:11:46.000000	2016-05-01 18:11:45.646426	1
7	7448738014	1368	2		848	2016-05-01 18:13:21.000000	2016-05-01 18:13:20.183894	1
8	23084	1387	1		888	2016-05-01 18:14:01.000000	2016-05-01 18:14:00.899310	1
9	42428297	1587	0		1127	2016-05-01 18:18:00.000000		1
0	42428297	1508	0	559.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:59:18.237435	2
1	31297	868	0		143	2016-05-01 18:01:42.000000	2016-05-01 18:01:41.384704	2
2	8660596975	947	1		293	2016-05-01 18:04:12.000000	2016-05-01 18:04:11.850156	2
3	6722	997	2		439	2016-05-01 18:06:38.000000	2016-05-01 18:06:37.217399	2
4	30026	1022	3		582	2016-05-01 18:09:01.000000	2016-05-01 18:09:00.757904	2
5	23225	1347	4		834	2016-05-01 18:13:13.000000	2016-05-01 18:13:12.801405	2
6	23196	1422	3		913	2016-05-01 18:14:32.000000	2016-05-01 18:14:31.788027	2
7	6210777836	1397	2		963	2016-05-01 18:15:22.000000	2016-05-01 18:15:21.866720	2
8	23169	1268	1		1111	2016-05-01 18:17:50.000000	2016-05-01 18:17:49.662564	2
9	42428297	1588	0		1240	2016-05-01 18:19:59.000000		2
0	42428297	1509	0	297.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:54:56.108652	3
1	8119462472	713	0		187	2016-05-01 17:58:04.000000	2016-05-01 17:58:25.645095	3
2	28923	803	1		276	2016-05-01 17:59:55.000000	2016-05-01 17:59:54.769601	3
3	28383	794	2		394	2016-05-01 18:01:53.000000	2016-05-01 18:01:52.202752	3
4	6716668070	789	3		398	2016-05-01 18:01:57.000000	2016-05-01 18:01:56.152665	3
5	42434959	774	4		482	2016-05-01 18:03:21.000000	2016-05-01 18:03:20.048987	3
6	13280	1113	5		499	2016-05-01 18:03:38.000000	2016-05-01 18:05:52.444150	3
7	26237	1085	4		558	2016-05-01 18:06:52.000000	2016-05-01 18:06:51.862184	3
8	4597668032	1485	5		572	2016-05-01 18:07:06.000000	2016-05-01 18:07:05.566204	3
9	14278	1203	4		578	2016-05-01 18:07:12.000000	2016-05-01 18:07:11.011474	3
10	13277	1189	3		616	2016-05-01 18:07:50.000000	2016-05-01 18:07:49.615441	3
11	4773	873	2		630	2016-05-01 18:08:04.000000	2016-05-01 18:08:03.701598	3
12	4555838817	1174	3		695	2016-05-01 18:09:09.000000	2016-05-01 18:09:08.962217	3
13	12642	962	2		730	2016-05-01 18:09:44.000000	2016-05-01 18:09:43.635834	3
14	12627	939	3		748	2016-05-01 18:10:02.000000	2016-05-01 18:10:01.002063	3
15	28804	1273	4		881	2016-05-01 18:12:15.000000	2016-05-01 18:12:14.672844	3
16	3997461342	1362	3		928	2016-05-01 18:13:02.000000	2016-05-01 18:13:01.797466	3
17	5607992553	1339	2		1001	2016-05-01 18:14:15.000000	2016-05-01 18:14:14.532619	3
