	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	524.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:43.988107	0
1	6598535230	786	0		50	2016-05-01 17:59:34.000000	2016-05-01 17:59:33.638128	0
2	37532	1186	1		143	2016-05-01 18:01:07.000000	2016-05-01 18:03:00.000000	0
3	37532	914	0		145	2016-05-01 18:03:02.000000	2016-05-01 18:03:01.155356	0
4	3703	1314	1		395	2016-05-01 18:07:12.000000	2016-05-01 18:07:11.792601	0
5	2351532384	1073	0		559	2016-05-01 18:09:56.000000	2016-05-01 18:09:55.492074	0
6	39500	1473	1		821	2016-05-01 18:14:18.000000	2016-05-01 18:14:17.506037	0
7	42428297	1516	0		1143	2016-05-01 18:19:40.000000		0
0	42428297	1507	0	417.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:56:56.796066	1
1	6703	838	0		237	2016-05-01 18:00:54.000000	2016-05-01 18:00:53.100114	1
2	19970	1238	1		338	2016-05-01 18:02:35.000000	2016-05-01 18:02:34.887551	1
3	8288270385	864	0		393	2016-05-01 18:03:30.000000	2016-05-01 18:03:29.715171	1
4	13334	1264	1		532	2016-05-01 18:05:49.000000	2016-05-01 18:05:48.057731	1
5	27058	966	0		571	2016-05-01 18:06:28.000000	2016-05-01 18:06:27.112727	1
6	12114	1366	1		757	2016-05-01 18:09:34.000000	2016-05-01 18:09:33.212747	1
7	27072	1087	0		796	2016-05-01 18:10:13.000000	2016-05-01 18:10:12.440002	1
8	9245	1487	1		929	2016-05-01 18:12:26.000000	2016-05-01 18:12:25.576565	1
9	42428297	1517	0		1473	2016-05-01 18:21:30.000000		1
0	42428297	1508	0	551.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:59:10.678961	2
1	6786	804	0		46	2016-05-01 17:59:57.000000	2016-05-01 17:59:56.735319	2
2	42443807	1204	1		275	2016-05-01 18:03:46.000000	2016-05-01 18:03:45.481137	2
3	26991	953	0		284	2016-05-01 18:03:55.000000	2016-05-01 18:03:54.382409	2
4	34311	1353	1		504	2016-05-01 18:07:35.000000	2016-05-01 18:07:34.864184	2
5	40143	1010	0		675	2016-05-01 18:10:26.000000	2016-05-01 18:10:25.632761	2
6	12623	1410	1		812	2016-05-01 18:12:43.000000	2016-05-01 18:12:42.429100	2
7	13353	1090	0		855	2016-05-01 18:13:26.000000	2016-05-01 18:13:25.845250	2
8	5600	1490	1		1011	2016-05-01 18:16:02.000000	2016-05-01 18:16:01.219533	2
9	42428297	1518	0		1289	2016-05-01 18:20:40.000000		2
0	42428297	1509	0	600.0	0	2016-05-01 17:51:19.000000	2016-05-01 18:01:18.185265	3
1	11102	878	0		44	2016-05-01 18:02:03.000000	2016-05-01 18:02:02.662072	3
2	3363	1278	1		351	2016-05-01 18:07:10.000000	2016-05-01 18:07:09.128599	3
3	23798	927	0		354	2016-05-01 18:07:13.000000	2016-05-01 18:07:12.648044	3
4	6056	1327	1		1066	2016-05-01 18:19:05.000000	2016-05-01 18:19:04.325333	3
5	42428297	1519	0		1284	2016-05-01 18:22:43.000000		3
0	42428297	1510	0	487.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:06.262381	4
1	3955372308	798	0		101	2016-05-01 17:59:48.000000	2016-05-01 17:59:47.713726	4
2	8060	1198	1		235	2016-05-01 18:02:02.000000	2016-05-01 18:02:01.037555	4
3	8119507320	770	0		259	2016-05-01 18:02:26.000000	2016-05-01 18:02:25.549131	4
4	42446701	1170	1		275	2016-05-01 18:02:42.000000	2016-05-01 18:02:41.147361	4
5	11257	715	0		278	2016-05-01 18:02:45.000000	2016-05-01 18:02:44.694058	4
6	5728	1115	1		493	2016-05-01 18:06:20.000000	2016-05-01 18:06:19.956982	4
7	12643	984	0		516	2016-05-01 18:06:43.000000	2016-05-01 18:06:42.301042	4
8	42455963	1384	1		588	2016-05-01 18:07:55.000000	2016-05-01 18:07:54.410517	4
9	7530	1075	0		689	2016-05-01 18:09:36.000000	2016-05-01 18:09:35.278274	4
10	9419	1475	1		921	2016-05-01 18:13:28.000000	2016-05-01 18:13:27.923406	4
11	42428297	1520	0		1273	2016-05-01 18:19:20.000000		4
0	42428297	1511	0	600.0	0	2016-05-01 17:50:23.000000	2016-05-01 18:00:22.959052	5
1	3942050708	856	0		61	2016-05-01 18:01:24.000000	2016-05-01 18:01:23.422061	5
2	4631139784	1256	1		166	2016-05-01 18:03:09.000000	2016-05-01 18:03:08.979722	5
3	4939	965	0		413	2016-05-01 18:07:16.000000	2016-05-01 18:07:15.258401	5
4	7448738014	1365	1		654	2016-05-01 18:11:17.000000	2016-05-01 18:11:16.834822	5
5	42428297	1521	0		891	2016-05-01 18:15:14.000000		5
0	42428297	1512	0	454.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:57:33.671797	6
1	6775	712	0		29	2016-05-01 17:58:03.000000	2016-05-01 17:58:02.114807	6
2	5235625496	1112	1		303	2016-05-01 18:02:37.000000	2016-05-01 18:02:36.432385	6
3	31296	871	0		305	2016-05-01 18:02:39.000000	2016-05-01 18:02:38.428897	6
4	10723	1271	1		550	2016-05-01 18:06:44.000000	2016-05-01 18:06:43.422798	6
5	10709	970	0		555	2016-05-01 18:06:49.000000	2016-05-01 18:06:48.076325	6
6	21906	1370	1		856	2016-05-01 18:11:50.000000	2016-05-01 18:11:49.607148	6
7	6772	1093	0		957	2016-05-01 18:13:31.000000	2016-05-01 18:13:30.710629	6
8	4851	1493	1		1094	2016-05-01 18:15:48.000000	2016-05-01 18:15:47.791441	6
9	42428297	1522	0		1340	2016-05-01 18:19:54.000000		6
