	ta	tb	xa_lon	xa_lat	xb_lon	xb_lat	n	distance	duration	table_name	xa	xb	ia	ib	twa	twb	iv	iv_ta	iv_tb
8477	2016-05-01 18:01:34	2016-05-01 18:09:04	-73.98570251464844	40.75724792480469	-73.99102020263672	40.750652313232415	1	1979.4881999999998	450.0	yellow_tripdata_2016-05	(40.75724792480469, -73.98570251464844)	(40.750652313232415, -73.99102020263672)	6598535230	37532	(Timestamp('2016-05-01 17:59:34'), Timestamp('2016-05-01 18:06:34'))	(Timestamp('2016-05-01 17:59:34'), Timestamp('2016-05-01 18:19:04'))	47.0	2016-05-01 17:59:33.077895	2016-05-01 18:19:01
3304	2016-05-01 18:01:51	2016-05-01 18:11:52	-73.9910659790039	40.76076889038086	-73.99085998535155	40.75070571899414	1	1448.406	601.0	yellow_tripdata_2016-05	(40.76076889038086, -73.9910659790039)	(40.75070571899414, -73.99085998535155)	4936	37532	(Timestamp('2016-05-01 17:59:51'), Timestamp('2016-05-01 18:06:51'))	(Timestamp('2016-05-01 17:59:51'), Timestamp('2016-05-01 18:21:52'))	55.0	2016-05-01 17:59:50.152039	2016-05-01 18:17:31
8079	2016-05-01 18:01:57	2016-05-01 18:09:16	-73.98641204833984	40.760601043701165	-73.97749328613281	40.75365829467773	1	1287.472	439.0	yellow_tripdata_2016-05	(40.760601043701165, -73.98641204833984)	(40.75365829467773, -73.97749328613281)	6786	42443807	(Timestamp('2016-05-01 17:59:57'), Timestamp('2016-05-01 18:06:57'))	(Timestamp('2016-05-01 17:59:57'), Timestamp('2016-05-01 18:19:16'))	40.0	2016-05-01 17:59:56.518977	2016-05-01 18:08:46
8419	2016-05-01 18:02:01	2016-05-01 18:09:31	-73.97799682617188	40.75749206542969	-73.9787826538086	40.76483917236328	1	1609.34	450.0	yellow_tripdata_2016-05	(40.75749206542969, -73.97799682617188)	(40.76483917236328, -73.9787826538086)	27051	26967	(Timestamp('2016-05-01 18:00:01'), Timestamp('2016-05-01 18:07:01'))	(Timestamp('2016-05-01 18:00:01'), Timestamp('2016-05-01 18:19:31'))	74.0	2016-05-01 18:00:00.300977	2016-05-01 18:08:27
1419	2016-05-01 18:02:07	2016-05-01 18:08:39	-73.99127960205078	40.75537872314453	-73.98675537109375	40.76154708862305	1	643.736	392.0	yellow_tripdata_2016-05	(40.75537872314453, -73.99127960205078)	(40.76154708862305, -73.98675537109375)	6718	4207957615	(Timestamp('2016-05-01 18:00:07'), Timestamp('2016-05-01 18:07:07'))	(Timestamp('2016-05-01 18:00:07'), Timestamp('2016-05-01 18:18:39'))	72.0	2016-05-01 18:01:37.843114	2016-05-01 18:16:30
7068	2016-05-01 18:02:54	2016-05-01 18:11:26	-73.98564147949219	40.76303863525391	-73.99456787109375	40.75925064086913	1	1351.8455999999999	512.0	yellow_tripdata_2016-05	(40.76303863525391, -73.98564147949219)	(40.75925064086913, -73.99456787109375)	6793	7893	(Timestamp('2016-05-01 18:00:54'), Timestamp('2016-05-01 18:07:54'))	(Timestamp('2016-05-01 18:00:54'), Timestamp('2016-05-01 18:21:26'))	62.0	2016-05-01 18:01:13.562438	2016-05-01 18:17:24
796	2016-05-01 18:03:00	2016-05-01 18:10:15	-73.98635864257811	40.76176071166992	-73.9947967529297	40.76054382324219	1	1335.7522	435.0	yellow_tripdata_2016-05	(40.76176071166992, -73.98635864257811)	(40.76054382324219, -73.9947967529297)	4828	11148	(Timestamp('2016-05-01 18:01:00'), Timestamp('2016-05-01 18:08:00'))	(Timestamp('2016-05-01 18:01:00'), Timestamp('2016-05-01 18:20:15'))	62.0	2016-05-01 18:00:59.218866	2016-05-01 18:18:52
9379	2016-05-01 18:03:02	2016-05-01 18:13:12	-73.98184204101561	40.763229370117195	-73.98349761962889	40.75550842285156	1	1255.2852	610.0	yellow_tripdata_2016-05	(40.763229370117195, -73.98184204101561)	(40.75550842285156, -73.98349761962889)	25283	3530	(Timestamp('2016-05-01 18:01:02'), Timestamp('2016-05-01 18:08:02'))	(Timestamp('2016-05-01 18:01:02'), Timestamp('2016-05-01 18:23:12'))	47.0	2016-05-01 18:02:41.041812	2016-05-01 18:11:23
7271	2016-05-01 18:03:30	2016-05-01 18:12:58	-73.986572265625	40.75777053833008	-73.97920227050781	40.76153945922852	1	1046.071	568.0	yellow_tripdata_2016-05	(40.75777053833008, -73.986572265625)	(40.76153945922852, -73.97920227050781)	11128	27166	(Timestamp('2016-05-01 18:01:30'), Timestamp('2016-05-01 18:08:30'))	(Timestamp('2016-05-01 18:01:30'), Timestamp('2016-05-01 18:22:58'))	55.0	2016-05-01 18:05:04	2016-05-01 18:06:05
9602	2016-05-01 18:04:20	2016-05-01 18:09:36	-73.98636627197266	40.75831985473633	-73.98394775390625	40.76298141479492	1	885.1370000000001	316.0	yellow_tripdata_2016-05	(40.75831985473633, -73.98636627197266)	(40.76298141479492, -73.98394775390625)	4905	6804	(Timestamp('2016-05-01 18:02:20'), Timestamp('2016-05-01 18:09:20'))	(Timestamp('2016-05-01 18:02:20'), Timestamp('2016-05-01 18:19:36'))	52.0	2016-05-01 18:02:19.000195	2016-05-01 18:19:04
304	2016-05-01 18:04:27	2016-05-01 18:16:51	-73.98084259033203	40.76448059082031	-73.98494720458984	40.75600814819336	1	1528.8729999999998	744.0	yellow_tripdata_2016-05	(40.76448059082031, -73.98084259033203)	(40.75600814819336, -73.98494720458984)	4445	21908	(Timestamp('2016-05-01 18:02:27'), Timestamp('2016-05-01 18:09:27'))	(Timestamp('2016-05-01 18:02:27'), Timestamp('2016-05-01 18:26:51'))	45.0	2016-05-01 18:13:58.355297	2016-05-01 18:26:16
4339	2016-05-01 18:04:48	2016-05-01 18:08:46	-73.98702239990233	40.755950927734375	-73.97818756103516	40.752418518066406	1	1078.2578	238.00000000000003	yellow_tripdata_2016-05	(40.755950927734375, -73.98702239990233)	(40.752418518066406, -73.97818756103516)	6597464530	3955360018	(Timestamp('2016-05-01 18:02:48'), Timestamp('2016-05-01 18:09:48'))	(Timestamp('2016-05-01 18:02:48'), Timestamp('2016-05-01 18:18:46'))	64.0	2016-05-01 18:02:48	2016-05-01 18:04:05
7040	2016-05-01 18:04:48	2016-05-01 18:12:08	-73.9769287109375	40.7520637512207	-73.99127197265625	40.75042724609375	1	1770.2740000000001	440.0	yellow_tripdata_2016-05	(40.7520637512207, -73.9769287109375)	(40.75042724609375, -73.99127197265625)	1690450548	26308	(Timestamp('2016-05-01 18:02:48'), Timestamp('2016-05-01 18:09:48'))	(Timestamp('2016-05-01 18:02:48'), Timestamp('2016-05-01 18:22:08'))	47.0	2016-05-01 18:07:41.984749	2016-05-01 18:19:08
3163	2016-05-01 18:05:18	2016-05-01 18:16:34	-73.99217224121092	40.764198303222656	-73.99127197265625	40.75022888183594	1	2220.8891999999996	676.0	yellow_tripdata_2016-05	(40.764198303222656, -73.99217224121092)	(40.75022888183594, -73.99127197265625)	4850	5235625496	(Timestamp('2016-05-01 18:03:18'), Timestamp('2016-05-01 18:10:18'))	(Timestamp('2016-05-01 18:03:18'), Timestamp('2016-05-01 18:26:34'))	53.0	2016-05-01 18:03:17.012751	2016-05-01 18:23:56
9433	2016-05-01 18:05:27	2016-05-01 18:10:44	-73.98764038085938	40.75558853149414	-73.97730255126953	40.75857162475586	1	1271.3786	317.0	yellow_tripdata_2016-05	(40.75558853149414, -73.98764038085938)	(40.75857162475586, -73.97730255126953)	9485	3977886225	(Timestamp('2016-05-01 18:03:27'), Timestamp('2016-05-01 18:10:27'))	(Timestamp('2016-05-01 18:03:27'), Timestamp('2016-05-01 18:20:44'))	64.0	2016-05-01 18:09:12.456137	2016-05-01 18:18:48
6422	2016-05-01 18:05:35	2016-05-01 18:12:26	-73.98776245117188	40.7500114440918	-73.98326873779298	40.762733459472656	1	1770.2740000000001	411.0	yellow_tripdata_2016-05	(40.7500114440918, -73.98776245117188)	(40.762733459472656, -73.98326873779298)	26559	42428312	(Timestamp('2016-05-01 18:03:35'), Timestamp('2016-05-01 18:10:35'))	(Timestamp('2016-05-01 18:03:35'), Timestamp('2016-05-01 18:22:26'))	40.0	2016-05-01 18:10:18.051204	2016-05-01 18:22:21
9453	2016-05-01 18:05:39	2016-05-01 18:13:42	-73.99296569824217	40.75280380249024	-73.98429107666014	40.761615753173835	1	1448.406	483.00000000000006	yellow_tripdata_2016-05	(40.75280380249024, -73.99296569824217)	(40.761615753173835, -73.98429107666014)	8660596975	23225	(Timestamp('2016-05-01 18:03:39'), Timestamp('2016-05-01 18:10:39'))	(Timestamp('2016-05-01 18:03:39'), Timestamp('2016-05-01 18:23:42'))	72.0	2016-05-01 18:05:49.181425	2016-05-01 18:22:10
9859	2016-05-01 18:05:48	2016-05-01 18:15:21	-73.98081970214844	40.75376129150391	-73.98983001708984	40.76150131225586	1	1931.2079999999999	573.0	yellow_tripdata_2016-05	(40.75376129150391, -73.98081970214844)	(40.76150131225586, -73.98983001708984)	26991	34311	(Timestamp('2016-05-01 18:03:48'), Timestamp('2016-05-01 18:10:48'))	(Timestamp('2016-05-01 18:03:48'), Timestamp('2016-05-01 18:25:21'))	64.0	2016-05-01 18:06:58.019689	2016-05-01 18:12:00
9111	2016-05-01 18:05:49	2016-05-01 18:07:57	-73.98719787597656	40.75069046020508	-73.98322296142578	40.756141662597656	1	724.203	128.0	yellow_tripdata_2016-05	(40.75069046020508, -73.98719787597656)	(40.756141662597656, -73.98322296142578)	26561	42430342	(Timestamp('2016-05-01 18:03:49'), Timestamp('2016-05-01 18:10:49'))	(Timestamp('2016-05-01 18:03:49'), Timestamp('2016-05-01 18:17:57'))	64.0	2016-05-01 18:08:21.032864	2016-05-01 18:17:05
9278	2016-05-01 18:05:56	2016-05-01 18:14:28	-73.9842300415039	40.759891510009766	-73.99122619628906	40.75032043457031	1	1174.8182	512.0	yellow_tripdata_2016-05	(40.759891510009766, -73.9842300415039)	(40.75032043457031, -73.99122619628906)	42439996	4631139783	(Timestamp('2016-05-01 18:03:56'), Timestamp('2016-05-01 18:10:56'))	(Timestamp('2016-05-01 18:03:56'), Timestamp('2016-05-01 18:24:28'))	58.0	2016-05-01 18:03:55.402037	2016-05-01 18:20:05
4673	2016-05-01 18:06:47	2016-05-01 18:15:19	-73.98155975341797	40.764358520507805	-73.99034881591797	40.75627899169922	1	1400.1258	512.0	yellow_tripdata_2016-05	(40.764358520507805, -73.98155975341797)	(40.75627899169922, -73.99034881591797)	25273	6723	(Timestamp('2016-05-01 18:04:47'), Timestamp('2016-05-01 18:11:47'))	(Timestamp('2016-05-01 18:04:47'), Timestamp('2016-05-01 18:25:19'))	74.0	2016-05-01 18:04:46.040697	2016-05-01 18:15:11
6497	2016-05-01 18:06:48	2016-05-01 18:11:24	-73.99049377441406	40.756126403808594	-73.98755645751953	40.76055145263672	1	547.1756	276.0	yellow_tripdata_2016-05	(40.756126403808594, -73.99049377441406)	(40.76055145263672, -73.98755645751953)	6722	6210777836	(Timestamp('2016-05-01 18:04:48'), Timestamp('2016-05-01 18:11:48'))	(Timestamp('2016-05-01 18:04:48'), Timestamp('2016-05-01 18:21:24'))	58.0	2016-05-01 18:10:57.444471	2016-05-01 18:11:51
1916	2016-05-01 18:06:52	2016-05-01 18:08:37	-73.97786712646483	40.75249862670898	-73.97600555419923	40.757320404052734	1	643.736	105.0	yellow_tripdata_2016-05	(40.75249862670898, -73.97786712646483)	(40.757320404052734, -73.97600555419923)	15769	7788529741	(Timestamp('2016-05-01 18:04:52'), Timestamp('2016-05-01 18:11:52'))	(Timestamp('2016-05-01 18:04:52'), Timestamp('2016-05-01 18:18:37'))	66.0	2016-05-01 18:04:51.226211	2016-05-01 18:12:14
6462	2016-05-01 18:06:53	2016-05-01 18:15:45	-73.98397064208984	40.764869689941406	-73.9912567138672	40.75021743774414	1	1931.2079999999999	532.0	yellow_tripdata_2016-05	(40.764869689941406, -73.98397064208984)	(40.75021743774414, -73.9912567138672)	6820	5235625496	(Timestamp('2016-05-01 18:04:53'), Timestamp('2016-05-01 18:11:53'))	(Timestamp('2016-05-01 18:04:53'), Timestamp('2016-05-01 18:25:45'))	74.0	2016-05-01 18:06:17.826250	2016-05-01 18:11:39
8439	2016-05-01 18:07:00	2016-05-01 18:13:12	-73.98787689208984	40.74945831298828	-73.97566986083984	40.76118087768555	1	1899.0212	372.0	yellow_tripdata_2016-05	(40.74945831298828, -73.98787689208984)	(40.76118087768555, -73.97566986083984)	1954	27261	(Timestamp('2016-05-01 18:05:00'), Timestamp('2016-05-01 18:12:00'))	(Timestamp('2016-05-01 18:05:00'), Timestamp('2016-05-01 18:23:12'))	74.0	2016-05-01 18:11:26.685201	2016-05-01 18:17:15
4647	2016-05-01 18:07:04	2016-05-01 18:22:25	-73.97773742675781	40.75765228271485	-73.9925537109375	40.7583236694336	1	1689.807	921.0000000000001	yellow_tripdata_2016-05	(40.75765228271485, -73.97773742675781)	(40.7583236694336, -73.9925537109375)	3955372899	2351532382	(Timestamp('2016-05-01 18:05:04'), Timestamp('2016-05-01 18:12:04'))	(Timestamp('2016-05-01 18:05:04'), Timestamp('2016-05-01 18:32:25'))	47.0	2016-05-01 18:05:36.281741	2016-05-01 18:17:17
5906	2016-05-01 18:07:22	2016-05-01 18:09:23	-73.985595703125	40.762203216552734	-73.9849853515625	40.75970077514648	1	321.868	121.00000000000001	yellow_tripdata_2016-05	(40.762203216552734, -73.985595703125)	(40.75970077514648, -73.9849853515625)	30026	23196	(Timestamp('2016-05-01 18:05:22'), Timestamp('2016-05-01 18:12:22'))	(Timestamp('2016-05-01 18:05:22'), Timestamp('2016-05-01 18:19:23'))	75.0	2016-05-01 18:08:40.329127	2016-05-01 18:16:46
5765	2016-05-01 18:07:27	2016-05-01 18:17:18	-73.98229217529298	40.75676727294922	-73.98149108886719	40.76632308959961	1	2800.2516	591.0	yellow_tripdata_2016-05	(40.75676727294922, -73.98229217529298)	(40.76632308959961, -73.98149108886719)	3539	23428	(Timestamp('2016-05-01 18:05:27'), Timestamp('2016-05-01 18:12:27'))	(Timestamp('2016-05-01 18:05:27'), Timestamp('2016-05-01 18:27:18'))	40.0	2016-05-01 18:05:40.456038	2016-05-01 18:25:42
6417	2016-05-01 18:07:39	2016-05-01 18:12:31	-73.98785400390625	40.749881744384766	-73.9744644165039	40.7563362121582	1	1850.7409999999998	292.0	yellow_tripdata_2016-05	(40.749881744384766, -73.98785400390625)	(40.7563362121582, -73.9744644165039)	4886228959	8757	(Timestamp('2016-05-01 18:05:39'), Timestamp('2016-05-01 18:12:39'))	(Timestamp('2016-05-01 18:05:39'), Timestamp('2016-05-01 18:22:31'))	74.0	2016-05-01 18:11:28.293684	2016-05-01 18:19:20
4490	2016-05-01 18:07:50	2016-05-01 18:13:18	-73.99165344238281	40.76456832885742	-73.99424743652342	40.756290435791016	1	1110.4445999999998	328.0	yellow_tripdata_2016-05	(40.76456832885742, -73.99165344238281)	(40.756290435791016, -73.99424743652342)	4782404427	40587	(Timestamp('2016-05-01 18:05:50'), Timestamp('2016-05-01 18:12:50'))	(Timestamp('2016-05-01 18:05:50'), Timestamp('2016-05-01 18:23:18'))	62.0	2016-05-01 18:06:59.458102	2016-05-01 18:16:58
2206	2016-05-01 18:08:02	2016-05-01 18:18:26	-73.97823333740233	40.762168884277344	-73.98699951171875	40.765239715576165	1	1287.472	624.0	yellow_tripdata_2016-05	(40.762168884277344, -73.97823333740233)	(40.765239715576165, -73.98699951171875)	4544486780	23121	(Timestamp('2016-05-01 18:06:02'), Timestamp('2016-05-01 18:13:02'))	(Timestamp('2016-05-01 18:06:02'), Timestamp('2016-05-01 18:28:26'))	40.0	2016-05-01 18:06:14.025697	2016-05-01 18:21:19
7212	2016-05-01 18:08:15	2016-05-01 18:13:28	-73.9876251220703	40.7501335144043	-73.97782897949219	40.76473236083984	1	1931.2079999999999	313.0	yellow_tripdata_2016-05	(40.7501335144043, -73.9876251220703)	(40.76473236083984, -73.97782897949219)	26560	26963	(Timestamp('2016-05-01 18:06:15'), Timestamp('2016-05-01 18:13:15'))	(Timestamp('2016-05-01 18:06:15'), Timestamp('2016-05-01 18:23:28'))	74.0	2016-05-01 18:12:23.136221	2016-05-01 18:18:06
5733	2016-05-01 18:08:28	2016-05-01 18:12:43	-73.98487854003906	40.764041900634766	-73.98944091796875	40.76043319702149	1	965.6039999999999	255.00000000000003	yellow_tripdata_2016-05	(40.764041900634766, -73.98487854003906)	(40.76043319702149, -73.98944091796875)	4207815979	5481886057	(Timestamp('2016-05-01 18:06:28'), Timestamp('2016-05-01 18:13:28'))	(Timestamp('2016-05-01 18:06:28'), Timestamp('2016-05-01 18:22:43'))	75.0	2016-05-01 18:06:27.689317	2016-05-01 18:22:36
8376	2016-05-01 18:08:29	2016-05-01 18:16:23	-73.97787475585938	40.75229644775391	-73.99126434326173	40.75027847290039	1	1770.2740000000001	474.00000000000006	yellow_tripdata_2016-05	(40.75229644775391, -73.97787475585938)	(40.75027847290039, -73.99126434326173)	19317	5235625496	(Timestamp('2016-05-01 18:06:29'), Timestamp('2016-05-01 18:13:29'))	(Timestamp('2016-05-01 18:06:29'), Timestamp('2016-05-01 18:26:23'))	64.0	2016-05-01 18:06:28.069968	2016-05-01 18:25:53
2575	2016-05-01 18:08:40	2016-05-01 18:15:22	-73.99197387695312	40.764347076416016	-73.99533081054686	40.75548553466797	1	1287.472	402.0	yellow_tripdata_2016-05	(40.764347076416016, -73.99197387695312)	(40.75548553466797, -73.99533081054686)	4851	18389	(Timestamp('2016-05-01 18:06:40'), Timestamp('2016-05-01 18:13:40'))	(Timestamp('2016-05-01 18:06:40'), Timestamp('2016-05-01 18:25:22'))	62.0	2016-05-01 18:06:39.993670	2016-05-01 18:17:38
7024	2016-05-01 18:08:43	2016-05-01 18:11:56	-73.98322296142578	40.756141662597656	-73.98040771484375	40.75426864624024	1	981.6973999999999	193.0	yellow_tripdata_2016-05	(40.756141662597656, -73.98322296142578)	(40.75426864624024, -73.98040771484375)	42430342	3942050705	(Timestamp('2016-05-01 18:06:43'), Timestamp('2016-05-01 18:13:43'))	(Timestamp('2016-05-01 18:06:43'), Timestamp('2016-05-01 18:21:56'))	0.0	2016-05-01 18:06:42.048796	2016-05-01 18:16:36
6995	2016-05-01 18:08:53	2016-05-01 18:21:53	-73.97898864746092	40.76206207275391	-73.99381256103516	40.751663208007805	1	2381.8232	780.0	yellow_tripdata_2016-05	(40.76206207275391, -73.97898864746092)	(40.751663208007805, -73.99381256103516)	27123	6702	(Timestamp('2016-05-01 18:06:53'), Timestamp('2016-05-01 18:13:53'))	(Timestamp('2016-05-01 18:06:53'), Timestamp('2016-05-01 18:31:53'))	58.0	2016-05-01 18:06:52.047494	2016-05-01 18:22:03
1794	2016-05-01 18:09:04	2016-05-01 18:13:04	-73.98882293701173	40.75830078125	-73.99209594726561	40.76443862915039	1	1078.2578	240.00000000000003	yellow_tripdata_2016-05	(40.75830078125, -73.98882293701173)	(40.76443862915039, -73.99209594726561)	6772	4851	(Timestamp('2016-05-01 18:07:04'), Timestamp('2016-05-01 18:14:04'))	(Timestamp('2016-05-01 18:07:04'), Timestamp('2016-05-01 18:23:04'))	40.0	2016-05-01 18:13:37.285001	2016-05-01 18:15:56
4136	2016-05-01 18:09:05	2016-05-01 18:15:14	-73.99141693115233	40.75482177734375	-73.98304748535155	40.766258239746094	1	1432.3126	369.0	yellow_tripdata_2016-05	(40.75482177734375, -73.99141693115233)	(40.766258239746094, -73.98304748535155)	5634	4457	(Timestamp('2016-05-01 18:07:05'), Timestamp('2016-05-01 18:14:05'))	(Timestamp('2016-05-01 18:07:05'), Timestamp('2016-05-01 18:25:14'))	72.0	2016-05-01 18:07:52.937896	2016-05-01 18:24:43
6335	2016-05-01 18:09:07	2016-05-01 18:26:24	-73.98751831054686	40.75040817260742	-73.98155975341797	40.76361846923828	1	3089.9327999999996	1037.0	yellow_tripdata_2016-05	(40.75040817260742, -73.98751831054686)	(40.76361846923828, -73.98155975341797)	6224277860	3308681104	(Timestamp('2016-05-01 18:07:07'), Timestamp('2016-05-01 18:14:07'))	(Timestamp('2016-05-01 18:07:07'), Timestamp('2016-05-01 18:36:24'))	72.0	2016-05-01 18:09:33.962331	2016-05-01 18:25:54
8669	2016-05-01 18:09:11	2016-05-01 18:14:38	-73.99080657958984	40.75085067749024	-73.9893798828125	40.757774353027344	1	1142.6314	327.0	yellow_tripdata_2016-05	(40.75085067749024, -73.99080657958984)	(40.757774353027344, -73.9893798828125)	37531	6755	(Timestamp('2016-05-01 18:07:11'), Timestamp('2016-05-01 18:14:11'))	(Timestamp('2016-05-01 18:07:11'), Timestamp('2016-05-01 18:24:38'))	58.0	2016-05-01 18:09:04.090571	2016-05-01 18:11:41
9659	2016-05-01 18:09:16	2016-05-01 18:16:29	-73.98788452148438	40.75076675415039	-73.98603057861328	40.75901412963867	1	1609.34	433.0	yellow_tripdata_2016-05	(40.75076675415039, -73.98788452148438)	(40.75901412963867, -73.98603057861328)	6224278786	25461	(Timestamp('2016-05-01 18:07:16'), Timestamp('2016-05-01 18:14:16'))	(Timestamp('2016-05-01 18:07:16'), Timestamp('2016-05-01 18:26:29'))	72.0	2016-05-01 18:10:01.528728	2016-05-01 18:15:36
2437	2016-05-01 18:09:29	2016-05-01 18:20:53	-73.98780059814453	40.76004409790039	-73.99124908447266	40.75035858154297	1	1609.34	684.0	yellow_tripdata_2016-05	(40.76004409790039, -73.98780059814453)	(40.75035858154297, -73.99124908447266)	6776	4631139783	(Timestamp('2016-05-01 18:07:29'), Timestamp('2016-05-01 18:14:29'))	(Timestamp('2016-05-01 18:07:29'), Timestamp('2016-05-01 18:30:53'))	58.0	2016-05-01 18:11:47.633870	2016-05-01 18:20:03
39	2016-05-01 18:09:44	2016-05-01 18:16:22	-73.98932647705078	40.7506103515625	-73.98600006103516	40.76242065429688	1	1721.9938	398.0	yellow_tripdata_2016-05	(40.7506103515625, -73.98932647705078)	(40.76242065429688, -73.98600006103516)	8052	6789	(Timestamp('2016-05-01 18:07:44'), Timestamp('2016-05-01 18:14:44'))	(Timestamp('2016-05-01 18:07:44'), Timestamp('2016-05-01 18:26:22'))	72.0	2016-05-01 18:12:34.638383	2016-05-01 18:23:20
