rowid	ta	tb	xa_lon	xa_lat	xb_lon	xb_lat	n	distance	duration	table_name	xa	xb	twa	twb	ia	ib	quickest_time	quickest_path	iv	iv_ta	iv_tb
289234	2016-05-01 18:02:01	2016-05-01 18:09:31	-73.97799682617188	40.75749206542969	-73.9787826538086	40.76483917236328	1	1609.34	450.0	yellow_tripdata_2016-05	(40.75749206542969, -73.97799682617188)	(40.76483917236328, -73.9787826538086)	(Timestamp('2016-05-01 18:00:01'), Timestamp('2016-05-01 18:07:01'))	(Timestamp('2016-05-01 18:00:01'), Timestamp('2016-05-01 18:19:31'))	27051	26967	286.2914168525355	(27051, 3944708057, 42443528, 3944708053, 27048, 27049, 4737669347, 29919, 4737669342, 12152, 12153, 42445926, 12154, 12155, 8746225219, 38413, 7788529720, 42438881, 7788529741, 30580, 30581, 4960516275, 3977886217, 42445928, 3977886221, 27211, 8714998591, 28580, 4207952791, 9722, 42440453, 9719, 9720, 9721, 3977886229, 42445930, 3977886236, 27224, 8715333203, 4207952792, 4960516277, 3977886239, 42436701, 3977886242, 27228, 27229, 27230, 3977886246, 42445936, 3977886249, 27241, 27242, 4207952793, 27246, 3977886253, 42445941, 9839, 9840, 9841, 9842, 9843, 9844, 9845, 42440951, 9846, 9847, 9848, 9849, 9850, 9851, 9852, 9853, 9854, 9855, 9856, 9857, 9858, 9859, 3971302314, 42430375, 3585, 7917202635, 3598, 3599, 42430378, 3586, 3587, 3588, 3589, 42430384, 3607, 3606, 5402554392, 26962, 26963, 26964, 26965, 26966, 26967)	3.0	2016-05-01 18:01:33.712351	2016-05-01 18:14:22
294746	2016-05-01 18:15:29	2016-05-01 18:22:48	-73.97742462158203	40.76436233520508	-73.98289489746092	40.7507438659668	1	1770.2740000000001	439.0	yellow_tripdata_2016-05	(40.76436233520508, -73.97742462158203)	(40.7507438659668, -73.98289489746092)	(Timestamp('2016-05-01 18:13:29'), Timestamp('2016-05-01 18:20:29'))	(Timestamp('2016-05-01 18:13:29'), Timestamp('2016-05-01 18:32:48'))	3607	5600	558.5998965498926	(3607, 3606, 5402554392, 26962, 26963, 26964, 26965, 26966, 26967, 3932923797, 9518, 9517, 9516, 9515, 9514, 42440022, 9521, 4794775932, 4794775935, 23427, 2653473655, 23431, 23430, 23429, 23428, 8785244287, 6456258924, 42428329, 8785244291, 41971, 41972, 41973, 8785244272, 42428328, 8785244279, 25278, 25279, 25280, 3463816119, 42428321, 3463816116, 25269, 25270, 25271, 8785244254, 42428315, 8785244261, 41968, 41969, 41970, 8785244242, 42428313, 8785244250, 27274, 27275, 27276, 3977886874, 42428312, 3977886871, 27268, 27269, 27270, 3977886866, 42428310, 3977886863, 23207, 23208, 23209, 2435108453, 42428308, 4322008116, 2435108447, 23201, 4207978589, 28590, 4782363329, 2782279879, 42440001, 2782279859, 21885, 21886, 21887, 21888, 1745991214, 21889, 21890, 3971196629, 27111, 27112, 27113, 27114, 27115, 27116, 3971196627, 42430358, 3971196626, 27110, 4782442668, 26536, 26537, 26538, 26539, 26540, 26541, 26542, 3855009862, 4549080329, 21050, 21051, 805764974, 21052, 6814933413, 6814895823, 27212, 3977886225, 42440153, 3977886224, 4782442665, 27206, 27207, 27208, 27209, 27210, 3977886220, 42445928, 3977886221, 27211, 8714998591, 28580, 4207952791, 9722, 42440453, 9719, 9720, 9721, 3977886229, 42445930, 3977886236, 27224, 8715333203, 4207952792, 4960516277, 3977886239, 42436701, 3977886242, 27228, 27229, 27230, 3977886246, 42445936, 12156, 12157, 12158, 12159, 12160, 12161, 12162, 596775919, 20670, 20671, 20672, 3977886235, 596775900, 3977886228, 20661, 20662, 20663, 596775914, 20640, 20641, 20642, 596775876, 20645, 20646, 20647, 3977886201, 596775870, 14762, 42459098, 3977886196, 27185, 27186, 27187, 27188, 27189, 27190, 3977886190, 42446991, 3977886187, 8769, 8770, 8771, 42438889, 8765, 8766, 8767, 8768, 42446987, 12650, 12651, 12652, 42446986, 5730, 5731, 5732, 42434085, 5727, 5728, 5729, 42444049, 11364, 11365, 11366, 42446977, 12637, 12638, 12639, 42446971, 12625, 12626, 12627, 12628, 42446959, 12632, 12633, 12634, 12635, 12636, 7234050796, 19319, 561042204, 3842788777, 561042203, 19317, 19318, 3955360018, 42443804, 3955360019, 27076, 27075, 27074, 3955360021, 42445916, 3955360023, 26989, 26988, 26987, 26986, 26985, 26984, 3942050699, 42437358, 3942050698, 26981, 26982, 26983, 7826843770, 42432436, 4625652083, 29786, 29787, 29788, 4625653591, 5178688283, 42446488, 4625652087, 11951, 11952, 11953, 42445649, 5603, 5604, 5605, 42433604, 5600)	3.0	2016-05-01 18:14:11.987599	2016-05-01 18:32:30
292811	2016-05-01 18:10:35	2016-05-01 18:15:46	-73.99267578125	40.75515365600586	-73.99256134033203	40.75104522705078	1	804.67	311.0	yellow_tripdata_2016-05	(40.75515365600586, -73.99267578125)	(40.75104522705078, -73.99256134033203)	(Timestamp('2016-05-01 18:08:35'), Timestamp('2016-05-01 18:15:35'))	(Timestamp('2016-05-01 18:08:35'), Timestamp('2016-05-01 18:25:46'))	34340	26293	903.096409162105	(34340, 34341, 34342, 34343, 34344, 6211484430, 42433620, 5634, 5635, 5636, 42435654, 6718, 6719, 6720, 6721, 5492236420, 32862, 32863, 32864, 32865, 32866, 32867, 32868, 32869, 32870, 8288270375, 2351527463, 42444985, 8288270378, 40586, 40587, 40588, 8288270384, 42433625, 8288270385, 28540, 28541, 4207913309, 8288270359, 4491359481, 8288270360, 40583, 40584, 40585, 8288270452, 42444964, 2351527464, 8288270450, 40595, 40596, 8657749388, 5175213312, 31253, 31254, 31255, 31256, 31257, 31258, 31259, 31260, 8660596976, 6211484436, 42435646, 8660596952, 25973, 25974, 25975, 25976, 3769557283, 9433, 9434, 9435, 9436, 9437, 9438, 9439, 9440, 9441, 42439955, 9414, 9415, 9416, 42439952, 8037, 8038, 8039, 8040, 42437654, 7782217024, 37531, 37532, 37533, 7590955909, 4461990857, 4631139783, 26308, 26309, 26310, 26311, 26312, 3799572065, 26292, 26293)	4.0	2016-05-01 18:08:35	2016-05-01 18:23:37
292506	2016-05-01 18:08:02	2016-05-01 18:18:26	-73.97823333740233	40.762168884277344	-73.98699951171875	40.765239715576165	1	1287.472	624.0	yellow_tripdata_2016-05	(40.762168884277344, -73.97823333740233)	(40.765239715576165, -73.98699951171875)	(Timestamp('2016-05-01 18:06:02'), Timestamp('2016-05-01 18:13:02'))	(Timestamp('2016-05-01 18:06:02'), Timestamp('2016-05-01 18:28:26'))	4544486780	23121	975.1506185431082	(4544486780, 27249, 27250, 27251, 27252, 27253, 27254, 27255, 27256, 27257, 27258, 27259, 27260, 27261, 3977886858, 42450426, 3977886255, 12163, 12164, 12165, 12166, 12167, 12168, 12169, 42445936, 3977886249, 27241, 27242, 4207952793, 27246, 3977886253, 42445941, 9839, 9840, 9841, 9842, 9843, 9844, 9845, 42440951, 9846, 9847, 9848, 9849, 9850, 9851, 9852, 9853, 9854, 9855, 9856, 9857, 9858, 9859, 3971302314, 42430375, 3585, 7917202635, 3598, 3599, 42430378, 3586, 3587, 3588, 3589, 42430384, 3607, 3606, 5402554392, 26962, 26963, 26964, 26965, 26966, 26967, 3932923797, 9518, 9517, 9516, 9515, 9514, 42440022, 9521, 4794775932, 4794775935, 23427, 2653473655, 23431, 23430, 23429, 23428, 8785244287, 6456258924, 42428329, 8785244291, 41971, 41972, 41973, 8785244272, 42428328, 8785244279, 25278, 25279, 25280, 3463816119, 42428321, 3463816116, 25269, 25270, 25271, 8785244254, 42428315, 8785244261, 41968, 41969, 41970, 8785244242, 42428313, 8785244252, 6811, 6812, 6813, 6814, 6815, 6816, 6817, 6818, 42435705, 6210777832, 23111, 23112, 23113, 23114, 23115, 23116, 23117, 23118, 23119, 23120, 23121)	1.0	2016-05-01 18:06:07.197356	2016-05-01 18:23:47
292196	2016-05-01 18:13:49	2016-05-01 18:19:42	-73.99092102050781	40.7594108581543	-73.97753143310547	40.75886917114258	1	1400.1258	353.0	yellow_tripdata_2016-05	(40.7594108581543, -73.99092102050781)	(40.75886917114258, -73.97753143310547)	(Timestamp('2016-05-01 18:11:49'), Timestamp('2016-05-01 18:18:49'))	(Timestamp('2016-05-01 18:11:49'), Timestamp('2016-05-01 18:29:42'))	23164	6814895823	539.192768444756	(23164, 23165, 23166, 23167, 23168, 23169, 23170, 5481887476, 32232, 32233, 6210777842, 42435671, 4914, 4915, 4916, 42432700, 4917, 4918, 5849918503, 23203, 2435108451, 42435675, 2435108457, 6776, 6777, 6778, 42435677, 6773, 6774, 6775, 42435680, 6781, 6782, 4207957615, 4831, 42432589, 4828, 4829, 4830, 42435684, 6789, 6790, 6791, 42435687, 6793, 6794, 6795, 42435702, 6807, 6808, 4207815979, 42435705, 6809, 6810, 4207815980, 6819, 42435707, 6820, 6821, 4207815981, 6822, 42435710, 4449, 4450, 4451, 42431556, 4459, 4460, 4461, 4462, 4463, 4464, 8785244281, 42428328, 8785244279, 25278, 25279, 25280, 3463816119, 42428321, 3463816116, 25269, 25270, 25271, 8785244254, 42428315, 8785244261, 41968, 41969, 41970, 8785244242, 42428313, 8785244250, 27274, 27275, 27276, 3977886874, 42428312, 3977886871, 27268, 27269, 27270, 3977886866, 42428310, 3977886863, 23207, 23208, 23209, 2435108453, 42428308, 4322008116, 2435108447, 23201, 4207978589, 28590, 4782363329, 2782279879, 42440001, 2782279859, 21885, 21886, 21887, 21888, 1745991214, 21889, 21890, 3971196629, 27111, 27112, 27113, 27114, 27115, 27116, 3971196627, 42430358, 3971196626, 27110, 4782442668, 26536, 26537, 26538, 26539, 26540, 26541, 26542, 3855009862, 4549080329, 21050, 21051, 805764974, 21052, 6814933413, 6814895823)	2.0	2016-05-01 18:15:52.046608	2016-05-01 18:28:15
295902	2016-05-01 18:16:20	2016-05-01 18:24:43	-73.99169921875	40.76460647583008	-73.97531890869139	40.758033752441406	1	1448.406	503.00000000000006	yellow_tripdata_2016-05	(40.76460647583008, -73.99169921875)	(40.758033752441406, -73.97531890869139)	(Timestamp('2016-05-01 18:14:20'), Timestamp('2016-05-01 18:21:20'))	(Timestamp('2016-05-01 18:14:20'), Timestamp('2016-05-01 18:34:43'))	4782404427	8714998591	2454.2364192868095	(4782404427, 30028, 30029, 30030, 30031, 30032, 30033, 30034, 30035, 30036, 30037, 30038, 4782404425, 3463813447, 42440163, 2351532369, 23127, 23128, 23129, 23130, 23131, 2682336534, 5481883912, 2682336531, 23450, 23451, 23452, 23453, 23454, 6210777840, 42435684, 6789, 6790, 6791, 42435687, 6793, 6794, 6795, 42435702, 6807, 6808, 4207815979, 42435705, 6809, 6810, 4207815980, 6819, 42435707, 6820, 6821, 4207815981, 6822, 42435710, 4449, 4450, 4451, 42431556, 4459, 4460, 4461, 4462, 4463, 4464, 8785244281, 42428328, 8785244279, 25278, 25279, 25280, 3463816119, 42428321, 3463816116, 25269, 25270, 25271, 8785244254, 42428315, 8785244261, 41968, 41969, 41970, 8785244242, 42428313, 8785244250, 27274, 27275, 27276, 3977886874, 42428312, 3977886871, 27268, 27269, 27270, 3977886866, 42428310, 3977886863, 23207, 23208, 23209, 2435108453, 42428308, 4322008116, 2435108447, 23201, 4207978589, 28590, 4782363329, 2782279879, 42440001, 2782279859, 21885, 21886, 21887, 21888, 1745991214, 21889, 21890, 3971196629, 27111, 27112, 27113, 27114, 27115, 27116, 3971196627, 42430358, 3971196626, 27110, 4782442668, 26536, 26537, 26538, 26539, 26540, 26541, 26542, 3855009862, 4549080329, 21050, 21051, 805764974, 21052, 6814933413, 6814895823, 27212, 3977886225, 42440153, 3977886224, 4782442665, 27206, 27207, 27208, 27209, 27210, 3977886220, 42445928, 3977886221, 27211, 8714998591)			
293160	2016-05-01 18:04:27	2016-05-01 18:16:51	-73.98084259033203	40.76448059082031	-73.98494720458984	40.75600814819336	1	1528.8729999999998	744.0	yellow_tripdata_2016-05	(40.76448059082031, -73.98084259033203)	(40.75600814819336, -73.98494720458984)	(Timestamp('2016-05-01 18:02:27'), Timestamp('2016-05-01 18:09:27'))	(Timestamp('2016-05-01 18:02:27'), Timestamp('2016-05-01 18:26:51'))	4445	21908	341.9608117645268	(4445, 3463817014, 42440020, 3463817013, 25272, 25273, 25274, 25275, 3463816117, 4544455459, 42428321, 3463816116, 25269, 25270, 25271, 8785244254, 42428315, 8785244261, 41968, 41969, 41970, 8785244242, 42428313, 8785244250, 27274, 27275, 27276, 3977886874, 42428312, 3977886871, 27268, 27269, 27270, 3977886866, 42428310, 3977886863, 23207, 23208, 23209, 2435108453, 42428308, 2435108455, 23210, 23211, 23212, 2435108454, 42428307, 2435108444, 23198, 23199, 23200, 2435108460, 42428305, 2435108459, 23194, 23195, 23196, 2435108435, 42428303, 2435108461, 23213, 23214, 23215, 23216, 23217, 23218, 23219, 23220, 8250892563, 6779, 6780, 42435677, 6210777836, 34300, 34301, 34302, 34303, 34304, 34305, 34306, 34307, 34308, 34309, 34310, 34311, 8646554909, 2351532371, 42445020, 8646554913, 28581, 4207957614, 11652, 42445018, 4935, 4936, 4937, 4938, 42432703, 4932, 4933, 4934, 42443561, 11144, 11145, 11146, 42445011, 7872, 7873, 7874, 7875, 42437368, 2351532382, 8750636592, 33513, 33514, 33515, 33516, 33517, 5858721092, 33512, 33511, 6353650679, 34967, 7095733937, 6761, 6762, 42435663, 6760, 6759, 6758, 6757, 6756, 6167628293, 33110, 5651033419, 30004, 30005, 30006, 30007, 4770624002, 30003, 4770624001, 6597464529, 42437363, 6597464530, 9491, 9492, 9493, 42439972, 9489, 9490, 5475605304, 9480, 42439968, 9481, 9482, 9483, 9484, 6597473554, 42428277, 1982, 1983, 1984, 1985, 1986, 1987, 1988, 1989, 42430324, 3510, 3511, 3512, 42430329, 3515, 3516, 3517, 8375523268, 42430333, 8375523266, 1751440889, 3531, 3532, 3533, 42430338, 6598535224, 21903, 21904, 21905, 21906, 21907, 21908)	1.0	2016-05-01 18:03:29.143830	2016-05-01 18:16:15
292752	2016-05-01 18:10:25	2016-05-01 18:18:55	-73.99407958984375	40.75616836547852	-73.98471069335938	40.75601577758789	1	1351.8455999999999	510.00000000000006	yellow_tripdata_2016-05	(40.75616836547852, -73.99407958984375)	(40.75601577758789, -73.98471069335938)	(Timestamp('2016-05-01 18:08:25'), Timestamp('2016-05-01 18:15:25'))	(Timestamp('2016-05-01 18:08:25'), Timestamp('2016-05-01 18:28:55'))	40587	21907	232.96066528753647	(40587, 40588, 8288270384, 42433625, 8288270385, 28540, 28541, 4207913309, 8288270359, 4491359481, 8288270362, 18388, 18389, 427842141, 18379, 18380, 18381, 18382, 427842134, 18383, 4601240939, 29715, 29716, 29717, 29718, 29719, 8261122939, 42443975, 8261122940, 40139, 40140, 40141, 8288270402, 42433644, 8288270401, 40589, 40590, 40591, 8288270408, 42423885, 8288270411, 428219648, 18435, 18436, 8288270424, 42446504, 8288270422, 428219734, 807, 808, 809, 810, 811, 812, 42424789, 8288270428, 593977715, 4604291692, 4604291690, 4604290488, 29762, 7903850299, 42434434, 7903850301, 6243, 6244, 6245, 42434439, 6242, 6241, 6240, 6239, 6238, 6237, 42437368, 2351532382, 8750636592, 33513, 33514, 33515, 33516, 33517, 5858721092, 33512, 33511, 6353650679, 34967, 7095733937, 6761, 6762, 42435663, 6760, 6759, 6758, 6757, 6756, 6167628293, 33110, 5651033419, 30004, 30005, 30006, 30007, 4770624002, 30003, 4770624001, 6597464529, 42437363, 6597464530, 9491, 9492, 9493, 42439972, 9489, 9490, 5475605304, 9480, 42439968, 9481, 9482, 9483, 9484, 6597473554, 42428277, 1982, 1983, 1984, 1985, 1986, 1987, 1988, 1989, 42430324, 3510, 3511, 3512, 42430329, 3515, 3516, 3517, 8375523268, 42430333, 8375523266, 1751440889, 3531, 3532, 3533, 42430338, 6598535224, 21903, 21904, 21905, 21906, 21907)	2.0	2016-05-01 18:08:24.169969	2016-05-01 18:12:49
293792	2016-05-01 18:11:27	2016-05-01 18:15:17	-73.97762298583984	40.7581901550293	-73.97708129882812	40.754188537597656	1	659.8294	230.00000000000003	yellow_tripdata_2016-05	(40.7581901550293, -73.97762298583984)	(40.754188537597656, -73.97708129882812)	(Timestamp('2016-05-01 18:09:27'), Timestamp('2016-05-01 18:16:27'))	(Timestamp('2016-05-01 18:09:27'), Timestamp('2016-05-01 18:25:17'))	805765092	11267	413.44519036275886	(805765092, 21063, 3955372902, 42432580, 4827, 3955372899, 27050, 27051, 3944708057, 42443528, 3944708052, 27045, 27046, 27047, 3944708051, 42452353, 3944708048, 27039, 27040, 27041, 3944708046, 42434072, 3944708042, 27021, 27022, 27023, 3942050712, 42432693, 3942050709, 11116, 11117, 11118, 42443556, 11119, 11120, 11121, 11122, 11123, 11124, 11125, 3944708033, 42445920, 3955360050, 11274, 11275, 11276, 42443807, 11270, 11269, 11268, 11267)	3.0	2016-05-01 18:09:26.438714	2016-05-01 18:24:34
292442	2016-05-01 18:14:08	2016-05-01 18:29:42	-73.98426818847656	40.76160430908203	-73.99123382568358	40.750194549560554	1	2414.0099999999998	934.0000000000001	yellow_tripdata_2016-05	(40.76160430908203, -73.98426818847656)	(40.750194549560554, -73.99123382568358)	(Timestamp('2016-05-01 18:12:08'), Timestamp('2016-05-01 18:19:08'))	(Timestamp('2016-05-01 18:12:08'), Timestamp('2016-05-01 18:39:42'))	23225	5235625496	726.9286033266764	(23225, 2435108462, 42428308, 2435108455, 23210, 23211, 23212, 2435108454, 42428307, 2435108444, 23198, 23199, 23200, 2435108460, 42428305, 2435108459, 23194, 23195, 23196, 2435108435, 42428303, 2435108461, 23213, 23214, 23215, 23216, 23217, 23218, 23219, 23220, 8250892563, 6779, 6780, 42435677, 6210777836, 34300, 34301, 34302, 34303, 34304, 34305, 34306, 34307, 34308, 34309, 34310, 34311, 8646554909, 2351532371, 42445020, 8646554913, 28581, 4207957614, 11652, 42445018, 4935, 4936, 4937, 4938, 42432703, 4932, 4933, 4934, 42443561, 11144, 11145, 11146, 42445011, 7872, 7873, 7874, 7875, 42437368, 7876, 7877, 7878, 7903850298, 42445001, 8288270437, 7903850294, 38720, 38721, 38722, 7903850293, 42444991, 7903850295, 38723, 38724, 38725, 8288270377, 42444985, 8288270378, 40586, 40587, 40588, 8288270384, 42433625, 8288270385, 28540, 28541, 4207913309, 8288270359, 4491359481, 8288270360, 40583, 40584, 40585, 8288270452, 42444964, 2351527464, 8288270450, 40595, 40596, 8657749388, 5175213312, 31253, 31254, 31255, 31256, 31257, 31258, 31259, 31260, 8660596976, 6211484436, 42435646, 8660596952, 25973, 25974, 25975, 25976, 3769557283, 9433, 9434, 9435, 9436, 9437, 9438, 9439, 9440, 9441, 42439955, 9414, 9415, 9416, 42439952, 8037, 8038, 8039, 8040, 42437654, 7782217024, 37531, 37532, 37533, 7590955909, 4461990857, 5235625496)	7.0	2016-05-01 18:12:07.655614	2016-05-01 18:30:59
