	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.721454	0
1	4905	15	0		16	2016-05-01 17:50:19.000000	2016-05-01 17:50:18.298887	0
2	4207957615	124	0		124	2016-05-01 17:52:07.000000	2016-05-01 17:52:06.307076	0
3	6789	31	0		182	2016-05-01 17:53:05.000000	2016-05-01 18:00:18.106544	0
4	6793	218	0		217	2016-05-01 18:00:54.000000	2016-05-01 18:00:53.646201	0
5	6820	35	1		314	2016-05-01 18:02:31.000000	2016-05-01 18:02:30.264362	0
6	4461	12	1		346	2016-05-01 18:03:03.000000	2016-05-01 18:03:02.000563	0
7	8714998591	144	1		587	2016-05-01 18:07:04.000000	2016-05-01 18:07:03.014003	0
8	27077	79	1		760	2016-05-01 18:09:57.000000	2016-05-01 18:10:05.287264	0
9	42445917	174	1		765	2016-05-01 18:10:11.000000	2016-05-01 18:10:10.325347	0
10	6597464486	186	2		924	2016-05-01 18:12:50.000000	2016-05-01 18:14:35.724815	0
11	27146	190	3		934	2016-05-01 18:14:46.000000	2016-05-01 18:14:45.352973	0
12	5849918504	148	4		1038	2016-05-01 18:16:30.000000	2016-05-01 18:16:29.228982	0
13	6210777836	134	5		1059	2016-05-01 18:16:51.000000	2016-05-01 18:16:50.147031	0
14	34311	88	5		1072	2016-05-01 18:17:04.000000	2016-05-01 18:17:03.387044	0
15	23164	170	5		1117	2016-05-01 18:17:49.000000	2016-05-01 18:17:49.000000	0
16	23164	61	6		1118	2016-05-01 18:17:50.000000	2016-05-01 18:17:49.463154	0
17	6776	29	6		1195	2016-05-01 18:19:07.000000	2016-05-01 18:19:06.214396	0
18	7894	38	6		1282	2016-05-01 18:20:34.000000	2016-05-01 18:20:33.848428	0
19	7893	37	6		1283	2016-05-01 18:20:35.000000	2016-05-01 18:20:35.000000	0
20	7893	298	6		1284	2016-05-01 18:20:36.000000	2016-05-01 18:20:35.998762	0
21	7894	266	5		1297	2016-05-01 18:20:49.000000	2016-05-01 18:20:48.351245	0
22	4828	13	4		1421	2016-05-01 18:22:53.000000	2016-05-01 18:22:52.582733	0
23	6794	254	4		1500	2016-05-01 18:24:12.000000	2016-05-01 18:24:11.861771	0
24	27276	228	3		1645	2016-05-01 18:26:37.000000	2016-05-01 18:26:36.967283	0
25	6814895823	250	2		1827	2016-05-01 18:29:39.000000	2016-05-01 18:29:38.144632	0
26	19318	270	1		2033	2016-05-01 18:33:05.000000	2016-05-01 18:33:04.271250	0
27	7826843771	142	0		2077	2016-05-01 18:33:49.000000	2016-05-01 18:33:48.146221	0
28	22838	58	0		3050	2016-05-01 18:50:02.000000	2016-05-01 18:50:01.897579	0
29	27031	77	0		3774	2016-05-01 19:02:06.000000	2016-05-01 19:02:05.265505	0
30	100521728	104	0		6447	2016-05-01 19:46:39.000000	2016-05-01 19:46:38.655138	0
31	100522739	105	0		6474	2016-05-01 19:47:06.000000	2016-05-01 19:47:05.116127	0
32	22819	57	0		6726	2016-05-01 19:51:18.000000	2016-05-01 19:51:17.793251	0
33	3539	6	0		7590	2016-05-01 20:05:42.000000	2016-05-01 20:05:41.139523	0
34	35123	90	0		7755	2016-05-01 20:08:27.000000	2016-05-01 20:08:26.888953	0
35	42428297	314	0		7758	2016-05-01 20:08:30.000000		0
0	42428297	305	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.466526	1
1	27146	82	0		9	2016-05-01 17:50:12.000000	2016-05-01 17:50:11.370311	1
2	12112	49	0		684	2016-05-01 18:01:27.000000	2016-05-01 18:04:53.948346	1
3	100522739	180	0		880	2016-05-01 18:08:10.000000	2016-05-01 18:08:09.297784	1
4	19319	52	1		939	2016-05-01 18:09:09.000000	2016-05-01 18:09:08.002168	1
5	3955360025	117	1		950	2016-05-01 18:09:20.000000	2016-05-01 18:09:29.078601	1
6	27077	169	1		951	2016-05-01 18:09:31.000000	2016-05-01 18:09:30.287264	1
7	42445917	103	2		956	2016-05-01 18:09:36.000000	2016-05-01 18:09:35.402618	1
