	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	126.0	0	2016-05-01 17:51:34.000000	2016-05-01 17:53:39.287566	0
1	30026	22	0		101	2016-05-01 17:55:21.000000	2016-05-01 18:05:21.000000	0
2	30026	56	0		102	2016-05-01 18:05:22.000000	2016-05-01 18:05:21.181055	0
3	2435108444	28	1		246	2016-05-01 18:07:46.000000	2016-05-01 18:07:45.454346	0
4	23196	76	1		249	2016-05-01 18:07:49.000000	2016-05-01 18:07:48.706643	0
5	42428297	88	0		287	2016-05-01 18:08:27.000000		0
0	42428297	79	0	0.0	0	2016-05-01 17:51:34.000000	2016-05-01 17:51:34.000000	1
1	42428297	89	0		0	2016-05-01 17:51:34.000000		1
0	42428297	80	0	0.0	0	2016-05-01 17:51:34.000000	2016-05-01 17:51:34.000000	2
1	42428297	90	0		0	2016-05-01 17:51:34.000000		2
0	42428297	81	0	0.0	0	2016-05-01 17:51:34.000000	2016-05-01 17:51:34.000000	3
1	42428297	91	0		0	2016-05-01 17:51:34.000000		3
0	42428297	82	0	0.0	0	2016-05-01 17:51:34.000000	2016-05-01 17:51:33.748962	4
1	6598535230	38	0		51	2016-05-01 17:52:25.000000	2016-05-01 17:59:33.000000	4
2	6598535230	53	0		52	2016-05-01 17:59:34.000000	2016-05-01 17:59:33.451146	4
3	26991	15	1		578	2016-05-01 18:08:20.000000	2016-05-01 18:08:20.000000	4
4	26991	55	1		579	2016-05-01 18:08:21.000000	2016-05-01 18:08:20.062942	4
5	1690450548	27	2		658	2016-05-01 18:09:40.000000	2016-05-01 18:09:40.000000	4
6	1690450548	49	2		659	2016-05-01 18:09:41.000000	2016-05-01 18:09:40.927653	4
7	27077	43	3		684	2016-05-01 18:10:06.000000	2016-05-01 18:10:07.429088	4
8	42445917	51	4		687	2016-05-01 18:10:11.000000	2016-05-01 18:10:10.640443	4
9	3460	50	5		836	2016-05-01 18:12:40.000000	2016-05-01 18:12:39.376419	4
10	6722	6	6		892	2016-05-01 18:13:36.000000	2016-05-01 18:13:35.407191	4
11	5849918504	57	6		897	2016-05-01 18:13:41.000000	2016-05-01 18:13:40.740941	4
12	37532	73	7		1109	2016-05-01 18:17:13.000000	2016-05-01 18:17:12.022422	4
13	4631139783	70	6		1111	2016-05-01 18:17:15.000000	2016-05-01 18:17:14.925383	4
14	26308	69	5		1118	2016-05-01 18:17:22.000000	2016-05-01 18:17:21.872492	4
15	6787	63	4		1437	2016-05-01 18:22:41.000000	2016-05-01 18:22:41.000000	4
16	6787	7	3		1438	2016-05-01 18:22:42.000000	2016-05-01 18:22:41.108218	4
17	34311	75	3		1514	2016-05-01 18:23:58.000000	2016-05-01 18:23:57.063263	4
18	5481886057	35	2		1519	2016-05-01 18:24:03.000000	2016-05-01 18:24:02.552825	4
19	6794	71	2		1569	2016-05-01 18:24:53.000000	2016-05-01 18:24:52.287257	4
20	27276	77	1		1618	2016-05-01 18:25:42.000000	2016-05-01 18:25:41.875406	4
21	42428297	92	0		1643	2016-05-01 18:26:07.000000		4
0	42428297	83	0	0.0	0	2016-05-01 17:51:34.000000	2016-05-01 17:51:34.000000	5
1	42428297	93	0		0	2016-05-01 17:51:34.000000		5
0	42428297	84	0	0.0	0	2016-05-01 17:51:34.000000	2016-05-01 17:51:34.000000	6
1	42428297	94	0		0	2016-05-01 17:51:34.000000		6
0	42428297	85	0	315.0	0	2016-05-01 17:51:34.000000	2016-05-01 17:56:48.896742	7
1	27051	52	0		192	2016-05-01 18:00:01.000000	2016-05-01 18:00:01.000000	7
2	27051	16	1		193	2016-05-01 18:00:02.000000	2016-05-01 18:00:01.503460	7
3	6210777836	37	1		293	2016-05-01 18:01:42.000000	2016-05-01 18:01:41.382344	7
4	34311	23	1		297	2016-05-01 18:01:46.000000	2016-05-01 18:01:45.131011	7
5	4936	48	1		300	2016-05-01 18:01:49.000000	2016-05-01 18:01:48.666736	7
6	4850	3	2		426	2016-05-01 18:03:55.000000	2016-05-01 18:03:55.000000	7
7	4850	39	2		427	2016-05-01 18:03:56.000000	2016-05-01 18:03:55.075529	7
8	27123	44	3		708	2016-05-01 18:08:37.000000	2016-05-01 18:08:36.095993	7
9	26967	14	4		723	2016-05-01 18:08:52.000000	2016-05-01 18:08:52.000000	7
10	26967	72	4		724	2016-05-01 18:08:53.000000	2016-05-01 18:09:26.511949	7
11	2435108444	54	3		774	2016-05-01 18:10:17.000000	2016-05-01 18:10:16.454346	7
12	23196	12	4		777	2016-05-01 18:10:20.000000	2016-05-01 18:10:19.264253	7
13	4936	4	4		789	2016-05-01 18:10:32.000000	2016-05-01 18:10:31.151259	7
14	37532	25	4		984	2016-05-01 18:13:47.000000	2016-05-01 18:13:46.022422	7
15	4631139783	33	4		984	2016-05-01 18:13:47.000000	2016-05-01 18:13:46.925383	7
16	26308	13	4		989	2016-05-01 18:13:52.000000	2016-05-01 18:13:51.335683	7
17	6702	5	4		1353	2016-05-01 18:19:56.000000	2016-05-01 18:19:56.000000	7
18	6702	64	4		1354	2016-05-01 18:19:57.000000	2016-05-01 18:19:56.802105	7
19	37532	68	3		1467	2016-05-01 18:21:50.000000	2016-05-01 18:21:49.918856	7
