	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	461.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:57:40.267901	0
1	6326	790	0		119	2016-05-01 17:59:40.000000	2016-05-01 17:59:39.514023	0
2	5633	96	1		181	2016-05-01 18:00:42.000000	2016-05-01 18:00:41.774435	0
3	9469	195	1		246	2016-05-01 18:01:47.000000	2016-05-01 18:01:47.000000	0
4	9469	1190	1		247	2016-05-01 18:01:48.000000	2016-05-01 18:01:47.099173	0
5	6740	742	0		314	2016-05-01 18:02:55.000000	2016-05-01 18:02:54.014451	0
6	20071	297	1		405	2016-05-01 18:04:26.000000	2016-05-01 18:04:25.428513	0
7	3831822160	570	1		413	2016-05-01 18:04:34.000000	2016-05-01 18:04:33.520684	0
8	13899	279	1		431	2016-05-01 18:04:52.000000	2016-05-01 18:04:51.153810	0
9	23476	327	1		470	2016-05-01 18:05:31.000000	2016-05-01 18:05:30.155344	0
10	4918486747	631	1		472	2016-05-01 18:05:33.000000	2016-05-01 18:05:33.000000	0
11	4918486747	1142	1		473	2016-05-01 18:05:34.000000	2016-05-01 18:05:33.363102	0
12	34131	998	0		841	2016-05-01 18:11:42.000000	2016-05-01 18:11:41.432963	0
13	5125	94	1		846	2016-05-01 18:11:47.000000	2016-05-01 18:11:46.796246	0
14	6746980153	665	1		855	2016-05-01 18:11:56.000000	2016-05-01 18:11:55.007306	0
15	8792	187	1		857	2016-05-01 18:11:58.000000	2016-05-01 18:11:57.200413	0
16	4597668043	620	1		975	2016-05-01 18:13:56.000000	2016-05-01 18:13:55.075764	0
17	7598	1398	1		1005	2016-05-01 18:14:26.000000	2016-05-01 18:14:26.000000	0
18	7598	163	0		1006	2016-05-01 18:14:27.000000	2016-05-01 18:14:26.289483	0
19	7601	164	0		1091	2016-05-01 18:15:52.000000	2016-05-01 18:15:51.231466	0
20	7593	159	0		1205	2016-05-01 18:17:46.000000	2016-05-01 18:17:45.061271	0
21	1751440889	553	0		1258	2016-05-01 18:18:39.000000	2016-05-01 18:18:38.061036	0
22	3531	43	0		1274	2016-05-01 18:18:55.000000	2016-05-01 18:18:54.210038	0
23	21906	312	0		1315	2016-05-01 18:19:36.000000	2016-05-01 18:19:35.443116	0
24	21908	313	0		1319	2016-05-01 18:19:40.000000	2016-05-01 18:19:39.346475	0
25	5849918504	649	0		1412	2016-05-01 18:21:13.000000	2016-05-01 18:21:12.184921	0
26	25461	344	0		1427	2016-05-01 18:21:28.000000	2016-05-01 18:21:27.000496	0
27	42428297	1586	0		1452	2016-05-01 18:21:53.000000		0
0	42428297	1507	0	579.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:59:38.071314	1
1	41514	829	0		70	2016-05-01 18:00:49.000000	2016-05-01 18:00:48.281989	1
2	33942	1229	1		323	2016-05-01 18:05:02.000000	2016-05-01 18:05:01.130400	1
3	23488	328	0		345	2016-05-01 18:05:24.000000	2016-05-01 18:05:24.000000	1
4	23488	823	0		346	2016-05-01 18:05:25.000000	2016-05-01 18:05:24.316135	1
5	12683	260	1		905	2016-05-01 18:14:44.000000	2016-05-01 18:14:43.026205	1
6	27205	377	1		906	2016-05-01 18:14:45.000000	2016-05-01 18:14:44.675342	1
7	10719	1223	1		1002	2016-05-01 18:16:21.000000	2016-05-01 18:16:21.000000	1
8	10719	205	0		1003	2016-05-01 18:16:22.000000	2016-05-01 18:16:21.057694	1
9	10723	206	0		1014	2016-05-01 18:16:33.000000	2016-05-01 18:16:32.438461	1
10	42428297	1587	0		1289	2016-05-01 18:21:08.000000		1
0	42428297	1508	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	2
1	42428297	1588	0		0	2016-05-01 17:50:00.000000		2
0	42428297	1509	0	487.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:06.262381	3
1	3955372308	798	0		101	2016-05-01 17:59:48.000000	2016-05-01 17:59:48.000000	3
2	3955372308	582	1		102	2016-05-01 17:59:49.000000	2016-05-01 17:59:48.504692	3
3	27026	365	1		191	2016-05-01 18:01:18.000000	2016-05-01 18:01:17.462031	3
4	11275	217	1		222	2016-05-01 18:01:49.000000	2016-05-01 18:01:48.151678	3
5	11276	218	1		226	2016-05-01 18:01:53.000000	2016-05-01 18:01:52.747908	3
6	42443807	534	1		230	2016-05-01 18:01:57.000000	2016-05-01 18:01:56.254487	3
7	6223969252	654	1		320	2016-05-01 18:03:27.000000	2016-05-01 18:03:26.072642	3
8	4886228959	629	1		330	2016-05-01 18:03:37.000000	2016-05-01 18:03:36.570189	3
9	30023	442	1		331	2016-05-01 18:03:38.000000	2016-05-01 18:03:37.174982	3
