	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	600.0	0	2016-05-01 18:18:13.000000	2016-05-01 18:28:12.168485	0
1	9847	518	0		94	2016-05-01 18:29:47.000000	2016-05-01 18:30:28.821959	0
2	20633	528	1		138	2016-05-01 18:31:13.000000	2016-05-01 18:31:12.196500	0
3	27107	718	2		321	2016-05-01 18:34:16.000000	2016-05-01 18:34:15.993219	0
4	21884	728	1		377	2016-05-01 18:35:12.000000	2016-05-01 18:35:11.451049	0
5	42428297	751	0		586	2016-05-01 18:38:41.000000		0
0	42428297	732	0	600.0	0	2016-05-01 18:14:02.000000	2016-05-01 18:24:01.485093	1
1	3977886248	486	0		90	2016-05-01 18:25:32.000000	2016-05-01 18:25:31.640443	1
2	2639531757	686	1		273	2016-05-01 18:28:35.000000	2016-05-01 18:28:34.665728	1
3	11939	508	0		485	2016-05-01 18:32:07.000000	2016-05-01 18:32:06.801369	1
4	32917	708	1		814	2016-05-01 18:37:36.000000	2016-05-01 18:37:35.299987	1
5	42428297	752	0		837	2016-05-01 18:37:59.000000		1
0	42428297	733	0	600.0	0	2016-05-01 18:00:29.000000	2016-05-01 18:10:28.876464	2
1	23164	407	0		80	2016-05-01 18:11:49.000000	2016-05-01 18:11:48.738162	2
2	6814895823	607	1		370	2016-05-01 18:16:39.000000	2016-05-01 18:16:38.112816	2
3	5849918504	419	0		589	2016-05-01 18:20:18.000000	2016-05-01 18:20:17.460951	2
4	8704367786	434	1		655	2016-05-01 18:21:24.000000	2016-05-01 18:21:23.414617	2
5	12409	634	2		787	2016-05-01 18:23:36.000000	2016-05-01 18:23:35.563791	2
6	27276	619	1		840	2016-05-01 18:24:29.000000	2016-05-01 18:25:34.449600	2
7	23207	489	0		844	2016-05-01 18:25:39.000000	2016-05-01 18:25:38.298270	2
8	20635	493	1		1030	2016-05-01 18:28:45.000000	2016-05-01 18:28:44.153246	2
9	11275	689	2		1133	2016-05-01 18:30:28.000000	2016-05-01 18:30:27.464111	2
10	21054	693	1		1366	2016-05-01 18:34:21.000000	2016-05-01 18:34:20.070245	2
11	42428297	753	0		1627	2016-05-01 18:38:42.000000		2
0	42428297	734	0	600.0	0	2016-05-01 18:02:39.000000	2016-05-01 18:12:38.421514	3
1	27162	422	0		81	2016-05-01 18:14:00.000000	2016-05-01 18:13:59.105471	3
2	27121	406	1		85	2016-05-01 18:14:04.000000	2016-05-01 18:14:06.885658	3
3	3607	416	2		100	2016-05-01 18:14:22.000000	2016-05-01 18:24:21.219625	3
4	27047	482	3		135	2016-05-01 18:24:57.000000	2016-05-01 18:24:56.684375	3
