	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	600.0	0	2016-05-01 17:53:22.000000	2016-05-01 18:03:21.072633	0
1	27254	982	0		73	2016-05-01 18:04:35.000000	2016-05-01 18:04:34.276946	0
2	12627	938	1		175	2016-05-01 18:06:17.000000	2016-05-01 18:06:16.249300	0
3	12628	1382	2		177	2016-05-01 18:06:19.000000	2016-05-01 18:06:18.221917	0
4	19318	893	1		183	2016-05-01 18:06:25.000000	2016-05-01 18:06:26.677257	0
5	19317	1068	2		185	2016-05-01 18:06:29.000000	2016-05-01 18:06:28.410762	0
6	5235625496	1468	3		284	2016-05-01 18:08:08.000000	2016-05-01 18:08:07.761528	0
7	31297	1293	2		287	2016-05-01 18:08:11.000000	2016-05-01 18:08:10.694752	0
8	5607992553	1338	1		333	2016-05-01 18:08:57.000000	2016-05-01 18:08:56.589044	0
9	42428297	1526	0		483	2016-05-01 18:11:27.000000		0
0	42428297	1507	0	537.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:56.847564	1
1	25275	827	0		100	2016-05-01 18:00:37.000000	2016-05-01 18:02:11.701359	1
2	3976008171	1017	1		282	2016-05-01 18:05:14.000000	2016-05-01 18:06:20.898469	1
3	27187	1080	2		306	2016-05-01 18:06:45.000000	2016-05-01 18:06:44.935356	1
4	8770	1053	3		320	2016-05-01 18:06:59.000000	2016-05-01 18:06:58.233037	1
5	5732	855	4		353	2016-05-01 18:07:32.000000	2016-05-01 18:07:31.063190	1
6	34524	1453	5		574	2016-05-01 18:11:13.000000	2016-05-01 18:11:12.574730	1
7	33686	1227	4		867	2016-05-01 18:16:06.000000	2016-05-01 18:16:05.161617	1
8	8704367787	1480	3		1000	2016-05-01 18:18:19.000000	2016-05-01 18:18:18.401104	1
9	7887	1417	2		1249	2016-05-01 18:22:28.000000	2016-05-01 18:22:27.462135	1
10	11147	1255	1		1295	2016-05-01 18:23:14.000000	2016-05-01 18:23:13.219330	1
11	42428297	1527	0		1705	2016-05-01 18:30:04.000000		1
0	42428297	1508	0	600.0	0	2016-05-01 17:53:31.000000	2016-05-01 18:03:30.090232	2
1	4438	1014	0		98	2016-05-01 18:05:09.000000	2016-05-01 18:05:08.146445	2
2	1690448973	802	1		129	2016-05-01 18:05:40.000000	2016-05-01 18:05:39.078450	2
3	19274	866	2		138	2016-05-01 18:05:49.000000	2016-05-01 18:06:35.422327	2
4	27072	1087	3		155	2016-05-01 18:06:53.000000	2016-05-01 18:06:52.002426	2
5	6332	1046	4		236	2016-05-01 18:08:14.000000	2016-05-01 18:08:13.240230	2
6	6340	1414	5		241	2016-05-01 18:08:19.000000	2016-05-01 18:08:18.345258	2
7	9245	1487	4		323	2016-05-01 18:09:41.000000	2016-05-01 18:09:40.085165	2
8	3352	1202	3		445	2016-05-01 18:11:43.000000	2016-05-01 18:11:42.231992	2
9	38338	1446	2		473	2016-05-01 18:12:11.000000	2016-05-01 18:12:10.151002	2
10	42429888	1266	1		711	2016-05-01 18:16:09.000000	2016-05-01 18:16:08.645882	2
11	42428297	1528	0		917	2016-05-01 18:19:35.000000		2
0	42428297	1509	0	432.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:57:11.298492	3
1	5068	749	0		89	2016-05-01 17:58:41.000000	2016-05-01 18:07:16.898507	3
2	5078	1105	1		92	2016-05-01 18:07:20.000000	2016-05-01 18:07:19.626473	3
3	5085	908	2		121	2016-05-01 18:07:49.000000	2016-05-01 18:07:48.581723	3
4	11118	1308	3		171	2016-05-01 18:08:39.000000	2016-05-01 18:08:38.350308	3
5	7601	1505	2		367	2016-05-01 18:11:55.000000	2016-05-01 18:11:54.177922	3
6	6276	1149	1		728	2016-05-01 18:17:56.000000	2016-05-01 18:17:55.787533	3
7	42428297	1529	0		1245	2016-05-01 18:26:33.000000		3
0	42428297	1510	0	418.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:56:57.093498	4
1	27015	738	0		94	2016-05-01 17:58:32.000000	2016-05-01 18:01:47.936359	4
2	39425	946	1		204	2016-05-01 18:03:38.000000	2016-05-01 18:03:37.539403	4
3	8119507320	770	2		216	2016-05-01 18:03:50.000000	2016-05-01 18:03:49.549131	4
4	42446701	1170	3		232	2016-05-01 18:04:06.000000	2016-05-01 18:04:05.884571	4
5	6326	790	2		244	2016-05-01 18:04:18.000000	2016-05-01 18:04:17.428638	4
6	5607992553	863	3		258	2016-05-01 18:04:32.000000	2016-05-01 18:04:31.632206	4
7	3460	915	4		260	2016-05-01 18:04:34.000000	2016-05-01 18:04:33.227613	4
8	9469	1190	5		375	2016-05-01 18:06:29.000000	2016-05-01 18:06:28.311138	4
9	27218	1066	4		574	2016-05-01 18:09:48.000000	2016-05-01 18:09:47.633410	4
10	3603	1346	5		644	2016-05-01 18:10:58.000000	2016-05-01 18:10:57.956163	4
11	4796245033	1263	4		649	2016-05-01 18:11:03.000000	2016-05-01 18:11:02.807012	4
12	30431	1138	3		805	2016-05-01 18:13:39.000000	2016-05-01 18:13:38.649830	4
13	29491	1466	2		954	2016-05-01 18:16:08.000000	2016-05-01 18:16:07.485708	4
14	7640871303	1315	1		1078	2016-05-01 18:18:12.000000	2016-05-01 18:18:11.136837	4
15	42428297	1530	0		1357	2016-05-01 18:22:51.000000		4
0	42428297	1511	0	600.0	0	2016-05-01 17:50:12.000000	2016-05-01 18:00:11.656136	5
1	3977886226	862	0		83	2016-05-01 18:01:35.000000	2016-05-01 18:01:34.108889	5
2	27051	806	1		87	2016-05-01 18:01:39.000000	2016-05-01 18:03:24.068847	5
3	20631	1038	2		228	2016-05-01 18:05:46.000000	2016-05-01 18:05:45.948748	5
4	26967	1206	3		426	2016-05-01 18:09:04.000000	2016-05-01 18:09:03.764122	5
5	29903	1438	2		635	2016-05-01 18:12:33.000000	2016-05-01 18:12:32.607046	5
6	20683	1262	1		921	2016-05-01 18:17:19.000000	2016-05-01 18:17:18.661259	5
7	42428297	1531	0		1375	2016-05-01 18:24:53.000000		5
0	42428297	1512	0	489.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:08.872347	6
1	29214	781	0		82	2016-05-01 17:59:31.000000	2016-05-01 18:05:32.242932	6
2	29212	1030	1		84	2016-05-01 18:05:35.000000	2016-05-01 18:05:34.915162	6
3	5067	930	2		92	2016-05-01 18:05:43.000000	2016-05-01 18:05:42.866665	6
4	4234425014	1330	3		224	2016-05-01 18:07:55.000000	2016-05-01 18:07:54.637876	6
5	34121	1430	2		508	2016-05-01 18:12:39.000000	2016-05-01 18:12:38.875258	6
6	42454428	1181	1		700	2016-05-01 18:15:51.000000	2016-05-01 18:15:50.167021	6
7	42428297	1532	0		933	2016-05-01 18:19:44.000000		6
0	42428297	1513	0	600.0	0	2016-05-01 17:53:19.000000	2016-05-01 18:03:18.902598	7
1	3560	971	0		59	2016-05-01 18:04:18.000000	2016-05-01 18:04:17.859057	7
2	28527	731	1		83	2016-05-01 18:04:42.000000	2016-05-01 18:04:41.448245	7
3	4445	849	2		132	2016-05-01 18:05:31.000000	2016-05-01 18:05:30.330491	7
4	5068	968	3		250	2016-05-01 18:07:29.000000	2016-05-01 18:07:28.691727	7
5	42459083	937	4		283	2016-05-01 18:08:02.000000	2016-05-01 18:08:01.290169	7
6	9426	1368	5		410	2016-05-01 18:10:09.000000	2016-05-01 18:10:08.100980	7
7	31296	1249	4		454	2016-05-01 18:10:53.000000	2016-05-01 18:10:52.182317	7
8	5235625492	1337	3		457	2016-05-01 18:10:56.000000	2016-05-01 18:10:55.252192	7
9	8059	1371	2		487	2016-05-01 18:11:26.000000	2016-05-01 18:11:25.804982	7
10	28378	1131	1		616	2016-05-01 18:13:35.000000	2016-05-01 18:13:34.013942	7
11	42428297	1533	0		897	2016-05-01 18:18:16.000000		7
0	42428297	1514	0	600.0	0	2016-05-01 17:54:10.000000	2016-05-01 18:04:09.023202	8
1	4419	1034	0		91	2016-05-01 18:05:41.000000	2016-05-01 18:05:40.327355	8
2	21856	1044	1		121	2016-05-01 18:06:11.000000	2016-05-01 18:06:10.915706	8
3	25283	843	2		162	2016-05-01 18:06:52.000000	2016-05-01 18:06:51.958583	8
4	1758380528	1047	3		250	2016-05-01 18:08:20.000000	2016-05-01 18:08:19.886938	8
5	4207854745	1447	4		498	2016-05-01 18:12:28.000000	2016-05-01 18:12:27.493567	8
6	28529	1444	3		802	2016-05-01 18:17:32.000000	2016-05-01 18:17:31.201983	8
7	3530	1243	2		1120	2016-05-01 18:22:50.000000	2016-05-01 18:22:49.942987	8
8	35124	1434	1		1269	2016-05-01 18:25:19.000000	2016-05-01 18:25:18.522930	8
9	42428297	1534	0		1286	2016-05-01 18:25:36.000000		8
0	42428297	1515	0	579.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:59:38.071314	9
1	41514	829	0		70	2016-05-01 18:00:49.000000	2016-05-01 18:00:48.180835	9
2	27110	812	1		255	2016-05-01 18:03:54.000000	2016-05-01 18:03:53.140634	9
3	3977886225	980	2		341	2016-05-01 18:05:20.000000	2016-05-01 18:05:19.929013	9
4	3977886224	775	3		349	2016-05-01 18:05:28.000000	2016-05-01 18:05:27.629469	9
5	8768	1212	4		520	2016-05-01 18:08:19.000000	2016-05-01 18:08:18.365070	9
6	33942	1229	3		630	2016-05-01 18:10:09.000000	2016-05-01 18:10:08.117022	9
7	29209	1175	2		837	2016-05-01 18:13:36.000000	2016-05-01 18:13:35.598425	9
8	12515	1380	1		952	2016-05-01 18:15:31.000000	2016-05-01 18:15:30.293692	9
9	42428297	1535	0		1113	2016-05-01 18:18:12.000000		9
0	42428297	1516	0	600.0	0	2016-05-01 17:55:44.000000	2016-05-01 18:05:43.145649	10
1	27123	1086	0		69	2016-05-01 18:06:53.000000	2016-05-01 18:06:52.972315	10
2	3977886247	1058	1		80	2016-05-01 18:07:04.000000	2016-05-01 18:07:03.180760	10
3	3955372899	1009	2		88	2016-05-01 18:07:12.000000	2016-05-01 18:07:11.224378	10
4	1690448973	858	3		156	2016-05-01 18:08:20.000000	2016-05-01 18:08:19.890943	10
5	100521728	996	4		158	2016-05-01 18:08:22.000000	2016-05-01 18:08:21.634845	10
6	19969	1396	5		360	2016-05-01 18:11:44.000000	2016-05-01 18:11:43.119106	10
7	8261044794	1258	4		368	2016-05-01 18:11:52.000000	2016-05-01 18:11:51.067142	10
8	2351532382	1409	3		422	2016-05-01 18:12:46.000000	2016-05-01 18:12:45.135120	10
9	28481	1458	2		592	2016-05-01 18:15:36.000000	2016-05-01 18:15:35.189945	10
10	6702	1486	1		994	2016-05-01 18:22:18.000000	2016-05-01 18:22:17.191589	10
11	42428297	1536	0		1214	2016-05-01 18:25:58.000000		10
0	42428297	1517	0	524.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:43.988107	11
