	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.026721	0
1	6820	33	0		104	2016-05-01 17:51:47.000000	2016-05-01 17:51:46.161439	0
2	3308681104	112	0		167	2016-05-01 17:52:50.000000	2016-05-01 18:00:54.122198	0
3	25283	169	0		174	2016-05-01 18:01:02.000000	2016-05-01 18:01:01.022375	0
4	1954	148	1		466	2016-05-01 18:05:54.000000	2016-05-01 18:05:53.459907	0
5	4886228959	128	2		504	2016-05-01 18:06:32.000000	2016-05-01 18:06:32.000000	0
6	4886228959	198	2		505	2016-05-01 18:06:33.000000	2016-05-01 18:06:32.042977	0
7	26559	197	3		531	2016-05-01 18:06:59.000000	2016-05-01 18:06:58.374333	0
8	26561	212	4		534	2016-05-01 18:07:02.000000	2016-05-01 18:07:01.282640	0
9	3460	3	5		535	2016-05-01 18:07:03.000000	2016-05-01 18:07:02.298044	0
10	42430342	172	5		569	2016-05-01 18:07:37.000000	2016-05-01 18:07:37.000000	0
11	42430342	292	6		571	2016-05-01 18:07:39.000000	2016-05-01 18:07:38.393686	0
12	4909	13	5		610	2016-05-01 18:08:18.000000	2016-05-01 18:08:17.044276	0
13	6776	26	5		624	2016-05-01 18:08:32.000000	2016-05-01 18:08:31.471164	0
14	4207815979	151	5		684	2016-05-01 18:09:32.000000	2016-05-01 18:09:31.156425	0
15	42428312	277	6		720	2016-05-01 18:10:08.000000	2016-05-01 18:10:07.385356	0
16	27261	228	5		869	2016-05-01 18:12:37.000000	2016-05-01 18:12:36.967745	0
17	27162	178	4		1047	2016-05-01 18:15:35.000000	2016-05-01 18:15:34.157973	0
18	8757	278	5		1188	2016-05-01 18:17:56.000000	2016-05-01 18:17:55.234618	0
19	8762	41	4		1189	2016-05-01 18:17:57.000000	2016-05-01 18:17:56.296030	0
20	42445917	105	4		1214	2016-05-01 18:18:22.000000	2016-05-01 18:18:21.870507	0
21	11117	47	4		1221	2016-05-01 18:18:29.000000	2016-05-01 18:18:28.121187	0
22	3942050705	117	4		1292	2016-05-01 18:19:40.000000	2016-05-01 18:19:40.000000	0
23	3942050705	252	4		1293	2016-05-01 18:19:41.000000	2016-05-01 18:19:40.644388	0
24	3530	249	3		1322	2016-05-01 18:20:10.000000	2016-05-01 18:20:09.915728	0
25	21907	57	2		1327	2016-05-01 18:20:15.000000	2016-05-01 18:20:14.004926	0
26	5481886057	231	2		1377	2016-05-01 18:21:05.000000	2016-05-01 18:21:04.148070	0
27	3573482142	115	1		1391	2016-05-01 18:21:19.000000	2016-05-01 18:21:18.052849	0
28	6598535188	258	1		1394	2016-05-01 18:21:22.000000	2016-05-01 18:21:21.309219	0
29	42428297	314	0		1400	2016-05-01 18:21:28.000000		0
0	42428297	305	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.941802	1
1	9619	46	0		193	2016-05-01 17:53:16.000000	2016-05-01 17:59:07.000000	1
2	9619	189	0		194	2016-05-01 17:59:08.000000	2016-05-01 17:59:07.586144	1
3	5849918504	131	1		293	2016-05-01 18:00:47.000000	2016-05-01 18:00:46.357585	1
4	11128	48	1		341	2016-05-01 18:01:35.000000	2016-05-01 18:01:35.000000	1
5	11128	224	1		342	2016-05-01 18:01:36.000000	2016-05-01 18:01:35.012919	1
6	6718	179	2		384	2016-05-01 18:02:18.000000	2016-05-01 18:02:17.588217	1
7	6775	25	3		428	2016-05-01 18:03:02.000000	2016-05-01 18:03:01.159996	1
8	4207957615	259	3		438	2016-05-01 18:03:12.000000	2016-05-01 18:03:11.023548	1
9	2348991701	109	2		553	2016-05-01 18:05:07.000000	2016-05-01 18:05:07.000000	1
10	2348991701	269	2		554	2016-05-01 18:05:08.000000	2016-05-01 18:05:07.788330	1
11	4544486780	164	1		653	2016-05-01 18:06:47.000000	2016-05-01 18:06:46.363231	1
12	561042204	107	2		828	2016-05-01 18:09:42.000000	2016-05-01 18:09:41.062811	1
13	27077	149	2		832	2016-05-01 18:09:46.000000	2016-05-01 18:10:07.429088	1
14	42445917	157	3		835	2016-05-01 18:10:11.000000	2016-05-01 18:10:10.756332	1
15	3942050702	116	4		839	2016-05-01 18:10:15.000000	2016-05-01 18:10:14.044540	1
16	26991	161	4		840	2016-05-01 18:10:16.000000	2016-05-01 18:10:15.159079	1
17	3505	4	5		921	2016-05-01 18:11:37.000000	2016-05-01 18:13:09.000000	1
18	3505	200	5		922	2016-05-01 18:13:10.000000	2016-05-01 18:13:09.036669	1
19	6723	20	6		1021	2016-05-01 18:14:49.000000	2016-05-01 18:14:48.799986	1
20	5849918504	163	6		1026	2016-05-01 18:14:54.000000	2016-05-01 18:14:53.458671	1
21	34311	241	7		1039	2016-05-01 18:15:07.000000	2016-05-01 18:15:06.063263	1
22	5481886057	130	6		1044	2016-05-01 18:15:12.000000	2016-05-01 18:15:11.380175	1
23	6793	30	6		1090	2016-05-01 18:15:58.000000	2016-05-01 18:15:57.172650	1
24	6794	237	6		1093	2016-05-01 18:16:01.000000	2016-05-01 18:16:00.350520	1
25	23121	244	5		1160	2016-05-01 18:17:08.000000	2016-05-01 18:17:08.000000	1
26	23121	61	4		1161	2016-05-01 18:17:09.000000	2016-05-01 18:17:08.625204	1
27	2351532363	110	4		1169	2016-05-01 18:17:17.000000	2016-05-01 18:17:17.000000	1
28	2351532363	280	4		1170	2016-05-01 18:17:18.000000	2016-05-01 18:17:17.379582	1
29	27276	243	3		1284	2016-05-01 18:19:12.000000	2016-05-01 18:19:11.101822	1
30	27166	304	2		1344	2016-05-01 18:20:12.000000	2016-05-01 18:20:11.462388	1
31	3463817013	204	1		1381	2016-05-01 18:20:49.000000	2016-05-01 18:20:48.133021	1
32	25273	66	2		1388	2016-05-01 18:20:56.000000	2016-05-01 18:20:55.002562	1
33	27051	78	2		1472	2016-05-01 18:22:20.000000	2016-05-01 18:22:19.672646	1
34	3558	7	2		1521	2016-05-01 18:23:09.000000	2016-05-01 18:23:08.618914	1
35	42430350	100	2		1527	2016-05-01 18:23:15.000000	2016-05-01 18:23:14.002514	1
36	21966	284	2		1528	2016-05-01 18:23:16.000000	2016-05-01 18:23:15.694736	1
37	6787	229	1		1640	2016-05-01 18:25:08.000000	2016-05-01 18:25:07.268813	1
38	9499	44	0		1710	2016-05-01 18:26:18.000000	2016-05-01 18:26:17.549444	1
39	42428297	315	0		1722	2016-05-01 18:26:30.000000		1
0	42428297	306	0	0.0	0	2016-05-01 17:50:03.000000	2016-05-01 17:50:02.580570	2
1	6597464486	135	0		0	2016-05-01 17:50:03.000000	2016-05-01 17:58:42.168391	2
2	6598535230	159	0		51	2016-05-01 17:59:34.000000	2016-05-01 17:59:34.000000	2
3	6598535230	138	1		52	2016-05-01 17:59:35.000000	2016-05-01 17:59:34.835022	2
4	35123	92	1		386	2016-05-01 18:05:09.000000	2016-05-01 18:05:08.536802	2
5	4905	12	1		392	2016-05-01 18:05:15.000000	2016-05-01 18:05:14.030743	2
6	27276	87	1		509	2016-05-01 18:07:12.000000	2016-05-01 18:07:11.044428	2
7	27123	150	1		569	2016-05-01 18:08:12.000000	2016-05-01 18:08:11.385086	2
8	25283	67	2		625	2016-05-01 18:09:08.000000	2016-05-01 18:09:07.141418	2
9	11328	50	2		747	2016-05-01 18:11:10.000000	2016-05-01 18:11:09.227899	2
10	6336	16	2		755	2016-05-01 18:11:18.000000	2016-05-01 18:11:17.705764	2
11	26561	75	2		879	2016-05-01 18:13:22.000000	2016-05-01 18:13:21.282640	2
12	3460	156	2		880	2016-05-01 18:13:23.000000	2016-05-01 18:13:22.017324	2
13	6718	18	3		934	2016-05-01 18:14:17.000000	2016-05-01 18:14:16.031731	2
14	34340	91	3		1001	2016-05-01 18:15:24.000000	2016-05-01 18:15:24.000000	2
15	34340	173	3		1002	2016-05-01 18:15:25.000000	2016-05-01 18:15:24.077224	2
16	37531	93	4		1214	2016-05-01 18:18:57.000000	2016-05-01 18:18:56.673389	2
17	37532	239	4		1215	2016-05-01 18:18:58.000000	2016-05-01 18:18:57.022422	2
18	4631139783	236	3		1217	2016-05-01 18:19:00.000000	2016-05-01 18:19:00.000000	2
19	4631139783	125	2		1218	2016-05-01 18:19:01.000000	2016-05-01 18:19:00.925383	2
20	26308	72	2		1223	2016-05-01 18:19:06.000000	2016-05-01 18:19:05.269445	2
21	26293	253	2		1306	2016-05-01 18:20:29.000000	2016-05-01 18:20:29.000000	2
22	26293	71	1		1307	2016-05-01 18:20:30.000000	2016-05-01 18:20:29.066237	2
