	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:49.000000	2016-05-01 17:50:48.317303	0
1	6794	8	0		75	2016-05-01 17:52:04.000000	2016-05-01 17:52:03.625965	0
2	100521728	25	0		1099	2016-05-01 18:09:08.000000	2016-05-01 18:14:30.000000	0
3	100521728	48	0		1100	2016-05-01 18:14:31.000000	2016-05-01 18:14:30.812789	0
4	21908	11	1		1144	2016-05-01 18:15:15.000000	2016-05-01 18:15:14.183055	0
5	42439952	68	1		1257	2016-05-01 18:17:08.000000	2016-05-01 18:17:07.268575	0
6	42428297	90	0		1433	2016-05-01 18:20:04.000000		0
0	42428297	81	0	0.0	0	2016-05-01 17:50:49.000000	2016-05-01 17:50:49.000000	1
1	42428297	91	0		0	2016-05-01 17:50:49.000000		1
0	42428297	82	0	0.0	0	2016-05-01 17:50:49.000000	2016-05-01 17:50:48.434686	2
1	4909	3	0		14	2016-05-01 17:51:03.000000	2016-05-01 17:51:02.169875	2
2	27276	20	0		122	2016-05-01 17:52:51.000000	2016-05-01 17:58:05.610389	2
3	3971196627	55	0		168	2016-05-01 17:58:52.000000	2016-05-01 17:58:51.065722	2
4	26963	17	1		212	2016-05-01 17:59:36.000000	2016-05-01 17:59:35.121978	2
5	4794775937	34	1		237	2016-05-01 18:00:01.000000	2016-05-01 18:01:56.088902	2
6	4445	58	1		267	2016-05-01 18:02:27.000000	2016-05-01 18:02:26.882154	2
7	29453	21	2		456	2016-05-01 18:05:36.000000	2016-05-01 18:05:36.000000	2
8	29453	59	2		457	2016-05-01 18:05:37.000000	2016-05-01 18:06:25.589284	2
9	4794775937	50	3		700	2016-05-01 18:10:29.000000	2016-05-01 18:10:28.088902	2
10	4445	2	4		730	2016-05-01 18:10:59.000000	2016-05-01 18:10:58.783191	2
11	25273	14	4		746	2016-05-01 18:11:15.000000	2016-05-01 18:11:15.000000	2
12	25273	75	4		747	2016-05-01 18:11:16.000000	2016-05-01 18:11:15.554182	2
13	8714998591	40	3		838	2016-05-01 18:12:47.000000	2016-05-01 18:12:46.106862	2
14	27213	19	3		866	2016-05-01 18:13:15.000000	2016-05-01 18:13:15.000000	2
15	27213	79	3		867	2016-05-01 18:13:16.000000	2016-05-01 18:13:15.127538	2
16	42445917	57	2		937	2016-05-01 18:14:26.000000	2016-05-01 18:14:25.502282	2
17	21908	78	3		960	2016-05-01 18:14:49.000000	2016-05-01 18:14:48.692714	2
18	6724	7	2		990	2016-05-01 18:15:19.000000	2016-05-01 18:15:18.116077	2
19	4782404427	54	2		1138	2016-05-01 18:17:47.000000	2016-05-01 18:17:47.000000	2
20	4782404427	33	3		1139	2016-05-01 18:17:48.000000	2016-05-01 18:17:47.772066	2
21	3463813444	29	3		1713	2016-05-01 18:27:22.000000	2016-05-01 18:27:22.000000	2
22	3463813444	70	3		1714	2016-05-01 18:27:23.000000	2016-05-01 18:27:22.233609	2
23	5849918504	36	2		1801	2016-05-01 18:28:50.000000	2016-05-01 18:28:49.218195	2
24	6794	77	2		1853	2016-05-01 18:29:42.000000	2016-05-01 18:29:41.131059	2
25	8714998591	74	1		1975	2016-05-01 18:31:44.000000	2016-05-01 18:31:43.336211	2
26	3607	1	0		2011	2016-05-01 18:32:20.000000	2016-05-01 18:32:19.138776	2
27	42428297	92	0		2080	2016-05-01 18:33:29.000000		2
0	42428297	83	0	0.0	0	2016-05-01 17:50:49.000000	2016-05-01 17:50:49.000000	3
1	42428297	93	0		0	2016-05-01 17:50:49.000000		3
0	42428297	84	0	449.0	0	2016-05-01 17:50:49.000000	2016-05-01 17:58:17.413718	4
1	6724	46	0		34	2016-05-01 17:58:52.000000	2016-05-01 17:58:51.120394	4
2	6820	9	1		119	2016-05-01 18:00:17.000000	2016-05-01 18:00:16.079830	4
3	42428312	22	1		137	2016-05-01 18:00:35.000000	2016-05-01 18:00:34.108399	4
4	3971196627	30	1		181	2016-05-01 18:01:19.000000	2016-05-01 18:01:18.175269	4
5	561042204	41	1		263	2016-05-01 18:02:41.000000	2016-05-01 18:02:40.751007	4
6	5600	5	2		277	2016-05-01 18:02:55.000000	2016-05-01 18:02:54.339766	4
7	26559	15	2		461	2016-05-01 18:05:59.000000	2016-05-01 18:05:59.000000	4
8	26559	45	2		462	2016-05-01 18:06:00.000000	2016-05-01 18:06:12.667651	4
9	26560	44	3		464	2016-05-01 18:06:15.000000	2016-05-01 18:06:15.000000	4
10	26560	16	4		465	2016-05-01 18:06:16.000000	2016-05-01 18:06:15.905579	4
11	6224277860	38	4		488	2016-05-01 18:06:39.000000	2016-05-01 18:07:06.000000	4
12	6224277860	60	4		489	2016-05-01 18:07:07.000000	2016-05-01 18:07:06.259298	4
13	42439952	23	5		790	2016-05-01 18:12:08.000000	2016-05-01 18:12:07.004795	4
14	6722	6	5		941	2016-05-01 18:14:39.000000	2016-05-01 18:14:38.407191	4
15	5849918504	52	5		946	2016-05-01 18:14:44.000000	2016-05-01 18:14:43.076327	4
16	6210777836	37	6		953	2016-05-01 18:14:51.000000	2016-05-01 18:14:50.873034	4
17	4938	4	6		961	2016-05-01 18:14:59.000000	2016-05-01 18:14:59.000000	4
18	4938	61	6		962	2016-05-01 18:15:00.000000	2016-05-01 18:14:59.250092	4
19	4770624001	32	5		978	2016-05-01 18:15:16.000000	2016-05-01 18:15:16.000000	4
20	4770624001	47	5		979	2016-05-01 18:15:17.000000	2016-05-01 18:15:16.758471	4
21	3308681109	28	6		1089	2016-05-01 18:17:07.000000	2016-05-01 18:17:07.000000	4
22	3308681109	66	6		1090	2016-05-01 18:17:08.000000	2016-05-01 18:17:07.955831	4
23	3308681104	27	5		1202	2016-05-01 18:19:00.000000	2016-05-01 18:19:00.000000	4
24	3308681104	80	5		1203	2016-05-01 18:19:01.000000	2016-05-01 18:19:00.214794	4
25	3607	43	4		1233	2016-05-01 18:19:31.000000	2016-05-01 18:19:30.740416	4
26	26963	64	5		1236	2016-05-01 18:19:34.000000	2016-05-01 18:19:33.522954	4
27	27276	72	4		1282	2016-05-01 18:20:20.000000	2016-05-01 18:20:19.501990	4
28	42428312	65	3		1284	2016-05-01 18:20:22.000000	2016-05-01 18:20:21.034675	4
29	5600	63	2		1425	2016-05-01 18:22:43.000000	2016-05-01 18:22:42.986359	4
30	22819	12	1		1581	2016-05-01 18:25:19.000000	2016-05-01 18:25:19.000000	4
31	22819	67	1		1582	2016-05-01 18:25:20.000000	2016-05-01 18:25:19.607243	4
32	42428297	94	0		1927	2016-05-01 18:31:05.000000		4
0	42428297	85	0	0.0	0	2016-05-01 17:50:49.000000	2016-05-01 17:50:49.000000	5
1	42428297	95	0		0	2016-05-01 17:50:49.000000		5
0	42428297	86	0	0.0	0	2016-05-01 17:50:49.000000	2016-05-01 17:50:49.000000	6
1	42428297	96	0		0	2016-05-01 17:50:49.000000		6
0	42428297	87	0	352.0	0	2016-05-01 17:50:49.000000	2016-05-01 17:56:40.459930	7
1	8660596975	56	0		418	2016-05-01 18:03:39.000000	2016-05-01 18:03:39.000000	7
2	8660596975	39	1		419	2016-05-01 18:03:40.000000	2016-05-01 18:03:39.392935	7
3	11128	10	1		480	2016-05-01 18:04:41.000000	2016-05-01 18:04:41.000000	7
4	11128	53	1		481	2016-05-01 18:04:42.000000	2016-05-01 18:04:41.372014	7
5	6722	51	2		525	2016-05-01 18:05:26.000000	2016-05-01 18:05:25.874952	7
6	23225	13	3		722	2016-05-01 18:08:43.000000	2016-05-01 18:08:43.000000	7
7	23225	76	3		723	2016-05-01 18:08:44.000000	2016-05-01 18:08:43.106996	7
8	6210777836	71	2		762	2016-05-01 18:09:23.000000	2016-05-01 18:09:22.707849	7
9	6820	49	1		852	2016-05-01 18:10:53.000000	2016-05-01 18:10:52.679662	7
10	27166	18	2		930	2016-05-01 18:12:11.000000	2016-05-01 18:12:11.000000	7
11	27166	73	2		931	2016-05-01 18:12:12.000000	2016-05-01 18:12:11.815938	7
12	4544486780	31	1		945	2016-05-01 18:12:26.000000	2016-05-01 18:12:26.000000	7
13	4544486780	42	1		946	2016-05-01 18:12:27.000000	2016-05-01 18:12:26.363231	7
14	561042204	26	2		1121	2016-05-01 18:15:22.000000	2016-05-01 18:15:21.491899	7
15	42445917	24	2		1126	2016-05-01 18:15:27.000000	2016-05-01 18:15:26.195856	7
16	5235625496	35	2		1365	2016-05-01 18:19:26.000000	2016-05-01 18:19:26.000000	7
