	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:50:26.173835	0
1	6598535230	75	0		107	2016-05-01 17:52:14.000000	2016-05-01 17:52:13.171369	0
2	3558	3	0		447	2016-05-01 17:57:54.000000	2016-05-01 17:58:26.000000	0
3	3558	90	0		448	2016-05-01 17:58:27.000000	2016-05-01 17:58:26.195032	0
4	3977886868	66	1		495	2016-05-01 17:59:14.000000	2016-05-01 17:59:13.216587	0
5	4794775937	72	1		610	2016-05-01 18:01:09.000000	2016-05-01 18:02:14.194971	0
6	4445	79	1		622	2016-05-01 18:02:27.000000	2016-05-01 18:02:26.187671	0
7	25273	36	2		653	2016-05-01 18:02:58.000000	2016-05-01 18:02:57.470264	0
8	7877	130	2		1167	2016-05-01 18:11:32.000000	2016-05-01 18:11:31.098098	0
9	40587	50	1		1178	2016-05-01 18:11:43.000000	2016-05-01 18:11:42.877408	0
10	26560	39	1		1366	2016-05-01 18:14:51.000000	2016-05-01 18:14:50.711448	0
11	12112	81	1		1471	2016-05-01 18:16:36.000000	2016-05-01 18:16:36.000000	0
12	12112	28	2		1472	2016-05-01 18:16:37.000000	2016-05-01 18:16:36.139678	0
13	11328	27	2		1711	2016-05-01 18:20:36.000000	2016-05-01 18:20:36.000000	0
14	11328	121	2		1712	2016-05-01 18:20:37.000000	2016-05-01 18:20:36.819617	0
15	21908	119	1		2045	2016-05-01 18:26:10.000000	2016-05-01 18:26:10.000000	0
16	21908	31	0		2046	2016-05-01 18:26:11.000000	2016-05-01 18:26:10.360870	0
17	6772	11	0		2254	2016-05-01 18:29:39.000000	2016-05-01 18:29:38.467567	0
18	25462	38	0		2291	2016-05-01 18:30:16.000000	2016-05-01 18:30:15.141726	0
19	42428297	168	0		2342	2016-05-01 18:31:07.000000		0
0	42428297	159	0	600.0	0	2016-05-01 17:52:07.000000	2016-05-01 18:02:06.006703	1
1	4905	108	0		13	2016-05-01 18:02:20.000000	2016-05-01 18:02:19.228793	1
2	7877	15	1		328	2016-05-01 18:07:35.000000	2016-05-01 18:07:34.132198	1
3	6772	88	1		507	2016-05-01 18:10:34.000000	2016-05-01 18:10:33.961104	1
4	4207957615	68	2		530	2016-05-01 18:10:57.000000	2016-05-01 18:10:56.144109	1
5	6789	13	2		539	2016-05-01 18:11:06.000000	2016-05-01 18:11:05.764470	1
6	6804	14	2		735	2016-05-01 18:14:22.000000	2016-05-01 18:14:22.000000	1
7	6804	148	2		736	2016-05-01 18:14:23.000000	2016-05-01 18:14:22.185582	1
8	4851	128	1		1143	2016-05-01 18:21:10.000000	2016-05-01 18:21:09.386075	1
9	4782404427	71	0		1183	2016-05-01 18:21:50.000000	2016-05-01 18:21:49.863529	1
10	23225	34	0		2459	2016-05-01 18:43:06.000000	2016-05-01 18:43:05.059524	1
11	42439996	53	0		2680	2016-05-01 18:46:47.000000	2016-05-01 18:46:46.284883	1
12	42428297	169	0		2980	2016-05-01 18:51:47.000000		1
0	42428297	160	0	0.0	0	2016-05-01 17:50:27.000000	2016-05-01 17:50:26.710701	2
1	6597464486	74	0		11	2016-05-01 17:50:38.000000	2016-05-01 17:50:37.087062	2
2	3971196627	62	0		580	2016-05-01 18:00:07.000000	2016-05-01 18:00:07.000000	2
